"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수","주사육업종",
"81","가축사육업","02_04_01_P","4331000","433000003320130061","2013-08-17","","03","폐업","0002","폐업","2025-12-31","","","","","","252-811","강원특별자치도 인제군 남면 갑둔리 ***","강원특별자치도 인제군 남면 부평정자로 ***","","유진축사","2025-12-31 16:20:44","U","2026-01-03 02:40:00","","300097.088734784","495719.77108515","가축사육업","","266","000","0","한우",
"82","가축사육업","02_04_01_P","4331000","433000003320140057","2014-02-21","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","","","252-832","강원특별자치도 인제군 서화면 서흥리 ***-*","","","김태복농장","2025-12-31 16:23:18","U","2026-01-03 02:40:00","","305603.445245472","522283.466808038","가축사육업","","441","000","0","한우",
"83","가축사육업","02_04_01_P","4181000","418000003320190024","2019-11-29","","03","폐업","0002","폐업","2025-12-31","","","","","","","강원특별자치도 춘천시 동산면 군자리 ***-*","강원특별자치도 춘천시 동산면 삼포길 ***-*","24409","이근동 농장","2025-12-31 16:51:06","U","2026-01-03 02:40:00","","264414.643429662","476470.917995364","가축사육업","","961","000","0","한우",
"84","가축사육업","02_04_01_P","4181000","418000003320140093","2014-02-21","","03","폐업","0002","폐업","2025-12-30","","","","","","200-240","강원특별자치도 춘천시 신동 ***-*","강원특별자치도 춘천시 사랑말*길 *** (신동)","24207","이한영농장","2025-12-30 17:10:32","U","2026-01-03 02:40:00","","264345.871363466","493007.224078666","가축사육업","","547","000","0","한우",
"85","가축사육업","02_04_01_P","4201000","420000003320130036","2013-03-15","","03","폐업","0002","폐업","2025-12-31","","","","","","210-852","강원특별자치도 강릉시 사천면 산대월리 ***","","","강태성","2025-12-31 16:59:23","U","2026-01-03 02:40:00","","","","가축사육업","","431","000","0","한우",
"86","가축사육업","02_04_01_P","4251000","425000003320090011","2009-01-22","","01","영업/정상","0000","정상","","","","","","0","250-831","강원특별자치도 홍천군 서석면 검산리 ***-* , ***-*","","","샘말농장","2025-12-31 14:13:05","U","2026-01-03 02:40:00","","308895.40044573","469075.314002748","가축사육업","","818","000","0","한우",
"87","가축사육업","02_04_01_P","4201000","420000003320090002","2009-01-20","","03","폐업","0002","폐업","2025-12-31","","","","","0","210-852","강원특별자치도 강릉시 사천면 방동리 ***","강원특별자치도 강릉시 사천면 가마골길 **","","김태호","2025-12-31 17:01:33","U","2026-01-03 02:40:00","","363858.59439979","482017.023535284","가축사육업","","327","000","0","한우",
"88","가축사육업","02_04_01_P","4201000","420000003320080079","2008-05-14","","03","폐업","0002","폐업","2025-12-31","","","","","0","210-852","강원특별자치도 강릉시 사천면 방동리 ***-*","강원특별자치도 강릉시 사천면 방동안길 ***-**","","이석규","2025-12-31 17:02:48","U","2026-01-03 02:40:00","","364771.947038445","481575.062370162","가축사육업","","274","000","0","한우",
"89","가축사육업","02_04_01_P","4331000","433000003320050064","2005-06-24","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","033-461-1922","0","252-842","강원특별자치도 인제군 기린면 북리 *통*반","","","김혁중","2025-12-31 16:25:04","U","2026-01-03 02:40:00","","","","가축사육업","","83","000","0","한우",
"90","가축사육업","02_04_01_P","4331000","433000003320090004","2009-02-18","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","","0","252-841","강원특별자치도 인제군 기린면 방동리 ****-*","강원특별자치도 인제군 기린면 조침령로 ***","","강인한농장","2025-12-31 16:13:12","U","2026-01-03 02:40:00","","317496.648885297","495371.261952927","가축사육업","","180","000","0","한우",
"91","가축사육업","02_04_01_P","4331000","433000003320130042","2013-08-12","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","","","252-844","강원특별자치도 인제군 기린면 진동리 산 **-*","","","벌막골농장","2025-12-31 16:16:51","U","2026-01-03 02:40:00","","327600.289315707","498370.8831607","가축사육업","","247","000","0","한우",
"92","가축사육업","02_04_01_P","4331000","433000003320130127","2013-08-30","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","","","252-852","강원특별자치도 인제군 상남면 상남리 ***","강원특별자치도 인제군 상남면 아홉사리로 ****","24664","장씨농장","2025-12-31 16:19:01","U","2026-01-03 02:40:00","","309942.18149443","484752.579960191","가축사육업","","332","000","0","한우",
"93","가축사육업","02_04_01_P","4181000","418000003320140178","2014-02-23","","03","폐업","0002","폐업","2025-12-30","","","","","","200-831","강원특별자치도 춘천시 서면 월송리 ***","강원특별자치도 춘천시 서면 월송길 ***","24460","삼송농장","2025-12-31 10:05:09","U","2026-01-03 02:40:00","","259124.363618463","491041.673624078","가축사육업","","632","000","0","한우",
"94","가축사육업","02_04_01_P","4331000","433000003320130144","2013-09-03","","03","폐업","0002","폐업","2025-12-31","","","","","","252-903","강원특별자치도 인제군 인제읍 원대리 ***","강원특별자치도 인제군 인제읍 원남로 ****","","원대농장","2025-12-31 16:18:28","U","2026-01-03 02:40:00","","308007.2189594","500666.676745132","가축사육업","","349","000","0","한우",
"95","가축사육업","02_04_01_P","4341000","434100003320240007","2024-10-25","","03","폐업","0002","폐업","2025-12-31","","","","","","","강원특별자치도 고성군 간성읍 금수리 ***-* 외 *필지","","","기역농장","2025-12-31 16:52:38","U","2026-01-03 02:40:00","","327639.551988954","540286.833126488","가축사육업","","542","000","0","염소",
"96","가축사육업","02_04_01_P","5210000","521000003320240002","2024-09-04","","03","폐업","0002","폐업","2025-12-26","","","","","","","경상북도 성주군 용암면 상신리 ***","","","장순자농장","2025-12-30 10:53:08","U","2026-01-03 02:40:00","","314158.003004791","260595.648314502","가축사육업","","958","000","0","한우",
"97","가축사육업","02_04_01_P","5160000","516000003320150019","2015-05-08","","03","폐업","0002","폐업","2025-12-31","","","","","","763-861","경상북도 청송군 안덕면 명당리 **","경상북도 청송군 안덕면 안현로 ***-**","37451","명당농장","2025-12-31 13:45:22","U","2026-01-03 02:40:00","","376478.421164347","313146.786692042","가축사육업","","422","000","0","한우",
"98","가축사육업","02_04_01_P","5210000","521000003320100016","2010-09-02","","03","폐업","0002","폐업","2025-12-30","","","","054-933-4754","0","719-893","경상북도 성주군 수륜면 봉양리 산 ***-*","경상북도 성주군 수륜면 봉양로*길 ***","","가야산목장","2025-12-30 16:09:39","U","2026-01-03 02:40:00","","303825.032837582","259513.741964964","가축사육업","","401","000","0","한우",
"99","가축사육업","02_04_01_P","5160000","516000003320050096","2005-12-12","","03","폐업","0002","폐업","2025-12-31","","","","","0","763-861","경상북도 청송군 안덕면 복리 **","경상북도 청송군 안덕면 원복길 **-**","","장우축산","2025-12-31 13:46:39","U","2026-01-03 02:40:00","","376237.743790697","311168.47663867","가축사육업","","116","000","0","한우",
"100","가축사육업","02_04_01_P","5090000","509000003320090189","2009-08-20","","01","영업/정상","0000","정상","","","","","","0","750-831","경상북도 영주시 단산면 동원리 *-* , *-*번지","경상북도 영주시 단산면 동원로 ***-**","36011","늘품농장","2025-12-31 10:18:02","U","2026-01-03 02:40:00","","346026.408816621","378394.481434816","가축사육업","","1323","000","0","한우",
"101","가축사육업","02_04_01_P","5190000","519000003320140106","2014-06-27","","03","폐업","0002","폐업","2025-12-30","","","","372-6784","","714-833","경상북도 청도군 풍각면 현리리 *** *통*반","경상북도 청도군 풍각면 송서*길 ***","","정재호농장","2025-12-31 10:47:03","U","2026-01-03 02:40:00","","346400.389931579","239751.236069181","가축사육업","","890","000","0","한우",
"102","가축사육업","02_04_01_P","5080000","508000003320130428","2013-10-17","","03","폐업","0002","폐업","2025-12-31","","","","","","730-815","경상북도 구미시 고아읍 봉한리 ***-**","경상북도 구미시 고아읍 봉한*안길 **","39144","장학모 농장","2025-12-31 15:42:54","U","2026-01-03 02:40:00","","321079.050044619","298429.756902173","가축사육업","","1467","000","0","한우",
"103","가축사육업","02_04_01_P","5180000","518000003320130032","2013-11-28","","03","폐업","0002","폐업","2025-12-31","","","","","","766-805","경상북도 영덕군 영덕읍 남산리 ***","경상북도 영덕군 영덕읍 신공업단지길 ***","","정도윤농장","2025-12-31 09:07:00","U","2026-01-03 02:40:00","","411606.524709575","324329.727231328","가축사육업","","290","000","0","한우",
"104","가축사육업","02_04_01_P","5110000","511000003320080205","2008-07-09","","03","폐업","0002","폐업","2025-12-31","","","","","0","742-851","경상북도 상주시 내서면 평지리 ***","경상북도 상주시 내서면 평지길 ***-*","","정묵농장","2025-12-31 11:48:35","U","2026-01-03 02:40:00","","290873.123812291","321053.853058705","가축사육업","","1117","000","0","한우",
"105","가축사육업","02_04_01_P","5190000","519000003320140239","2014-12-11","","03","폐업","0002","폐업","2025-12-30","","","","","","714-832","경상북도 청도군 풍각면 월봉리 ***","","","방순효농장","2025-12-31 10:46:28","U","2026-01-03 02:40:00","","344062.904098013","235783.059927733","가축사육업","","1023","000","0","한우",
"106","가축사육업","02_04_01_P","5110000","511000003320090048","2009-02-11","","01","영업/정상","0000","정상","","","","","","0","742-843","경상북도 상주시 공성면 평천리 ***-*","","","가별농장","2025-12-31 10:39:02","U","2026-01-03 02:40:00","","299131.127670061","310852.105241051","가축사육업","","1277","000","0","한우",
"107","가축사육업","02_04_01_P","5110000","511000003320080296","2008-08-27","","02","휴업","0001","휴업","","2025-12-23","2028-12-22","","","0","742-861","경상북도 상주시 화서면 율림리 ***","경상북도 상주시 화서면 율현길 **","","각기농장","2025-12-31 16:16:18","U","2026-01-03 02:40:00","","284048.270272636","324173.051511198","가축사육업","","1208","000","0","한우",
"108","가축사육업","02_04_01_P","5230000","523000003320170074","2017-07-29","","03","폐업","0002","폐업","2025-12-31","","","","","","","","경상북도 예천군 용문면 덕신길 ***","36834","택삼농장","2025-12-31 13:16:11","U","2026-01-03 02:40:00","","324669.524789107","353421.659865929","가축사육업","","1959","000","0","한우",
"109","가축사육업","02_04_01_P","5230000","523000003320140507","2014-03-11","","03","폐업","0002","폐업","2025-12-31","","","","","","757-844","경상북도 예천군 용문면 선리 ***","경상북도 예천군 용문면 선동길 ***","36835","귀봉농장","2025-12-31 17:48:09","U","2026-01-03 02:40:00","","325291.364004129","359130.040728089","가축사육업","","1600","000","0","한우",
"110","가축사육업","02_04_01_P","5230000","523000003320180172","2018-07-10","","03","폐업","0002","폐업","2025-12-31","","","","","","","경상북도 예천군 감천면 천향리 ***-*","경상북도 예천군 감천면 석송로 ***-**","36811","우리농장","2025-12-31 13:20:45","U","2026-01-03 02:40:00","","333456.814479983","359679.871443256","가축사육업","","2235","000","0","한우",
"111","가축사육업","02_04_01_P","5230000","523000003320170042","2017-06-12","","03","폐업","0002","폐업","2025-12-31","","","","","","","경상북도 예천군 풍양면 삼강리 산 *","","","자연농원","2025-12-31 13:21:35","U","2026-01-03 02:40:00","","316870.185276594","340557.054998018","가축사육업","","1927","000","0","종계/산란계",
"112","가축사육업","02_04_01_P","5230000","523000003320170154","2017-12-28","","03","폐업","0002","폐업","2025-12-31","","","","","","","경상북도 예천군 유천면 화지리 ***","경상북도 예천군 유천면 화지*길 **","36840","준식농장","2025-12-31 13:22:42","U","2026-01-03 02:40:00","","325336.626430171","349306.256526481","가축사육업","","2040","000","0","한우",
"113","가축사육업","02_04_01_P","5110000","511000003320080278","2008-08-04","","03","폐업","0002","폐업","2025-12-31","","","","","0","742-954","경상북도 상주시 낙동면 상촌리 ***-* 외 *필지","경상북도 상주시 낙동면 상촌*길 ** (외 *필지)","","재동농장","2025-12-31 11:09:39","U","2026-01-03 02:40:00","","311976.84691889","320169.855531234","가축사육업","","1190","000","0","한우",
