"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"54","의원","01_01_02_P","3460000","PHMA119983460023041100008","1998-10-29","","01","영업/정상","13","영업중","","","","","053-791-9005","","","대구광역시 수성구 신매동 567번지 60호","대구광역시 수성구 달구벌대로 3204, 3층 (신매동, 메디빌)","42274","김준홍이비인후과의원","2025-12-31 16:29:28","U","2026-01-03 02:40:00","의원","354153.41290955","261376.568708179","의원","1","0","0","90.7","113","이비인후과","","","","0","0","","","0","",
"55","의원","01_01_02_P","3460000","PHMA120103460023041100063","2010-10-15","","03","폐업","03","폐업","2026-01-01","","","","053-791-5100","","","","대구광역시 수성구 고산로18길 9, 2층 (신매동)","42274","금해한의원","2025-12-31 13:49:08","U","2026-01-03 02:40:00","한의원","354024.252330477","261291.055135352","한의원","1","0","0","0","308 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"56","의원","01_01_02_P","3440000","PHMA120063440024041100003","2006-02-28","","01","영업/정상","13","영업중","","","","","053-657-8275","","705-805","대구광역시 남구 대명동 724번지 3호","대구광역시 남구 대명로 180 (대명동)","42488","김준환속내과의원","2026-01-01 23:13:18","U","2026-01-03 02:40:00","의원","342454.374597092","260992.214646942","의원","1","0","0","288.97","101","내과","","","","0","0","","","0","",
"57","의원","01_01_02_P","3440000","PHMA120063440024041100017","2006-04-21","","01","영업/정상","13","영업중","","","","","053-624-1075","","","","대구광역시 남구 대명로 163 (대명동)","42474","대구자연한의원","2025-12-31 16:25:19","U","2026-01-03 02:40:00","한의원","342283.66082943","261057.293985627","한의원","1","0","0","144.99","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"58","의원","01_01_02_P","3470000","PHMA120053470022041100005","2005-02-25","","01","영업/정상","13","영업중","","","","","053-621-0100","","704-803","대구광역시 달서구 두류3동 487-35(1층)","대구광역시 달서구 달구벌대로 1740 (두류동)","42646","신세계영상의학과의원","2026-01-01 22:13:34","U","2026-01-03 02:40:00","의원","340446.005981094","262972.111319324","의원","3","0","0","752.57","116 101","내과, 영상의학과","","","","0","0","","","0","",
"59","의원","01_01_02_P","5130000","PHMA119955130030041100003","1995-01-24","","01","영업/정상","13","영업중","","","","","053-856-1211","","712-837","경상북도 경산시 진량읍 신상리 373번지 3호 373-3번지","경상북도 경산시 진량읍 공단1로 28","38458","(사)대한산업보건협회부설경북의원","2025-12-30 14:30:28","U","2026-01-03 02:40:00","의원","364474.780024038","265234.559862409","의원","21","0","0","1189","100 124 101","내과, 직업환경의학과","","","","0","0","","","0","",
"60","의원","01_01_02_P","3540000","PHMA120163540021041100005","2016-02-02","","01","영업/정상","13","영업중","","","","","032-527-7897","","","인천광역시 부평구 부평동 185번지 8호 그랑프리 빌딩","인천광역시 부평구 경원대로 1404, 그랑프리 빌딩 301, 311호 (부평동)","21404","케이톡스의원","2026-01-01 23:13:33","U","2026-01-03 02:40:00","의원","175630.301046614","443212.174965891","의원","2","0","0","254.23","122 114","피부과, 가정의학과","","","","0","0","","","0","",
"61","의원","01_01_02_P","3540000","PHMA120163540021041100006","2016-02-16","","01","영업/정상","13","영업중","","","","","032-527-9100","","","","인천광역시 부평구 시장로 55-1, 1층 (부평동)","21391","시원한의원","2025-12-30 13:28:31","U","2026-01-03 02:40:00","한의원","175827.814092367","443744.850713915","한의원","2","0","0","210.57","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"62","의원","01_01_02_P","3000000","PHMA119883000034041100005","1988-05-11","","01","영업/정상","13","영업중","","","","","02-730-2877","","","서울특별시 종로구 신문로1가 24 광화문 고려빌딩","서울특별시 종로구 새문안로 91, 광화문 고려빌딩 504,505호 (신문로1가)","03182","세종치과의원","2025-12-31 15:45:48","U","2026-01-03 02:40:00","치과의원","197662.503910553","452189.09236786","치과의원","1","0","0","106.09","402 403 404 406 407 408 409 412","구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과, 구강내과, 영상치의학과, 통합치의학과","","","","0","0","","","0","",
"63","의원","01_01_02_P","3830000","PHMA120053830077041100002","2005-01-07","","01","영업/정상","13","영업중","","","","","031-429-2375","","431-060","경기도 안양시 동안구 관양동 1603번지 5호 동안프라자","경기도 안양시 동안구 관평로182번길 20, 3층 (관양동, 동안프라자)","14066","새희망내과의원","2026-01-01 20:13:28","U","2026-01-03 02:40:00","의원","196515.866746306","432348.506327996","의원","7","0","0","355.88","101 111","내과, 소아청소년과","","","","0","0","","","0","",
"64","의원","01_01_02_P","4050000","PHMA120084050148041100013","2008-04-08","","03","폐업","03","폐업","2025-12-31","","","","031-8006-2030","","446-527","경기도 용인시 기흥구 중동 829번지 골드프라자 A동 7층","경기도 용인시 기흥구 동백중앙로 283 (중동, 골드프라자 A동 7층)","17006","동백미즈산부인과의원","2025-12-30 13:16:58","U","2026-01-03 02:40:00","의원","213551.03723886","419536.014279104","의원","6","10","16","993.3","110 111 104 122","외과, 산부인과, 소아청소년과, 가정의학과","","","","0","0","","","0","",
"65","의원","01_01_02_P","4050000","PHMA119994050149041100004","1999-04-01","","01","영업/정상","13","영업중","","","","","031-261-7333","","","","경기도 용인시 수지구 문정로 32, 3층 (풍덕천동)","16837","차호인정형외과의원","2026-01-01 23:13:40","U","2026-01-03 02:40:00","의원","208396.713517275","424617.532683177","의원","1","0","0","494.15","101 104 105 106 114 115 117 120","내과, 외과, 정형외과, 신경외과, 피부과, 비뇨의학과, 방사선종양학과, 재활의학과","","","","0","0","","","0","",
"66","의원","01_01_02_P","3910000","PHMA120123910165041100004","2012-07-05","","01","영업/정상","13","영업중","","","","","031-611-2119","","","","경기도 평택시 송탄로40번길 79-16 (이충동)","17785","365연합의원","2026-01-01 21:43:29","U","2026-01-03 02:40:00","의원","205027.828749167","394488.671016613","의원","1","0","0","544.66","101 104 105 109 111 114 115 122","내과, 외과, 정형외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"67","의원","01_01_02_P","4050000","PHMA120024050148041100013","2002-06-03","","01","영업/정상","13","영업중","","","","","031-283-2636","","","경기도 용인시 기흥구 구갈동 352번지 4호 2층","경기도 용인시 기흥구 구갈로60번길 1 (구갈동, 오래메디칼센타)","16972","오래정형외과의원","2026-01-01 20:13:38","U","2026-01-03 02:40:00","의원","209822.248634622","419771.753117243","의원","1","0","0","414","111 105 106 104 108 101 114 115","내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"68","의원","01_01_02_P","3910000","PHMA120023910168041100005","2002-02-16","","01","영업/정상","13","영업중","","","","","031-682-4700","","","경기도 평택시 안중읍 안중리 297번지 32호","경기도 평택시 안중읍 안현로 423","17936","한양신경외과의원","2026-01-01 20:13:34","U","2026-01-03 02:40:00","의원","193819.664849215","387340.58457148","의원","1","0","0","987.08","101 104 105 106 111 116","내과, 외과, 정형외과, 신경외과, 소아청소년과, 영상의학과","","","","0","0","","","0","",
"69","의원","01_01_02_P","4050000","PHMA120014050148041100009","2001-07-16","","01","영업/정상","13","영업중","","","","","031-302-0222","","","","경기도 용인시 기흥구 사은로126번길 25, 1층,3층 (보라동)","17079","자연생한의원","2026-01-01 20:13:36","U","2026-01-03 02:40:00","한의원","210567.849202969","416906.338894804","한의원","2","0","0","291","301 302 303 304 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"70","의원","01_01_02_P","4050000","PHMA120174050149041100014","2017-06-01","","01","영업/정상","13","영업중","","","","","031-548-1095","","","","경기도 용인시 수지구 광교중앙로 302, 401, 402, 403호 (상현동)","16943","이지재활의학과의원","2026-01-01 23:13:43","U","2026-01-03 02:40:00","의원","206093.986901991","421650.47844937","의원","3","0","0","409.66","120 111 105","정형외과, 소아청소년과, 재활의학과","","","","0","0","","","0","",
"71","의원","01_01_02_P","4050000","PHMA120164050149041100024","2016-09-08","","03","폐업","03","폐업","2025-12-22","","","","031-266-1175","","","","경기도 용인시 수지구 풍덕천로 133, 2층 (풍덕천동, 금오프라자)","16837","베스트마취통증의학과의원","2025-12-31 16:19:22","U","2026-01-03 02:40:00","의원","208460.521894662","424632.655162176","의원","1","0","0","276.48","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"72","의원","01_01_02_P","5350000","PHMA120225350029041100007","2022-04-15","","01","영업/정상","13","영업중","","","","","0557233155","","","경상남도 김해시 삼계동 1502-5","경상남도 김해시 삼계중앙로 40, 2~4층 (삼계동)","50902","문지윤내과의원","2026-01-01 20:43:29","U","2026-01-03 02:40:00","의원","370054.127943264","197266.363908887","의원","7","9","24","947.97","122 115 114 113 111 102 101","내과, 신경과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"73","의원","01_01_02_P","4191000","PHMA120174190023041100010","2017-05-16","","01","영업/정상","13","영업중","","","","","033-742-1119","","","","강원특별자치도 원주시 양지로 4, 2층 202호 (반곡동, 더조은메디컬빌딩 )","26465","엄마맘소아청소년과의원","2025-12-31 17:03:31","U","2026-01-03 02:40:00","의원","286687.45099226","425267.411678162","의원","2","0","0","134.09","114 113 111 101","내과, 소아청소년과, 이비인후과, 피부과","","","","0","0","","","0","",
"74","의원","01_01_02_P","4181000","PHMA120044180029041100009","2004-10-29","","01","영업/정상","13","영업중","","","","","033-257-5455","","","강원특별자치도 춘천시 중앙로2가58","강원특별자치도 춘천시 중앙로 86 (중앙로2가)","24273","우성재활의학과의원","2026-01-01 22:13:24","U","2026-01-03 02:40:00","의원","263699.29344611","486430.461854654","의원","1","0","0","264","120 104 109 101","내과, 외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"75","의원","01_01_02_P","4191000","PHMA120004190023041100008","2000-08-23","","01","영업/정상","13","영업중","","","","","033-766-8555","","","","강원특별자치도 원주시 한지공원길 2 (명륜동)","26481","동강한의원","2026-01-01 20:13:19","U","2026-01-03 02:40:00","한의원","283657.106196981","425620.761261859","한의원","1","0","0","151.28","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"76","의원","01_01_02_P","4191000","PHMA120214190023041100002","2021-02-03","","01","영업/정상","13","영업중","","","","","033-904-7575","","","강원특별자치도 원주시 무실동 1857-17","강원특별자치도 원주시 능라동길 27, SK타워 404~406호 (무실동)","26392","연세시원한외과의원","2025-12-30 13:32:39","U","2026-01-03 02:40:00","의원","282175.317805616","426098.320760993","의원","2","4","5","264.31","114 104","외과, 피부과","","","","0","0","","","0","",
"77","의원","01_01_02_P","4191000","PHMA120124190023041100012","2012-06-07","","01","영업/정상","13","영업중","","","","","033-765-2700","","220-940","강원특별자치도 원주시 단구동 142번지 36호","강원특별자치도 원주시 치악로 1594, 1층 (단구동)","26451","제민당한의원","2026-01-01 21:13:19","U","2026-01-03 02:40:00","한의원","285138.836216669","425230.956637796","한의원","1","0","0","93.96","301 304 307 302 305 308 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
