"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"52","국내외여행업","03_12_02_P","4641000","CDFI2260022017000013","2017-10-13","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 삼천동1가 605-5","전북특별자치도 전주시 완산구 용리로 106, 2층 (삼천동1가)","55089","유한회사 투투여행사","2026-01-05 09:03:33","U","2026-01-07 02:40:00","","210913.527668523","255385.921396073","국내외여행업","","상업지역","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20220622","20230621","","0","",
"53","국내외여행업","03_12_02_P","3630000","CDFI2260022015000001","2015-02-27","","03","폐업","03","폐업","2025-12-31","","","","062-522-3100","","","광주광역시 광산구 송정동 540-11","광주광역시 광산구 송도로270번길 37-2 (송정동)","62432","(주)씨티투어","2026-01-05 16:57:58","U","2026-01-07 02:40:00","","181795.486817129","182076.4603217","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250303","20260302","","0","",
"54","국내외여행업","03_12_02_P","5070000","CDFI2260022018000001","2018-07-12","","01","영업/정상","13","영업중","","","","","054-841-3134","","","경상북도 안동시 풍천면 갈전리 1664 경북도청이전신도시 리첼오피스텔 425호","경상북도 안동시 풍천면 천년숲동로 10-10, 경북도청이전신도시 리첼오피스텔 425호","36759","주식회사 뉴로얄관광여행사","2026-01-05 14:10:44","U","2026-01-07 02:40:00","","334932.683029443","342198.312197995","국내외여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","92000000","20251204","20261204","","0","",
"55","국내외여행업","03_12_02_P","3100000","CDFI2260022016000002","2016-01-05","","01","영업/정상","13","영업중","","","","","02-934-2611","","","서울특별시 노원구 공릉동 415-62 102호","서울특별시 노원구 공릉로41길 11 (공릉동)","01836","라온여행","2026-01-05 15:11:20","U","2026-01-07 02:40:00","","206907.049263452","458016.650527224","국내외여행업","","주거지역","0","주택가주변","","서울보증보험","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","16","","0","","","","","","","90000000","20260201","20270131","","16","",
"56","국내외여행업","03_12_02_P","3220000","CDFI2260022014000003","2014-01-14","","01","영업/정상","13","영업중","","","","","02-552-9132","","","서울특별시 강남구 율현동 300-77","서울특별시 강남구 밤고개로24길 80-17, 지1층 비02호 (율현동)","06377","주식회사 푸른성화","2026-01-05 11:07:56","U","2026-01-07 02:40:00","","209054.840437097","440920.678435993","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","287109408","20260121","20270220","","0","",
"57","국내외여행업","03_12_02_P","3150000","CDFI2260022020000029","2010-10-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 B동 1710호","서울특별시 강서구 양천로 583, 우림블루나인비즈니스센터 B동 1710호 (염창동)","07547","(주)유스투어","2026-01-05 14:51:38","U","2026-01-07 02:40:00","","187952.560027898","450562.020225978","국내외여행업","","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20251223","20261223","","0","",
"58","국내외여행업","03_12_02_P","5600000","CDFI2260022025000001","2025-02-18","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 화현면 화현리 105","경기도 포천시 화현면 화동로 597","11123","(주)에스엠인터내셔널","2026-01-05 11:38:33","U","2026-01-07 02:40:00","","227163.958108217","490787.914443673","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250224","20260223","","0","",
"59","국내외여행업","03_12_02_P","3180000","CDFI2260022011000016","2011-05-25","","03","폐업","03","폐업","2025-12-31","","","","841-6196","","","서울특별시 영등포구 대림동 810-56","서울특별시 영등포구 대림로29길 39 (대림동)","07415","(주)신월신영투어","2026-01-05 11:12:58","U","2026-01-07 02:40:00","","190708.131216384","443542.97721193","국내외여행업","","","0","","","한국괸광협회중앙회 여행공제회","","0","0","0","0","Shinwol Shinyoung Co,.Ltd","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210604","20220604","","0","",
"60","국내외여행업","03_12_02_P","3150000","CDFI2260022018000022","2018-10-20","","01","영업/정상","13","영업중","","","","","02-2663-1007","","","서울특별시 강서구 공항동 60-118 대성빌딩 402호","서울특별시 강서구 송정로 51, 대성빌딩 402호 (공항동)","07622","이제이코프","2026-01-05 14:50:07","U","2026-01-07 02:40:00","","183144.758666667","450799.350666666","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","19","","0","","","","","","","37000000","20251224","20261223","","19","",
"61","국내외여행업","03_12_02_P","3380000","CDFI2260022021000001","2015-12-30","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 남천동 6-15","부산광역시 수영구 남천동로108번길 20, 4층 (남천동)","48304","스쿨옥션","2026-01-05 16:28:57","U","2026-01-07 02:40:00","","392438.168406013","185050.932337216","국내외여행업","","일반상업지역","0","기타","","서울보증보험주식회사","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","106.5","","0","","","","","","","60000000","20260104","20270103","","107","",
"62","국내외여행업","03_12_02_P","4020000","CDFI2260022023000004","2023-11-10","","01","영업/정상","13","영업중","","","","","","","","경기도 군포시 금정동 710-7 전기공사공제조합 경기중부사옥","경기도 군포시 금산로 13, 전기공사공제조합 경기중부사옥 444호 (금정동)","15827","베태랑 투어","2026-01-05 14:51:00","U","2026-01-07 02:40:00","","194656.001110915","429057.648135888","국내외여행업","","","0","","","","","0","0","0","0","Veterang tour","Domestic and overseas travel business","0","0","","0","0","","0","8","","0","","","","","","","30000000","20251110","20261109","","8","",
"63","국내외여행업","03_12_02_P","3150000","CDFI2260022023000015","2023-09-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 1034-12","서울특별시 강서구 강서로39길 13, 201호 (화곡동)","07707","파인드발리","2026-01-05 14:56:36","U","2026-01-07 02:40:00","","185523.156937199","449111.778318258","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","30","","0","","","","","","","30000000","20251229","20261228","","30","",
"64","국내외여행업","03_12_02_P","3900000","CDFI2260022024000004","2024-12-17","","01","영업/정상","13","영업중","","","","","","","","경기도 광명시 광명동 296-11","경기도 광명시 광명로848번길 14, 202호 (광명동)","14273","해드림","2026-01-05 16:56:10","U","2026-01-07 02:40:00","","186920.805134382","441353.471479197","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20251227","20261226","","0","",
"65","국내외여행업","03_12_02_P","6510000","CDFI2260022025000006","2025-01-21","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 연동 292-12 연동 삼성홈타운 710호","제주특별자치도 제주시 신대로12길 30, 연동 삼성홈타운 710호 (연동)","63124","주식회사 소풍가자","2026-01-05 13:38:11","U","2026-01-07 02:40:00","","152854.485850768","-719.540948103836","국내외여행업","","","0","","","제주특별자치도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260122","20270122","","0","",
"66","국내외여행업","03_12_02_P","3000000","CDFI2260022026000002","2010-09-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 수송동 58 두산위브파빌리온","서울특별시 종로구 삼봉로 81, 두산위브파빌리온 930호 (수송동)","03150","(주)한스트래블코리아","2026-01-06 17:48:07","I","2026-01-09 00:20:01","","198324.653631679","452252.812389497","국내외여행업","","","0","","","서울시관광협회(40,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250912","20260912","","0","",
"67","국내외여행업","03_12_02_P","3670000","CDFI2260022026000001","2019-01-10","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 봉명동 551-7 한진오피스텔","대전광역시 유성구 계룡로105번길 15, 한진오피스텔 203-B61호 (봉명동)","34187","투아워","2026-01-06 13:43:46","I","2026-01-09 00:20:01","","230674.332483699","317108.585084676","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","1.17","","0","","","","","","","30000000","20250514","20260513","","1","",
"68","국내외여행업","03_12_02_P","3860000","CDFI2260022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 중동 1141-3 신중동역 헤리움 메트로타워","경기도 부천시 원미구 길주로 284, 신중동역 헤리움 메트로타워 7층 721호 (중동)","14548","프리다이빙 랩","2026-01-06 15:41:31","I","2026-01-09 00:20:01","","179920.835610085","444530.865512297","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","42.12","","0","","","","","","","0","","","","42","",
"69","국내외여행업","03_12_02_P","5710000","CDFI2260022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 상당구 북문로3가 7-4","충청북도 청주시 상당구 상당로 187 (북문로3가)","28537","길에서 길을 묻다 여행","2026-01-06 13:04:19","I","2026-01-09 00:20:01","","243674.300516996","349445.509638444","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","31154346","","","","0","",
"70","국내외여행업","03_12_02_P","3320000","CDFI2260022026000001","2019-05-16","","01","영업/정상","13","영업중","","","","","","","","부산광역시 북구 만덕동 216-7 그린코아아파트 상가동 1-10호","부산광역시 북구 덕천로234번길 48, 그린코아아파트 상가동 제1층 제10호 (만덕동)","46605","주식회사 일본여행정보","2026-01-07 17:54:09","I","2026-01-09 00:20:01","","384776.041134019","191712.881178383","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","9.94","","0","","","","","","","30000000","20250517","20260516","","10","",
"71","국내외여행업","03_12_02_P","5690000","CDFI2260022026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","세종특별자치시 나성동 821 세종가로수길 A동 211a호","세종특별자치시 나성로 38, 세종가로수길 A동 211a호 (나성동)","30129","레드 아프리카","2026-01-07 14:28:15","I","2026-01-09 00:20:01","","223564.340370637","331420.827167454","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"72","국내외여행업","03_12_02_P","4580000","CDFI2260022018000002","2018-07-24","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 서천읍 군사리 568-2번지","충청남도 서천군 서천읍 서천로 47","33646","굿모닝 여행사","2026-01-06 16:32:11","D","2026-01-09 02:30:00","","172393.542251518","286224.085855285","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"73","국내외여행업","03_12_02_P","3210000","CDFI2260022004000050","2004-10-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 잠원동 39-5 초원빌딩","서울특별시 서초구 신반포로47길 23, 초원빌딩 104호 (잠원동)","06531","(주)세중여행개발","2026-01-06 13:48:05","U","2026-01-09 02:40:00","","201615.932643611","445503.317397944","국내외여행업","","일반주거지역","0","","","관광공제회(3천만원)","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220112","20270112","","0","",
"74","국내외여행업","03_12_02_P","3590000","CDFI2260022015000011","2014-01-10","","01","영업/정상","13","영업중","","","","","062-714-2582","","","광주광역시 동구 대인동 133-1","광주광역시 동구 구성로194번길 25, 3층 (대인동)","61473","(주)투어플러스","2026-01-06 19:57:49","U","2026-01-09 02:40:00","","192291.277349542","183604.090346189","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260114","20270113","","0","",
