"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","휴게실면적","사무실면적","탈의실면적","회원모집총인원","세부업종명","법인명",
"260","체력단련장업","10_42_01_P","3230000","CDFH3301062009000003","2009-04-29","","01","영업/정상","13","영업중","","","","","425-6555","451.87","138-160","서울특별시 송파구 가락동 8 지하 1층","서울특별시 송파구 오금로 306, 지하1층 (가락동)","05701","주식회사 세이브피트니스앤골프 오금역","2026-01-14 17:22:39","U","2026-01-16 02:40:00","","211082.205235743","444525.412046546","체력단련장업","사립","","2","0","16416.49","0","0","0","0","","",
"261","체력단련장업","10_42_01_P","4510000","CDFH3301062021000004","2021-10-08","","01","영업/정상","13","영업중","","","","","","448.85","","충청남도 보령시 명천동 1121","충청남도 보령시 명천로 59, 3층 (명천동)","33475","핫플짐","2026-01-14 18:30:07","U","2026-01-16 02:40:00","","164870.858080264","315357.854135803","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"262","체력단련장업","10_42_01_P","5020000","CDFH3301062017000001","2017-02-23","","01","영업/정상","13","영업중","","","","","","965.46","","경상북도 포항시 북구 흥해읍 죽천리 474","경상북도 포항시 북구 흥해읍 신덕로 80-25","37948","양덕광천수온천","2026-01-14 11:30:37","U","2026-01-16 02:40:00","","416788.20711929","290221.911155543","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"263","체력단련장업","10_42_01_P","3940000","CDFH3301062022000039","2022-11-24","","01","영업/정상","13","영업중","","","","","031-966-0807","295.44","","경기도 고양시 덕양구 성사동 722-4 5층","경기도 고양시 덕양구 고양대로1384번길 15, 5층 (성사동)","10468","우아핏피트니스24시 원당역점","2026-01-14 10:13:32","U","2026-01-16 02:40:00","","185600.790872287","461228.641446199","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"264","체력단련장업","10_42_01_P","4671000","CDFH3301062016000002","2016-05-17","","01","영업/정상","13","영업중","","","","","063-467-0425","162.5","","전북특별자치도 군산시 지곡동 496-7","전북특별자치도 군산시 백토로 243 (지곡동, 사브리나)","54103","휴먼 앤 피트니스","2026-01-14 17:59:01","U","2026-01-16 02:40:00","","173252.964348123","273054.971561812","체력단련장업","사립","","0","1","0","0","0","0","0","","",
"265","체력단련장업","10_42_01_P","4671000","CDFH3301062025000002","2025-06-05","","01","영업/정상","13","영업중","","","","","","218.11","","전북특별자치도 군산시 조촌동 2-15","전북특별자치도 군산시 궁포1로 24-3, 3층 304호 (조촌동)","54072","커비짐무제한PT","2026-01-14 17:48:02","U","2026-01-16 02:40:00","","176529.091089213","275200.524437212","체력단련장업","사립","","1","0","5962.62","0","0","0","0","","",
"266","체력단련장업","10_42_01_P","3440000","CDFH3301062025000001","2025-07-07","","03","폐업","03","폐업","2026-01-14","","","","053-217-7840","1050.18","","대구광역시 남구 대명동 2010-1 남대구우체국","대구광역시 남구 중앙대로 200, 남대구우체국 6층 (대명동)","42425","피닉스짐 교대점","2026-01-14 15:10:08","U","2026-01-16 02:40:00","","343654.515937583","262335.004122148","체력단련장업","사립","","2","0","22631.37","0","0","0","0","","",
"267","체력단련장업","10_42_01_P","5590000","CDFH3301062022000011","2022-11-09","","01","영업/정상","13","영업중","","","","","","398.54","","경기도 양주시 옥정동 966-1 대길프라자","경기도 양주시 옥정동로7다길 62, 대길프라자 502-505호 (옥정동)","11473","여성전용 힙핏 플러스 헬스 PT 양주옥정점","2026-01-14 09:02:11","U","2026-01-16 02:40:00","","208103.952220026","479742.054909414","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"268","체력단련장업","10_42_01_P","5050000","CDFH3301062008000002","2008-07-08","","01","영업/정상","13","영업중","","","","","","441.6","","경상북도 경주시 성건동 174-3","경상북도 경주시 북문로 28 (성건동)","38142","DaGYM","2026-01-14 11:47:45","U","2026-01-16 02:40:00","","399195.27352904","263314.672649683","체력단련장업","사립","","0","1","0","0","0","0","0","","",
"269","체력단련장업","10_42_01_P","3510500","CDFH3301062022000005","2022-06-14","","01","영업/정상","13","영업중","","","","","032-873-5789","177.06","","인천광역시 미추홀구 도화동 997-9","인천광역시 미추홀구 숙골로87번길 28-1, 5층 (도화동)","22100","모두짐 재활PT 인천도화점","2026-01-14 10:47:45","U","2026-01-16 02:40:00","","169872.076","440920.803","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"270","체력단련장업","10_42_01_P","3830000","CDFH3301062022000010","2022-04-28","","01","영업/정상","13","영업중","","","","","","333.89","","경기도 안양시 동안구 관양동 1384-20","경기도 안양시 동안구 관악대로 297, 3층 (관양동)","13940","바오짐","2026-01-14 17:01:41","U","2026-01-16 02:40:00","","196027.543153484","433459.058831732","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"271","체력단련장업","10_42_01_P","3600000","CDFH3301062023000016","2023-09-18","","01","영업/정상","13","영업중","","","","","","386","","광주광역시 서구 금호동 721-2 기독교방송","광주광역시 서구 운천로 89, 기독교방송 3층, B1층 (금호동)","62002","오늘헬스 CBS점","2026-01-14 08:39:00","U","2026-01-16 02:40:00","","186989.854569317","182400.212899805","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"272","체력단련장업","10_42_01_P","3830000","CDFH3301062025000004","2025-01-24","","01","영업/정상","13","영업중","","","","","","547.25","","경기도 안양시 동안구 관양동 1121-4 동안새마을금고","경기도 안양시 동안구 부림로 178, 동안새마을금고 5층 (관양동)","14055","바오짐 평촌점","2026-01-14 17:11:58","U","2026-01-16 02:40:00","","196575.596032885","432990.907327257","체력단련장업","사립","Y","2","0","0","0","0","0","0","","",
"273","체력단련장업","10_42_01_P","3940000","CDFH3301062026000004","2026-01-15","","01","영업/정상","13","영업중","","","","","","227.45","","경기도 고양시 덕양구 관산동 188-9","경기도 고양시 덕양구 통일로 757, 3층 일부호 (관산동)","10287","다피티 여성전용(다PT 여성전용)","2026-01-15 10:02:23","I","2026-01-17 00:20:02","","188115.196950037","464976.066876148","체력단련장업","사립","","1","0","2983.59","0","0","0","0","","",
"274","체력단련장업","10_42_01_P","5020000","CDFH3301062026000001","2026-01-15","","01","영업/정상","13","영업중","","","","","","483.55","","경상북도 포항시 남구 연일읍 괴정리 12-1","경상북도 포항시 남구 연일읍 연일로 171","37847","레블트레이닝센터","2026-01-15 17:13:36","I","2026-01-17 00:20:02","","411302.146180268","279780.326560454","체력단련장업","사립","","1","0","483.55","0","0","0","0","","",
"275","체력단련장업","10_42_01_P","5310000","CDFH3301062026000002","2026-01-15","","01","영업/정상","13","영업중","","","","","070-4450-1861","487.14","","경상남도 진주시 평거동 902 7층","경상남도 진주시 순환로 541, 7층 (평거동)","52703","머슬팩토리24 평거점","2026-01-15 18:21:00","I","2026-01-17 00:20:02","","296532.352595073","186413.41432766","체력단련장업","사립","","2","0","4030.78","0","0","0","0","","",
"276","체력단련장업","10_42_01_P","4060000","CDFH3301062026000001","2026-01-15","","01","영업/정상","13","영업중","","","","","","41.26","","경기도 파주시 야당동 1044-2 디베뉴스타","경기도 파주시 경의로1004번길 17, 디베뉴스타 210호 (야당동)","10906","운동상점(킬링 트레이닝 센터)","2026-01-15 09:22:38","I","2026-01-17 00:20:02","","178772.513307165","467290.538911134","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"277","체력단련장업","10_42_01_P","3910000","CDFH3301062026000003","2026-01-15","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 안중읍 안중리 172-10","경기도 평택시 안중읍 서동대로 1737-4","17934","FLAT","2026-01-15 16:35:19","I","2026-01-17 00:20:02","","194737.135652727","387851.409694787","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"278","체력단련장업","10_42_01_P","3450000","CDFH3301062026000001","2026-01-15","","01","영업/정상","13","영업중","","","","","","388","","대구광역시 북구 침산동 430-1","대구광역시 북구 침산남로 96, 5층 501~503호 (침산동)","41590","써니짐 침산점","2026-01-15 17:41:54","I","2026-01-17 00:20:02","","343177.791433703","266546.347917478","체력단련장업","사립","","2","1","0","0","0","0","0","","",
"279","체력단련장업","10_42_01_P","4241000","CDFH3301062019000001","2019-04-02","","01","영업/정상","13","영업중","","","","","033-574-7790","253.62","","강원특별자치도 삼척시 남양동 329-15 황금회관","강원특별자치도 삼척시 중앙로 221, 황금회관 3층 (남양동)","25920","커짐(KURGYM)","2026-01-15 16:14:47","U","2026-01-17 02:40:00","","391751.246469485","440068.454885859","체력단련장업","사립","","1","0","1967","0","0","0","0","","",
"280","체력단련장업","10_42_01_P","3940000","CDFH3301062014000011","2014-06-17","","01","영업/정상","13","영업중","","","","","031-901-9699","722.87","410-837","경기도 고양시 일산동구 장항동 857 호수광장빌딩 901호","경기도 고양시 일산동구 중앙로1261번길 19, 901호 (장항동, 호수광장빌딩)","10402","맥스아웃휘트니스 정발산점 헬스 PT","2026-01-15 17:40:41","U","2026-01-17 02:40:00","","179871.231686914","461790.654607675","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"281","체력단련장업","10_42_01_P","5670000","CDFH3301062025000017","2025-12-31","","01","영업/정상","13","영업중","","","","","","118.4","","경상남도 창원시 의창구 봉곡동 36-10 한빛메디칼센터","경상남도 창원시 의창구 원이대로 269, 한빛메디칼센터 702호 (봉곡동)","51176","위트핏","2026-01-15 15:53:28","U","2026-01-17 02:40:00","","350093.088473656","195021.84743427","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"282","체력단련장업","10_42_01_P","4520000","CDFH3301062025000007","2025-12-30","","01","영업/정상","13","영업중","","","","","","158.1","","충청남도 아산시 배방읍 북수리 1873 충남 꿈비채 아산배방","충청남도 아산시 배방읍 월천5길 30, 충남 꿈비채 아산배방 1층 122호 (충남 꿈비채 아산배방)","31494","굿무브PT","2026-01-15 16:10:59","U","2026-01-17 02:40:00","","206798.431610043","363190.765876168","체력단련장업","사립","","0","0","158.1","0","0","0","0","","",
"283","체력단련장업","10_42_01_P","5530000","CDFH3301062021000034","2021-10-25","","01","영업/정상","13","영업중","","","","","","77.76","","경기도 화성시 산척동 727-6","경기도 화성시 동탄대로6길 19, 206호 (산척동)","18501","제이더블유짐","2026-01-15 13:07:30","U","2026-01-17 02:40:00","","209612.504364063","407438.673185965","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"284","체력단련장업","10_42_01_P","3640000","CDFH3301062025000005","2025-10-20","","01","영업/정상","13","영업중","","","","","","194.88","","대전광역시 동구 삼성동 363-1","대전광역시 동구 동서대로 1518, 2층 (삼성동)","34570","모두의 헬스장","2026-01-15 13:27:21","U","2026-01-17 02:40:00","","237802.807543536","315650.159076616","체력단련장업","사립","","1","1","723.87","0","0","0","0","","",
"285","체력단련장업","10_42_01_P","5710000","CDFH3301062023000016","2023-03-15","","01","영업/정상","13","영업중","","","","","","798.96","","충청북도 청주시 서원구 사창동 222-7","충청북도 청주시 서원구 사직대로 115, 12,13층 (사창동)","28568","바디채널","2026-01-15 09:08:26","U","2026-01-17 02:40:00","","241104.922972417","348323.502003043","체력단련장업","사립","","2","0","6847.15","0","0","0","0","","",
"286","체력단련장업","10_42_01_P","3940000","CDFH3301062021000025","2021-08-25","","01","영업/정상","13","영업중","","","","","031-908-6336","650.78","","경기도 고양시 일산동구 장항동 847 웅신아트","경기도 고양시 일산동구 정발산로 47, 웅신아트 6층 607, 608호 (장항동)","10402","맥스아웃휘트니스 동구청점 헬스 PT 골프","2026-01-15 17:18:16","U","2026-01-17 02:40:00","","179966.491548311","461732.786941069","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"287","체력단련장업","10_42_01_P","5670000","CDFH3301062020000010","2020-03-25","","01","영업/정상","13","영업중","","","","","055-277-6768","240.2","","경상남도 창원시 의창구 봉곡동 36-9 한마음타워","경상남도 창원시 의창구 원이대로 271, 한마음타워 201호 (봉곡동)","51176","위트짐 봉곡점","2026-01-15 16:13:23","U","2026-01-17 02:40:00","","350115.883814218","195006.58605182","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"288","체력단련장업","10_42_01_P","4520000","CDFH3301062025000001","2025-03-07","","01","영업/정상","13","영업중","","","","","","724.12","","충청남도 아산시 배방읍 장재리 1720","충청남도 아산시 배방읍 희망로46번길 12, 201-218, 225, 226호","31470","짐포텐셜","2026-01-15 15:37:29","U","2026-01-17 02:40:00","","209198.309843026","365135.524606403","체력단련장업","사립","","3","0","50979","0","0","0","0","","",
"289","체력단련장업","10_42_01_P","3560000","CDFH3301062022000021","2022-08-24","","01","영업/정상","13","영업중","","","","","","480","","인천광역시 서구 검암동 610-1 서해프라자","인천광역시 서구 승학로 498, 서해프라자 지1층 B02호 (검암동)","22696","센스짐24 검암점","2026-01-15 17:59:28","U","2026-01-17 02:40:00","","171205.929060628","451486.151316942","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"290","체력단련장업","10_42_01_P","3160000","CDFH3301062012000001","2012-01-13","","01","영업/정상","13","영업중","","","","","","1242.33","","서울특별시 구로구 구로동 197-48 에이스테크노타워Ⅲ","서울특별시 구로구 디지털로29길 38, 에이스테크노타워Ⅲ B103, 104호호 (구로동)","08381","짐피티 필라테스 구로디지털단지점","2026-01-15 18:14:01","U","2026-01-17 02:40:00","","190491.833060361","442477.332680657","체력단련장업","사립","","1","1","0","0","0","0","0","","",
"291","체력단련장업","10_42_01_P","3560000","CDFH3301062023000026","2023-11-21","","01","영업/정상","13","영업중","","","","","","127.26","","인천광역시 서구 원당동 1040-4 제일프라자","인천광역시 서구 이음5로 34, 제일프라자 405호 (원당동)","22866","CM재활PT&필라테스 검단점","2026-01-15 17:58:34","U","2026-01-17 02:40:00","","","","체력단련장업","사립","","1","0","0","0","0","0","0","","",
