"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"62","숙박업","03_11_03_P","4810000","4810000-214-2016-00046","2016-06-28","","01","영업/정상","01","영업","","","","","","452.79","550-020","전라남도 여수시 공화동 1046-3","전라남도 여수시 공화남2길 14-1 (공화동)","59743","백패커스인여수 호스텔","2025-12-31 10:11:09","U","2026-01-03 02:40:00","숙박업(생활)","267950.141463674","138772.690063475","숙박업(생활)","1","6","1","6","0","0","4","12","","","","","0","0","N",
"63","숙박업","03_11_03_P","5180000","5180000-201-2022-00001","2022-03-03","","03","폐업","02","폐업","2025-12-30","","","","","100.50","766-814","경상북도 영덕군 영해면 성내리 666-3","경상북도 영덕군 영해면 예주2길 35, 2층","36413","덕스","2025-12-31 09:25:19","U","2026-01-03 02:40:00","숙박업 기타","415555.978307461","340192.222597392","숙박업 기타","0","0","0","0","0","0","0","3","","","","","0","0","N",
"64","숙박업","03_11_03_P","4221000","4221000-201-2017-00002","2017-11-20","","01","영업/정상","01","영업","","","","","033 552 5454","1872.35","","강원특별자치도 태백시 황지동 253-180","강원특별자치도 태백시 황지로 201 (황지동)","26007","J1무인텔","2025-12-31 16:49:13","U","2026-01-03 02:40:00","숙박업 기타","376523.932299959","410024.490513206","숙박업 기타","0","0","1","4","0","0","1","33","","","","임대","0","0","N",
"65","숙박업","03_11_03_P","3260000","3260000-214-2024-00003","2024-07-19","","01","영업/정상","01","영업","","","","","051 754 0801","12660.16","602-832","부산광역시 서구 암남동 123-27","부산광역시 서구 등대로 9 (암남동)","49264","엘모멘토 송도","2025-12-31 11:34:44","U","2026-01-03 02:40:00","숙박업(생활)","384549.391729969","177179.414427779","숙박업(생활)","39","0","4","38","0","0","0","152","","","","","0","0","N",
"66","숙박업","03_11_03_P","3660000","3660000-201-2010-00001","2010-06-01","","01","영업/정상","01","영업","","","","","042 485 2288","1738.88","302-830","대전광역시 서구 둔산동 1323 (5~8층)","대전광역시 서구 대덕대로234번길 29 (둔산동,(5~8층))","35233","로또","2025-12-31 09:21:44","U","2026-01-03 02:40:00","여관업","234159.156724395","317064.981736074","여관업","8","1","5","8","0","0","0","38","","","","자가","0","0","N",
"67","숙박업","03_11_03_P","3290000","3290000-201-2011-00007","2011-09-26","","01","영업/정상","01","영업","","","","","051 930 1150","6968.79","614-848","부산광역시 부산진구 부전동 573-7","부산광역시 부산진구 중앙대로 777, 8~15층 (부전동)","47251","센트럴 세븐호텔 바이권 부산서면","2025-12-31 16:26:22","U","2026-01-03 02:40:00","관광호텔","387795.767511559","186686.460990556","관광호텔","15","4","8","15","0","0","0","207","","","","자가","0","0","N",
"68","숙박업","03_11_03_P","3330000","3330000-201-2015-00011","2015-11-26","","01","영업/정상","01","영업","","","","","051 760 7001","6376.70","612-847","부산광역시 해운대구 중동 1398-23 4~19층","부산광역시 해운대구 해운대해변로 317, 4~19층 (중동)","48095","베니키아호텔 해운대","2025-12-31 14:29:59","U","2026-01-03 02:40:00","관광호텔","397175.367081956","186932.811070801","관광호텔","20","2","4","19","0","0","0","156","","","","","0","0","N",
"69","숙박업","03_11_03_P","3310000","3310000-201-2004-00006","2004-05-21","","01","영업/정상","01","영업","","","","","051 6237995","1558.92","608-020","부산광역시 남구 대연동 1747-2","부산광역시 남구 유엔평화로4번길 5 (대연동)","48493","호텔 온나(ONNA)","2025-12-31 16:14:06","U","2026-01-03 02:40:00","숙박업 기타","390560.012805606","183701.668857278","숙박업 기타","9","1","2","8","0","0","0","38","","","","임대","0","0","N",
"70","숙박업","03_11_03_P","3250000","3250000-201-2015-00001","2015-01-15","","01","영업/정상","01","영업","","","","","051 710 0096","2137.79","600-042","부산광역시 중구 남포동2가 37","부산광역시 중구 구덕로 22 (남포동2가)","48954","스테이웰호텔","2025-12-31 11:39:24","U","2026-01-03 02:40:00","일반호텔","385343.690189133","179542.309212802","일반호텔","10","1","2","10","0","0","0","72","","","","임대","3","3","N",
"71","숙박업","03_11_03_P","4820000","4820000-201-1993-00003","1993-12-30","","03","폐업","02","폐업","2025-12-31","","","","","133.52","540-963","전라남도 순천시 조곡동 161-16 7통5반","전라남도 순천시 역전장길 36 (조곡동)","57963","길건너게스트하우스","2025-12-31 15:54:41","U","2026-01-03 02:40:00","여관업","245854.03876781","160730.03203083","여관업","0","0","0","0","0","0","13","0","","","","","0","0","N",
"72","숙박업","03_11_03_P","3860000","3871000-201-2001-00360","2001-02-22","","01","영업/정상","01","영업","","","","","3242929","860.46","","경기도 부천시 원미구 상동 406 501호, 601호","경기도 부천시 원미구 부일로199번길 56, 501호, 601호 (상동)","14598","넘버25 부천송내역점","2025-12-31 14:50:48","U","2026-01-03 02:40:00","여관업","178019.079704037","443221.58540136","여관업","0","0","5","6","0","0","0","32","","","","","0","0","N",
"73","숙박업","03_11_03_P","3930000","3930000-201-2000-02020","2000-12-01","","01","영업/정상","01","영업","","","","","031 4833355","0.00","425-868","경기도 안산시 단원구 고잔동 540-5 한일빌딩 401호, 501호","경기도 안산시 단원구 고잔1길 54, 한일빌딩 401, 501호 (고잔동, 540-5)","15361","스테이코지해븐(Stay CozyHeaven)","2025-12-31 14:59:50","U","2026-01-03 02:40:00","여관업","185707.959371413","424005.454092437","여관업","0","0","0","0","0","0","0","32","","","","","0","0","N",
"74","숙박업","03_11_03_P","4261000","4261000-214-2025-00004","2025-12-30","","01","영업/정상","01","영업","","","","","","671.66","","강원특별자치도 횡성군 우천면 오원리 895","강원특별자치도 횡성군 우천면 전재로90번길 81","25250","별빛랜드","2026-01-01 14:14:37","U","2026-01-03 02:40:00","숙박업(생활)","295567.301303633","437733.420032953","숙박업(생활)","2","0","1","2","0","0","6","5","","","","자가","0","0","Y",
"75","숙박업","03_11_03_P","3490000","3490000-201-2024-00002","2024-04-26","","01","영업/정상","01","영업","","","","","","3078.22","400-833","인천광역시 중구 운서동 2790-2 스카이레드, 스카이블루 1~5층","인천광역시 중구 신도시남로149번길 15, 스카이레드, 스카이블루 1~5층 (운서동)","22371","브라운도트 공항신도시점","2025-12-31 13:53:07","U","2026-01-03 02:40:00","일반호텔","154711.809273126","443713.797435348","일반호텔","0","0","1","5","0","0","0","88","","","","","0","0","N",
"76","숙박업","03_11_03_P","3730000","3730000-201-2000-00001","2000-11-06","","01","영업/정상","01","영업","","","","","052 2542171","1700.83","689-823","울산광역시 울주군 상북면 덕현리 72-2","울산광역시 울주군 상북면 석남로 752-8","44901","리휴관광호텔","2025-12-30 11:27:35","U","2026-01-03 02:40:00","관광호텔","386527.798642273","237085.2955287","관광호텔","0","0","0","4","0","0","3","32","","","","","0","0","N",
"77","숙박업","03_11_03_P","3010000","3010000-214-2025-00019","2025-11-04","","01","영업/정상","01","영업","","","","","","180.87","100-011","서울특별시 중구 충무로1가 25-6 최엽성외과","서울특별시 중구 명동8나길 45, 최엽성외과 (충무로1가)","04535","하이 서울 호스텔 명동 센트럴","2025-12-31 15:47:21","U","2026-01-03 02:40:00","숙박업(생활)","198375.232374546","450977.367032275","숙박업(생활)","0","0","0","0","0","0","0","12","","","","","0","0","N",
"78","숙박업","03_11_03_P","3490000","3490000-214-2024-00003","2024-03-21","","01","영업/정상","01","영업","","","","","032 746 4111","7555.80","400-320","인천광역시 중구 중산동 1873-17 2~21층 일부호","인천광역시 중구 영종대로 893, 2~21층 일부호 (중산동)","22402","에스알(SR)호텔 영종점","2025-12-31 14:53:00","U","2026-01-03 02:40:00","숙박업(생활)","161205.368853291","442740.938294107","숙박업(생활)","0","0","0","0","0","0","0","158","","","","","0","0","N",
"79","숙박업","03_11_03_P","5670000","5670156-201-2005-00002","2005-01-25","","01","영업/정상","01","영업","","","","","055242 5116","947.36","631-860","경상남도 창원시 마산합포구 오동동 306-10","경상남도 창원시 마산합포구 수산1길 261 (오동동)","51713","넘버25호텔","2026-01-01 09:15:23","U","2026-01-03 02:40:00","여관업","344123.233748921","190703.489189618","여관업","8","0","2","6","0","0","2","25","","","","임대","0","0","N",
"80","숙박업","03_11_03_P","5670000","5670156-201-1980-00022","1980-08-08","","01","영업/정상","01","영업","","","","","055247 5456","183.52","631-855","경상남도 창원시 마산합포구 산호동 207-4","경상남도 창원시 마산합포구 산호동2길 27 (산호동)","51336","유성모텔","2026-01-01 10:38:02","U","2026-01-03 02:40:00","여관업","344496.869307739","192066.000242903","여관업","0","0","0","0","0","0","0","19","","","","","0","0","N",
"81","숙박업","03_11_03_P","5670000","5670156-201-2002-00029","2002-11-22","","01","영업/정상","01","영업","","","","","","1322.00","631-441","경상남도 창원시 마산합포구 신포동1가 66-5","경상남도 창원시 마산합포구 수산1길 3 (신포동1가)","51714","아모르호텔 마산점","2026-01-01 10:28:34","U","2026-01-03 02:40:00","일반호텔","343155.807239196","189916.929859606","일반호텔","0","0","0","0","0","0","3","31","","","","","0","0","N",
"82","숙박업","03_11_03_P","5670000","5670156-214-2012-00015","2012-11-20","","01","영업/정상","01","영업","","","","","","332.27","631-855","경상남도 창원시 마산합포구 산호동 337-12 지상 2.3.4층","경상남도 창원시 마산합포구 합포동3길 22 (산호동)","51723","뉴부일빌","2026-01-01 09:14:39","U","2026-01-03 02:40:00","숙박업(생활)","344127.286065215","191116.464188397","숙박업(생활)","4","1","2","4","0","0","15","0","","","","자가","0","0","N",
"83","숙박업","03_11_03_P","5670000","5670156-201-1989-00030","1989-12-20","","01","영업/정상","01","영업","","","","","271-1501","649.79","631-814","경상남도 창원시 마산합포구 진동면 요장리 129-7","경상남도 창원시 마산합포구 진동면 해양관광로 252","51791","노송장모텔","2026-01-01 10:36:25","U","2026-01-03 02:40:00","여관업","337291.197196146","179277.73312739","여관업","0","0","0","0","0","0","20","0","","","","","0","0","N",
"84","숙박업","03_11_03_P","5670000","5670156-201-1989-00033","1989-12-30","","01","영업/정상","01","영업","","","","","055 2442883","399.80","631-860","경상남도 창원시 마산합포구 오동동 144-5","경상남도 창원시 마산합포구 아구찜길 54-4 (오동동)","51727","존모텔","2026-01-01 10:37:32","U","2026-01-03 02:40:00","여관업","343688.014230585","190971.387569112","여관업","0","0","0","0","0","0","6","10","","","","","0","0","N",
"85","숙박업","03_11_03_P","5670000","5670123-201-1993-00002","1993-03-24","","01","영업/정상","01","영업","","","","","055 238 1870","1182.04","641-815","경상남도 창원시 의창구 명서동 203-7 1,2,3,4,5,6층","경상남도 창원시 의창구 창이대로99번길 4, 1층~6층 (명서동)","51388","호텔해성","2025-12-31 13:38:51","U","2026-01-03 02:40:00","일반호텔","350040.521148318","194780.422804203","일반호텔","0","0","0","0","0","0","14","14","","","","","0","0","N",
"86","숙박업","03_11_03_P","5350000","5350000-201-2002-00026","2002-12-26","","01","영업/정상","01","영업","","","","","055 3138787","1396.42","621-280","경상남도 김해시 대청동 55-3","경상남도 김해시 번화1로75번길 23 (대청동)","50988","호텔런더너","2025-12-31 17:43:20","U","2026-01-03 02:40:00","여관업","363625.93287668","189682.139841646","여관업","0","0","0","0","0","0","0","35","","","","","","","N",
"87","숙박업","03_11_03_P","5670000","5670156-201-2002-00004","2002-04-23","","01","영업/정상","01","영업","","","","","","1062.00","631-860","경상남도 창원시 마산합포구 오동동 307-3 2012년 12월 7일 307-6, 307-3번 합병으로 인한 지번정정","경상남도 창원시 마산합포구 해안대로 399 (오동동)","51722","호텔야자마산오동점","2026-01-01 10:30:01","U","2026-01-03 02:40:00","일반호텔","344021.606939145","190728.954548188","일반호텔","0","0","0","0","0","0","0","30","","","","","0","0","N",
"88","숙박업","03_11_03_P","5670000","5670156-214-1988-00004","1988-12-30","","01","영업/정상","01","영업","","","","","","346.89","631-855","경상남도 창원시 마산합포구 산호동 338-41","경상남도 창원시 마산합포구 합포동3길 1 (산호동)","51723","쥬니스빌","2026-01-01 10:12:36","U","2026-01-03 02:40:00","숙박업(생활)","344055.813287851","191064.876509526","숙박업(생활)","0","0","0","0","0","0","5","12","","","","","0","0","N",
"89","숙박업","03_11_03_P","5670000","5670156-214-1974-00002","1974-11-27","","01","영업/정상","01","영업","","","","","2411967","143.40","631-852","경상남도 창원시 마산합포구 산호동 25-2","경상남도 창원시 마산합포구 산호시장길 79 (산호동)","51328","다이노스빌","2026-01-01 10:13:59","U","2026-01-03 02:40:00","숙박업(생활)","344106.673731735","192401.275318751","숙박업(생활)","0","0","0","0","0","0","0","10","","","","","0","0","N",
"90","숙박업","03_11_03_P","3400000","3400000-214-2022-00007","2022-12-06","","01","영업/정상","01","영업","","","","","051 7416600","7651.67","619-902","부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에","부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 99개호","46084","와이컬렉션 by UH FLAT 오시리아","2025-12-31 11:13:01","U","2026-01-03 02:40:00","숙박업(생활)","401614.031886053","190002.538510797","숙박업(생활)","26","0","2","26","0","0","0","99","","","","","0","0","N",
