"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"53","인터넷컴퓨터게임시설제공업","03_05_05_P","4060000","CDFF2241022025000027","2025-12-15","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 아동동 328-24","경기도 파주시 금정18길 32, 1층 (아동동)","10929","스타PC","2025-12-31 15:39:21","U","2026-01-03 02:40:00","","180158.826800377","473227.68546463","인터넷컴퓨터게임시설제공업","유통관련업","0","","","30","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"54","인터넷컴퓨터게임시설제공업","03_05_05_P","4450000","CDFF2241022025000011","2025-12-23","","01","영업/정상","13","영업중","","","","","","","","충청북도 진천군 이월면 송림리 307-3","충청북도 진천군 이월면 진광로 871, 4호","27813","놀이터PC","2025-12-31 13:26:20","U","2026-01-03 02:40:00","","238391.394625526","381854.299569139","인터넷컴퓨터게임시설제공업","유통관련업","1","","","60","1","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"55","인터넷컴퓨터게임시설제공업","03_05_05_P","3050000","CDFF2241022025000008","2025-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 제기동 530-2 1층","서울특별시 동대문구 왕산로35길 51, 1층 (제기동)","02572","도깨비 PC","2025-12-30 15:21:19","U","2026-01-03 02:40:00","","203706.25755438","453299.455806948","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC 9대","56.97","0","0","","0","0","0","0","","","","","","","","","","","","9","","청소년이용불가","","","","","",
"56","인터넷컴퓨터게임시설제공업","03_05_05_P","3710000","CDFF2241022023000009","2023-03-13","","01","영업/정상","13","영업중","","","","","","","","울산광역시 동구 방어동 1143-6","울산광역시 동구 남진길 22, 1층 101호 (방어동)","44108","핑크PC","2025-12-31 13:41:31","U","2026-01-03 02:40:00","","419358.265170681","222959.710285025","인터넷컴퓨터게임시설제공업","유통관련업","4","주택가주변","","27.17","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인PC방",
"57","인터넷컴퓨터게임시설제공업","03_05_05_P","4090000","CDFF2241022024000001","2024-01-25","","03","폐업","03","폐업","2025-12-31","","","","","","","경기도 김포시 구래동 6878-9","경기도 김포시 김포한강10로 180, 1층 130호 (구래동)","10071","여우PC","2025-12-31 17:12:47","U","2026-01-03 02:40:00","","166473.491282851","460203.712713813","인터넷컴퓨터게임시설제공업","유통관련업","0","","","36.08","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC",
"58","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022024000009","2024-03-21","2025-12-31","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","경기도 부천시 원미구 심곡동 373-19","경기도 부천시 원미구 장말로352번길 7, 1층 일부호 (심곡동)","14632","LUCKY777","2025-12-31 11:03:19","U","2026-01-03 02:40:00","","180568.673136229","443125.789914026","인터넷컴퓨터게임시설제공업","유통관련업","0","","","30","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"59","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022024000021","2024-03-21","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 신방동 1871","충청남도 천안시 동남구 통정5로 68, 112호 (신방동)","31205","제우스PC","2025-12-31 16:49:56","U","2026-01-03 02:40:00","","211907.651498215","363720.149536575","인터넷컴퓨터게임시설제공업","유통관련업","0","","","49.55","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","","성인pc방",
"60","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022018000103","2018-08-23","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 매탄동 372-6","경기도 수원시 영통구 신원로 293, 3층 (매탄동)","16676","광클PC방","2025-12-31 17:29:30","U","2026-01-03 02:40:00","","205266.076017901","417762.787222884","인터넷컴퓨터게임시설제공업","유통관련업","0","","","229.69","0","0","","0","0","0","0","","","","","","","","","","","","87","","","","","","","",
"61","인터넷컴퓨터게임시설제공업","03_05_05_P","3180000","CDFF2241022018000015","2018-08-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동3가 19-9 2층호","서울특별시 영등포구 영등포로42길 19, 2층 (영등포동3가)","07304","스카이PC","2025-12-31 13:46:21","U","2026-01-03 02:40:00","","191692.087548229","446179.585816619","인터넷컴퓨터게임시설제공업","유통관련업","0","","","60.73","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"62","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022021000015","2021-07-12","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 한림읍 한림리 1081-4 2층","제주특별자치도 제주시 한림읍 한림중앙로 3-1, 2층","63029","다이아 PC","2025-12-31 08:39:43","U","2026-01-03 02:40:00","","131546.994970741","-8863.33144908766","인터넷컴퓨터게임시설제공업","유통관련업","3","","성인 PC방","106.01","3","0","근린생활시설","0","0","0","0","","","","","","","","","","","","9","","청소년이용불가","","","","일반상업지역","성인PC방",
"63","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022025000037","2025-08-11","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 팔달구 고등동 336-3","경기도 수원시 팔달구 팔달로 41, 127호 (고등동)","16453","럭키세븐PC","2025-12-31 17:06:59","U","2026-01-03 02:40:00","","","","인터넷컴퓨터게임시설제공업","유통관련업","0","","","43.71","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","","",
"64","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000045","2025-10-01","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 무거동 1526-3","울산광역시 남구 대학로161번길 23, 2층 (무거동)","44602","수메가PC","2025-12-30 21:13:37","U","2026-01-03 02:40:00","","404966.225155821","230214.163996486","인터넷컴퓨터게임시설제공업","유통관련업","0","","","103.75","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"65","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022025000013","2025-09-26","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 가능동 672-49","경기도 의정부시 의정로 187, 1층 (가능동)","11675","가능PC","2025-12-31 13:37:33","U","2026-01-03 02:40:00","","202948.222111834","471899.598128544","인터넷컴퓨터게임시설제공업","유통관련업","0","","","34.55","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"66","인터넷컴퓨터게임시설제공업","03_05_05_P","4191000","CDFF2241022025000033","2025-09-11","","03","폐업","03","폐업","2025-12-30","","","","","","","강원특별자치도 원주시 원동 15-3","강원특별자치도 원주시 일산로 55, 1층 (원동)","26431","블러썸PC","2025-12-30 17:35:38","U","2026-01-03 02:40:00","","284082.345020941","427623.322230919","인터넷컴퓨터게임시설제공업","유통관련업","1","","","50.53","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC",
"67","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022025000012","2025-09-15","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 25-17","경기도 의정부시 태평로108번길 5, 2층 (의정부동)","11693","에이스PC 게임랜드","2025-12-31 13:38:51","U","2026-01-03 02:40:00","","204509.504672799","471081.440226121","인터넷컴퓨터게임시설제공업","유통관련업","0","","","121.25","0","0","","0","0","0","0","","","","","","","","","","","","50","","청소년이용불가","","","","","성인PC방",
"68","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000040","2025-07-30","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 삼산동 1476-2","울산광역시 남구 달삼로75번길 13, 4층 (삼산동)","44719","레벨업 PC방 삼산점","2025-12-30 15:42:20","U","2026-01-03 02:40:00","","411870.598124732","228970.614429457","인터넷컴퓨터게임시설제공업","유통관련업","0","","","308.39","0","0","","0","0","0","0","","","","","","","","","","","","101","","","","","","","",
"69","인터넷컴퓨터게임시설제공업","03_05_05_P","3160000","CDFF2241022025000004","2025-07-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 88-18","서울특별시 구로구 구로동로 25, 1층 1호 (가리봉동)","08322","고래PC","2025-12-31 16:12:56","U","2026-01-03 02:40:00","","189875.531394769","442414.993677742","인터넷컴퓨터게임시설제공업","유통관련업","0","","","27","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"70","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022023000004","2023-01-20","","03","폐업","03","폐업","2025-12-30","","","","","","","울산광역시 남구 신정동 643-1","울산광역시 남구 월평로48번길 9, 109호 (신정동)","44672","고고PC","2025-12-30 11:41:51","U","2026-01-03 02:40:00","","409544.562923454","229261.391385902","인터넷컴퓨터게임시설제공업","유통관련업","0","","","47.73","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"71","인터넷컴퓨터게임시설제공업","03_05_05_P","3560000","CDFF2241022022000028","2022-12-05","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 석남동 575-1","인천광역시 서구 거북로 106, 1층 3호 (석남동)","22796","88PC","2025-12-30 09:31:43","U","2026-01-03 02:40:00","","171070.300703287","444577.893725778","인터넷컴퓨터게임시설제공업","유통관련업","0","","","36","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","",
"72","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022023000002","2023-01-10","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1268-17","울산광역시 남구 번영로114번길 5 (달동)","44718","토토PC(totoPC)","2025-12-30 21:11:16","U","2026-01-03 02:40:00","","411260.122346831","228741.825913208","인터넷컴퓨터게임시설제공업","유통관련업","0","","","60.25","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"73","인터넷컴퓨터게임시설제공업","03_05_05_P","3560000","CDFF2241022022000029","2022-12-19","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 청라동 162-7 청라프라자","인천광역시 서구 중봉대로612번길 10-20, 청라프라자 101호 (청라동)","22736","일번지PC","2026-01-01 12:00:28","U","2026-01-03 02:40:00","","169173.79","447961.405","인터넷컴퓨터게임시설제공업","유통관련업","0","","","39.2","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"74","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022021000032","2021-05-25","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 병천면 병천리 341-4","충청남도 천안시 동남구 병천면 병천1로 18, E동 4호","31254","아우내PC","2025-12-31 16:44:05","U","2026-01-03 02:40:00","","225991.20596249","362523.357668683","인터넷컴퓨터게임시설제공업","유통관련업","0","","","44","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인pc방",
"75","인터넷컴퓨터게임시설제공업","03_05_05_P","3190000","CDFF2241022013000008","2013-04-02","","03","폐업","03","폐업","2025-12-30","","","","","","","서울특별시 동작구 흑석동 195-19","서울특별시 동작구 흑석로 79 (흑석동)","06910","에이플PC CAFE","2025-12-31 17:37:51","U","2026-01-03 02:40:00","","196252.890017558","444982.163446551","인터넷컴퓨터게임시설제공업","유통관련업","0","","","181.22","0","1","","0","0","0","0","","","","","","","","","","","","68","","","","","","","",
"76","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022018000036","2018-09-27","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 8-23 태화빌딩","경기도 의정부시 호국로1331번길 30, 태화빌딩 1층 (의정부동)","11688","나이스PC","2025-12-31 09:37:30","U","2026-01-03 02:40:00","","204471.910362843","471429.7914176","인터넷컴퓨터게임시설제공업","유통관련업","0","","","24","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
