"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"69","담배소매업","11_43_02_P","3350000","2007335008005600037","2007-04-03","","03","폐업","2","폐업처리","2025-12-31","","","","522-1570","","609-831","부산광역시 금정구 서2동 221번지 32호","부산광역시 금정구 옥봉로 6 (서동)","","황해상회","2025-12-31 10:51:34","U","2026-01-03 02:40:00","","391756.155581299","192259.258414597","20070403","2009년11월법개정전자료",
"70","담배소매업","11_43_02_P","3120000","2018312019205600002","2018-07-11","","03","폐업","2","폐업처리","2025-12-31","","","","","","","서울특별시 서대문구 남가좌동 338번지 6호","서울특별시 서대문구 증가로 117, 1층 (남가좌동)","03692","지에스25 서대문연희점","2025-12-31 14:09:07","U","2026-01-03 02:40:00","","193249.374273273","452740.258846365","20180711","제7조의3제2항에따른경우",
"71","담배소매업","11_43_02_P","3110000","2009311013105600049","2009-04-28","","01","영업/정상","0","정상영업","","","","","02-2290-5735","","122-896","서울특별시 은평구 역촌동 17번지 1호 외2 필지","서울특별시 은평구 진흥로 103 (역촌동)","122-896","롯데쇼핑(주) 롯데슈퍼 역촌점","2025-12-31 14:43:25","U","2026-01-03 02:40:00","","193083.765685506","455978.010581693","20090428","2009년11월법개정전자료",
"72","담배소매업","11_43_02_P","5430000","2018543008505600012","2018-08-01","","03","폐업","2","폐업처리","2025-12-31","","","","","","","경상남도 남해군 이동면 석평리 802번지 2호 우리주유소","경상남도 남해군 이동면 무림로 9, 우리주유소","52431","우리주유소, 세븐일레븐 남해이동점","2025-12-31 10:24:42","U","2026-01-03 02:40:00","","286989.984777561","145548.422033201","20180801","제7조의3제2항에따른경우",
"73","담배소매업","11_43_02_P","3230000","2021323026105600079","2021-11-05","","01","영업/정상","0","정상영업","","","","","","","","서울특별시 송파구 신천동 29","서울특별시 송파구 올림픽로 300, 지하2층 (신천동)","05551","롯데쇼핑(주) 롯데마트 월드타워점","2025-12-31 14:29:01","U","2026-01-03 02:40:00","","209074.900840074","445657.80932984","20211105","제7조의3제2항에따른경우",
"74","담배소매업","11_43_02_P","5670000","2021567057005600046","2021-11-05","","03","폐업","2","폐업처리","2025-12-31","","","","","","","경상남도 창원시 마산합포구 진동면 진동리 432-11","경상남도 창원시 마산합포구 진동면 진북산업로 17","51793","지에스(GS)25진동한일점","2025-12-31 14:47:30","U","2026-01-03 02:40:00","","335537.732951533","180887.177156703","20211105","제7조의3제2항에따른경우",
"75","담배소매업","11_43_02_P","3600000","2025360016505600056","2025-12-18","","01","영업/정상","0","정상영업","","","","","","","","광주광역시 서구 쌍촌동 1393 상무센트럴자이","광주광역시 서구 상무민주로32번길 10, 제근린생활시설동 제지3층 제3동1호,2호 (쌍촌동, 상무센트럴자이)","61970","씨유 상무센트럴자이점","2025-12-31 13:18:31","U","2026-01-03 02:40:00","","","","20251218","제7조의3제2항에따른경우",
"76","담배소매업","11_43_02_P","3530000","2025353017905600086","2025-12-26","","01","영업/정상","0","정상영업","","","","","","","","인천광역시 남동구 구월동 1254-6","인천광역시 남동구 백범로247번길 66, 1층 (구월동)","21542","씨유 구월사랑","2025-12-31 11:42:15","U","2026-01-03 02:40:00","","175292.936446778","439528.608535522","20251226","제7조의3제2항에따른경우",
"77","담배소매업","11_43_02_P","3980000","2025398012905600020","2025-12-22","","01","영업/정상","0","정상영업","","","","","","","","경기도 구리시 인창동 679-8 동구릉역","경기도 구리시 동구릉로 135, 동구릉역 지하1층 (인창동)","11914","지에스(GS)25 S8동구릉역점","2025-12-31 16:40:52","U","2026-01-03 02:40:00","","212112.800224921","456502.363791564","20251222","제7조의3제3항에따른경우",
"78","담배소매업","11_43_02_P","4060000","2025406055205600012","2025-12-02","","02","휴업","1","휴업처리","","2025-12-22","2026-01-22","","","","","경기도 파주시 문산읍 선유리 1420 파주 문산역 2차 동문 디 이스트","경기도 파주시 문산읍 통일로 1753, 근린생활시설2동 204호 (파주 문산역 2차 동문 디 이스트)","10814","동문마트","2025-12-31 09:53:07","U","2026-01-03 02:40:00","","","","20251202","제7조의3제2항에따른경우",
"79","담배소매업","11_43_02_P","5060000","2023506030705600005","2023-03-02","","01","영업/정상","0","정상영업","","","","","054-429-0802","","","경상북도 김천시 신음동 470","경상북도 김천시 시청로 80, 1층 (신음동)","39544","롯데쇼핑(주)롯데마트 김천점","2025-12-31 10:07:25","U","2026-01-03 02:40:00","","300539.27821686","293407.852900489","20230302","제7조의3제3항에따른경우",
"80","담배소매업","11_43_02_P","3690000","2023369016605600006","2023-02-20","","03","폐업","2","폐업처리","2025-12-31","","","","","","","울산광역시 중구 교동 126","울산광역시 중구 종가로 365, 1층 (교동)","44538","(주)한솥밥푸드서비스","2025-12-31 10:46:13","U","2026-01-03 02:40:00","","409928.107211278","232064.90007816","20230220","제7조의3제3항에따른경우",
"81","담배소매업","11_43_02_P","3480000","2016348032605600008","2016-01-20","","01","영업/정상","0","정상영업","","","","","","","","대구광역시 달성군 다사읍 죽곡리 427번지","대구광역시 달성군 다사읍 대실역남로 46","42917","롯데쇼핑(주) 롯데슈퍼대구대실점","2025-12-31 16:12:25","U","2026-01-03 02:40:00","","332208.742351412","262484.098770045","20160120","제7조의3제2항에따른경우",
"82","담배소매업","11_43_02_P","3480000","2016348032605600114","2016-11-11","","01","영업/정상","0","정상영업","","","","","053-611-9713","","","대구광역시 달성군 현풍읍 중리 492","대구광역시 달성군 현풍읍 테크노상업로2길 9, 1,2층","43017","롯데쇼핑(주) 롯데슈퍼대구현풍점","2025-12-31 16:17:18","U","2026-01-03 02:40:00","","331510.762703623","244568.221075348","20161111","제7조의3제2항에따른경우",
"83","담배소매업","11_43_02_P","3220000","2018322016205600112","2018-08-09","","01","영업/정상","0","정상영업","","","","","02-3414-3323","","","서울특별시 강남구 일원동 717-0 삼성생명 일원역 빌딩","서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 지1층 B101-1호 (일원동)","06355","롯데 프리미엄 푸드마켓 일원점","2025-12-31 16:08:20","U","2026-01-03 02:40:00","","207399.55165484","442426.399301013","20180809","제7조의3제3항에따른경우",
"84","담배소매업","11_43_02_P","3030000","2013303010305600063","2013-11-26","","03","폐업","2","폐업처리","2025-12-30","","","","","","133-832","서울특별시 성동구 성수2가3동 278-15","서울특별시 성동구 아차산로11길 33 (성수동2가)","133-120","세븐일레븐성수본점","2025-12-31 16:07:54","U","2026-01-03 02:40:00","","205265.401470836","449395.644681327","20131126","제7조의3제2항에따른경우",
"85","담배소매업","11_43_02_P","5530000","2015553032905600091","2015-10-06","","01","영업/정상","0","정상영업","","","","","","","","","경기도 화성시 동탄대로시범길 257, 101~103,106~108호 (청계동, 참조은프라자)","18476","롯데쇼핑(주) 롯데슈퍼 동탄청계점","2025-12-31 13:03:05","U","2026-01-03 02:40:00","","209030.986985425","411128.9051691","20151006","제7조의3제2항에따른경우",
"86","담배소매업","11_43_02_P","3740000","2012376003405600047","2012-05-08","","01","영업/정상","0","정상영업","","","","","278-5600","","","경기도 수원시 권선구 탑동 5-4 현대탑월드","경기도 수원시 권선구 금호로 248, 현대탑월드 (탑동)","16604","롯데쇼핑(주) 롯데슈퍼 탑동점","2025-12-31 14:19:35","U","2026-01-03 02:40:00","","197924.751426393","419272.091369107","20120508","제7조의3제3항에따른경우",
"87","담배소매업","11_43_02_P","3740000","2003376002105600090","2003-06-24","","03","폐업","2","폐업처리","2005-07-25","","","","","","","경기도 수원시권선구 곡반정동 호 23블럭9롯트","","","정읍슈퍼","2025-12-31 10:06:07","U","2026-01-03 02:40:00","","","","20030624","2009년11월법개정전자료",
"88","담배소매업","11_43_02_P","3740000","2011376003405600116","2011-12-09","","03","폐업","2","폐업처리","2012-04-27","","","","","","441-819","경기도 수원시 권선구 구운동 912번지 1호","경기도 수원시 권선구 일월천로4번길 71 (구운동)","441-819","롯데쇼핑(주) 롯데슈퍼수원광교점","2025-12-31 10:04:04","U","2026-01-03 02:40:00","","197713.74656212","420134.133228335","20111209","제7조의3제2항에따른경우",
"89","담배소매업","11_43_02_P","3740000","2014377004105600020","2014-03-20","","01","영업/정상","0","정상영업","","","","","","","442-819","경기도 수원시 팔달구 우만동 506번지 3호","경기도 수원시 팔달구 팔달문로131번길 66 (우만동)","442-819","롯데쇼핑 (주) 롯데Market999우만1동점","2025-12-31 15:54:24","U","2026-01-03 02:40:00","","202502.151138383","420346.458498141","20140320","제7조의3제3항에따른경우",
"90","담배소매업","11_43_02_P","3940000","2021410012505600033","2021-08-12","","01","영업/정상","0","정상영업","","","","","031-913-2500","","","경기도 고양시 일산서구 주엽동 15 롯데마트","경기도 고양시 일산서구 중앙로 1496, 롯데마트 지하층 (주엽동)","10379","롯데쇼핑(주) 롯데마트주엽점","2025-12-31 09:58:46","U","2026-01-03 02:40:00","","178348.883331191","463464.183725362","20210812","제7조의3제3항에따른경우",
"91","담배소매업","11_43_02_P","3720000","2021372017805600048","2021-08-11","","01","영업/정상","0","정상영업","","","","","","","","울산광역시 북구 진장동 283-1 롯데마트 진장점","울산광역시 북구 진장유통로 64, 롯데마트 진장점 (진장동)","44248","롯데쇼핑(주) 롯데마트진장점","2025-12-31 09:46:34","U","2026-01-03 02:40:00","","413714.69829242","233252.48521044","20210811","제7조의3제3항에따른경우",
"92","담배소매업","11_43_02_P","4170000","2021417019105600028","2021-08-10","","01","영업/정상","0","정상영업","","","","","031-8079-2500","","","경기도 양평군 양평읍 공흥리 468-33 롯데마트","경기도 양평군 양평읍 남북로 76, 롯데마트","12560","롯데쇼핑(주)롯데마트 경기양평점","2025-12-31 15:26:26","U","2026-01-03 02:40:00","","244381.267486222","443145.649076961","20210810","제7조의3제2항에따른경우",
"93","담배소매업","11_43_02_P","3110000","2021311021705600056","2021-08-19","","01","영업/정상","0","정상영업","","","","","02-2097-2500","","","서울특별시 은평구 진관동 63 롯데몰 은평점","서울특별시 은평구 통일로 1050, 롯데몰 은평점 (진관동)","03306","롯데쇼핑(주) 롯데마트 그랑그로서리 은평점","2025-12-31 14:43:06","U","2026-01-03 02:40:00","","192694.92374224","459461.236119623","20210819","제7조의3제3항에따른경우",
"94","담배소매업","11_43_02_P","3740000","2021376003405600060","2021-08-19","","01","영업/정상","0","정상영업","","","","","031-8066-2500","","","경기도 수원시 권선구 서둔동 381 타임빌라스 수원","경기도 수원시 권선구 세화로 134, 타임빌라스 수원 1층 (서둔동)","16621","롯데쇼핑(주) 롯데마트 수원점","2025-12-31 14:21:51","U","2026-01-03 02:40:00","","199673.378589066","418025.547756245","20210819","제7조의3제3항에따른경우",
"95","담배소매업","11_43_02_P","5120000","2025512024105600009","2025-10-13","","03","폐업","2","폐업처리","2025-12-30","","","","","","","경상북도 문경시 점촌동 209-5","경상북도 문경시 점촌2길 1 (점촌동)","36972","미래기획인쇄","2026-01-01 09:19:23","U","2026-01-03 02:40:00","","307003.86003055","344496.811162495","20251013","제7조의3제2항에따른경우",
"96","담배소매업","11_43_02_P","3740000","2025561001805600026","2025-08-28","","01","영업/정상","0","정상영업","","","","","","","","경기도 수원시 영통구 이의동 산 94-6 경기대학교","경기도 수원시 영통구 광교산로 154-42, 경기대학교 수원캠퍼스제1복지관동 1층 (이의동)","16227","주식회사 제너시스에프앤비 GS25 경기대복지관점","2025-12-31 13:52:16","U","2026-01-03 02:40:00","","203054.219881114","422194.579255625","20250828","제7조의3제2항에따른경우",
"97","담배소매업","11_43_02_P","3720000","2025372021005600025","2025-08-06","","01","영업/정상","0","정상영업","","","","","","","","울산광역시 북구 진장동 0","울산광역시 북구 번영로 656, 1층 (진장동)","44250","가온수산","2025-12-31 11:55:26","U","2026-01-03 02:40:00","","413485.943843096","232593.855685081","20250806","제7조의3제2항에따른경우",
