"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"62","대기오염물질배출시설설치사업장","09_30_08_P","4850000","485000021200700012","2007-04-11","","01","영업/정상","11","영업","","","","","061 383-2348","","","전라남도 담양군 금성면 금성리 901","전라남도 담양군 금성면 불로리길 66","57352","(주)담양실업","2025-12-31 09:47:52","U","2026-01-03 02:40:00","중앙난방보일러 및 방열기 제조업","203468.377685248","206201.117830833","대기배출업소관리","중앙난방보일러 및 방열기 제조업","5종","","0","0","0","0","3898101653",
"63","대기오염물질배출시설설치사업장","09_30_08_P","5080000","508000021200800018","2008-02-28","","01","영업/정상","11","영업","","","","","4786000","","","경상북도 구미시 구포동 1046","경상북도 구미시 4공단로7길 23-28 (구포동)","730-400","쿠어스텍코리아(유)","2025-12-31 09:13:14","U","2026-01-03 02:40:00","그외 기타 전자부품 제조업","329201.810174397","293660.791123696","대기배출업소관리","그외 기타 전자부품 제조업","4종","반도체 장비용 부품","24","300","24","300","5138144629",
"64","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200300095","2003-10-20","","01","영업/정상","11","영업","","","","","031-798-7935","","","경기도 광주시 초월읍 신월리 687-14","경기도 광주시 초월읍 산수로 311-34","12729","천지산업개발(주)","2025-12-31 10:30:32","U","2026-01-03 02:40:00","기타 비금속 광물제품 제조업","227493.611009359","432240.50149106","대기배출업소관리","기타 비금속 광물제품 제조업","5종","","8","300","8","300","1268146888",
"65","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200400019","2004-03-25","","01","영업/정상","11","영업","","","","","031-766-2301","","","경기도 광주시 초월읍 용수리 169-2","경기도 광주시 초월읍 용수길 18-26","12733","(주)성우하이테크","2025-12-31 10:34:25","U","2026-01-03 02:40:00","금속문 및 관련제품 제조업","227107.564416366","431138.835122611","대기배출업소관리","금속문 및 관련제품 제조업","4종","","8","300","8","300","2128125485",
"66","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200400109","2004-12-07","","01","영업/정상","11","영업","","","","","031-766-2314","","","경기도 광주시 추자동 290-3","경기도 광주시 오포로 778","12790","(주)대신물산","2025-12-31 10:44:35","U","2026-01-03 02:40:00","전기장비 제조업","","","대기배출업소관리","전기장비 제조업","5종","","8","300","8","300","1208190751",
"67","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200500019","2005-03-11","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 초월읍 용수리 104-3","경기도 광주시 초월읍 용수길 53","12733","(주)에스엠인테리어","2025-12-31 11:07:26","U","2026-01-03 02:40:00","기타 목재가구 제조업","226837.953143135","431539.394017098","대기배출업소관리","기타 목재가구 제조업","5종","","8","300","8","300","2118707109",
"68","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200500080","2005-10-04","","01","영업/정상","11","영업","","","","","0317982250","","","경기도 광주시 초월읍 선동리 380","경기도 광주시 초월읍 선장동길 32","12732","(주)울산병영용사촌변압기복지공장","2025-12-31 11:26:21","U","2026-01-03 02:40:00","변압기 제조업","228210.801488812","431795.295053177","대기배출업소관리","변압기 제조업","5종","변압기","8","300","8","300","1268637540",
"69","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200600050","2006-06-05","","01","영업/정상","11","영업","","","","","0317610623","","","경기도 광주시 도척면 유정리 90","경기도 광주시 도척면 마도로 244-71","12817","(주)성진식품","2025-12-31 13:32:41","U","2026-01-03 02:40:00","곡물 제분업","229697.063641022","421028.605436323","대기배출업소관리","곡물 제분업","5종","곡물가루","8","300","8","300","4328703132",
"70","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200600057","2006-06-28","","01","영업/정상","11","영업","","","","","0317638728","","","경기도 광주시 곤지암읍 열미리 382-1","경기도 광주시 곤지암읍 열미길 99-43","12717","완미플라스틱","2025-12-31 13:33:49","U","2026-01-03 02:40:00","고무제품 및 플라스틱제품 제조업","231602.152451357","428318.809191831","대기배출업소관리","고무제품 및 플라스틱제품 제조업","5종","플라스틱 사출품","8","300","0","0","1261964666",
"71","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200600072","2006-08-16","","01","영업/정상","11","영업","","","","","031 7644030","","","경기도 광주시 초월읍 선동리 394","경기도 광주시 초월읍 선장동길 45-7","12732","에덴인테리어","2025-12-31 13:35:43","U","2026-01-03 02:40:00","기타 목재가구 제조업","228260.748574173","431973.956086883","대기배출업소관리","기타 목재가구 제조업","5종","","8","300","8","300","1260725831",
"72","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200600079","2006-09-01","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 도척면 상림리 18-2 외 1필지","경기도 광주시 도척면 도척윗로 722-16","12816","(주)다원","2025-12-31 13:37:19","U","2026-01-03 02:40:00","기타 목재가구 제조업","228706.086572594","422536.052658135","대기배출업소관리","기타 목재가구 제조업","4종","사무용 가구","8","300","8","300","1268129346",
"73","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021200900056","2009-08-06","","01","영업/정상","11","영업","","","","","031-768-7920","","","경기도 광주시 양벌동 790","경기도 광주시 양촌길 232 (양벌동)","12798","(주)화인스케이프","2025-12-31 14:42:17","U","2026-01-03 02:40:00","놀이터용 장비 제조업","","","대기배출업소관리","놀이터용 장비 제조업","5종","","8","300","8","300","1268630926",
"74","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201400016","2014-02-11","","01","영업/정상","11","영업","","","","","031-987-6434","","","경기도 김포시 통진읍 귀전리 168","경기도 김포시 통진읍 고정로 305-2 (귀전리 168,169-6,-7,-9,-19,-24)","10010","(주)우성플라테크","2026-01-01 12:59:15","U","2026-01-03 02:40:00","포장용 플라스틱 성형용기 제조업","164664.349820206","469215.217716294","대기배출업소관리","포장용 플라스틱 성형용기 제조업","5종","산업용플라스틱 화장품용기","24","300","24","300","1348163156",
"75","대기오염물질배출시설설치사업장","09_30_08_P","3370000","337000021201500011","2015-12-24","","01","영업/정상","11","영업","","","","","051-606-3282","","","부산광역시 연제구 거제동 1501","부산광역시 연제구 법원로 15 (거제동)","611-070","부산고등검찰청","2025-12-31 17:19:53","U","2026-01-03 02:40:00","","388655.130380344","189978.179369578","대기배출업소관리","","4종","","5","0","","140","6038302381",
"76","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201300014","2013-01-21","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 통진읍 귀전리 79 , 80-4, 80-7","경기도 김포시 통진읍 애기봉로571번길 54-52","10010","주식회사 진양분체도장","2026-01-01 18:39:00","U","2026-01-03 02:40:00","도장및기타피막처리업","165077.732256784","469726.732102546","대기배출업소관리","도장및기타피막처리업","4종","선반,밑판","8","300","8","300","8598702338",
"77","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201300121","2013-10-01","","04","취소/말소/만료/정지/중지","4","폐쇄","2025-12-31","","","","0319975034","","","경기도 김포시 통진읍 가현리 428 428-1,428-2번지","경기도 김포시 통진읍 율마로 243","415-861","대원다이케스팅","2025-12-31 20:49:26","U","2026-01-03 02:40:00","수동식 식품 가공기기 및 금속주방용기 제조업","164400.788178741","463503.048837296","대기배출업소관리","수동식 식품 가공기기 및 금속주방용기 제조업","4종","","8","300","8","300","1300124315",
"78","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201100001","2011-01-07","","01","영업/정상","11","영업","","","","","031-981-0505","","","경기도 김포시 통진읍 옹정리 61-30","경기도 김포시 통진읍 김포대로2385번길 137","","동경금속(주)","2025-12-31 20:52:09","U","2026-01-03 02:40:00","","162835.569393808","465625.226677363","대기배출업소관리","","4종","","8","300","","0","1378129399",
"79","대기오염물질배출시설설치사업장","09_30_08_P","4580000","458000021199700007","1997-08-28","","01","영업/정상","11","영업","","","","","041-956-7884","","","충청남도 서천군 마서면 덕암리 196-8","충청남도 서천군 마서면 장서로 373","","대원미곡종합처리장","2025-12-31 10:48:19","U","2026-01-03 02:40:00","곡물 도정업","173512.17918458","281658.056396767","대기배출업소관리","곡물 도정업","4종","백미,현미","8","240","8","240","3090125813",
"80","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201600055","2016-04-14","","01","영업/정상","11","영업","","","","","031-986-3936","","","경기도 김포시 대곶면 석정리 45-50 ,51","경기도 김포시 대곶면 절골로 22","10029","(주)공간디앤에프","2025-12-31 14:38:19","U","2026-01-03 02:40:00","기타 목재가구 제조업","162386.137501095","464338.686485126","대기배출업소관리","기타 목재가구 제조업","4종","","8","300","8","300","1268648746",
"81","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201600025","2016-04-19","","01","영업/정상","11","영업","","","","","0415619400","","","충청남도 천안시 동남구 성남면 화성리 476","충청남도 천안시 동남구 성남면 5산단4로 41","31244","(주)레이크머티리얼즈","2025-12-31 09:09:46","U","2026-01-03 02:40:00","그외 기타 분류안된 화학제품 제조업","222903.997321762","360330.56757327","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","5종","","24","365","24","365","8938600629",
"82","대기오염물질배출시설설치사업장","09_30_08_P","4980000","498000021200400123","2006-02-09","","01","영업/정상","11","영업","","","","","061 3949229","","","전라남도 장성군 서삼면 송현리 99-1","전라남도 장성군 서삼면 봉암로 546","","주식회사 강동레미콘제이에스","2025-12-31 13:52:07","U","2026-01-03 02:40:00","","179545.985473253","205593.067196868","대기배출업소관리","","5종","","8","300","8","0","8798100860",
"83","대기오염물질배출시설설치사업장","09_30_08_P","3070000","307000021201500022","2015-12-29","","01","영업/정상","11","영업","","","","","02-920-7049","","","서울특별시 성북구 돈암동 173-1 성신여자대학교","서울특별시 성북구 보문로34다길 2, 성신여자대학교 (돈암동)","02844","성신여자대학교","2025-12-31 10:44:49","U","2026-01-03 02:40:00","대학교","201875.186140306","454403.293978173","대기배출업소관리","대학교","5종","","9","300","9","300","2098200393",
"84","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021200000027","1993-09-17","","01","영업/정상","11","영업","","","","","031 4102850","","","경기도 안산시 단원구 선부동 1015-6","경기도 안산시 단원구 선이로4길 5 (선부동)","425-828","선부자동차정비(주)","2025-12-31 17:40:25","U","2026-01-03 02:40:00","","182250.135274871","426831.52807589","대기배출업소관리","","5종","","8","300","8","300","1348118097",
