"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"69","축산판매업","07_22_04_P","3740000","374000000920230028","2001-10-22","","01","영업/정상","0000","정상","","","","","031-278-1666","48.28","","경기도 수원시 권선구 입북동 814 서수원 레이크 푸르지오 1단지","경기도 수원시 권선구 입북로77번길 62, 116(상가동)동 104호 (입북동, 서수원 레이크 푸르지오 1단지)","16365","오늘도, 고기","2025-12-31 10:06:36","U","2026-01-03 02:40:00","식육판매업","195762.877975555","422016.821715379","축산물판매업","식육판매업","0","000","0",
"70","축산판매업","07_22_04_P","3630000","363000000920150036","2015-08-17","","03","폐업","0002","폐업","2025-12-31","","","","","40.5","","광주광역시 광산구 도산동 1317 송정우방아이유쉘아파트 상가 215동 104호","광주광역시 광산구 평동로1100번길 71, 상가 215동 104호 (도산동, 송정우방아이유쉘아파트)","62393","부용축산주식회사","2025-12-31 09:28:32","U","2026-01-03 02:40:00","식육판매업","180303.806506335","181371.632880358","축산물판매업","식육판매업","0","L00","0",
"71","축산판매업","07_22_04_P","5540000","554000000920210073","2021-07-28","","03","폐업","0002","폐업","2025-12-31","","","","","190.12","","경기도 광주시 곤지암읍 신대리 176-6","경기도 광주시 곤지암읍 신대길 164","12801","(주)대물푸드","2025-12-31 15:11:48","U","2026-01-03 02:40:00","축산물유통전문판매업","229497.931445975","429461.667083995","축산물판매업","축산물유통전문판매업","0","L00","0",
"72","축산판매업","07_22_04_P","5360000","536000000920210008","2021-08-31","","02","휴업","0001","휴업","","2025-12-31","","","","0","","경상남도 밀양시 상남면 동산리 798-1","경상남도 밀양시 상남면 상남인산길 55-8","50453","부일축산","2025-12-31 16:23:11","U","2026-01-03 02:40:00","식용란수집판매업","360994.421864119","212277.016283591","축산물판매업","식용란수집판매업","0","000","0",
"73","축산판매업","07_22_04_P","3650000","365000000920180031","2018-08-21","","03","폐업","0002","폐업","2025-12-31","","","","","9.73","","대전광역시 중구 부사동 89-18","대전광역시 중구 대종로372번길 9, 1층 (부사동)","35027","대성푸드","2025-12-31 13:25:52","U","2026-01-03 02:40:00","식육판매업","238739.079526603","313193.011826435","축산물판매업","식육판매업","0","000","0",
"74","축산판매업","07_22_04_P","3610000","361000000920220013","2022-12-21","","03","폐업","0002","폐업","2025-12-31","","","","","19.83","","광주광역시 남구 주월동 974-107 무등시장상가 4동 C2-11호","광주광역시 남구 군분로 27, 무등시장상가 4동 C2-11호 (주월동)","61606","한우돈마루 무등시장점","2025-12-31 16:52:32","U","2026-01-03 02:40:00","식육판매업","190310.940546416","181901.078854856","축산물판매업","식육판매업","0","000","0",
"75","축산판매업","07_22_04_P","4000000","400000000920220020","2022-12-16","","03","폐업","0002","폐업","2025-12-31","","","","","90","","경기도 오산시 원동 782-16","경기도 오산시 원동로7번길 8, 101호 (원동)","18142","한우암소 정육점식당","2025-12-31 10:10:13","U","2026-01-03 02:40:00","식육판매업","206095.944411692","404585.759337935","축산물판매업","식육판매업","0","000","0",
"76","축산판매업","07_22_04_P","3560000","356000000920220073","2022-12-19","","03","폐업","0002","폐업","2025-12-31","","","","","43.9","","인천광역시 서구 심곡동 333-15 101호","인천광역시 서구 탁옥로 17, 계당상가 101호 (심곡동)","22724","일품축산","2025-12-31 17:13:08","U","2026-01-03 02:40:00","식육판매업","170892.364477137","449159.927290198","축산물판매업","식육판매업","0","000","0",
"77","축산판매업","07_22_04_P","3290000","329000000920000030","2000-04-22","","01","영업/정상","0000","정상","","","","","051-803-2823","196.37","","","부산광역시 부산진구 동평로235번길 9, 1,2층 (연지동)","47134","(주)에치와이 연지점","2025-12-31 17:21:13","U","2026-01-03 02:40:00","우유류판매업","386922.633608293","187630.02782893","축산물판매업","우유류판매업","0","000","0",
"78","축산판매업","07_22_04_P","4010000","401000000920090017","2009-04-07","","01","영업/정상","0000","정상","","","","","031-762-9231","80","","경기도 시흥시 안현동 484-4","경기도 시흥시 수인로 2969 (안현동)","14938","(주)먹보프레쉬정육","2025-12-31 13:52:24","U","2026-01-03 02:40:00","식육판매업","183632.462865786","435427.653181478","축산물판매업","식육판매업","0","L00","0",
"79","축산판매업","07_22_04_P","4020000","402000000920110010","2011-05-14","","03","폐업","0002","폐업","2025-12-31","","","","031-392-9038","56","","경기도 군포시 산본동 1069-4 1층","경기도 군포시 곡란로74번길 1-13, 1층 (산본동)","15800","진(JIN)축산","2025-12-31 16:03:04","U","2026-01-03 02:40:00","식육판매업","193689.00362496","430244.354241161","축산물판매업","식육판매업","0","000","0",
"80","축산판매업","07_22_04_P","4020000","402000000919940010","1994-08-18","","01","영업/정상","0000","정상","","","","","031-392-0727","37.74","","경기도 군포시 산본동 1084-1","경기도 군포시 곡란로103번길 4-1 (산본동)","15800","서울우유 산본수리 고객센터","2025-12-31 15:43:11","U","2026-01-03 02:40:00","우유류판매업","193652.716062741","430003.199989661","축산물판매업","우유류판매업","0","000","0",
"81","축산판매업","07_22_04_P","3100000","310000000920010024","2002-10-04","","03","폐업","0002","폐업","2025-12-31","","","","909-2780","21","","서울특별시 노원구 월계동 925 대동아파트 상가1층 105호","서울특별시 노원구 광운로 46, 1층 105호 (월계동, 대동아파트 상가)","01894","럭키정육점","2025-12-31 14:54:58","U","2026-01-03 02:40:00","식육판매업","205265.683586801","457715.946602513","축산물판매업","식육판매업","0","000","0",
"82","축산판매업","07_22_04_P","4741000","474100000920000001","2000-05-25","","03","폐업","0002","폐업","2025-12-31","","","","322-1877","89","","전북특별자치도 무주군 무주읍 읍내리 186-2","전북특별자치도 무주군 무주읍 향학로 37","","육류백화점","2025-12-31 08:15:35","U","2026-01-03 02:40:00","식육판매업","259663.71564309","278766.886092615","축산물판매업","식육판매업","0","000","0",
"83","축산판매업","07_22_04_P","4080000","408000000920010004","2001-02-02","","01","영업/정상","0000","정상","","","","","","19.53","","경기도 안성시 금산동 135-1","경기도 안성시 중앙로371번길 67 (금산동)","17580","서울정육점","2025-12-31 08:53:16","U","2026-01-03 02:40:00","식육판매업","223939.151544506","389919.843560629","축산물판매업","식육판매업","0","000","0",
"84","축산판매업","07_22_04_P","4470000","447000000920110104","2011-08-23","","03","폐업","0002","폐업","2025-12-31","","","","","4","","충청북도 음성군 삼성면 덕정리 542","충청북도 음성군 삼성면 덕정로62번길 15-13, 82호","27652","용진축산","2025-12-31 14:41:52","U","2026-01-03 02:40:00","식육부산물전문판매업","244419.978181443","390960.912915634","축산물판매업","식육부산물전문판매업","0","000","0",
"85","축산판매업","07_22_04_P","5080000","508000000920050051","2005-12-27","","01","영업/정상","0000","정상","","","","","","2424.98","","경상북도 구미시 인의동","경상북도 구미시 여헌로 55 (인의동)","39433","(주)지마트 유통센터","2025-12-31 10:38:05","U","2026-01-03 02:40:00","식육판매업","328235.652582582","290478.863653471","축산물판매업","식육판매업","0","L00","0",
"86","축산판매업","07_22_04_P","5570000","557000000919990003","1999-07-21","","03","폐업","0002","폐업","2025-12-30","","","","838-3482","15.8","","충청북도 증평군 증평읍 창동리 679","충청북도 증평군 증평읍 중앙로5길 11-1","27928","부원정육점","2026-01-01 11:47:08","U","2026-01-03 02:40:00","식육판매업","251562.984793325","364785.314305094","축산물판매업","식육판매업","0","000","0",
"87","축산판매업","07_22_04_P","6510000","651000000920180059","2018-12-19","","03","폐업","0002","폐업","2025-12-31","","","","","12","","제주특별자치도 제주시 아라일동 1 제주대학교 바이오융합센터 2호관 102호","제주특별자치도 제주시 제주대학로 102, 바이오융합센터 2호관 102호 (아라일동)","63243","제주본초협동조합","2025-12-31 10:11:13","U","2026-01-03 02:40:00","식육판매업","159225.936437733","-4535.17095331687","축산물판매업","식육판매업","0","L00","0",
"88","축산판매업","07_22_04_P","3180000","318000000920180030","2018-12-21","","03","폐업","0002","폐업","2025-12-31","","","","070-4710-1922","0","","서울특별시 영등포구 신길동 50-2 한독타워","서울특별시 영등포구 영등포로 347, 한독타워 10층 (신길동)","07318","주식회사 얌샘","2025-12-31 10:54:46","U","2026-01-03 02:40:00","축산물유통전문판매업","192654.926389121","445917.021217324","축산물판매업","축산물유통전문판매업","0","L00","0",
"89","축산판매업","07_22_04_P","3630000","363000000920200046","2020-12-15","","01","영업/정상","0000","정상","","","","","","12","","광주광역시 광산구 월계동 807-7","광주광역시 광산구 첨단내촌로35번길 16-1, 102호 (월계동)","62270","주식회사 정원해","2025-12-31 09:53:19","U","2026-01-03 02:40:00","식육판매업","185005.241904141","190118.913310666","축산물판매업","식육판매업","0","L00","0",
"90","축산판매업","07_22_04_P","3360000","336000000920210004","2019-08-27","","03","폐업","0002","폐업","2025-12-24","","","","","71.6","","부산광역시 강서구 대저1동 343-44","부산광역시 강서구 대저중앙로394번가길 82-6, 출입문 기준 왼쪽 일부호 (대저1동)","46702","하나로푸드","2025-12-31 09:42:24","U","2026-01-03 02:40:00","우유류판매업","380615.304626325","192758.321016687","축산물판매업","우유류판매업","0","000","0",
"91","축산판매업","07_22_04_P","3600000","360000000920210002","2021-01-26","","03","폐업","0002","폐업","2025-12-31","","","","062-571-9264","110","","광주광역시 서구 풍암동 874-5 101호","광주광역시 서구 풍암신흥안길 17-13, 101호 (풍암동)","62050","(주)스타푸드","2025-12-31 13:48:39","U","2026-01-03 02:40:00","식육판매업","187374.230789664","180149.62191933","축산물판매업","식육판매업","0","L00","0",
"92","축산판매업","07_22_04_P","3190000","319000000920240005","2024-12-18","","03","폐업","0002","폐업","2025-12-31","","","","","10","","서울특별시 동작구 상도동 904 상도역 롯데캐슬 파크엘","서울특별시 동작구 양녕로 220, 지하 1층 제 A1,2호 (상도동, 상도역 롯데캐슬 파크엘)","07032","다른고기 익스프레스","2025-12-31 16:37:16","U","2026-01-03 02:40:00","축산물유통전문판매업","195221.942587848","444278.227772381","축산물판매업","축산물유통전문판매업","0","000","0",
"93","축산판매업","07_22_04_P","4090000","409000000920240059","2024-12-16","","03","폐업","0002","폐업","2025-12-31","","","","","40.11","","경기도 김포시 장기동 1865-4 호반베르디움 더퍼스트","경기도 김포시 김포한강2로 361, 717동 102호 (장기동, 호반베르디움 더퍼스트)","10081","바를정육","2025-12-31 17:18:30","U","2026-01-03 02:40:00","식육판매업","170817.54546468","461189.447558313","축산물판매업","식육판매업","0","000","0",
"94","축산판매업","07_22_04_P","5210000","521000000920260001","2026-01-02","","01","영업/정상","0000","정상","","","","","","18.55","","경상북도 성주군 성주읍 경산리 718-134","경상북도 성주군 성주읍 시장길 23, 만물유통","40028","만물유통","2026-01-02 13:30:48","I","2026-01-04 00:20:12","식육판매업","315997.726113723","269204.704830096","축산물판매업","식육판매업","0","000","0",
"95","축산판매업","07_22_04_P","3560000","356000000920260001","2026-01-02","","01","영업/정상","0000","정상","","","","","578-0598","121","","인천광역시 서구 가좌동 477-4 삼성식품(주)","인천광역시 서구 가좌로96번길 17, 삼성식품(주) (가좌동)","22824","청원 축산물판매장","2026-01-02 16:47:49","I","2026-01-04 00:20:12","식육판매업","172304.65352928","441998.803881723","축산물판매업","식육판매업","0","L00","0",
