번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
323,원목생산업,09_27_02_P,5690000,569000090201300011,2013-12-03,,1,영업/정상,1,정상,,,,,,,,,세종특별자치시 금남면 용포중앙1길 19,,세종임업,2026-02-12 14:48:00,U,2026-02-14 02:40:00,,225319.821654415,329398.965857971,원목생산업,2종,,,0,20,영업,,세종임업_
289,원목생산업,09_27_02_P,5710000,436000090201300013,2013-12-03,,2,휴업,2,휴업,,,,,0432338757,,,충청북도 청주시 서원구 성화동 65통4반 청주성화2 다안채6단지아파트 604동 1205호,"충청북도 청주시 서원구 구룡산로52번길 51,604동 1205호 (성화동,청주성화2 다안채6단지아파트)",361-230,***,2026-02-11 10:26:24,U,2026-02-13 02:40:00,,240325.551220927,345704.959466262,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시서원구성화동65통4반청주성화2다안채6단지아파트604동1205호
366,원목생산업,09_27_02_P,4191000,419100090201300045,2013-12-02,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 우산동 823 한라비발디2차아파트,"강원특별자치도 원주시 봉화로 231, 205동 5층 1호 (우산동, 한라비발디2차아파트)",26405,***,2026-02-17 19:34:53,U,2026-02-20 02:40:00,,282381.256909717,429438.454035121,원목생산업,2종,원목,,0,0,영업,,***_강원특별자치도원주시우산동823한라비발디2차아파트
322,원목생산업,09_27_02_P,5690000,569000090201300010,2013-11-29,,1,영업/정상,1,정상,,,,,,,,,세종특별자치시 전동면 삼송정길 24,,세종임산,2026-02-12 13:21:43,U,2026-02-14 02:40:00,,222957.438843206,351448.256435163,원목생산업,2종,,,0,10,영업,,세종임산_
449,원목생산업,09_27_02_P,4251000,425100090201300035,2013-11-29,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 홍천군 홍천읍 검율리 183-17 5반 월드연립주택 101동 205호,"강원특별자치도 홍천군 홍천읍 공작산로 180,101동 205호 (월드연립주택)",250-801,***,2026-02-19 15:41:28,U,2026-02-21 02:40:00,,280330.25706568,466069.757573594,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군홍천읍검율리183-175반월드연립주택101동205호
367,원목생산업,09_27_02_P,4191000,419100090201300043,2013-11-27,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 일산동 365,강원특별자치도 원주시 천사로 189 (일산동),26417,***,2026-02-17 19:33:46,U,2026-02-20 02:40:00,,283652.889698416,428073.769853619,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시일산동365
415,원목생산업,09_27_02_P,4191000,419100090201300042,2013-11-26,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 봉산동 956-6,강원특별자치도 원주시 봉산로 87 (봉산동),,***,2026-02-17 19:24:37,U,2026-02-20 02:40:00,,285368.132014507,427471.9523478,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시봉산동956-6
414,원목생산업,09_27_02_P,4191000,419100090201300041,2013-11-26,,2,휴업,2,휴업,,,,,,,,,강원특별자치도 원주시 호저면 평천1길 21,,홍순봉,2026-02-17 19:23:16,U,2026-02-20 02:40:00,,281514.560388159,435972.143432153,원목생산업,2종,원목,,0,0,휴업,,홍순봉_
448,원목생산업,09_27_02_P,4251000,425100090201300033,2013-11-26,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 홍천군 홍천읍 희망리 104-7,,,강산,2026-02-19 15:39:57,U,2026-02-21 02:40:00,,278313.163706708,466238.410712192,원목생산업,2종,,,0,0,영업,,강산_강원특별자치도홍천군홍천읍희망리104-7
215,원목생산업,09_27_02_P,5120000,512000090201300014,2013-11-25,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 모전동 264-1 현대아파트,"경상북도 문경시 시청3길 10 (모전동, 현대아파트)",36980,***,2026-02-10 16:12:35,U,2026-02-12 02:40:00,,306279.494487568,343735.799441843,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시모전동264-1현대아파트
397,원목생산업,09_27_02_P,4191000,419100090201300032,2013-11-25,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 문막읍 비두리 1024,강원특별자치도 원주시 문막읍 비두네미2길 30,,***,2026-02-17 19:17:05,U,2026-02-20 02:40:00,,274291.588460025,416997.947516187,원목생산업,1종,원목,,0,0,영업,,***_강원특별자치도원주시문막읍비두리1024
524,원목생산업,09_27_02_P,4570000,457000090201300013,2013-11-22,,3,폐업,3,폐업,,,,,,,,충청남도 부여군 규암면 반산리 335-5,,,이동주,2026-02-25 13:58:54,U,2026-02-27 02:40:00,,187803.444934039,308429.006612828,원목생산업,2종,"펄프원목, 표고목 등",,5000,11,폐업,,이동주_충청남도부여군규암면반산리335-5
396,원목생산업,09_27_02_P,4191000,419100090201300029,2013-11-21,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 개운동 440-2,강원특별자치도 원주시 단구로 220 (개운동),,***,2026-02-17 19:15:52,U,2026-02-20 02:40:00,,284246.787066605,426140.80621161,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시개운동440-2
230,원목생산업,09_27_02_P,5100000,510000090201300003,2013-11-18,,1,영업/정상,1,정상,,,,,054-336-2096,,,경상북도 영천시 금호읍 신월리 101-2,경상북도 영천시 금호읍 신월숲길 44,38874,주식회사 동해,2026-02-10 09:41:04,U,2026-02-12 02:40:00,,371744.993502704,272739.612530933,원목생산업,2종,,기술교육이수자,5000,478,영업,,주식회사동해_경상북도영천시금호읍신월리101-2
288,원목생산업,09_27_02_P,5710000,436000090201300007,2013-11-18,,3,폐업,3,폐업,,,,,,,,충청북도 청주시 흥덕구 강서동 59 3통1반,충청북도 청주시 흥덕구 강서로27번길 89 (강서동),361-872,***,2026-02-11 10:28:01,U,2026-02-13 02:40:00,,237724.943038089,346901.654115864,원목생산업,2종,,,0,0,폐업,,***_충청북도청주시흥덕구강서동593통1반
11,원목생산업,09_27_02_P,4900000,490000090201300004,2013-11-15,,2,휴업,2,휴업,,,,,,,,전라남도 화순군 동면 백용리 179-15,,,***,2026-02-02 10:26:12,U,2026-02-04 02:40:00,,201124.213821132,170627.878627746,원목생산업,2종,,,0,0,휴업,,***_전라남도화순군동면백용리179-15
189,원목생산업,09_27_02_P,4281000,428100090201300013,2013-11-13,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 봉평면 창동리 421-14,강원특별자치도 평창군 봉평면 기풍로 103-2,25304,육림임업,2026-02-09 13:32:08,U,2026-02-11 02:40:00,,321580.988790909,457514.135256078,원목생산업,2종,원목,임목생산업 교육 수료,0,10,폐업,,육림임업_강원특별자치도평창군봉평면창동리421-14
123,원목생산업,09_27_02_P,4281000,428100090201300010,2013-11-13,,1,영업/정상,1,정상,,,,,033-335-8098,,,,"강원특별자치도 평창군 진부면 석두로 15-8, 가동 201호 (영화연립)",232-948,현철임업,2026-02-05 15:38:10,U,2026-02-07 02:40:00,,337255.937300447,460440.477074754,원목생산업,2종,원목,임목생산업 교육 수료,0,10,영업,,현철임업_
159,원목생산업,09_27_02_P,4281000,428100090201300009,2013-11-13,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 평창읍 서동로 1999,232-803,청림농원,2026-02-09 13:13:12,U,2026-02-11 02:40:00,,324570.235771574,433753.057143349,원목생산업,2종,원목,기능2급,0,10,폐업,,청림농원_
188,원목생산업,09_27_02_P,4281000,428100090201300011,2013-11-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 종부리 498-2,강원특별자치도 평창군 평창읍 종부로 40-19,25377,태산임업,2026-02-09 13:30:51,U,2026-02-11 02:40:00,,322982.118054097,429902.773959997,원목생산업,2종,원목,산림경영기능1급,0,10,영업,,태산임업_강원특별자치도평창군평창읍종부리498-2
446,원목생산업,09_27_02_P,4251000,425100090201300032,2013-11-12,,1,영업/정상,1,정상,,,,,033-432-1062,,,강원특별자치도 홍천군 남면 월천리 389,강원특별자치도 홍천군 남면 양덕원로 185,250-871,양덕원제재소,2026-02-19 15:39:28,U,2026-02-21 02:40:00,,268181.494306969,458281.655825125,원목생산업,2종,,,0,0,영업,,양덕원제재소_강원특별자치도홍천군남면월천리389
213,원목생산업,09_27_02_P,5120000,512000090201300012,2013-11-12,,1,영업/정상,1,정상,,,,,553-6868,,,경상북도 문경시 유곡동 38-11,경상북도 문경시 유곡불정로 67 (유곡동),745-240,삼림환경산업,2026-02-10 13:13:46,U,2026-02-12 02:40:00,,303985.493966149,347285.810882066,원목생산업,2종,원목,,0,0,영업,,삼림환경산업_경상북도문경시유곡동38-11
281,원목생산업,09_27_02_P,5710000,441000090201300016,2013-11-11,,3,폐업,3,폐업,,,,,043-214-4730,,,충청북도 청주시 청원구 내수읍 은곡리 302 천일아파트 206동 801호,충청북도 청주시 청원구 내수읍 은곡묵방길 52-9,363-931,우심임업,2026-02-11 10:33:50,U,2026-02-13 02:40:00,,246861.482072174,356729.149270079,원목생산업,2종,원목,관련교육이수자,5000,10,폐업,,우심임업_충청북도청주시청원구내수읍은곡리302천일아파트206동801호
282,원목생산업,09_27_02_P,5710000,441000090201300017,2013-11-11,,2,휴업,2,휴업,,,,,297-5814,,,,충청북도 청주시 상당구 낭성면 단재로 1772-10,363-862,기상임업,2026-02-11 10:31:28,U,2026-02-13 02:40:00,,254513.781041914,343400.560761134,원목생산업,2종,원목,관련교육이수,5000,16,휴업,,기상임업_
539,원목생산업,09_27_02_P,4570000,457000090201300007,2013-11-11,,1,영업/정상,1,정상,,,,,832-1252,,,충청남도 부여군 규암면 외리 209-6,충청남도 부여군 규암면 계백로 23-4,323-811,신화목재,2026-02-26 18:18:32,U,2026-02-28 02:40:00,,189427.357512767,308226.759216239,원목생산업,1종,"펄프. 표고목,특수목",2인,0,50,영업,,신화목재_충청남도부여군규암면외리209-6
201,원목생산업,09_27_02_P,4311000,431100090201300001,2013-11-08,,2,휴업,2,휴업,,,,,033-442-3714,,,강원특별자치도 화천군 화천읍 중리 148 평화빌리지,"강원특별자치도 화천군 화천읍 산수화로 130-4, B동 201호 (평화빌리지)",24114,화천임업,2026-02-09 17:35:40,U,2026-02-11 02:40:00,,262535.761981418,512747.73244048,원목생산업,2종,원목,1,1200,10,휴업,,화천임업_강원특별자치도화천군화천읍중리148평화빌리지
214,원목생산업,09_27_02_P,5120000,512000090201300013,2013-11-07,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 산양면 평지리 217,경상북도 문경시 산양면 상평지길 11,745-823,***,2026-02-10 16:20:23,U,2026-02-12 02:40:00,,310822.169780153,344792.043113659,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시산양면평지리217
287,원목생산업,09_27_02_P,5710000,436000090201300006,2013-11-06,,2,휴업,2,휴업,,,,,,,,충청북도 청주시 상당구 남일면 고은리 190 3통,충청북도 청주시 상당구 남일면 윗고분터길 33-5,363-842,***,2026-02-11 10:27:29,U,2026-02-13 02:40:00,,246265.393787884,340665.918452769,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시상당구남일면고은리1903통
472,원목생산업,09_27_02_P,4251000,425100090201300030,2013-11-06,,1,영업/정상,1,정상,,,,,,,,,"강원특별자치도 홍천군 홍천읍 갈마로 16, 106동 1103호 (주공1차아파트)",25130,나무꾼임업,2026-02-19 15:37:08,U,2026-02-21 02:40:00,,279189.373481581,465934.079701272,원목생산업,2종,,,0,0,영업,,나무꾼임업_
442,원목생산업,09_27_02_P,4251000,425100090201300031,2013-11-06,,1,영업/정상,1,정상,,,,,033-434-3332,,,강원특별자치도 홍천군 홍천읍 희망리 160-1 1통8반 송학연립주택 B동 102호,"강원특별자치도 홍천군 홍천읍 희망로13길 16-12,B동 102호 (송학연립주택)",250-905,***,2026-02-19 15:37:36,U,2026-02-21 02:40:00,,278498.668300283,466230.881325022,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군홍천읍희망리160-11통8반송학연립주택B동102호
441,원목생산업,09_27_02_P,4251000,425100090201300029,2013-11-06,,1,영업/정상,1,정상,,,,,033-434-6505,,,강원특별자치도 홍천군 서면 동막리 475-6 3반,강원특별자치도 홍천군 서면 한서로 348-26,250-853,수인임업,2026-02-19 15:34:58,U,2026-02-21 02:40:00,,250869.077262608,463000.937779486,원목생산업,2종,,,0,0,영업,,수인임업_강원특별자치도홍천군서면동막리475-63반
156,원목생산업,09_27_02_P,5090000,509000090201300013,2013-11-06,,3,폐업,3,폐업,,,,,,,,,경상북도 영주시 철탄길 91 (영주동),750-906,중기산업,2026-02-09 17:35:48,U,2026-02-11 02:40:00,,344872.63580045,371220.291015737,원목생산업,2종,"입목, 죽 등",1,5000,10,폐업,,중기산업_
395,원목생산업,09_27_02_P,4191000,419100090201300021,2013-11-04,,1,영업/정상,1,정상,,,,,0337466691,,,강원특별자치도 원주시 학성동 1032-6,"강원특별자치도 원주시 학성길 46, 101동 406호 (학성동, 삼천리아파트 )",220-963,성호,2026-02-17 19:14:05,U,2026-02-20 02:40:00,,283033.76479491,428367.976468616,원목생산업,2종,원목,,0,0,영업,,성호_강원특별자치도원주시학성동1032-6
280,원목생산업,09_27_02_P,5710000,441000090201300015,2013-11-04,,3,폐업,3,폐업,,,,,0432972460,,,충청북도 청주시 상당구 가덕면 상야리 118-2 2통,충청북도 청주시 상당구 가덕면 은행상야로 232,,***,2026-02-11 10:32:38,U,2026-02-13 02:40:00,,250348.53949716,343786.192063906,원목생산업,2종,원목,원목생산업기본교육이수자1명확보,5000,10,폐업,,***_충청북도청주시상당구가덕면상야리118-22통
122,원목생산업,09_27_02_P,4281000,428100090201300008,2013-10-30,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 진부면 하진부리 148-47,강원특별자치도 평창군 진부면 청송로 81-23,232-948,목인,2026-02-05 15:19:19,U,2026-02-07 02:40:00,,337240.526576058,460571.591180494,원목생산업,2종,원목,산림경영 기능2급,0,10,영업,,목인_강원특별자치도평창군진부면하진부리148-47
117,원목생산업,09_27_02_P,4281000,428100090201300005,2013-10-30,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 평창읍 제방길 67-8,232-809,육성임업,2026-02-05 15:28:16,U,2026-02-07 02:40:00,,322571.326151257,429781.223590566,원목생산업,2종,,임목생산업 수료,0,10,영업,,육성임업_
119,원목생산업,09_27_02_P,4281000,428100090201300007,2013-10-30,,1,영업/정상,1,정상,,,,,,,,,"강원특별자치도 평창군 진부면 진부시장뒷길 53, B동 201호 (델타하임)",25325,진부임업,2026-02-05 15:23:09,U,2026-02-07 02:40:00,,337476.647620234,460686.726153622,원목생산업,2종,원목,산림경영기능 1급,0,10,영업,,진부임업_
118,원목생산업,09_27_02_P,4281000,428100090201300006,2013-10-30,,1,영업/정상,1,정상,,,,,033-335-5979,,,강원특별자치도 평창군 진부면 송정리 2537 석미아파트 101동 902호,강원특별자치도 평창군 진부면 송정택지1길 35,232-947,영진임업벌채,2026-02-05 15:25:20,U,2026-02-07 02:40:00,,337930.997150615,460597.349413005,원목생산업,2종,원목,임목생산업 기본교육 수료,0,10,영업,,영진임업벌채_강원특별자치도평창군진부면송정리2537석미아파트101동902호
235,원목생산업,09_27_02_P,5310000,531000090201300003,2013-10-29,,3,폐업,3,폐업,,,,,0557597855,,,경상남도 진주시 호탄동 629-3,경상남도 진주시 호탄길22번길 12-5 (호탄동),660-310,흥림개발주식회사,2026-02-10 09:58:25,U,2026-02-12 02:40:00,,301753.182664343,185447.10755482,원목생산업,1종,폐업,,0,50,폐업,,흥림개발주식회사_경상남도진주시호탄동629-3
392,원목생산업,09_27_02_P,4191000,419100090201300020,2013-10-29,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 단계동 54-1,강원특별자치도 원주시 모란2길 38 (단계동),220-100,(주)대성임업,2026-02-17 19:13:08,U,2026-02-20 02:40:00,,283099.036831082,429095.39258257,원목생산업,2종,원목,,0,0,휴업,,(주)대성임업_강원특별자치도원주시단계동54-1
317,원목생산업,09_27_02_P,5690000,569000090201300005,2013-10-28,,1,영업/정상,1,정상,,,,,,,,세종특별자치시 조치원읍 신안리 1통세종e편한세상아파트 106동 905호,"세종특별자치시 조치원읍 섭골길 59,106동 905호 (세종e편한세상아파트)",339-753,그린리더,2026-02-12 14:47:12,U,2026-02-14 02:40:00,,225391.513016663,346058.623926083,원목생산업,2종,,,0,10,영업,,그린리더_세종특별자치시조치원읍신안리1통세종e편한세상아파트106동905호
233,원목생산업,09_27_02_P,5090000,509000090201300007,2013-10-28,,1,영업/정상,1,정상,,,,,,,,경상북도 영주시 평은면 용혈리 858 13통2반,경상북도 영주시 평은면 문평로719번길 136-1,750-852,***,2026-02-10 14:37:10,U,2026-02-12 02:40:00,,347520.060811108,359982.784053911,원목생산업,2종,원목 등,1,5000,11,영업,,***_경상북도영주시평은면용혈리85813통2반
10,원목생산업,09_27_02_P,4900000,490000090201300003,2013-10-25,,1,영업/정상,1,정상,,,,,,,,전라남도 화순군 동면 백용리 195-1,전라남도 화순군 동면 화동로 514,58133,천지임업,2026-02-02 09:20:24,U,2026-02-04 02:40:00,,201454.01742298,170660.332085996,원목생산업,2종,,,0,0,영업,,천지임업_전라남도화순군동면백용리195-1
492,원목생산업,09_27_02_P,4440000,444000090201300013,2013-10-24,,1,영업/정상,1,정상,,,,,,,,,충청북도 영동군 양강면 내만1길 14-4,370-813,양강벌목,2026-02-20 16:33:49,U,2026-02-22 02:40:00,,266093.378266285,290945.333042708,원목생산업,2종,원목,,5000,10,영업,,양강벌목_
490,원목생산업,09_27_02_P,4440000,444000090201300010,2013-10-24,,1,영업/정상,1,정상,,,,,,,,충청북도 영동군 영동읍 계산리 664-21,,370-802,준희농장,2026-02-20 16:31:54,U,2026-02-22 02:40:00,,270275.183287194,297276.172492462,원목생산업,2종,원목,,5000,10,영업,,준희농장_충청북도영동군영동읍계산리664-21
495,원목생산업,09_27_02_P,4440000,444000090201300014,2013-10-24,,1,영업/정상,1,정상,,,,,,,,,충청북도 영동군 영동읍 회동로1길 20-1,370-804,영일임업,2026-02-20 16:35:09,U,2026-02-22 02:40:00,,272491.325961466,296913.129920427,원목생산업,2종,원목,,5000,10,영업,,영일임업_
491,원목생산업,09_27_02_P,4440000,444000090201300011,2013-10-24,,1,영업/정상,1,정상,,,,,,,,충청북도 영동군 영동읍 설계리 709-3,,370-806,영동원목,2026-02-20 16:32:45,U,2026-02-22 02:40:00,,269906.627528953,298580.660036244,원목생산업,2종,원목,,5000,10,영업,,영동원목_충청북도영동군영동읍설계리709-3
9,원목생산업,09_27_02_P,4900000,490000090201300002,2013-10-22,,2,휴업,2,휴업,,,,,,,,광주광역시 동구 운림동 589-2,광주광역시 동구 운림길 68 (운림동),501-833,성임임업,2026-02-02 11:42:37,U,2026-02-04 02:40:00,,194641.832098091,181687.87523588,원목생산업,2종,,,0,0,휴업,,성임임업_광주광역시동구운림동589-2
440,원목생산업,09_27_02_P,4251000,425100090201300021,2013-10-17,,1,영업/정상,1,정상,,,,,033-435-3124,,,강원특별자치도 홍천군 두촌면 자은리 610-1 2통1반,강원특별자치도 홍천군 두촌면 증골길 37-30,250-821,***,2026-02-19 15:34:29,U,2026-02-21 02:40:00,,290221.922665215,486361.72188701,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군두촌면자은리610-12통1반
286,원목생산업,09_27_02_P,5710000,436000090201300003,2013-10-14,,3,폐업,3,폐업,,,,,07082460052,,,충청북도 청주시 청원구 율량동 목화아파트 103동 507호,,360-210,청림임업,2026-02-11 10:25:48,U,2026-02-13 02:40:00,,,,원목생산업,2종,원목,1,5000,11,폐업,,청림임업_충청북도청주시청원구율량동목화아파트103동507호
538,원목생산업,09_27_02_P,5070000,507000090201300006,2013-10-10,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 용상동 1646 안동용상풍림아이원리버파크,"경상북도 안동시 중평길 88, 104동 1402호 (용상동, 안동용상풍림아이원리버파크)",36719,지호임업,2026-02-26 17:41:57,U,2026-02-28 02:40:00,,356735.944330176,340954.346407866,원목생산업,2종,,,0,11,영업,,지호임업_경상북도안동시용상동1646안동용상풍림아이원리버파크
523,원목생산업,09_27_02_P,5070000,507000090201300007,2013-10-10,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 운안동 345 한마음타운 303동 1102호,경상북도 안동시 단원로 81-8 (운안동),760-280,산경임업,2026-02-25 15:25:39,U,2026-02-27 02:40:00,,353209.479302303,342607.405202238,원목생산업,2종,,,0,0,영업,,산경임업_경상북도안동시운안동345한마음타운303동1102호
493,원목생산업,09_27_02_P,4440000,444000090201300008,2013-10-10,,1,영업/정상,1,정상,,,,,,,,,충청북도 영동군 용산면 서신항길 145,370-912,용산 임업,2026-02-20 16:23:22,U,2026-02-22 02:40:00,,273455.169287118,307233.958429814,원목생산업,2종,원목,5,5000,10,영업,,용산임업_
342,원목생산업,09_27_02_P,4440000,444000090201300007,2013-10-10,,1,영업/정상,1,정상,,,,,,,,,충청북도 영동군 상촌면 대해길 194,370-883,대해벌목,2026-02-13 11:39:02,U,2026-02-15 02:40:00,,280998.684546324,288422.96873307,원목생산업,2종,원목,1,5000,10,영업,,대해벌목_
341,원목생산업,09_27_02_P,4440000,444000090201300006,2013-10-09,,1,영업/정상,1,정상,,,,,,,,충청북도 영동군 영동읍 동정리 143,"충청북도 영동군 영동읍 동정로 47, 103동 601호 (영동가마실휴먼시아)",370-803,가리농장,2026-02-13 11:37:31,U,2026-02-15 02:40:00,,270731.941807412,297489.139717315,원목생산업,2종,원목,1,5000,10,영업,,가리농장_충청북도영동군영동읍동정리143
388,원목생산업,09_27_02_P,4191000,419100090201300018,2013-10-08,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 평원동 252-5,강원특별자치도 원주시 평원안길 34-1 (평원동),220-020,덕흥목재,2026-02-17 19:08:22,U,2026-02-20 02:40:00,,284326.904403151,428030.927067316,원목생산업,2종,원목,,0,0,휴업,,덕흥목재_강원특별자치도원주시평원동252-5
436,원목생산업,09_27_02_P,5050000,505000090201300006,2013-10-04,,2,휴업,2,휴업,,,,,,,,경상북도 경주시 황남동 186-2,경상북도 경주시 포석로1050번길 50 (황남동),,경일임업,2026-02-19 15:20:37,U,2026-02-21 02:40:00,,400037.531066397,261593.850207563,원목생산업,2종,각종 원목류,교육이수,0,10,휴업,,경일임업_경상북도경주시황남동186-2
136,원목생산업,09_27_02_P,4281000,428100090201300002,2013-10-02,,3,폐업,3,폐업,,,,,033-335-7531,,,강원특별자치도 평창군 진부면 하진부리 105-10 201호,강원특별자치도 평창군 진부면 청송로 111,232-949,만월상사,2026-02-05 15:08:49,U,2026-02-07 02:40:00,,337535.15009131,460486.407933118,원목생산업,2종,원목,임목생산업 기본교육 수료,0,11,폐업,,만월상사_강원특별자치도평창군진부면하진부리105-10201호
75,원목생산업,09_27_02_P,4281000,428100090201300004,2013-10-02,,1,영업/정상,1,정상,,,,,033-334-2088,,,강원특별자치도 평창군 평창읍 중리 80 백오@ 208호,강원특별자치도 평창군 평창읍 노람들길 18,232-806,대경임업,2026-02-04 10:39:31,U,2026-02-06 02:40:00,,324142.323444656,430468.102049742,원목생산업,2종,원목,임목생산업 교육수료,0,10,영업,,대경임업_강원특별자치도평창군평창읍중리80백오@208호
129,원목생산업,09_27_02_P,4281000,428100090201300003,2013-10-02,,3,폐업,3,폐업,,,,,033-334-1854,,,,"강원특별자치도 평창군 평창읍 종부로 86, 나동 402층",232-809,목산임업,2026-02-05 14:30:08,U,2026-02-07 02:40:00,,322942.510170159,429405.494341536,원목생산업,2종,원목,임목생산업 교육 수료,0,10,폐업,,목산임업_
516,원목생산업,09_27_02_P,4570000,457000090201300005,2013-10-01,,2,휴업,2,휴업,,,,,836-5568,,,충청남도 부여군 외산면 화성리 655-6 5통,충청남도 부여군 외산면 조령서로131번길 47,323-891,***,2026-02-24 16:31:31,U,2026-02-26 02:40:00,,176636.390657714,313871.431267851,원목생산업,2종,펄프용원목,,5000,14,휴업,,***_충청남도부여군외산면화성리655-65통
515,원목생산업,09_27_02_P,4570000,457000090201300001,2013-10-01,,3,폐업,3,폐업,,,,,834-3168,,,충청남도 부여군 외산면 비암리 22-30,충청남도 부여군 외산면 만수로887번길 9,323-893,(외산원목),2026-02-24 16:30:57,U,2026-02-26 02:40:00,,175589.33493121,316900.69933959,원목생산업,2종,펄프용원목,,5000,67,폐업,,(외산원목)_충청남도부여군외산면비암리22-30
327,원목생산업,09_27_02_P,4241000,424100090201300005,2013-10-01,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 삼척시 당저동 124-5,강원특별자치도 삼척시 당저길 39 (당저동),245-939,삼척임업,2026-02-12 16:21:43,U,2026-02-14 02:40:00,,391234.60950201,440460.043431041,원목생산업,2종,원목,,0,65,영업,,삼척임업_강원특별자치도삼척시당저동124-5
514,원목생산업,09_27_02_P,4570000,457000090201300006,2013-10-01,,3,폐업,3,폐업,,,,,,,,,충청남도 부여군 규암면 노화로 46,33119,벧엘임산,2026-02-24 16:32:52,U,2026-02-26 02:40:00,,186029.025634329,306350.080865735,원목생산업,2종,펄프및표고자목용,,5000,16,폐업,,벧엘임산_
401,원목생산업,09_27_02_P,4191000,419100090201300017,2013-10-01,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 태장동 129-7 12통11반 성호아파트 104동 802호,"강원특별자치도 원주시 치악로 2047,104동 802호 (태장동,성호아파트)",220-757,수림임업,2026-02-17 19:06:37,U,2026-02-20 02:40:00,,285066.122628678,429423.202681965,원목생산업,2종,원목,,0,0,영업,,수림임업_강원특별자치도원주시태장동129-712통11반성호아파트104동802호
400,원목생산업,09_27_02_P,4191000,419100090201300016,2013-09-26,,3,폐업,3,폐업,,,,,,,,강원특별자치도 원주시 문막읍 포진리 415-6,강원특별자치도 원주시 문막읍 견훤로 1257,220-807,정선임업,2026-02-17 19:11:25,U,2026-02-20 02:40:00,,272207.37477041,421820.832472931,원목생산업,2종,원목,,0,0,폐업,,정선임업_강원특별자치도원주시문막읍포진리415-6
290,원목생산업,09_27_02_P,5710000,441000090201300006,2013-09-26,,3,폐업,3,폐업,,,,,,,,,충청북도 청주시 청원구 내수읍 내수로 639,363-797,소람포레스트,2026-02-11 10:29:24,U,2026-02-13 02:40:00,,247263.848391871,357905.751262379,원목생산업,2종,원목,산림경영기술자 기술2급,5000,10,폐업,,소람포레스트_
347,원목생산업,09_27_02_P,5070000,507000090201300001,2013-09-24,,3,폐업,3,폐업,,,,,821-6161,,,경상북도 안동시 용상동 1254-6 2통4반,경상북도 안동시 용상북2길 11 (용상동),760-902,***,2026-02-18 16:48:53,U,2026-02-20 02:40:00,,356617.493652296,341398.315225771,원목생산업,2종,,,0,11,폐업,,***_경상북도안동시용상동1254-62통4반
348,원목생산업,09_27_02_P,5070000,507000090201300002,2013-09-24,,1,영업/정상,1,정상,,,,,857-1181,,,경상북도 안동시 목성동 40-1,경상북도 안동시 퇴계로 97 (목성동),760-190,안동시산림조합,2026-02-18 17:11:52,U,2026-02-20 02:40:00,,354695.970721958,342046.091050307,원목생산업,1종,,,0,334,영업,,안동시산림조합_경상북도안동시목성동40-1
