"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"52","의원","01_01_02_P","3350000","PHMA120233350024041100008","2023-09-15","","01","영업/정상","13","영업중","","","","","051-791-1193","","","부산광역시 금정구 남산동 24-13 수광빌딩","부산광역시 금정구 중앙대로 2093, 수광빌딩 3층일부,7층 일부,8층,10층일부호 (남산동)","46219","민들레돌봄의원","2026-04-01 11:18:05","U","2026-04-03 02:40:00","의원","390316.249489251","198875.545060975","의원","6","10","29","1193.58","120 114 111 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 재활의학과","","","","0","0","","","0","",
"53","의원","01_01_02_P","3970000","PHMA120253970017041100001","2025-01-09","","03","폐업","03","폐업","2026-04-01","","","","02-3679-9934","","","경기도 과천시 갈현동 319-1 과천 아이플렉스","경기도 과천시 과천대로5길 6, 과천 아이플렉스 3층 301호, 302호 (갈현동)","13840","삼성나비산부인과의원","2026-04-01 16:13:01","U","2026-04-03 02:40:00","의원","198139.216870513","434362.540148787","의원","1","0","0","179.22","110","산부인과","","","","0","0","","","0","",
"54","의원","01_01_02_P","3930000","PHMA120243930154041100016","2024-11-19","","01","영업/정상","13","영업중","","","","","031-362-4790","","","","경기도 안산시 단원구 라성안길 17, 베스트플라자 401,402,501호 (원곡동)","15382","파인메디내과의원","2026-04-01 14:00:20","U","2026-04-03 02:40:00","의원","182411.979747106","425098.896646276","의원","4","0","0","1440.6","122 104 101","내과, 외과, 가정의학과","","","","0","0","","","0","",
"55","의원","01_01_02_P","3830000","PHMA120263830263041100007","2026-04-02","","01","영업/정상","13","영업중","","","","","031-465-2275","","","경기도 안양시 동안구 비산동 459-52","경기도 안양시 동안구 관악대로 131, 3층 (비산동)","13922","안양오케이치과의원","2026-04-02 17:32:45","I","2026-04-04 00:20:02","치과의원","","","치과의원","1","0","0","204","412 411 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"56","의원","01_01_02_P","3210000","PHMA120263210034041100042","2026-03-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 방배동 813-5","서울특별시 서초구 방배로33길 6, 4층 (방배동)","06562","방배클린치과의원","2026-04-01 10:28:32","I","2026-04-04 00:20:02","치과의원","199075.587727313","443335.7274043","치과의원","1","0","0","170.82","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"57","의원","01_01_02_P","3210000","PHMA120263210034041100044","2026-03-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1692-4 장안빌딩","서울특별시 서초구 서초대로 307, 장안빌딩 2층 내제나호 (서초동)","06606","서울라움결정신건강의학과의원","2026-04-01 14:51:45","I","2026-04-04 00:20:02","의원","201267.726324912","443579.007559631","의원","1","0","0","251.43","103","정신건강의학과","","","","0","0","","","0","",
"58","의원","01_01_02_P","3210000","PHMA120263210034041100045","2016-11-28","","01","영업/정상","13","영업중","","","","","02-2057-1106~7","","","서울특별시 강남구 도곡동 924-2","서울특별시 강남구 남부순환로363길 17, 2층 (도곡동)","06268","생명나무가꾸는사랑의한의원","2026-04-02 14:31:10","I","2026-04-04 00:20:02","한의원","203267.843164503","442687.416491514","한의원","1","0","0","155","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"59","의원","01_01_02_P","3780000","PHMA120263780063041100004","2026-03-25","","01","영업/정상","13","영업중","","","","","031-741-7401","","","경기도 성남시 중원구 금광동 3702","경기도 성남시 중원구 광명로323번길 4, 3층 301호 (금광동)","13177","다정한의원","2026-04-02 15:33:28","I","2026-04-04 00:20:02","한의원","214252.547575808","438163.880191219","한의원","1","0","0","145.83","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"60","의원","01_01_02_P","3970000","PHMA120263970017041100005","2026-03-24","","01","영업/정상","13","영업중","","","","","02-503-8275","","","경기도 과천시 갈현동 0 렉서","경기도 과천시 과천대로 111, 렉서 3층 309호 (갈현동)","13840","열매나무정신건강의학과의원","2026-04-02 09:34:21","I","2026-04-04 00:20:02","의원","","","의원","1","0","0","110.88","103","정신건강의학과","","","","0","0","","","0","",
"61","의원","01_01_02_P","3160000","PHMA120263160034041100006","2026-03-23","","01","영업/정상","13","영업중","","","","","02-6279-7528","","","서울특별시 구로구 고척동 253-11 두발로빌딩","서울특별시 구로구 고척로 144, 두발로빌딩 5층 (고척동)","08235","연세바른치과의원","2026-04-02 16:50:26","I","2026-04-04 00:20:02","치과의원","186666.582498006","444503.991525664","치과의원","1","0","0","147.15","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"62","의원","01_01_02_P","3620000","PHMA120093620020041100013","2009-04-08","","01","영업/정상","13","영업중","","","","","0625767588","","500-816","광주광역시 북구 매곡동 106번지 9호 2층","광주광역시 북구 매곡로 61, 2층 (매곡동)","61061","수연합의원","2026-04-02 21:43:25","U","2026-04-04 02:40:00","의원","190220.314833587","187914.57413884","의원","1","0","0","174.3","101 111 104 105 106 114 115 102 110 120 116 112 122 113","내과, 신경과, 외과, 정형외과, 신경외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"63","의원","01_01_02_P","3620000","PHMA120173620020041100018","2017-09-05","","01","영업/정상","13","영업중","","","","","062-268-7582","","","광주광역시 북구 두암동 904번지 3호","광주광역시 북구 군왕로 82 (두암동)","61156","두암연세연합의원","2026-04-02 09:44:58","U","2026-04-04 02:40:00","의원","193810.840878839","185490.261606672","의원","2","0","0","167.48","122 120 116 115 114 113 112 111 110 109 108 107 106 105 104 103 102 101","내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"64","의원","01_01_02_P","5350000","PHMA120145350029041100018","2014-11-14","","01","영업/정상","13","영업중","","","","","055-337-2833","","","경상남도 김해시 부원동 937번지 4층, C402","경상남도 김해시 김해대로 2342, 4층 C402호 (부원동)","50940","인플란트치과의원","2026-04-02 21:43:25","U","2026-04-04 02:40:00","치과의원","371384.790228704","193381.006626705","치과의원","1","0","0","399.75","411 410 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강병리과, 예방치과","","","","0","0","","","0","",
"65","의원","01_01_02_P","5380000","PHMA120185380021041100007","2018-03-09","","01","영업/정상","13","영업중","","","","","055-785-1777","","","경상남도 양산시 덕계동 759번지 37호","경상남도 양산시 덕계로 25 (덕계동)","50556","으뜸정형외과의원","2026-04-02 22:13:24","U","2026-04-04 02:40:00","의원","395157.437428805","210029.263297244","의원","1","0","0","335.9","120 115 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"66","의원","01_01_02_P","4500000","PHMA119974500029041100004","1997-07-23","","01","영업/정상","13","영업중","","","","","041-858-6088","","314-822","충청남도 공주시 정안면 광정리 263번지 3호","충청남도 공주시 정안면 정안중앙길 187","32512","대성새마을금고의원","2026-04-02 21:43:26","U","2026-04-04 02:40:00","의원","210787.601339051","345555.945815034","의원","1","0","0","196.39","101","내과","","","","0","0","","","0","",
"67","의원","01_01_02_P","5710000","PHMA120124410018041100006","2012-09-11","","01","영업/정상","13","영업중","","","","","043-214-2275","","","","충청북도 청주시 청원구 오창읍 중심상업로 27, 4층 406호 (엔젤아파빌딩)","28120","엘튼치과의원","2026-04-02 23:45:21","U","2026-04-04 02:40:00","치과의원","238273.023586858","356970.744094401","치과의원","1","0","0","157.9","402 403 406 407","구강악안면외과, 치과보철과, 치주과, 치과보존과","","","","0","0","","","0","",
"68","의원","01_01_02_P","5710000","PHMA120134360079041100004","2013-03-07","","01","영업/정상","13","영업중","","","","","043-215-8575","","","","충청북도 청주시 흥덕구 풍산로 15, 4층 403호 (가경동, 메가폴리스)","28396","하늘마음한의원","2026-04-02 23:45:22","U","2026-04-04 02:40:00","한의원","238567.758443885","347375.787333102","한의원","1","0","0","169.72","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"69","의원","01_01_02_P","5710000","PHMA119974360079041100036","1997-10-17","","01","영업/정상","13","영업중","","","","","043-271-2875","","","","충청북도 청주시 흥덕구 사운로 189 (운천동)","28470","신세계치과의원","2026-04-02 21:45:42","U","2026-04-04 02:40:00","치과의원","242660.85188688","349489.272287465","치과의원","1","0","0","163.03","402 403 404 405 406 407","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과","","","","0","0","","","0","",
"70","의원","01_01_02_P","4400000","PHMA120154400020041100008","2015-10-08","","01","영업/정상","13","영업중","","","","","043-647-2882","","","충청북도 제천시 남천동 1247","충청북도 제천시 용두천로 72, 1층 (남천동)","27172","연세미시간치과의원","2026-04-02 21:54:45","U","2026-04-04 02:40:00","치과의원","307445.727422067","404341.699473092","치과의원","3","0","0","570","412 409 408 407 406 405 403 402","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 통합치의학과","","","","0","0","","","0","",
"71","의원","01_01_02_P","5710000","PHMA120124360079041100019","2012-05-30","","01","영업/정상","13","영업중","","","","","274-7582","","362-804","충청북도 청주시 서원구 개신동 278번지 2호","충청북도 청주시 서원구 성봉로 230-1, 2층 (개신동, 휴민빌딩)","28645","엔젤가정의학과의원","2026-04-02 23:45:20","U","2026-04-04 02:40:00","의원","240180.951141857","347254.961244361","의원","1","0","0","182.6","122 101 105 111 113 115 114","내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"72","의원","01_01_02_P","3020000","PHMA120063020033041100001","2006-01-04","","01","영업/정상","13","영업중","","","","","793-7127","","","서울특별시 용산구 이촌동 300번지 27호","서울특별시 용산구 이촌로 224 (이촌동, 리버뷰맨션)","04427","트리니티내과의원","2026-04-02 22:13:13","U","2026-04-04 02:40:00","의원","197450.277644237","446437.197878548","의원","1","0","0","120.06","101 104 105 109 110 111 114 115 116 118 120","내과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과","","","","0","0","","","0","",
"73","의원","01_01_02_P","3140000","PHMA120023140033041100038","2002-09-04","","01","영업/정상","13","영업중","","","","","02-2603-0030","","","서울특별시 양천구 신정동 1028번지 2호","서울특별시 양천구 신월로 314, 3,4층 (신정동)","08082","고영석정형외과의원","2026-04-02 23:43:19","U","2026-04-04 02:40:00","의원","187193.402978833","446564.088993035","의원","1","0","0","294","105","정형외과","","","","0","0","","","0","",
"74","의원","01_01_02_P","3060000","PHMA120033060034041100019","2003-07-04","","01","영업/정상","13","영업중","","","","","02-490-4102","","131-810","서울특별시 중랑구 망우동 488번지 8호 장스빌딩A동","서울특별시 중랑구 망우로 411, A동 2층 (망우동, 장스빌딩)","02073","장스내과의원","2026-04-02 22:13:28","U","2026-04-04 02:40:00","의원","208547.560589346","455271.790327778","의원","6","1","3","312.35","101 111 116 119 104","내과, 외과, 소아청소년과, 영상의학과, 진단검사의학과","","","","0","0","","","0","",
