번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
110,의원,01_01_02_P,3200000,PHMA120263200033041100002,2026-02-11,,1,영업/정상,13,영업중,,,,,02-6952-4898,,,서울특별시 관악구 신림동 1428-1,"서울특별시 관악구 신림로 386, 3층 (신림동)",8753,신림연세정형외과의원,2026-03-03 10:13:30,U,2026-03-05 02:40:00,의원,193607.335635555,442956.177570046,의원,2,0,0,476.77,120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,신림연세정형외과의원_서울특별시관악구신림동1428-1
563,의원,01_01_02_P,3860000,PHMA120263860384041100003,2026-02-10,,1,영업/정상,13,영업중,,,,,032-721-7565,,,"경기도 부천시 원미구 중동 1140-2 트리플 타워 A 301호, 302호","경기도 부천시 원미구 신흥로 205, 트리플 타워 A 301호, 302호 (중동)",14548,온숨이비인후과의원,2026-03-05 23:14:21,U,2026-03-07 02:40:00,의원,180121.473544894,444433.23131734,의원,2,0,0,163.72,113,이비인후과,,,,0,0,,,0,,,"온숨이비인후과의원_경기도부천시원미구중동1140-2트리플타워A301호,302호"
532,의원,01_01_02_P,4641000,PHMA120264641062041100003,2026-02-09,,1,영업/정상,13,영업중,,,,,063-700-7365,,,전북특별자치도 전주시 덕진구 만성동 1343-2,"전북특별자치도 전주시 덕진구 만성서로 148, 2,3,4층 (만성동)",54858,아이유의원,2026-03-05 23:43:24,U,2026-03-07 02:40:00,의원,206780.714593448,261147.487605678,의원,12,20,29,2075.66,122 114 113 111 106 105 101,"내과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,,아이유의원_전북특별자치도전주시덕진구만성동1343-2
530,의원,01_01_02_P,3230000,PHMA120263230034041100008,2026-02-09,,1,영업/정상,13,영업중,,,,,02-6951-2750,,,서울특별시 송파구 신천동 7 장미아파트 비상가,"서울특별시 송파구 올림픽로35길 112, 장미아파트 비상가 B-1동 3층 307,308호 (신천동)",5504,잠실보인한의원,2026-03-05 23:13:23,U,2026-03-07 02:40:00,한의원,208707.089897534,446299.352775446,한의원,1,0,0,73.58,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,잠실보인한의원_서울특별시송파구신천동7장미아파트비상가
111,의원,01_01_02_P,3970000,PHMA120263970017041100001,2026-02-05,,1,영업/정상,13,영업중,,,,,02-3418-3650,,,,"경기도 과천시 별양상가1로 30, 골든타워 502호 (별양동)",13837,경희봄한의원,2026-03-03 10:28:09,U,2026-03-05 02:40:00,한의원,199339.52,436240.375,한의원,1,0,0,189.76,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,경희봄한의원_
394,의원,01_01_02_P,3330000,PHMA120263330024041100002,2026-02-04,,1,영업/정상,13,영업중,,,,,051-717-3884,,,부산광역시 해운대구 중동 1412-7 다옴빌딩(141-2번지)4층,"부산광역시 해운대구 해운대해변로 277, 다옴빌딩 4층 (중동)",48094,해운대호한의원,2026-03-05 08:50:00,U,2026-03-07 02:40:00,한의원,396876.187174887,186661.366264929,한의원,1,0,0,443.78,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,해운대호한의원_부산광역시해운대구중동1412-7다옴빌딩(141-2번지)4층
61,의원,01_01_02_P,5050000,PHMA120265050041041100001,2026-02-02,,1,영업/정상,13,영업중,,,,,0547722038,,,경상북도 경주시 용강동 1705,"경상북도 경주시 용황로11길 34-4, 1층 (용강동)",38069,부용당한의원,2026-03-03 10:41:23,U,2026-03-05 02:40:00,한의원,401403.891830058,267267.656081149,한의원,1,0,0,148.0,308 307 303 302 301,"한방내과, 한방부인과, 한방소아과, 사상체질과, 침구과",,,,0,0,,,0,,,부용당한의원_경상북도경주시용강동1705
405,의원,01_01_02_P,3370000,PHMA120263370022041100001,2026-01-29,,1,영업/정상,13,영업중,,,,,051-951-8454,,,부산광역시 연제구 거제동 919-1,"부산광역시 연제구 아시아드대로 38, 7층 702호 (거제동)",47526,팬더소아청소년과의원,2026-03-05 11:36:52,U,2026-03-07 02:40:00,의원,388362.104885559,189629.564533506,의원,1,0,0,198.18,111,소아청소년과,,,,0,0,,,0,,,팬더소아청소년과의원_부산광역시연제구거제동919-1
55,의원,01_01_02_P,4191000,PHMA120264191050041100005,2026-01-28,,1,영업/정상,13,영업중,,,,,033-765-1119,,,강원특별자치도 원주시 단구동 1713-1,"강원특별자치도 원주시 오성마을길 57-22, 2, 3, 4층 (단구동)",26400,365플러스의원,2026-03-03 17:54:17,U,2026-03-05 02:40:00,의원,283999.416107608,424451.153333608,의원,4,0,0,927.69,125 122 114 113 111 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 가정의학과, 응급의학과",,,,0,0,,,0,,,365플러스의원_강원특별자치도원주시단구동1713-1
402,의원,01_01_02_P,3410000,PHMA120263410023041100003,2026-01-26,,3,폐업,3,폐업,2026-03-03,,,,053-262-3747,,,대구광역시 중구 동인동2가 61-19,"대구광역시 중구 경상감영길 286-49, 1층 (동인동2가)",41914,김정형외과의원,2026-03-05 11:39:21,U,2026-03-07 02:40:00,의원,344690.499345353,264535.092067991,의원,1,0,0,72.57,105,정형외과,,,,0,0,,,0,,,김정형외과의원_대구광역시중구동인동2가61-19
441,의원,01_01_02_P,3520000,PHMA120263520019041100001,2026-01-21,,1,영업/정상,13,영업중,,,,,032-822-2874,,,인천광역시 연수구 연수동 569,"인천광역시 연수구 새말로 88, 2층 (연수동)",21925,소망치과의원,2026-03-05 23:13:27,U,2026-03-07 02:40:00,치과의원,171531.123906211,435221.645659096,치과의원,2,0,0,165.0,408 407 406 403 402,"구강악안면외과, 치과보철과, 치주과, 치과보존과, 구강내과",,,,0,0,,,0,,,소망치과의원_인천광역시연수구연수동569
401,의원,01_01_02_P,3070000,PHMA120263070034041100002,2026-01-19,,1,영업/정상,13,영업중,,,,,02-909-1572,,,,"서울특별시 성북구 길음로 11, 1층 151,152,153호 (길음동, 길음역롯데캐슬트윈골드아파트)",2722,일도한의원,2026-03-04 17:29:13,U,2026-03-07 02:40:00,한의원,,,한의원,2,0,0,106.05,301 302 303 304,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과",,,,0,0,,,0,,,일도한의원_
440,의원,01_01_02_P,3450000,PHMA120263450022041100001,2026-01-19,,1,영업/정상,13,영업중,,,,,053-321-1075,,,,"대구광역시 북구 칠곡중앙대로 508, 1층 (읍내동)",41434,왕한의원,2026-03-04 09:58:19,U,2026-03-07 02:40:00,한의원,339846.856341839,272275.286732303,한의원,1,0,0,243.72,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,왕한의원_
400,의원,01_01_02_P,3620000,PHMA120263620020041100001,2026-01-19,,1,영업/정상,13,영업중,,,,,062-512-8575,,,광주광역시 북구 운암동 90-33,"광주광역시 북구 북문대로 37, 4층 (운암동)",61261,김석재마취통증의학과의원,2026-03-05 23:13:32,U,2026-03-07 02:40:00,의원,189117.300879769,186203.904121949,의원,1,0,0,228.0,105 106 101 102 109,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과",,,,0,0,,,0,,,김석재마취통증의학과의원_광주광역시북구운암동90-33
403,의원,01_01_02_P,6520000,PHMA120266520074041100001,2026-01-13,,1,영업/정상,13,영업중,,,,,064-739-7000,,,제주특별자치도 서귀포시 법환동 1665-1,"제주특별자치도 서귀포시 일주동로 9159, 3층 (법환동)",63572,365서귀포삼성정형외과의원,2026-03-05 23:43:27,U,2026-03-07 02:40:00,의원,154658.680105639,-27491.4248586936,의원,1,3,3,619.36,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,365서귀포삼성정형외과의원_제주특별자치도서귀포시법환동1665-1
399,의원,01_01_02_P,5670000,PHMA120265670066041100001,2026-01-06,,1,영업/정상,13,영업중,,,,,055-715-2070,,,경상남도 창원시 마산합포구 창포동3가 8-1 롯데마트,"경상남도 창원시 마산합포구 신마산시장길 33, 롯데마트 1층 (창포동3가)",51744,365바른치과의원,2026-03-05 23:43:33,U,2026-03-07 02:40:00,치과의원,342094.201087284,188019.880247417,치과의원,2,0,0,385.86,412 408 407 406 405 403,"치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 통합치의학과",,,,0,0,,,0,,,365바른치과의원_경상남도창원시마산합포구창포동3가8-1롯데마트
67,의원,01_01_02_P,3220000,PHMA120253220033041100247,2025-12-26,,1,영업/정상,13,영업중,,,,,02-6956-5731,,,,"서울특별시 강남구 도산대로 150, 지하2층 (논현동)",6040,신사세레아의원,2026-03-03 10:15:56,U,2026-03-05 02:40:00,의원,,,의원,3,0,0,644.67,114,피부과,,,,0,0,,,0,,,신사세레아의원_
470,의원,01_01_02_P,3010000,PHMA120253010033041100029,2025-12-23,,1,영업/정상,13,영업중,,,,,02-6272-7007,,,서울특별시 중구 남대문로2가 5-3 세미콜론명동,"서울특별시 중구 남대문로 90, 세미콜론명동 15층 (남대문로2가)",4534,명동벤자민피부과의원,2026-03-05 21:13:16,U,2026-03-07 02:40:00,의원,198414.531612611,451424.092522212,의원,2,0,0,443.37,114,피부과,,,,0,0,,,0,,,명동벤자민피부과의원_서울특별시중구남대문로2가5-3세미콜론명동
68,의원,01_01_02_P,3630000,PHMA120253630020041100017,2025-12-23,,1,영업/정상,13,영업중,,,,,062-951-8558,,,광주광역시 광산구 신가동 986-3,"광주광역시 광산구 신창로 1, 동광빌딩 3층 (신가동)",62298,선한마음한의원,2026-03-03 16:19:40,U,2026-03-05 02:40:00,한의원,185061.247437484,187369.101813624,한의원,1,0,0,217.24,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,선한마음한의원_광주광역시광산구신가동986-3
687,의원,01_01_02_P,5530000,PHMA120255530505041100023,2025-12-22,,1,영업/정상,13,영업중,,,,,031-8067-5775,,,경기도 화성시 효행구 봉담읍 상리 688-2,"경기도 화성시 효행구 봉담읍 상리중심상가길 28-8, 309~315호",18309,유앤아이의원 화성봉담점,2026-03-05 23:18:18,U,2026-03-07 02:40:00,의원,195145.796663982,413818.098530311,의원,1,0,0,629.69,114,피부과,,,,0,0,,,0,,,유앤아이의원화성봉담점_경기도화성시효행구봉담읍상리688-2
466,의원,01_01_02_P,3230000,PHMA120253230034041100060,2025-12-18,,1,영업/정상,13,영업중,,,,,02-6953-8810,,,,"서울특별시 송파구 양재대로 1164, 홍일빌딩 3층 (오금동)",5652,자연본한의원,2026-03-05 16:18:06,U,2026-03-07 02:40:00,한의원,211282.308702926,445435.901904076,한의원,1,0,0,149.17,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,자연본한의원_
469,의원,01_01_02_P,3210000,PHMA120253210034041100118,2025-12-16,,1,영업/정상,13,영업중,,,,,02-594-2114,,,서울특별시 서초구 서초동 1309-8 케이아이타워(K I타워),"서울특별시 서초구 강남대로69길 8, 케이아이타워(K I타워) 5층 (서초동)",6611,스노우글로벌의원,2026-03-05 23:13:19,U,2026-03-07 02:40:00,의원,202109.500209654,444403.320252288,의원,1,0,0,489.63,114 111,"소아청소년과, 피부과",,,,0,0,,,0,,,스노우글로벌의원_서울특별시서초구서초동1309-8케이아이타워(KI타워)
465,의원,01_01_02_P,3830000,PHMA120253830262041100013,2025-12-16,,1,영업/정상,13,영업중,,,,,031-447-7575,,,경기도 안양시 만안구 안양동 676-214,"경기도 안양시 만안구 안양로 297, 3층 (안양동)",14001,안양삼성지온정형외과의원,2026-03-05 21:13:26,U,2026-03-07 02:40:00,의원,,,의원,2,0,0,507.48,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,안양삼성지온정형외과의원_경기도안양시만안구안양동676-214
467,의원,01_01_02_P,3780000,PHMA120253780064041100037,2025-12-12,,1,영업/정상,13,영업중,,,,,1899-9933,,,경기도 성남시 분당구 서현동 253-1,"경기도 성남시 분당구 황새울로 353, 3층 (서현동)",13590,분당티케이의원,2026-03-05 23:14:34,U,2026-03-07 02:40:00,의원,210884.17518913,431680.705816573,의원,1,0,0,359.54,122 105 106 101 120 109,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,분당티케이의원_경기도성남시분당구서현동253-1
463,의원,01_01_02_P,3510500,PHMA120253510513041100023,2025-12-05,,1,영업/정상,13,영업중,,,,,032-710-2575,,,인천광역시 미추홀구 주안동 1486,"인천광역시 미추홀구 인주대로418번길 3, 9층 (주안동)",22227,루카스성모안과의원,2026-03-05 23:13:24,U,2026-03-07 02:40:00,의원,171896.611417107,438799.59476429,의원,2,0,0,398.15,112,안과,,,,0,0,,,0,,,루카스성모안과의원_인천광역시미추홀구주안동1486
462,의원,01_01_02_P,3150000,PHMA120253150037041100044,2025-12-03,,1,영업/정상,13,영업중,,,,,02-6951-5365,,,서울특별시 강서구 염창동 282-20 2층,"서울특별시 강서구 공항대로 635, 2층 (염창동)",7558,하담한의원,2026-03-05 23:13:22,U,2026-03-07 02:40:00,한의원,188917.095297226,449453.080638834,한의원,1,0,0,136.71,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,하담한의원_서울특별시강서구염창동282-202층
70,의원,01_01_02_P,3210000,PHMA120253210034041100112,2025-11-26,,1,영업/정상,13,영업중,,,,,02-532-1002,,,,"서울특별시 서초구 서초대로27길 13, 2층 (방배동)",6588,아름뜰한의원,2026-03-03 13:33:46,U,2026-03-05 02:40:00,한의원,199449.552116793,442946.446360858,한의원,1,0,0,92.14,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,아름뜰한의원_
464,의원,01_01_02_P,3220000,PHMA120253220033041100201,2025-11-10,,1,영업/정상,13,영업중,,,,,02-6958-5882,,,서울특별시 강남구 논현동 111-13 노벨빌딩 3층,"서울특별시 강남구 선릉로131길 8, 노벨빌딩 3층 (논현동)",6059,이노벨의원,2026-03-05 23:13:33,U,2026-03-07 02:40:00,의원,203489.992662935,446195.189237957,의원,1,0,0,491.52,114,피부과,,,,0,0,,,0,,,이노벨의원_서울특별시강남구논현동111-13노벨빌딩3층
468,의원,01_01_02_P,5670000,PHMA120255670554041100008,2025-11-03,,1,영업/정상,13,영업중,,,,,055-715-8222,,,경상남도 창원시 성산구 상남동 77-1 수협중앙회,"경상남도 창원시 성산구 상남로 113, 수협중앙회 5층 (상남동)",51494,창원예쁨주의쁨의원,2026-03-05 21:13:39,U,2026-03-07 02:40:00,의원,353069.529176416,192881.455372751,의원,6,0,0,567.0,114,피부과,,,,0,0,,,0,,,창원예쁨주의쁨의원_경상남도창원시성산구상남동77-1수협중앙회
66,의원,01_01_02_P,3220000,PHMA120253220033041100193,2025-10-28,,1,영업/정상,13,영업중,,,,,02-3447-1337,,,서울특별시 강남구 논현동 1-3 6층,"서울특별시 강남구 도산대로 108, 6층 (논현동)",6038,제로의원,2026-03-03 09:58:11,U,2026-03-05 02:40:00,의원,201753.188497176,446003.445191841,의원,1,0,0,229.98,122 114 108 104 101,"내과, 외과, 성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,제로의원_서울특별시강남구논현동1-36층
69,의원,01_01_02_P,3370000,PHMA120253370022041100015,2025-10-28,,1,영업/정상,13,영업중,,,,,051-759-0888,,,부산광역시 연제구 연산동 478-14,"부산광역시 연제구 과정로 148, 6층 (연산동)",47569,채우다치과의원,2026-03-03 10:13:15,U,2026-03-05 02:40:00,치과의원,391886.590332775,189305.794754776,치과의원,1,0,0,164.4,412 411 410 409 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,채우다치과의원_부산광역시연제구연산동478-14
471,의원,01_01_02_P,3140000,PHMA120253140033041100029,2025-10-14,,1,영업/정상,13,영업중,,,,,02-6095-1234,,,서울특별시 양천구 목동 606-16,"서울특별시 양천구 등촌로 234, 지하1, 3층 (목동)",7946,목동서울정형외과의원,2026-03-05 21:13:18,U,2026-03-07 02:40:00,의원,187943.267149656,449801.813416665,의원,1,0,0,353.38,125 122 120 116 115 114 113 111 110 109 108 106 105 104 103 102 101,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과, 응급의학과",,,,0,0,,,0,,,목동서울정형외과의원_서울특별시양천구목동606-16
