번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63,record_key
2281,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000036,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 224-12,"서울특별시 용산구 회나무로10길 5-8, 1층 (이태원동)",04345,우드 그린 하우스,2026-02-25 17:26:55,I,2026-02-27 00:20:02,,198986.130646767,448498.121487041,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),3,1,0,0,,,0,0,,0,0,,0,37.85,,0,,,,,,,0,,,,38,,우드그린하우스_서울특별시용산구이태원동224-12
2253,외국인관광도시민박업,03_11_04_P,3040000,CDFI2262212026000032,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 군자동 152-17 102호,"서울특별시 광진구 군자로15길 18, 102호 (군자동)",04999,이지스테이 세종대점,2026-02-25 20:24:07,I,2026-02-27 00:20:02,,206430.750957565,450224.376668206,외국인관광 도시민박업,,,2,,,,다가구용 주택(공동주택적용),1,0,0,0,,,0,0,,0,0,,0,30.0,,0,,,,,,,0,,,,30,,이지스테이세종대점_서울특별시광진구군자동152-17102호
2252,외국인관광도시민박업,03_11_04_P,4641000,CDFI2262212026000015,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 전주시 완산구 서신동 830-11,"전북특별자치도 전주시 완산구 서신천변6길 13, 202호 (서신동)",54952,누림,2026-02-25 09:41:10,I,2026-02-27 00:20:02,,210315.204146516,258698.239775685,외국인관광 도시민박업,,,0,,,,,0,0,1,0,,,0,0,,0,0,,0,64.59,,0,,,,,,,0,,,,65,,누림_전북특별자치도전주시완산구서신동830-11
2251,외국인관광도시민박업,03_11_04_P,4641000,CDFI2262212026000014,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 전주시 완산구 서신동 830-11,"전북특별자치도 전주시 완산구 서신천변6길 13, 3층 (서신동)",54952,다옴,2026-02-25 09:40:19,I,2026-02-27 00:20:02,,210315.204146516,258698.239775685,외국인관광 도시민박업,,,0,,,,,0,0,2,0,,,0,0,,0,0,,0,95.58,,0,,,,,,,0,,,,96,,다옴_전북특별자치도전주시완산구서신동830-11
2260,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000092,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 성산동 36-2,"서울특별시 마포구 월드컵북로20안길 22-6, 1층 101호 (성산동)",03973,써니 스프링,2026-02-25 09:58:55,I,2026-02-27 00:20:02,,192380.265850295,451454.806655369,외국인관광 도시민박업,,,0,,,8,다세대주택,0,0,2,0,sunny spring,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,74.54,,0,,,,,,,0,,,,75,,써니스프링_서울특별시마포구성산동36-2
2280,외국인관광도시민박업,03_11_04_P,3060000,CDFI2262212026000008,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중랑구 면목동 633-3 ES팰리스,"서울특별시 중랑구 사가정로52길 37, 102동 8층 802호 (면목동, ES팰리스)",02239,사가정 모던하우스,2026-02-25 12:13:01,I,2026-02-27 00:20:02,,207580.954284015,453012.095248756,외국인관광 도시민박업,,일반주거지역,8,기타,,,다세대주택,8,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,30000000,,,,0,,사가정모던하우스_서울특별시중랑구면목동633-3ES팰리스
2301,외국인관광도시민박업,03_11_04_P,3650000,CDFI2262212026000015,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 대흥동 469-4,"대전광역시 중구 보문로 258-1, 3층 (대흥동)",34916,더 스테이,2026-02-25 15:07:07,I,2026-02-28 00:20:02,,237848.135607232,313957.317861417,외국인관광 도시민박업,,일반상업지역,0,,,,다가구용 주택(공동주택적용),0,0,0,0,,,0,0,,0,0,,0,57.58,,0,,,,,,,0,,,,58,,더스테이_대전광역시중구대흥동469-4
2302,외국인관광도시민박업,03_11_04_P,3650000,CDFI2262212026000016,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 유천동 197-4,"대전광역시 중구 평촌로 92-1, 2층 (유천동)",34897,포레스트 하우스,2026-02-25 15:07:28,I,2026-02-28 00:20:02,,235586.226551718,313560.572727496,외국인관광 도시민박업,,일반주거지역,0,학교정화(상대),,,다가구용 주택(공동주택적용),0,0,0,0,,,0,0,,0,0,,0,70.72,,0,,,,,,,0,,,,71,,포레스트하우스_대전광역시중구유천동197-4
2303,외국인관광도시민박업,03_11_04_P,3650000,CDFI2262212026000017,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 대흥동 25-8 나오스빌,"대전광역시 중구 문창로 131-7, 202호 (대흥동, 나오스빌)",34928,스테이 잠시,2026-02-25 15:07:46,I,2026-02-28 00:20:02,,238558.251925229,313809.898651525,외국인관광 도시민박업,,일반상업지역,0,,,,다세대주택,0,0,0,0,,,0,0,,0,0,,0,34.74,,0,,,,,,,0,,,,35,,스테이잠시_대전광역시중구대흥동25-8나오스빌
2210,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000034,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 창천동 503-22 802호,"서울특별시 서대문구 신촌로3가길 16, 802호 (창천동)",03785,Casa-Golden,2026-02-24 11:06:14,I,2026-02-26 00:20:08,,193726.137718911,450660.59753059,외국인관광 도시민박업,,주거지역,11,주택가주변,,,다세대주택,10,1,0,0,,,0,0,,0,0,,0,28.67,,0,,,,,,,0,,,,29,,Casa-Golden_서울특별시서대문구창천동503-22802호
2216,외국인관광도시민박업,03_11_04_P,3830000,CDFI2262212026000002,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 만안구 안양동 831-14,"경기도 안양시 만안구 박달로567번길 15, 2층 (안양동)",13988,하우스 유케이(UK),2026-02-24 10:39:09,I,2026-02-26 00:20:08,,192459.68719798,433483.873154621,외국인관광 도시민박업,,,0,,,,단독주택,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,하우스유케이(UK)_경기도안양시만안구안양동831-14
2215,외국인관광도시민박업,03_11_04_P,3200000,CDFI2262212026000050,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 신림동 316-55,"서울특별시 관악구 약수암길 1-8, 307동 1305호 (신림동)",08823,스테이 산 (Stay SAN),2026-02-24 15:03:22,I,2026-02-26 00:20:08,,194031.484343112,439863.194153487,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,스테이산(StaySAN)_서울특별시관악구신림동316-55
2214,외국인관광도시민박업,03_11_04_P,3010000,CDFI2262212026000017,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 남창동 203-9 2층,"서울특별시 중구 퇴계로6길 46-5, 2층 (남창동)",04635,남산 203,2026-02-24 13:41:16,I,2026-02-26 00:20:08,,198110.23491124,450444.008056524,외국인관광 도시민박업,,,0,,,,,0,0,6,0,Namsan 203,City home-stay services for foreign tourists,0,0,,0,0,,0,174.15,,0,,,,,,,0,,,,174,,남산203_서울특별시중구남창동203-92층
2213,외국인관광도시민박업,03_11_04_P,3010000,CDFI2262212026000016,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 남창동 203-9 1층,"서울특별시 중구 퇴계로6길 46-5, 1층 (남창동)",04635,남산 203 게스트하우스,2026-02-24 13:34:18,I,2026-02-26 00:20:08,,198110.23491124,450444.008056524,외국인관광 도시민박업,,,0,,,,,0,0,6,0,Namsan 203 Guesthouse,City home-stay services for foreign tourists,0,0,,0,0,,0,174.15,,0,,,,,,,0,,,,174,,남산203게스트하우스_서울특별시중구남창동203-91층
2211,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000035,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 대현동 37-73 3층,"서울특별시 서대문구 이화여대7길 20-5, 3층 (대현동)",03766,키치하우스,2026-02-24 11:09:23,I,2026-02-26 00:20:08,,195023.721264393,450750.314466727,외국인관광 도시민박업,,주거지역,4,주택가주변,,,단독주택,3,1,0,0,,,0,0,,0,0,,0,51.3,,0,,,,,,,0,,,,51,,키치하우스_서울특별시서대문구대현동37-733층
2208,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000091,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 망원동 486-8,"서울특별시 마포구 포은로8길 25, 2층 (망원동)",04011,다온하우스M,2026-02-24 17:37:42,I,2026-02-26 00:20:08,,191638.446684815,450490.478773232,외국인관광 도시민박업,,,0,,,6,다가구용 주택(공동주택적용),0,0,2,0,DAON House M,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,75.96,,0,,,,,,,0,,,,76,,다온하우스M_서울특별시마포구망원동486-8
2209,외국인관광도시민박업,03_11_04_P,3090000,CDFI2262212026000003,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 창동 731-123,"서울특별시 도봉구 도봉로134길 22, 애스테이 101동 401호 (창동)",01401,flat home,2026-02-24 14:44:19,I,2026-02-26 00:20:08,,203559.679998211,461613.600342364,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,34.77,,0,,,,,,,70000000,,,,35,,flathome_서울특별시도봉구창동731-123
2207,외국인관광도시민박업,03_11_04_P,4010000,CDFI2262212026000001,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,경기도 시흥시 배곧동 243 한라비발디캠퍼스,"경기도 시흥시 배곧1로 27-15, 109동 1층 106호 (배곧동, 한라비발디캠퍼스)",15011,머뭄스테이,2026-02-24 13:56:28,I,2026-02-26 00:20:08,,174465.929718868,429126.779076857,외국인관광 도시민박업,,준주거지역,0,,,,,0,0,0,0,,,0,0,,0,0,,0,138.0,,0,,,,,,,0,,,,138,,머뭄스테이_경기도시흥시배곧동243한라비발디캠퍼스
2206,외국인관광도시민박업,03_11_04_P,3140000,CDFI2262212026000004,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 양천구 목동 404-25,"서울특별시 양천구 목동동로12길 55-2, 1층 (목동)",08007,보나스테이,2026-02-24 15:36:44,I,2026-02-26 00:20:08,,189104.827632706,446698.181149037,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),0,0,0,0,,,0,0,,0,0,,0,42.52,,0,,,,,,,0,,,,43,,보나스테이_서울특별시양천구목동404-25
2218,외국인관광도시민박업,03_11_04_P,3270000,CDFI2262212026000003,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동구 수정동 1178-22,부산광역시 동구 수정공원상로20번가길 21 (수정동),48711,힐링 하우스,2026-02-24 17:43:50,I,2026-02-26 00:20:08,,385699.826427751,182885.850292902,외국인관광 도시민박업,,일반주거지역,2,,,,단독주택,2,0,3,0,,,0,0,,0,0,,0,139.84,,0,,,,,,,0,,,,140,,힐링하우스_부산광역시동구수정동1178-22
2205,외국인관광도시민박업,03_11_04_P,3140000,CDFI2262212026000005,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 양천구 목동 553-26,"서울특별시 양천구 목동중앙본로27길 33-1, 1층 (목동)",07953,달마을스테이 102,2026-02-24 16:37:04,I,2026-02-26 00:20:08,,188302.524537428,449096.254852184,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),0,0,0,0,,,0,0,,0,0,,0,36.0,,0,,,,,,,0,,,,36,,달마을스테이102_서울특별시양천구목동553-26
2212,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000036,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 창천동 159-1 B102호,"서울특별시 서대문구 신촌로3나길 15-6, B102호 (창천동)",03783,모아라 스테이,2026-02-24 11:19:49,I,2026-02-26 00:20:08,,193799.873864012,450748.162538615,외국인관광 도시민박업,,주거지역,4,주택가주변,,,단독주택,3,1,0,0,,,0,0,,0,0,,0,40.0,,0,,,,,,,0,,,,40,,모아라스테이_서울특별시서대문구창천동159-1B102호
2217,외국인관광도시민박업,03_11_04_P,3270000,CDFI2262212026000002,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동구 초량동 143-20,"부산광역시 동구 고관로7번길 30, 2층 (초량동)",48798,정마루,2026-02-24 17:44:40,I,2026-02-26 00:20:08,,385923.791835557,182008.431576593,외국인관광 도시민박업,,일반상업지역,2,,,,단독주택,2,0,1,0,,,0,0,,0,0,,0,75.01,,0,,,,,,,50000000,,,,75,,정마루_부산광역시동구초량동143-20
2275,외국인관광도시민박업,03_11_04_P,3280000,CDFI2262212026000015,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,부산광역시 영도구 동삼동 864-9,"부산광역시 영도구 태종로765번길 14-7, 2층 (동삼동)",49125,해뜨는집,2026-02-25 09:06:55,I,2026-02-27 00:20:02,,389815.01788271,176332.022924742,외국인관광 도시민박업,,,0,,,,,0,0,0,0,SUNRISE HOUSE,Foreign Tourist City Guest House,0,0,,0,0,,0,63.11,,0,,,,,,,0,,,,63,,해뜨는집_부산광역시영도구동삼동864-9
2195,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000088,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 동교동 186-27,"서울특별시 마포구 신촌로10길 35, 101호 (동교동)",04057,스테이 블루,2026-02-23 10:17:24,I,2026-02-25 00:20:01,,193948.391120816,450321.099915495,외국인관광 도시민박업,,,0,,,2,다가구용 주택(공동주택적용),0,0,1,0,Stay blue,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,33.12,,0,,,,,,,0,,,,33,,스테이블루_서울특별시마포구동교동186-27
2184,외국인관광도시민박업,03_11_04_P,3010000,CDFI2262212026000015,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 회현동3가 9-14 2~3층,"서울특별시 중구 퇴계로14길 19-1, 2~3층 (회현동3가)",04631,미미스테이,2026-02-23 16:50:48,I,2026-02-25 00:20:01,,198503.599081768,450825.863719125,외국인관광 도시민박업,,,0,,,,단독주택,0,0,1,0,mimi stay,City home-stay services for foreign tourists,0,0,,0,0,,0,99.36,,0,,,,,,,0,,,,99,,미미스테이_서울특별시중구회현동3가9-142~3층
2197,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000090,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 성산동 76-4,서울특별시 마포구 성산로6길 31 (성산동),03966,포테이토 앨리,2026-02-23 16:43:17,I,2026-02-25 00:20:01,,192047.202208015,451248.679393014,외국인관광 도시민박업,,,0,,,,단독주택,0,0,1,0,Potato Alley,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,188.61,,0,,,,,,,0,,,,189,,포테이토앨리_서울특별시마포구성산동76-4
2177,외국인관광도시민박업,03_11_04_P,3100000,CDFI2262212026000003,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 공릉동 591-19 상아빌라,"서울특별시 노원구 동일로176길 39-19, 201호 (공릉동, 상아빌라)",01848,공리단길의 집,2026-02-23 09:25:33,I,2026-02-25 00:20:01,,206705.246988136,457651.72267342,외국인관광 도시민박업,,일반주거지역,5,주택가주변,,,연립주택,4,1,0,0,,,0,0,,0,0,,0,106.53,,0,,,,,,,0,,,,107,,공리단길의집_서울특별시노원구공릉동591-19상아빌라
2178,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000032,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 후암동 392-8,"서울특별시 용산구 두텁바위로47길 27, 지층 102호 (후암동)",04336,소리 스테이,2026-02-23 13:58:51,I,2026-02-25 00:20:01,,198278.129270119,449500.062065479,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),3,1,1,0,,,0,0,,0,0,,0,53.68,,0,,,,,,,0,,,,54,,소리스테이_서울특별시용산구후암동392-8
2179,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000033,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 갈월동 6-40,"서울특별시 용산구 한강대로102가길 8, 1층 (갈월동)",04334,게스트하우스,2026-02-23 13:58:16,I,2026-02-25 00:20:01,,197554.345891757,449667.838655686,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),2,1,2,0,,,0,0,,0,0,,0,49.42,,0,,,,,,,0,,,,49,,게스트하우스_서울특별시용산구갈월동6-40
2180,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000034,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 131-18,"서울특별시 용산구 보광로 114-5, 지층 102호 (이태원동)",04406,쥴리네 집,2026-02-23 13:57:30,I,2026-02-25 00:20:01,,199458.491145508,447881.290589084,외국인관광 도시민박업,,준주거지역,0,,,,다가구용 주택(공동주택적용),2,1,1,0,,,0,0,,0,0,,0,22.32,,0,,,,,,,0,,,,22,,쥴리네집_서울특별시용산구이태원동131-18
2198,외국인관광도시민박업,03_11_04_P,3740000,CDFI2262212026000017,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 팔달구 남창동 17-4,"경기도 수원시 팔달구 정조로805번길 17-6, 302호 (남창동)",16261,행궁의 오후,2026-02-23 08:52:35,I,2026-02-25 00:20:01,,201317.603282727,419821.042502769,외국인관광 도시민박업,,일반상업지역,0,,,,다가구용 주택(공동주택적용),3,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,행궁의오후_경기도수원시팔달구남창동17-4
2181,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000035,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 후암동 254-74,"서울특별시 용산구 후암로4길 14-5, 301호 (후암동)",04336,메종 후암,2026-02-23 17:19:35,I,2026-02-25 00:20:01,,198094.965205959,449400.528498645,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),3,1,0,0,,,0,0,,0,0,,0,61.4,,0,,,,,,,0,,,,61,,메종후암_서울특별시용산구후암동254-74
2182,외국인관광도시민박업,03_11_04_P,3660000,CDFI2262212026000013,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 탄방동 89-12,"대전광역시 서구 도솔로412번길 38, 4층 402호 (탄방동)",35264,스테이 루멘,2026-02-23 09:03:29,I,2026-02-25 00:20:01,,235092.530249332,315674.384366067,외국인관광 도시민박업,,일반주거지역,4,,,,다가구용 주택(공동주택적용),4,0,0,0,,,0,0,,0,0,,0,47.28,,0,,,,,,,0,,,,47,,스테이루멘_대전광역시서구탄방동89-12
2183,외국인관광도시민박업,03_11_04_P,3660000,CDFI2262212026000014,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 탄방동 88-3,"대전광역시 서구 도산로403번길 67, 4층 405호 (탄방동)",35264,스테이 경,2026-02-23 09:06:25,I,2026-02-25 00:20:01,,235134.100074696,315722.185652485,외국인관광 도시민박업,,일반주거지역,5,,,,다가구용 주택(공동주택적용),5,0,0,0,,,0,0,,0,0,,0,31.87,,0,,,,,,,0,,,,32,,스테이경_대전광역시서구탄방동88-3
2185,외국인관광도시민박업,03_11_04_P,3200000,CDFI2262212026000049,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 신림동 1455-23,"서울특별시 관악구 관천로18길 36-2, B02호 (신림동)",08706,버드스테이인서울,2026-02-23 11:24:20,I,2026-02-25 00:20:01,,193300.346693791,442829.819153926,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,버드스테이인서울_서울특별시관악구신림동1455-23
2196,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000089,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 성산동 254-21,"서울특별시 마포구 성미산로3가길 9, 1층 101호 (성산동)",03971,네스트 인 망원 1,2026-02-23 14:17:04,I,2026-02-25 00:20:01,,191853.633309169,450819.82514765,외국인관광 도시민박업,,,0,,,4,다가구용 주택(공동주택적용),0,0,1,0,Nest in Mangwon 1,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,40.41,,0,,,,,,,0,,,,40,,네스트인망원1_서울특별시마포구성산동254-21
