번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업소구분명,소재지,지정일자,신청일자,항목값1,Unnamed: 33,record_key
1750,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202600009,2026-02-09,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 화산리 1198-4,"경기도 화성시 만세구 우정읍 기아자동차로 535, 1동",18569,지에스25 우정기아로점,2026-02-09 16:45:49,I,2026-02-11 00:20:41,,181568.405471974,395755.622176378,지정,경기도 화성시 만세구 우정읍 화산리 1198-4,20260209.0,20260203.0,관급봉투,,지에스25우정기아로점_경기도화성시만세구우정읍화산리1198-4
1749,쓰레기종량제봉투판매업,09_30_13_P,3900000,390000014202600003,2026-02-09,,1,영업/정상,11,영업,,,,,,,,경기도 광명시 하안동 305-3 경일빌딩,"경기도 광명시 오리로 649, 경일빌딩 3층 303호 (하안동)",14303,더존 지앤디,2026-02-09 16:49:32,I,2026-02-11 00:20:41,,189053.252911349,439667.104443389,지정,경기도 광명시 하안동 305-3 경일빌딩,20260209.0,20260209.0,관급봉투,,더존지앤디_경기도광명시하안동305-3경일빌딩
1747,쓰레기종량제봉투판매업,09_30_13_P,4520000,452000014202600013,2026-02-09,,1,영업/정상,11,영업,,,,,,,,충청남도 아산시 배방읍 세교리 342-11 케이씨엠서비스,"충청남도 아산시 배방읍 휴대세교길 130, 케이씨엠서비스 1층",31475,케이씨엠서비스,2026-02-09 13:47:38,I,2026-02-11 00:20:41,,209172.069570108,363751.967679645,지정,충청남도 아산시 배방읍 세교리 342-11 케이씨엠서비스,20260209.0,20260205.0,관급봉투,,케이씨엠서비스_충청남도아산시배방읍세교리342-11케이씨엠서비스
1748,쓰레기종량제봉투판매업,09_30_13_P,4520000,452000014202600014,2026-02-09,,1,영업/정상,11,영업,,,,,,,,충청남도 아산시 배방읍 장재리 1631 혜성빌,"충청남도 아산시 배방읍 공원로16번길 13-6, 혜성빌 1층 101호",31470,이마트24 아산배방원룸점,2026-02-09 18:53:01,I,2026-02-11 00:20:41,,208948.887330838,364926.740784761,지정,충청남도 아산시 배방읍 장재리 1631 혜성빌,20260209.0,20260209.0,관급봉투,,이마트24아산배방원룸점_충청남도아산시배방읍장재리1631혜성빌
1753,쓰레기종량제봉투판매업,09_30_13_P,4641000,464100014202600011,2026-02-09,,1,영업/정상,11,영업,,,,,,,,전북특별자치도 전주시 완산구 효자동2가 310,"전북특별자치도 전주시 완산구 효천서로 19, 1층 101~105호 (효자동2가)",55079,GS25 전주효천프레시점,2026-02-09 15:40:08,I,2026-02-11 00:20:41,,,,지정,전북특별자치도 전주시 완산구 효자동2가 310,20260209.0,20260209.0,관급봉투,,GS25전주효천프레시점_전북특별자치도전주시완산구효자동2가310
1724,쓰레기종량제봉투판매업,09_30_13_P,4490000,565000014202600007,2026-02-06,,1,영업/정상,11,영업,,,,,,,,충청남도 천안시 동남구 신방동 980,"충청남도 천안시 동남구 통정2길 6-26, 1층 (신방동)",31204,씨유 천안신방그랜드점,2026-02-06 14:24:08,I,2026-02-08 00:20:01,,211742.613081923,364101.416481248,지정,충청남도 천안시 동남구 신방동 980,20260206.0,20260206.0,관급봉투,,씨유천안신방그랜드점_충청남도천안시동남구신방동980
1723,쓰레기종량제봉투판매업,09_30_13_P,5230000,523000014202600002,2026-02-06,,1,영업/정상,11,영업,,,,,,,,경상북도 예천군 호명읍 산합리 1381 경북도청신도시 호반베르디움2차,"경상북도 예천군 호명읍 양지로 14, 230동 1층 101호 (경북도청신도시 호반베르디움2차)",36849,감자마켓 예천호명점,2026-02-06 14:30:50,I,2026-02-08 00:20:01,,332607.985390827,342745.675557648,지정,경상북도 예천군 호명읍 산합리 1381 경북도청신도시 호반베르디움2차,20260206.0,20260206.0,관급봉투,,감자마켓예천호명점_경상북도예천군호명읍산합리1381경북도청신도시호반베르디움2차
1721,쓰레기종량제봉투판매업,09_30_13_P,4520000,452000014202600012,2026-02-06,,1,영업/정상,11,영업,,,,,,,,충청남도 아산시 둔포면 둔포리 477-8,"충청남도 아산시 둔포면 둔포중앙로 115, 1층 101호",31404,주식회사 무지개마트,2026-02-06 10:20:11,I,2026-02-08 00:20:01,,203380.957133179,380965.3535156,지정,충청남도 아산시 둔포면 둔포리 477-8,20260206.0,20260203.0,관급봉투,,주식회사무지개마트_충청남도아산시둔포면둔포리477-8
1722,쓰레기종량제봉투판매업,09_30_13_P,4610000,461000014202600001,2026-02-06,,1,영업/정상,11,영업,,,,,,,,충청남도 예산군 예산읍 산성리 813,"충청남도 예산군 예산읍 역전로140번길 2, 1층",32429,씨유 예산산성서오점,2026-02-06 17:19:55,I,2026-02-08 00:20:01,,184764.404867831,354480.168468012,지정,충청남도 예산군 예산읍 산성리 813,20260206.0,20260206.0,관급봉투,,씨유예산산성서오점_충청남도예산군예산읍산성리813
1725,쓰레기종량제봉투판매업,09_30_13_P,4490000,565000014202600008,2026-02-06,,1,영업/정상,11,영업,,,,,,,,충청남도 천안시 동남구 청당동 301-31,"충청남도 천안시 동남구 청당4로 67, 1층 (청당동)",31211,이마트에브리데이 천안청당점,2026-02-06 14:26:37,I,2026-02-08 00:20:01,,213488.458927634,364223.183687563,지정,충청남도 천안시 동남구 청당동 301-31,20260206.0,20260206.0,관급봉투,,이마트에브리데이천안청당점_충청남도천안시동남구청당동301-31
1716,쓰레기종량제봉투판매업,09_30_13_P,5050000,505000014202600003,2026-02-05,,1,영업/정상,11,영업,,,,,,,,경상북도 경주시 용강동 1285-11,"경상북도 경주시 승삼신리길 16-11, 1층 (용강동)",38090,원 종합환경관리,2026-02-05 15:12:05,I,2026-02-07 00:20:02,,401279.87973826,266616.737102548,지정,경상북도 경주시 용강동 1285-11,20260205.0,20260205.0,관급봉투,,원종합환경관리_경상북도경주시용강동1285-11
1715,쓰레기종량제봉투판매업,09_30_13_P,3450000,345000014202600002,2026-02-05,,1,영업/정상,11,영업,,,,,,,,대구광역시 북구 동천동 893,"대구광역시 북구 팔거천동로 218, 1층 105호 (동천동)",41423,세븐일레븐 대구뉴메디컬점,2026-02-05 15:14:23,I,2026-02-07 00:20:02,,340562.748461286,272571.825203079,지정,대구광역시 북구 동천동 893,20260205.0,20260120.0,관급봉투,,세븐일레븐대구뉴메디컬점_대구광역시북구동천동893
1703,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202600006,2026-02-04,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 목동  494 호반베르디움 센트럴포레,"경기도 화성시 동탄구 동탄신리천로1길 74, 1930동 1층 104호, 105호 (목동, 호반베르디움 센트럴포레)",18489,지에스25 동탄포레점,2026-02-04 10:23:08,I,2026-02-06 00:20:02,,210314.590242934,408730.410245322,지정,경기도 화성시 동탄구 목동 494 호반베르디움 센트럴포레,20260204.0,20260203.0,관급봉투,,지에스25동탄포레점_경기도화성시동탄구목동494호반베르디움센트럴포레
1733,쓰레기종량제봉투판매업,09_30_13_P,5210000,521000014202600001,2026-02-04,,1,영업/정상,11,영업,,,,,,,,경상북도 성주군 성주읍 성산리 66,"경상북도 성주군 성주읍 성주순환로 277, 1층 101호",40031,이마트24 성주명경채점,2026-02-08 13:20:21,U,2026-02-10 02:40:00,,316632.447172223,269482.295628048,지정,경상북도 성주군 성주읍 성산리 66,20260206.0,20260129.0,관급봉투,,이마트24성주명경채점_경상북도성주군성주읍성산리66
1760,쓰레기종량제봉투판매업,09_30_13_P,5210000,521000014202600002,2026-02-04,,1,영업/정상,11,영업,,,,,,,,경상북도 성주군 선남면 도성리 790-5,경상북도 성주군 선남면 도성3길 2,40047,지에스(GS)25 성주용신점,2026-02-09 16:24:48,U,2026-02-11 02:40:00,,323886.988004501,265552.604811201,지정,경상북도 성주군 선남면 도성리 790-5,20260206.0,20260129.0,관급봉투,,지에스(GS)25성주용신점_경상북도성주군선남면도성리790-5
1701,쓰레기종량제봉투판매업,09_30_13_P,5580000,558000014202600001,2026-02-04,,1,영업/정상,11,영업,,,,,,,,충청남도 계룡시 엄사면 엄사리 384 비사벌아파트,"충청남도 계룡시 엄사면 번영3길 43, 1층 114호 (비사벌아파트)",32811,씨유 엄사센트럴점,2026-02-04 10:23:18,I,2026-02-06 00:20:02,,221402.788381803,309385.961001508,지정,"충청남도 계룡시 엄사면 엄사리 384 비사벌아파트, 114호~115호",20260204.0,20260130.0,관급봉투,,씨유엄사센트럴점_충청남도계룡시엄사면엄사리384비사벌아파트
1700,쓰레기종량제봉투판매업,09_30_13_P,4160000,416000014202600003,2026-02-04,,1,영업/정상,11,영업,,,,,,,,경기도 가평군 가평읍 대곡리 145-35 리치빌,"경기도 가평군 가평읍 석봉로77번길 3-19, 502호 (리치빌)",12416,씨스페이스,2026-02-04 14:45:47,I,2026-02-06 00:20:02,,245017.261573469,480028.044396919,지정,경기도 가평군 청평면 청평리 445-82,20260204.0,20260204.0,관급봉투,,씨스페이스_경기도가평군가평읍대곡리145-35리치빌
1695,쓰레기종량제봉투판매업,09_30_13_P,4191000,419100014202600013,2026-02-04,,1,영업/정상,11,영업,,,,,,,,강원특별자치도 원주시 단계동 1123 AK플라자,"강원특별자치도 원주시 봉화로 1, AK플라자 (단계동)",26437,롯데마트 ak플라자점,2026-02-04 16:51:49,I,2026-02-06 00:20:02,,282120.73395865,427477.545400161,지정,강원특별자치도 원주시 단계동 1123 AK플라자,20111229.0,20111229.0,관급봉투,,롯데마트ak플라자점_강원특별자치도원주시단계동1123AK플라자
1697,쓰레기종량제봉투판매업,09_30_13_P,3900000,390000014202600002,2026-02-04,,1,영업/정상,11,영업,,,,,,,,경기도 광명시 하안동 864 이편한세상센트레빌아파트,"경기도 광명시 오리로 801, 가상가동 101호 (하안동, 이편한세상센트레빌아파트)",14256,지에스25 광명센트레빌점,2026-02-04 16:51:49,I,2026-02-06 00:20:02,,188169.282766471,440603.03250365,지정,경기도 광명시 하안동 864 이편한세상센트레빌아파트,20260204.0,20260203.0,관급봉투,,지에스25광명센트레빌점_경기도광명시하안동864이편한세상센트레빌아파트
1699,쓰레기종량제봉투판매업,09_30_13_P,3990000,399000014202600004,2026-02-04,,1,영업/정상,11,영업,,,,,,,,경기도 남양주시 다산동 6170 다산지금지구 F2-7-1,"경기도 남양주시 다산중앙로82번안길 115-2, 다산지금지구 F2-7-1 1층 (다산동)",12249,(주)코리아세븐 다산센터점,2026-02-04 13:17:40,I,2026-02-06 00:20:02,,214502.540639856,456662.137656134,지정,경기도 남양주시 다산동 6170 다산지금지구 F2-7-1,20260204.0,20260204.0,관급봉투,,(주)코리아세븐다산센터점_경기도남양주시다산동6170다산지금지구F2-7-1
1696,쓰레기종량제봉투판매업,09_30_13_P,3450000,345000014202600001,2026-02-03,,1,영업/정상,11,영업,,,,,,,,대구광역시 북구 산격동 1647,대구광역시 북구 유통단지로 52-20 (산격동),41518,지에스(GS)25 대구유통단지점,2026-02-03 17:44:06,I,2026-02-06 00:20:02,,345218.107031194,268355.830015447,지정,,20260129.0,20260116.0,관급봉투,,지에스(GS)25대구유통단지점_대구광역시북구산격동1647
1693,쓰레기종량제봉투판매업,09_30_13_P,4090000,409000014202600003,2026-02-03,,1,영업/정상,11,영업,,,,,0319868884,,,경기도 김포시 감정동 676 한국아파트,"경기도 김포시 봉화로181번길 31-20, 1층 (감정동)",10102,주식회사 어명유통,2026-02-03 14:38:27,I,2026-02-06 00:20:02,,173440.919786368,458231.526224764,지정,경기도 김포시 사우동 213-9,20260121.0,20260116.0,관급봉투,,주식회사어명유통_경기도김포시감정동676한국아파트
1694,쓰레기종량제봉투판매업,09_30_13_P,4090000,409000014202600004,2026-02-03,,1,영업/정상,11,영업,,,,,,,,경기도 김포시 사우동 213-9,"경기도 김포시 봉화로 40, 1층 일부호 (사우동)",10108,지에스25 사우김포고점,2026-02-03 14:40:24,I,2026-02-06 00:20:02,,174665.90085326,457509.592912171,지정,경기도 김포시 사우동 213-9,20260203.0,20260203.0,관급봉투,,지에스25사우김포고점_경기도김포시사우동213-9
104,쓰레기종량제봉투판매업,09_30_13_P,4520000,452000014202600011,2026-02-02,,1,영업/정상,11,영업,,,,,0415327552,,,충청남도 아산시 탕정면 매곡리 1395,"충청남도 아산시 탕정면 한들물빛도시로 16, 1층",31465,지에스더프레시(탕정물빛도시점),2026-02-02 10:15:39,I,2026-02-04 00:20:02,,207701.018560882,364423.969860708,지정,충청남도 아산시 탕정면 매곡리 1395,20260202.0,20260127.0,관급봉투,,지에스더프레시(탕정물빛도시점)_충청남도아산시탕정면매곡리1395
105,쓰레기종량제봉투판매업,09_30_13_P,4201000,420100014202600004,2026-02-02,,1,영업/정상,11,영업,,,,,,,,강원특별자치도 강릉시 교동 1737-1,강원특별자치도 강릉시 원대로 28 (교동),25506,이마트24강릉원대로길점,2026-02-02 18:14:09,I,2026-02-04 00:20:02,,365778.384115282,474407.818425621,지정,강원특별자치도 강릉시 교동 1737-1,20260202.0,20260202.0,관급봉투,,이마트24강릉원대로길점_강원특별자치도강릉시교동1737-1
1698,쓰레기종량제봉투판매업,09_30_13_P,5190000,519000014202600002,2026-02-02,,1,영업/정상,11,영업,,,,,,,,경상북도 청도군 청도읍 고수리 630 성조타운,"경상북도 청도군 청도읍 고수산복길 86, 101동 103호 (성조타운)",38343,만품백화점슈퍼 2호점,2026-02-03 13:45:12,I,2026-02-06 00:20:02,,357666.993884683,239283.159880438,지정,경상북도 청도군 청도읍 고수리 630 성조타운,20260202.0,20260202.0,관급봉투,,만품백화점슈퍼2호점_경상북도청도군청도읍고수리630성조타운
106,쓰레기종량제봉투판매업,09_30_13_P,4201000,420100014202600005,2026-02-02,,1,영업/정상,11,영업,,,,,,,,강원특별자치도 강릉시 교동 1889-8 신일빌딩,"강원특별자치도 강릉시 정원로 48, 신일빌딩 1층 (교동)",25515,GS25교동온누리점,2026-02-02 18:14:25,I,2026-02-04 00:20:02,,365292.662572265,474974.196092047,지정,강원특별자치도 강릉시 교동 1889-8 신일빌딩,20260202.0,20260202.0,관급봉투,,GS25교동온누리점_강원특별자치도강릉시교동1889-8신일빌딩
107,쓰레기종량제봉투판매업,09_30_13_P,5230000,523000014202600001,2026-02-02,,1,영업/정상,11,영업,,,,,0546557757,,,경상북도 예천군 예천읍 남본리 73-1 2층 1호,"경상북도 예천군 예천읍 남부초등길 2, 2층 1호",36829,생활용품DC마트,2026-02-02 10:52:56,I,2026-02-04 00:20:02,,330538.50295565,350753.409529377,지정,경상북도 예천군 예천읍 남본리 73-1 2층 1호,20260202.0,20260202.0,관급봉투,,생활용품DC마트_경상북도예천군예천읍남본리73-12층1호
1360,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202600008,2026-01-30,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 양감면 대양리 1180-1,경기도 화성시 만세구 양감면 은행나무로 455-7,18631,지에스25양감대양점,2026-01-30 14:50:55,I,2026-02-04 01:35:23,,194440.091975394,399561.333501786,지정,경기도 화성시 양감면 대양리 1180-1,20260130.0,20260130.0,관급봉투,,지에스25양감대양점_경기도화성시만세구양감면대양리1180-1
368,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202600007,2026-01-29,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 봉담읍 동화리 611 휴먼시아동화마을아파트,"경기도 화성시 효행구 봉담읍 동화새터길 89, 208동 1001호 (휴먼시아동화마을아파트)",18301,지에스25 화성신한점,2026-01-29 10:10:10,I,2026-02-04 01:35:23,,196439.333682484,412966.544078927,지정,경기도 화성시 안녕동 212 아름마을 신한미지엔아파트,20260129.0,20260122.0,관급봉투,,지에스25화성신한점_경기도화성시효행구봉담읍동화리611휴먼시아동화마을아파트
