"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"62","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567014021201200004","2012-04-13","","01","영업/정상","11","영업","","","","","055-289-5152","","","경상남도 창원시 성산구 외동 853-12","경상남도 창원시 성산구 성산패총로 129 (외동)","642-020","동양산업(주)","2026-03-03 15:06:25","U","2026-03-05 02:40:00","자동차부품 제조업","352879.718745943","190988.274968569","대기배출업소관리","자동차부품 제조업","4종","","24","365","24","365","6098152435",
"63","대기오염물질배출시설설치사업장","09_30_08_P","4140000","414000021202500001","2025-07-18","","01","영업/정상","11","영업","","","","","0318330175","","","경기도 연천군 청산면 초성리 449-2 (주)피아크 모터컴퍼니","경기도 연천군 청산면 청신로 105 (주)피아크 모터컴퍼니","11023","(주) 피아크 모터컴퍼니","2026-03-03 17:32:45","U","2026-03-05 02:40:00","","206046.393372887","497931.137900142","대기배출업소관리","","5종","","8","300","","0","5508603618",
"64","대기오염물질배출시설설치사업장","09_30_08_P","4791000","479100021200400013","2004-07-05","","01","영업/정상","11","영업","","","","","5811111","","","전북특별자치도 부안군 보안면 영전리 109-1","","","등룡알피씨영농조합법인","2026-03-03 17:21:43","U","2026-03-05 02:40:00","","","","대기배출업소관리","","4종","","8","0","8","0","",
"65","대기오염물질배출시설설치사업장","09_30_08_P","4761000","476100021201700002","2017-11-07","","01","영업/정상","11","영업","","","","","063-640-6425","","","전북특별자치도 임실군 임실읍 갈마리 278","전북특별자치도 임실군 임실읍 봉황로 311","55924","임실치즈농협 제2유가공공장","2026-03-03 17:46:30","U","2026-03-05 02:40:00","액상 시유 및 기타 낙농제품 제조업","226283.182893484","236178.121066842","대기배출업소관리","액상 시유 및 기타 낙농제품 제조업","4종","치즈","10","300","24","360","4078203505",
"66","대기오염물질배출시설설치사업장","09_30_08_P","4721000","472100021201600001","2016-02-29","","01","영업/정상","11","영업","","","","","063-277-1350","","","전북특별자치도 완주군 상관면 신리 564-12 564-9","전북특별자치도 완주군 상관면 신리로 139","55359","(유)상관철망","2026-03-03 20:44:34","U","2026-03-05 02:40:00","금속선 가공제품 제조업","218496.913395765","252711.623087404","대기배출업소관리","금속선 가공제품 제조업","4종","철망,철선","8","250","8","250","6018600020",
"67","대기오염물질배출시설설치사업장","09_30_08_P","4671000","467100021202200003","2022-05-10","","01","영업/정상","11","영업","","","","","041-541-8100","","","전북특별자치도 군산시 임피면 축산리 631 632, 633","전북특별자치도 군산시 임피면 항쟁로 43-10","","(주)뉴인텍 군산지점","2026-03-03 10:52:51","U","2026-03-05 02:40:00","전자축전기 제조업","187389.498285181","276272.524044607","대기배출업소관리","전자축전기 제조업","4종","","24","240","24","240","6218543119",
"68","대기오염물질배출시설설치사업장","09_30_08_P","4721000","472100021200000046","1999-02-27","","01","영업/정상","11","영업","","","","","063-222-6605","","","전북특별자치도 완주군 이서면 이문리 733","전북특별자치도 완주군 이서면 콩쥐팥쥐로 999","","주식회사 서부아스콘","2026-03-03 20:45:55","U","2026-03-05 02:40:00","아스콘 제조업","200772.007942536","257934.364361656","대기배출업소관리","아스콘 제조업","2종","아스콘","8","150","8","150","",
"69","대기오염물질배출시설설치사업장","09_30_08_P","4721000","472100021200400006","2004-12-17","","01","영업/정상","11","영업","","","","","063-244-0604","","","전북특별자치도 완주군 용진읍 구억리 795","전북특별자치도 완주군 용진읍 구억명덕로 7","55353","전주자동차검사소(동전주모터스)","2026-03-03 20:40:48","U","2026-03-05 02:40:00","자동차 종합 수리업","214202.460685579","264016.653938416","대기배출업소관리","자동차 종합 수리업","5종","정비자동차","4","300","4","300","4180206062",
"70","대기오염물질배출시설설치사업장","09_30_08_P","4711000","471100021200700002","2007-01-25","","01","영업/정상","11","영업","","","","","063-545-7878","","","전북특별자치도 김제시 백산면 수록리 972","전북특별자치도 김제시 백산면 대동공단2길 38","","주식회사 한국몰드 김제","2026-03-03 15:45:27","U","2026-03-05 02:40:00","자동차 차체용 신품 부품 제조업","187508.179793722","261039.841891098","대기배출업소관리","자동차 차체용 신품 부품 제조업","3종","","24","300","24","300","8338600160",
"71","대기오염물질배출시설설치사업장","09_30_08_P","5570000","557000021202100001","2021-02-25","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-02-27","","","","0438360138","","","충청북도 증평군 증평읍 내성리 499","충청북도 증평군 증평읍 보건복지로 170","27948","주식회사 대원푸드","2026-03-03 11:45:28","U","2026-03-05 02:40:00","면류, 마카로니 및 유사식품 제조업","252940.42757164","363196.721407294","대기배출업소관리","면류, 마카로니 및 유사식품 제조업","5종","","8","240","8","240","8548103228",
"72","대기오염물질배출시설설치사업장","09_30_08_P","3990000","399000021202600004","2026-02-23","","01","영업/정상","11","영업","","","","","031-571-6475","","","경기도 남양주시 진접읍 부평리 16","경기도 남양주시 진접읍 부마로80번길 69-24","12000","에이웍스원(주)","2026-03-03 13:01:31","U","2026-03-05 02:40:00","간판 및 광고물 제조업","217825.124090486","472821.295281422","대기배출업소관리","간판 및 광고물 제조업","5종","","8","260","8","260","1268670215",
"73","대기오염물질배출시설설치사업장","09_30_08_P","5010000","501000021202100002","2021-03-18","","01","영업/정상","11","영업","","","","","061-271-6742","","","전라남도 신안군 신의면 하태동리 322-42","전라남도 신안군 신의면 신의로 259","","신의도천일염(주)","2026-03-03 14:09:32","U","2026-03-05 02:40:00","식품 첨가물 제조업","114364.203310548","118082.261762565","대기배출업소관리","식품 첨가물 제조업","5종","","8","200","8","200","4118161171",
"74","대기오염물질배출시설설치사업장","09_30_08_P","4390000","439000021202100004","2021-04-20","","01","영업/정상","11","영업","","","","","043-724-2803","","","충청북도 충주시 대소원면 영평리 576","충청북도 충주시 대소원면 기업도시1로 30","27465","(주)천보신소재 영평공장","2026-03-03 20:30:48","U","2026-03-05 02:40:00","그외 기타 분류안된 화학제품 제조업","274034.213237113","389121.722299381","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","4종","2차전지전해액소재","24","300","24","300","2688700567",
"75","대기오염물질배출시설설치사업장","09_30_08_P","5380000","538000021201300025","2013-07-16","","01","영업/정상","11","영업","","","","","0553679922","","","경상남도 양산시 소주동 4-2","경상남도 양산시 소주공단3길 26-16 (소주동)","","(주)지맥스양산공장","2026-03-03 20:13:50","U","2026-03-05 02:40:00","기타 자동차부품 제조업","395827.571943562","215162.231120832","대기배출업소관리","기타 자동차부품 제조업","4종","매트","24","300","24","300","6218526880",
"76","대기오염물질배출시설설치사업장","09_30_08_P","3530000","353000021200800001","2008-02-11","","01","영업/정상","11","영업","","","","","8182295","","","인천광역시 남동구 논현동 442-41 41,47,49","인천광역시 남동구 남동대로262번길 30-43 (논현동 442-41,47,49,79,81) (논현동)","21642","(주)현대에코텍","2026-03-03 16:06:18","U","2026-03-05 02:40:00","재생용 비금속가공원료 생산업","173508.306345761","433708.249225027","대기배출업소관리","재생용 비금속가공원료 생산업","3종","기타","","0","","300","1398122655",
"77","대기오염물질배출시설설치사업장","09_30_08_P","5590000","559000021200100119","2001-12-18","","01","영업/정상","11","영업","","","","","031 863 8585","","","경기도 양주시 은현면 운암리 77-4 ,-7,-9","경기도 양주시 은현면 화합로832번길 55-12 (,-7,-9)","","국제","2026-03-03 09:10:06","U","2026-03-05 02:40:00","산업용 세탁업","201664.051394051","484966.17455773","대기배출업소관리","산업용 세탁업","5종","","0","0","0","0","2100739815",
"78","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000412","2004-04-27","","03","폐업","2","폐업","2026-03-03","","","","0553337433","","","경상남도 김해시 어방동 1062-24","경상남도 김해시 분성로557번길 17 (어방동)","50820","김해제일정비공업사","2026-03-03 15:45:51","U","2026-03-05 02:40:00","자동차 종합 수리업","373445.342507758","194803.937208787","대기배출업소관리","자동차 종합 수리업","","정비","8","300","8","300","6151382202",
"79","대기오염물질배출시설설치사업장","09_30_08_P","4930000","493000021199900002","1999-06-23","","01","영업/정상","11","영업","","","","","061-534-9091","","","전라남도 해남군 해남읍 구교리 503-1","전라남도 해남군 해남읍 북부순환로 250-10","59023","(주)유맥","2026-03-03 10:55:08","U","2026-03-05 02:40:00","곡물 도정업","161957.457310101","120363.662333051","대기배출업소관리","곡물 도정업","3종","도정업","24","150","24","150","4158101476",
"80","대기오염물질배출시설설치사업장","09_30_08_P","4810000","481000021200800004","2008-03-10","","01","영업/정상","11","영업","","","","","061-680-8050","","","전라남도 여수시 월하동 1-10,11,12,13번지","","","롯데엠시시(주) 여수1공장","2026-03-03 14:14:11","U","2026-03-05 02:40:00","합성수지 및 기타 플라스틱물질 제조업","","","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","4종","","24","320","24","320","3168108546",
"81","대기오염물질배출시설설치사업장","09_30_08_P","4450000","445000021199720082","1997-08-02","","01","영업/정상","11","영업","","","","","0435361375","","","충청북도 진천군 덕산읍 산수리 359","충청북도 진천군 덕산읍 산삼로 78-4","365-842","(자)거광산업","2026-03-03 17:41:36","U","2026-03-05 02:40:00","벽 및 바닥 피복용 플라스틱제품 제조업","242708.935136456","376544.627780379","대기배출업소관리","벽 및 바닥 피복용 플라스틱제품 제조업","5종","열정화성수지천장판","24","300","24","300","3018121135",
"82","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021201800017","2018-06-11","","01","영업/정상","11","영업","","","","","0535884069","","","대구광역시 달서구 호림동 2","대구광역시 달서구 달서대로91길 97 (호림동)","42715","(주)대호분체산업","2026-03-03 11:02:11","U","2026-03-05 02:40:00","도장 및 기타 피막처리업","333756.439969765","260888.504516895","대기배출업소관리","도장 및 기타 피막처리업","3종","산업용기계부품류","14","360","14","360","5038184721",
"83","대기오염물질배출시설설치사업장","09_30_08_P","5050000","505000021201100019","2011-05-30","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-03","","","","","","","경상북도 경주시 강동면 인동리 529 외9필","경상북도 경주시 강동면 인좌안길 6-18 (외9필)","","경북대구낙농협동조합","2026-03-03 18:21:08","U","2026-03-05 02:40:00","","404159.319436186","278452.479820449","대기배출업소관리","","4종","","8","300","8","300","5058206510",
