번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,Unnamed: 37,record_key
122,체육도장업,10_41_01_P,3380000,CDFH3301022026000001,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,부산광역시 수영구 망미동 266-1,"부산광역시 수영구 수미로35번길 21, 3층 (망미동)",48216,트윈스 태권도,2026-02-09 18:05:22,I,2026-02-11 00:20:41,태권도,392590.032247921,188203.619510804,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,트윈스태권도_부산광역시수영구망미동266-1
116,체육도장업,10_41_01_P,4201000,CDFH3301022026000001,2026-02-08,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 강릉시 포남동 1312-1,"강원특별자치도 강릉시 하평길 72, 3층 (포남동)",25569,강릉 용인대 유도 멀티짐(포남점),2026-02-08 16:59:19,I,2026-02-10 00:20:14,유도,368795.970545523,475918.327417338,체육도장업,사립,,2.0,1.0,0.0,0.0,,,,강릉용인대유도멀티짐(포남점)_강원특별자치도강릉시포남동1312-1
96,체육도장업,10_41_01_P,3120000,CDFH3301022026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,02-393-3525,,,서울특별시 서대문구 대현동 56-2 메르체쇼핑몰,"서울특별시 서대문구 이화여대길 59, 메르체쇼핑몰 3층 305, 306호 (대현동)",03766,택티컬스쿨,2026-02-06 08:55:37,I,2026-02-08 00:20:01,레슬링,195074.388923003,450756.225855701,체육도장업,사립,,1.0,1.0,5506.0,0.0,,,,택티컬스쿨_서울특별시서대문구대현동56-2메르체쇼핑몰
434,체육도장업,10_41_01_P,3940000,CDFH3301022026000002,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산서구 덕이동 309-17,"경기도 고양시 일산서구 경의로917번길 28-2, 나동 2층 (덕이동)",10231,고양 트리플제이 태권도장,2026-02-25 10:54:03,U,2026-02-27 02:40:00,태권도,178622.481636526,466579.651761123,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,고양트리플제이태권도장_경기도고양시일산서구덕이동309-17
94,체육도장업,10_41_01_P,3170000,CDFH3301022026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,서울특별시 금천구 시흥동 990-65 경일경영정보고등학교,"서울특별시 금천구 시흥대로47길 28-5, 경일경영정보고등학교 지하1층 (시흥동)",08635,금천복싱체육관 남서울,2026-02-06 14:33:33,I,2026-02-08 00:20:01,권투,191114.216131684,438658.789041117,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,금천복싱체육관남서울_서울특별시금천구시흥동990-65경일경영정보고등학교
133,체육도장업,10_41_01_P,3310000,CDFH3301022026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,부산광역시 남구 우암동 99 신성빌딩,"부산광역시 남구 유엔로 38, 신성빌딩 2층 201호 (우암동)",48482,바나다 태권도,2026-02-09 10:35:42,U,2026-02-11 02:40:00,태권도,389622.016080894,182847.384432804,체육도장업,사립,,1.0,1.0,1667.56,0.0,,,,바나다태권도_부산광역시남구우암동99신성빌딩
99,체육도장업,10_41_01_P,3330000,CDFH3301022026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,부산광역시 해운대구 반여동 1632 아시아선수촌프레스센터상가,"부산광역시 해운대구 반여로 131, 아시아선수촌프레스센터상가 1층 128호 (반여동)",48037,동호 운동센터,2026-02-06 14:16:21,I,2026-02-08 00:20:01,태권도,393307.129763087,191421.76066206,체육도장업,사립,,1.0,0.0,14198.8,0.0,,,,동호운동센터_부산광역시해운대구반여동1632아시아선수촌프레스센터상가
98,체육도장업,10_41_01_P,6510000,CDFH3301022026000002,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,제주특별자치도 제주시 이도일동 1786-9 광양제이모던빌,"제주특별자치도 제주시 서광로29길 12, 광양제이모던빌 2층 (이도일동)",63198,대승 태권도 체육관,2026-02-06 13:26:15,I,2026-02-08 00:20:01,,155944.472497261,641.253405748662,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,대승태권도체육관_제주특별자치도제주시이도일동1786-9광양제이모던빌
97,체육도장업,10_41_01_P,3230000,CDFH3301022026000004,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 잠실동 192-10 혜성빌딩,"서울특별시 송파구 올림픽로10길 16, 지하1층 (잠실동)",05561,리짓 복싱,2026-02-06 17:32:50,I,2026-02-08 00:20:01,권투,207099.557340127,445332.816317269,체육도장업,사립,,1.0,1.0,1894.35,0.0,,,,리짓복싱_서울특별시송파구잠실동192-10혜성빌딩
79,체육도장업,10_41_01_P,5350000,CDFH3301022026000004,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 장유동 839-2,"경상남도 김해시 율하6로 67, 702호 (장유동)",51022,어웨이크복싱 김해율하점,2026-02-05 16:33:52,I,2026-02-07 00:20:02,권투,365988.22442546,187331.754715342,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,어웨이크복싱김해율하점_경상남도김해시장유동839-2
78,체육도장업,10_41_01_P,5690000,CDFH3301022026000002,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,세종특별자치시 새롬동 579 해피라움W,"세종특별자치시 새롬중앙로 62-15, 해피라움W 419호 (새롬동)",30127,FG 파이터스 클럽 아레나,2026-02-05 17:32:56,I,2026-02-07 00:20:02,태권도,222441.811218191,331797.684568024,체육도장업,사립,,0.0,1.0,0.0,0.0,,,,FG파이터스클럽아레나_세종특별자치시새롬동579해피라움W
77,체육도장업,10_41_01_P,5020000,CDFH3301022026000003,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,경상북도 포항시 북구 장성동 1373-2 2층,"경상북도 포항시 북구 법원로 114, 2층 (장성동)",37582,WABS,2026-02-05 09:33:18,I,2026-02-07 00:20:02,우슈,414827.590602158,289814.473502032,체육도장업,사립,,1.0,0.0,559.25,0.0,,,,WABS_경상북도포항시북구장성동1373-22층
75,체육도장업,10_41_01_P,3210000,CDFH3301022026000001,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 잠원동 57-20,"서울특별시 서초구 잠원로8길 25, 신반포스퀘어 4층 424, 425호 (잠원동)",06518,참 태권도 줄넘기,2026-02-05 16:55:59,I,2026-02-07 00:20:02,태권도,200958.810528572,445792.191399183,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,참태권도줄넘기_서울특별시서초구잠원동57-20
76,체육도장업,10_41_01_P,3640000,CDFH3301022026000001,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,대전광역시 동구 신흥동 2-11,대전광역시 동구 충무로 250 (신흥동),34643,신흥 태권도장,2026-02-05 08:29:17,I,2026-02-07 00:20:02,태권도,239750.760672365,313673.249206341,체육도장업,사립,,0.0,0.0,436.96,0.0,,,,신흥태권도장_대전광역시동구신흥동2-11
95,체육도장업,10_41_01_P,3160000,CDFH3301022026000001,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 고척동 136-7 2층,"서울특별시 구로구 경서로 53-1, 2층 (고척동)",08232,도마 효 태권도장(고척관),2026-02-06 14:37:39,I,2026-02-08 00:20:01,태권도,187448.743351763,444422.640886798,체육도장업,사립,,1.0,1.0,657.36,0.0,,,,도마효태권도장(고척관)_서울특별시구로구고척동136-72층
49,체육도장업,10_41_01_P,4261000,CDFH3301022026000001,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 횡성군 공근면 청곡리 308-42,강원특별자치도 횡성군 공근면 금계로 114-33,25206,경희대 박사 태권도,2026-02-04 09:25:56,I,2026-02-06 00:20:02,태권도,,,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,경희대박사태권도_강원특별자치도횡성군공근면청곡리308-42
44,체육도장업,10_41_01_P,4050000,CDFH3301022026000005,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 기흥구 중동 833 쥬네브 6030호,"경기도 용인시 기흥구 동백죽전대로 444, 쥬네브 6030호 (중동)",17006,Para Movement Lab(파라무브먼트랩),2026-02-04 16:56:23,I,2026-02-06 00:20:02,태권도,213383.977793755,419575.34117754,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,ParaMovementLab(파라무브먼트랩)_경기도용인시기흥구중동833쥬네브6030호
208,체육도장업,10_41_01_P,5690000,CDFH3301022026000001,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,세종특별자치시 보람동 747 세종시드니,"세종특별자치시 호려울로 29, 세종시드니 502, 503호 (보람동)",30150,복싱마스터 보람점,2026-02-12 19:43:22,U,2026-02-14 02:40:00,권투,225936.881076467,330809.191153874,체육도장업,사립,,1.0,1.0,0.0,0.0,,,,복싱마스터보람점_세종특별자치시보람동747세종시드니
43,체육도장업,10_41_01_P,3910000,CDFH3301022026000003,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 동삭동 0,"경기도 평택시 지제동삭2로 181-39, 501호 (동삭동)",18029,국가대표 무혼 명월 태권도장,2026-02-04 15:54:59,I,2026-02-06 00:20:02,태권도,,,체육도장업,사립,,1.0,0.0,2829.55,0.0,,,,국가대표무혼명월태권도장_경기도평택시동삭동0
181,체육도장업,10_41_01_P,5530000,CDFH3301022026000002,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 영천동  681-3,"경기도 화성시 동탄구 동탄순환대로 704, 성산 A타워 2층 204호 (영천동)",18466,동탄와이어주짓수,2026-02-11 08:45:27,U,2026-02-13 02:40:00,레슬링,209765.571068409,411749.375365648,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,동탄와이어주짓수_경기도화성시동탄구영천동681-3
132,체육도장업,10_41_01_P,3910000,CDFH3301022026000002,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 팽성읍 근내리 263-1,"경기도 평택시 팽성읍 안정로 137, 2층",17977,험프리스 타이거 태권도장,2026-02-09 09:11:42,U,2026-02-11 02:40:00,태권도,204911.908339539,384963.772177358,체육도장업,사립,,1.0,1.0,390.0,0.0,,,,험프리스타이거태권도장_경기도평택시팽성읍근내리263-1
46,체육도장업,10_41_01_P,4000000,CDFH3301022026000002,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경기도 오산시 원동 807 동부삼환아파트 상가,"경기도 오산시 경기대로 99-17, 동부삼환아파트 상가 307호 (원동)",18146,마루한 태권도장,2026-02-03 18:15:04,I,2026-02-06 00:20:02,태권도,206228.849252782,403453.801580061,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,마루한태권도장_경기도오산시원동807동부삼환아파트상가
47,체육도장업,10_41_01_P,5680000,CDFH3301022026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,041-362-2672,,,충청남도 당진시 신평면 거산리 3-25,"충청남도 당진시 신평면 거산3거리길 97, 2층",31748,용인대 무림합기도,2026-02-03 15:16:04,I,2026-02-06 00:20:02,합기도,178467.91242672,375916.620380938,체육도장업,사립,,1.0,1.0,897.0,0.0,,,,용인대무림합기도_충청남도당진시신평면거산리3-25
48,체육도장업,10_41_01_P,5670000,CDFH3301022026000002,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 의창구 북면 감계리 7-2 2층,"경상남도 창원시 의창구 북면 동전로110번길 27, 2층",51111,백승철 해온 태권도장,2026-02-03 11:47:22,I,2026-02-06 00:20:02,태권도,345368.187015838,201914.100308505,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,백승철해온태권도장_경상남도창원시의창구북면감계리7-22층
45,체육도장업,10_41_01_P,3660000,CDFH3301022026000003,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 용문동 244-58,"대전광역시 서구 계룡로 663-17, 2층 (용문동)",35307,가온합기도,2026-02-03 15:50:54,I,2026-02-06 00:20:02,합기도,235438.647699695,315292.515361998,체육도장업,사립,,1.0,0.0,934.0,0.0,,,,가온합기도_대전광역시서구용문동244-58
40,체육도장업,10_41_01_P,5350000,CDFH3301022026000003,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 부곡동 1161-10,"경상남도 김해시 능동로 159, 5층 501호 (부곡동)",50981,레전드복싱,2026-02-03 16:48:18,I,2026-02-06 00:20:02,권투,364628.118220816,190793.962462788,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,레전드복싱_경상남도김해시부곡동1161-10
41,체육도장업,10_41_01_P,3480000,CDFH3301022026000002,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달성군 현풍읍 중리 490-1,대구광역시 달성군 현풍읍 테크노상업로 68,43017,원투제이 복싱클럽,2026-02-03 09:56:54,I,2026-02-06 00:20:02,,331659.661027945,244675.957592066,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,원투제이복싱클럽_대구광역시달성군현풍읍중리490-1
42,체육도장업,10_41_01_P,5230000,CDFH3301022026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경상북도 예천군 호명읍 산합리 1414 제일프라자,"경상북도 예천군 호명읍 새움3로 30, 제일프라자 4층 401호",36849,STAY BOXING & MMA,2026-02-03 13:02:55,I,2026-02-06 00:20:02,권투,333293.611954126,342741.927963724,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,STAYBOXING&MMA_경상북도예천군호명읍산합리1414제일프라자
5,체육도장업,10_41_01_P,4090000,CDFH3301022026000001,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 걸포동 268-1,"경기도 김포시 걸포2로 35, 601, 602호 (걸포동)",10099,튼튼교육관 태권도장,2026-02-02 15:59:53,I,2026-02-04 00:20:02,태권도,,,체육도장업,사립,,0.0,0.0,2997.54,0.0,,,,튼튼교육관태권도장_경기도김포시걸포동268-1
4,체육도장업,10_41_01_P,3050000,CDFH3301022026000002,2026-02-02,,1,영업/정상,13,영업중,,,,,029668399,,,서울특별시 동대문구 이문동 149-8,"서울특별시 동대문구 이문로 120, C동 216호 (이문동)",02418,국가대표건강한태권도,2026-02-02 11:04:40,I,2026-02-04 00:20:02,태권도,205541.211931615,455132.605075423,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,국가대표건강한태권도_서울특별시동대문구이문동149-8
3,체육도장업,10_41_01_P,3670000,CDFH3301022026000001,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대전광역시 유성구 봉산동 300-1,"대전광역시 유성구 구룡달전로 7-11, 4층 (봉산동)",34006,티엠피 복싱짐,2026-02-02 09:21:48,I,2026-02-04 00:20:02,권투,234472.475362447,326702.479803702,체육도장업,사립,,1.0,0.0,638.77,0.0,,,,티엠피복싱짐_대전광역시유성구봉산동300-1
2,체육도장업,10_41_01_P,4490000,CDFH3301022026000002,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 동남구 풍세면 보성리 765,"충청남도 천안시 동남구 풍세면 풍세산단로 287, 206, 207호",31217,단국대 제이엠 태권도장,2026-02-02 13:53:15,I,2026-02-04 00:20:02,태권도,209419.87778587,358335.22862588,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,단국대제이엠태권도장_충청남도천안시동남구풍세면보성리765
1,체육도장업,10_41_01_P,6510000,CDFH3301022026000001,2026-01-30,,1,영업/정상,13,영업중,,,,,064-762-2250,,,제주특별자치도 제주시 이도일동 1786-9 광양제이모던빌,"제주특별자치도 제주시 서광로29길 12, 광양제이모던빌 2층 (이도일동)",63198,제주 한마음 장애인 스포츠 센터,2026-01-30 15:51:46,I,2026-02-03 01:35:10,태권도,155944.472497261,641.253405748662,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,제주한마음장애인스포츠센터_제주특별자치도제주시이도일동1786-9광양제이모던빌
20,체육도장업,10_41_01_P,4060000,CDFH3301022026000002,2026-01-28,,1,영업/정상,13,영업중,,,,,,,,경기도 파주시 동패동 2124,"경기도 파주시 양지로 109, 203호 (동패동)",10888,메이유도멀티짐 2관,2026-02-02 13:35:40,U,2026-02-04 02:40:00,유도,,,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,메이유도멀티짐2관_경기도파주시동패동2124
63,체육도장업,10_41_01_P,3410000,CDFH3301022026000001,2026-01-20,,1,영업/정상,13,영업중,,,,,,,,대구광역시 중구 도원동 9 힐스테이트 도원 센트럴,"대구광역시 중구 태평로 50, 2층 (도원동, 힐스테이트 도원 센트럴)",41915,어썸 합기도,2026-02-03 11:48:16,U,2026-02-06 02:40:00,합기도,,,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,어썸합기도_대구광역시중구도원동9힐스테이트도원센트럴
34,체육도장업,10_41_01_P,4191000,CDFH3301022026000002,2026-01-12,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 원주시 무실동 696-9,"강원특별자치도 원주시 지니기길 32, 2, 3층 (무실동)",26395,오리진 태권도장,2026-01-30 11:34:07,U,2026-02-04 11:04:37,태권도,281632.62135414,425082.03473836,체육도장업,사립,,1.0,1.0,413.7,0.0,,,,오리진태권도장_강원특별자치도원주시무실동696-9
32,체육도장업,10_41_01_P,3900000,CDFH3301022026000001,2026-01-09,,1,영업/정상,13,영업중,,,,,,,,경기도 광명시 소하동 1341-2,"경기도 광명시 소하로 86, 제일프라자 3층 (소하동)",14316,버팔로복싱(광명소하점),2026-01-30 15:34:30,U,2026-02-04 11:04:37,권투,189608.367508215,438352.792498917,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,버팔로복싱(광명소하점)_경기도광명시소하동1341-2
33,체육도장업,10_41_01_P,3900000,CDFH3301022026000002,2026-01-09,,1,영업/정상,13,영업중,,,,,,,,경기도 광명시 철산동 56-21,"경기도 광명시 광복로 50, 2층 201호 (철산동)",14209,퍼스트점프,2026-01-30 15:40:21,U,2026-02-04 11:04:37,태권도,187924.499737184,442985.749802876,체육도장업,사립,,0.0,0.0,446.0,0.0,,,,퍼스트점프_경기도광명시철산동56-21
179,체육도장업,10_41_01_P,4490000,CDFH3301022025000008,2025-12-24,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 서북구 쌍용동 657 일성다래아파트,"충청남도 천안시 서북구 쌍용16길 41, 상가동 5층 505~506호 (쌍용동, 일성다래아파트)",31173,이재명 챔프 복싱,2026-02-11 09:22:05,U,2026-02-13 02:40:00,권투,210817.214898351,366253.838337128,체육도장업,사립,,2.0,0.0,0.0,0.0,,,,이재명챔프복싱_충청남도천안시서북구쌍용동657일성다래아파트
