번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조기수,다중이용업소여부,Unnamed: 44,record_key
265,세탁업,06_20_01_P,5530000,5770000-205-2023-00005,2023-05-08,,1,영업/정상,1,영업,,,,,,38.02,,경기도 화성시 동탄구 오산동  1020 동탄역 린스트라우스 1층 1024호,"경기도 화성시 동탄구 동탄대로 469-12, 1층 1024호 (오산동, 동탄역 린스트라우스)",,운동화세탁박스,2023-05-08 11:07:49,I,2026-02-04 01:35:23,운동화전문세탁업,208577.797056397,410488.519320343,운동화전문세탁업,0,0,1,1,0,0,,,,,2,0,0,2,N,,운동화세탁박스_경기도화성시동탄구오산동1020동탄역린스트라우스1층1024호
586,세탁업,06_20_01_P,3620000,3620000-205-2023-00007,2023-05-03,,3,폐업,2,폐업,2026-02-06,,,,,9.7,500-240,광주광역시 북구 생용동 140 1층,"광주광역시 북구 생용길 14-9, 1층 3호 (생용동)",61042.0,깔끄미,2026-02-06 13:12:46,U,2026-02-08 02:40:00,일반세탁업,190958.873340414,192214.247925042,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,0,N,,깔끄미_광주광역시북구생용동1401층
264,세탁업,06_20_01_P,5530000,5770000-205-2023-00004,2023-04-07,,1,영업/정상,1,영업,,,,,,117.81,,경기도 화성시 동탄구 반송동  64-8 1층,"경기도 화성시 동탄구 동탄공원로1길 16-27, 1층 (반송동)",,유모차카시트 세탁 뽀송 동탄점,2025-09-22 13:10:24,I,2026-02-04 01:35:23,세탁업 기타,205381.548155442,411217.766331536,세탁업 기타,0,0,1,1,0,0,,,,,2,0,0,1,N,,유모차카시트세탁뽀송동탄점_경기도화성시동탄구반송동64-81층
360,세탁업,06_20_01_P,5530000,5770000-205-2023-00003,2023-02-10,,3,폐업,2,폐업,2025-09-30,,,,,26.64,,경기도 화성시 동탄구 오산동  982-2 우평라비엔파크 1층 110호,"경기도 화성시 동탄구 동탄감배산로 124-8, 우평라비엔파크 1층 110호 (오산동)",,깨끗한나라,2025-09-30 15:51:46,I,2026-02-04 01:35:23,일반세탁업,207966.437726475,410626.760227668,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,깨끗한나라_경기도화성시동탄구오산동982-2우평라비엔파크1층110호
287,세탁업,06_20_01_P,5530000,5770000-205-2023-00002,2023-01-26,,3,폐업,2,폐업,2023-04-07,,,,,117.81,,경기도 화성시 동탄구 반송동  64-8 1층 전체호,"경기도 화성시 동탄구 동탄공원로1길 16-27, 1층 전체호 (반송동)",,유모차 카시트 세탁 뽀송 동탄점,2023-04-07 14:29:31,I,2026-02-04 01:35:23,일반세탁업,205381.548155442,411217.766331536,일반세탁업,0,0,1,1,0,0,,,,,2,0,0,1,N,,유모차카시트세탁뽀송동탄점_경기도화성시동탄구반송동64-81층전체호
361,세탁업,06_20_01_P,5530000,5770000-205-2023-00001,2023-01-19,,1,영업/정상,1,영업,,,,,,51.24,,경기도 화성시 동탄구 영천동  675-1 신세계프라자 1층 109호,"경기도 화성시 동탄구 동탄순환대로29길 52, 신세계프라자 1층 109호 (영천동)",,세탁풍경,2023-01-19 16:48:00,I,2026-02-04 01:35:23,일반세탁업,209497.854409264,411431.018790175,일반세탁업,0,0,1,1,0,0,,,,,3,0,0,3,N,,세탁풍경_경기도화성시동탄구영천동675-1신세계프라자1층109호
174,세탁업,06_20_01_P,5530000,5770000-205-2022-00007,2022-12-12,,1,영업/정상,1,영업,,,,,,37.42,,경기도 화성시 동탄구 오산동  978 동탄역 유림노르웨이숲 근린생활시설 1층 203동 186호,"경기도 화성시 동탄구 동탄감배산로 143, 203동 1층 186호 (오산동, 동탄역 유림노르웨이숲)",,여울세탁소,2022-12-12 15:28:55,I,2026-02-04 01:35:23,일반세탁업,207822.739588256,410789.35102542,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,2,N,,여울세탁소_경기도화성시동탄구오산동978동탄역유림노르웨이숲근린생활시설1층203동186호
278,세탁업,06_20_01_P,5530000,5750000-205-2022-00006,2022-08-23,,1,영업/정상,1,영업,,,,,,165.0,,경기도 화성시 효행구 봉담읍 덕우리 180-1,"경기도 화성시 효행구 봉담읍 덕우공단1길 38, 6동 1층",,예은,2022-08-23 10:30:29,I,2026-02-04 01:35:23,일반세탁업,192686.50308605,406470.914683054,일반세탁업,0,0,1,1,0,0,,,,,4,0,0,2,N,,예은_경기도화성시효행구봉담읍덕우리180-1
263,세탁업,06_20_01_P,5530000,5760000-205-2022-00005,2022-07-11,,1,영업/정상,1,영업,,,,,,49.5,,경기도 화성시 병점구 송산동  168-140 1층 전체호,"경기도 화성시 병점구 용주로32번길 61, 1층 전체호 (송산동)",,SS이불빨래방,2022-07-11 11:15:02,I,2026-02-04 01:35:23,일반세탁업,200783.238365268,411991.112725121,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,2,N,,SS이불빨래방_경기도화성시병점구송산동168-1401층전체호
465,세탁업,06_20_01_P,5530000,5770000-205-2022-00004,2022-06-02,,1,영업/정상,1,영업,,,,,,45.17,,경기도 화성시 동탄구 반송동  93-10 동탄 지웰 에스테이트 지하1층 B22호,"경기도 화성시 동탄구 동탄반석로 160, 동탄 지웰 에스테이트 지하1층 B22호 (반송동)",,신영지웰세탁,2022-06-02 12:13:44,I,2026-02-04 01:35:23,일반세탁업,206285.144405025,411226.353221417,일반세탁업,0,0,0,0,0,0,,,,,4,0,0,1,N,,신영지웰세탁_경기도화성시동탄구반송동93-10동탄지웰에스테이트지하1층B22호
289,세탁업,06_20_01_P,5530000,5750000-205-2022-00003,2022-04-14,,3,폐업,2,폐업,2022-05-24,,,,,198.0,,경기도 화성시 효행구 정남면 괘랑리 728-7 가동 전체호,"경기도 화성시 효행구 정남면 괘랑1길 39, 가동 전체호",,그린유지유통,2022-05-24 13:29:56,I,2026-02-04 01:35:23,일반세탁업,198500.131148245,408752.551776624,일반세탁업,0,0,0,0,0,0,,,,,3,0,0,4,N,,그린유지유통_경기도화성시효행구정남면괘랑리728-7가동전체호
305,세탁업,06_20_01_P,5530000,5770000-205-2022-00002,2022-04-11,,3,폐업,2,폐업,2022-05-16,,,,,120.42,,경기도 화성시 동탄구 방교동  766-12 1층,"경기도 화성시 동탄구 동탄기흥로247번길 10-17, 1층 (방교동)",,워시앤조이셀프빨래방 동탄방교점,2022-05-16 09:40:52,I,2026-02-04 01:35:23,일반세탁업,207972.033263693,409006.719744612,일반세탁업,0,0,1,1,0,0,,,,,4,0,0,4,N,,워시앤조이셀프빨래방동탄방교점_경기도화성시동탄구방교동766-121층
463,세탁업,06_20_01_P,5530000,5740000-205-2022-00001,2022-02-25,,1,영업/정상,1,영업,,,,,,45.1,,경기도 화성시 만세구 새솔동 76-1 스타타워 1층 103호,"경기도 화성시 만세구 수노을2로 11, 스타타워 1층 103호 (새솔동)",,버블앤스티치(BUBBLE&STICH),2022-07-01 11:39:18,I,2026-02-04 01:35:23,일반세탁업,183645.141792608,420383.689563319,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,1,N,,버블앤스티치(BUBBLE&STICH)_경기도화성시만세구새솔동76-1스타타워1층103호
609,세탁업,06_20_01_P,4050000,5640000-205-2022-00002,2022-02-17,,1,영업/정상,1,영업,,,,,031 2627003,38.1,448-500,경기도 용인시 수지구 동천동 105-3 동천자이아파트 상가동 A121호,"경기도 용인시 수지구 고기로 89, 동천자이 상가동 지하1층 A121호 (동천동, 동천자이아파트)",16824.0,자이 세탁,2026-02-11 13:33:25,U,2026-02-13 02:40:00,일반세탁업,207875.535548077,427066.784925142,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,자이세탁_경기도용인시수지구동천동105-3동천자이아파트상가동A121호
591,세탁업,06_20_01_P,5680000,5680000-205-2022-00001,2022-02-16,,3,폐업,2,폐업,2026-02-09,,,,041 354 1511,46.8,343-060,충청남도 당진시 시곡동 136-1 우민늘사랑아파트 204호,"충청남도 당진시 서해로 6216, 204호 (시곡동, 우민늘사랑아파트)",31765.0,우민세탁소,2026-02-09 11:05:24,U,2026-02-11 02:40:00,일반세탁업,171043.095510506,377806.283959605,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,0,N,,우민세탁소_충청남도당진시시곡동136-1우민늘사랑아파트204호
459,세탁업,06_20_01_P,5530000,5740000-205-2021-00007,2021-09-10,,3,폐업,2,폐업,2022-12-16,,,,,36.72,,경기도 화성시 만세구 향남읍 행정리 502-6 일부호(103호),"경기도 화성시 만세구 향남읍 행정죽전로 15, 일부호(103호)",,마마운동화빨래방,2022-12-16 10:00:05,I,2026-02-04 01:35:23,일반세탁업,192957.867838469,402428.334293912,일반세탁업,0,0,0,0,0,0,,,,,4,0,0,2,N,,마마운동화빨래방_경기도화성시만세구향남읍행정리502-6일부호(103호)
468,세탁업,06_20_01_P,5530000,5760000-205-2021-00006,2021-07-09,,3,폐업,2,폐업,2023-12-22,,,,,38.7,,경기도 화성시 병점구 송산동  222 솔뫼마을한승미메이드 상가동 205호,"경기도 화성시 병점구 화산중앙로 34, 상가동 205호 (송산동, 솔뫼마을한승미메이드)",,세탁을위한사람들,2023-12-22 11:26:54,I,2026-02-04 01:35:23,일반세탁업,201181.765347307,411786.344943232,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,세탁을위한사람들_경기도화성시병점구송산동222솔뫼마을한승미메이드상가동205호
472,세탁업,06_20_01_P,5530000,5770000-205-2021-00005,2021-07-06,,1,영업/정상,1,영업,,,,,,76.31,,경기도 화성시 동탄구 반송동  22-2,"경기도 화성시 동탄구 동탄시범한빛길 21, 1층 일부(101,102호)호 (반송동)",,크린위드 동탄지사,2021-07-06 16:23:47,I,2026-02-04 01:35:23,일반세탁업,205852.780131451,411873.254423074,일반세탁업,0,0,1,1,0,0,,,,,2,0,0,1,N,,크린위드동탄지사_경기도화성시동탄구반송동22-2
471,세탁업,06_20_01_P,5530000,5770000-205-2021-00004,2021-06-07,,3,폐업,2,폐업,2025-04-11,,,,031 80155534,122.4,,경기도 화성시 동탄구 방교동  766-5 1층,"경기도 화성시 동탄구 동탄기흥로257번가길 4-9, 1층 (방교동)",,명품스토리,2025-04-11 17:07:58,I,2026-02-04 01:35:23,일반세탁업,208026.535,409024.064999999,일반세탁업,1,0,0,0,0,0,,,,,2,0,0,2,N,,명품스토리_경기도화성시동탄구방교동766-51층
470,세탁업,06_20_01_P,5530000,5770000-205-2021-00003,2021-05-13,,3,폐업,2,폐업,2024-10-11,,,,,30.66,,경기도 화성시 동탄구 산척동  729 더레이크시티부영4단지 1층 상가동 104호,"경기도 화성시 동탄구 동탄대로6길 20, 상가동 1층 104호 (산척동, 더레이크시티부영4단지)",,부영세탁소,2024-10-11 11:19:35,I,2026-02-04 01:35:23,일반세탁업,209609.274211571,407267.980517684,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,부영세탁소_경기도화성시동탄구산척동729더레이크시티부영4단지1층상가동104호
617,세탁업,06_20_01_P,5530000,5770000-205-2021-00002,2021-04-26,,1,영업/정상,1,영업,,,,,031 372 7942,33.21,,경기도 화성시 동탄구 송동  726-1,"경기도 화성시 동탄구 동탄대로5길 21, 라크몽 1층 제E138호 (송동)",18497.0,대한명인세탁,2026-02-12 15:16:45,U,2026-02-14 02:40:00,일반세탁업,209267.831935403,407233.52541514,일반세탁업,1,0,0,0,0,0,,,,,1,0,0,1,N,,대한명인세탁_경기도화성시동탄구송동726-1
469,세탁업,06_20_01_P,5530000,5770000-205-2021-00001,2021-04-15,,3,폐업,2,폐업,2023-05-02,,,,,50.0,,경기도 화성시 동탄구 방교동  772-3 1층 일부(102호),"경기도 화성시 동탄구 동탄기흥로257번가길 30-10, 1층 일부호 (방교동)",,명품세탁,2023-05-02 14:11:55,I,2026-02-04 01:35:23,일반세탁업,208002.371420796,408786.25,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,명품세탁_경기도화성시동탄구방교동772-31층일부(102호)
554,세탁업,06_20_01_P,4050000,5630000-205-2021-00001,2021-02-18,,3,폐업,2,폐업,2026-01-30,,,,031 285 1700,44.77,446-911,경기도 용인시 기흥구 동백동 683 동원마을 동원로얄듀크,"경기도 용인시 기흥구 동백죽전대로 455-17, 상가동 101호 (동백동, 동원마을 동원로얄듀크)",16993.0,세탁 런드림,2026-01-30 09:18:07,U,2026-02-04 11:04:37,일반세탁업,213143.747773266,419771.644104505,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,세탁런드림_경기도용인시기흥구동백동683동원마을동원로얄듀크
467,세탁업,06_20_01_P,5530000,5770000-205-2020-00009,2020-12-31,,3,폐업,2,폐업,2023-02-07,,,,031 80587336,167.07,,경기도 화성시 동탄구 반송동  122-11 1층 전부호,"경기도 화성시 동탄구 노작로2길 36, 1층 전부호 (반송동)",,코리아 크리닝,2023-02-07 11:20:09,I,2026-02-04 01:35:23,일반세탁업,206844.085320643,410563.569161463,일반세탁업,0,0,0,0,0,0,,,,,4,0,0,4,N,,코리아크리닝_경기도화성시동탄구반송동122-111층전부호
448,세탁업,06_20_01_P,5530000,5770000-205-2020-00008,2020-12-09,,3,폐업,2,폐업,2025-07-07,,,,031 375 1377,36.0,,경기도 화성시 동탄구 장지동  910-215 엔에이치에프엘크루 1층 상가동 104호,"경기도 화성시 동탄구 동탄대로1길 92, 엔에이치에프엘크루 상가동 1층 104호 (장지동)",,으뜸세탁소,2025-07-07 10:47:51,I,2026-02-04 01:35:23,일반세탁업,208283.744119549,406687.845332037,일반세탁업,0,0,1,0,0,0,,,,,1,0,0,1,N,,으뜸세탁소_경기도화성시동탄구장지동910-215엔에이치에프엘크루1층상가동104호
447,세탁업,06_20_01_P,5530000,5740000-205-2020-00007,2020-10-06,,3,폐업,2,폐업,2024-11-04,,,,,19.8,,경기도 화성시 만세구 향남읍 상신리 605-13,경기도 화성시 만세구 향남읍 상신하길로135번길 5-10,,울동네세탁소,2024-11-04 09:19:51,I,2026-02-04 01:35:23,일반세탁업,190890.936078897,400437.255009677,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,울동네세탁소_경기도화성시만세구향남읍상신리605-13
569,세탁업,06_20_01_P,5530000,5770000-205-2020-00006,2020-06-26,,1,영업/정상,1,영업,,,,,031 3756243,52.4,,경기도 화성시 동탄구 오산동  971 동탄역 반도유보라 아이비파크 7.0,"경기도 화성시 동탄구 동탄광역환승로 63, 106동 144층 (오산동, 동탄역 반도유보라 아이비파크 7.0)",18479.0,크린팩토리,2026-02-04 16:44:48,U,2026-02-06 02:40:00,일반세탁업,207837.125920738,411244.467786399,일반세탁업,0,0,1,1,0,0,,,,,2,0,0,2,N,,크린팩토리_경기도화성시동탄구오산동971동탄역반도유보라아이비파크7.0
446,세탁업,06_20_01_P,5530000,5740000-205-2020-00005,2020-06-08,,3,폐업,2,폐업,2023-12-12,,,,,73.8,,경기도 화성시 만세구 향남읍 하길리 1505 오색마을 사랑으로부영11단지아파트,"경기도 화성시 만세구 향남읍 하길로 9, 상가동동 1층 103호 (오색마을 사랑으로부영11단지아파트)",,크린팩토리,2023-12-12 14:11:35,I,2026-02-04 01:35:23,일반세탁업,192565.579586027,400969.211320154,일반세탁업,0,0,1,1,0,0,,,,,4,0,0,3,N,,크린팩토리_경기도화성시만세구향남읍하길리1505오색마을사랑으로부영11단지아파트
526,세탁업,06_20_01_P,5530000,5770000-205-2020-00004,2020-03-25,,1,영업/정상,1,영업,,,,,,32.8,,경기도 화성시 동탄구 석우동  53 동탄 예당마을 우미린제일풍경채,"경기도 화성시 동탄구 동탄반석로 279, 동탄 예당마을 우미린제일풍경채 상가동 203호 (석우동)",,우미제일세탁,2021-10-21 17:13:55,I,2026-02-04 01:35:23,일반세탁업,206794.595163486,412266.677778716,일반세탁업,0,0,2,2,0,0,,,,,1,0,0,1,N,,우미제일세탁_경기도화성시동탄구석우동53동탄예당마을우미린제일풍경채
570,세탁업,06_20_01_P,5530000,5770000-205-2020-00003,2020-02-11,,3,폐업,2,폐업,2026-02-03,,,,,47.38,,경기도 화성시 동탄구 오산동  971 동탄역 반도유보라 아이비파크 7.0 1층 106동 123호,"경기도 화성시 동탄구 동탄광역환승로 63, 106동 1층 123호 (오산동, 동탄역 반도유보라 아이비파크 7.0)",18479.0,반도카림세탁,2026-02-03 10:24:34,U,2026-02-06 02:40:00,일반세탁업,207837.125920738,411244.467786399,일반세탁업,0,0,2,2,0,0,,,,,2,0,0,1,N,,반도카림세탁_경기도화성시동탄구오산동971동탄역반도유보라아이비파크7.01층106동123호
62,세탁업,06_20_01_P,5530000,5760000-205-2020-00002,2020-02-10,,3,폐업,2,폐업,2020-11-27,,,,,49.5,,경기도 화성시 병점구 송산동  168-140,"경기도 화성시 병점구 용주로32번길 61, 1층 (송산동)",,SS산업,2020-11-27 11:03:13,I,2026-02-04 01:35:23,일반세탁업,200783.238365268,411991.112725121,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,2,N,,SS산업_경기도화성시병점구송산동168-140
61,세탁업,06_20_01_P,5530000,5740000-205-2020-00001,2020-01-21,,1,영업/정상,1,영업,,,,,031 366 2527,39.24,,경기도 화성시 만세구 향남읍 행정리 480 향남시범살구꽃마을풍림아이원아파트,"경기도 화성시 만세구 향남읍 행정동로 62, 향남시범 살구꽃마을풍림아이원아파트 상가동 1층 103호",,크린토피아향남풍림점,2020-01-21 15:32:53,I,2026-02-04 01:35:23,빨래방업,193606.727195747,403064.224885638,빨래방업,0,0,1,1,0,0,,,,,2,0,0,3,N,,크린토피아향남풍림점_경기도화성시만세구향남읍행정리480향남시범살구꽃마을풍림아이원아파트
60,세탁업,06_20_01_P,5530000,5770000-205-2019-00014,2019-12-05,,3,폐업,2,폐업,2020-11-10,,,,031 375 7900,39.15,,경기도 화성시 동탄구 장지동  910-26 금호어울림레이크 상가동 1층 106호,"경기도 화성시 동탄구 동탄대로4길 17, 1층 106호 (장지동, 금호어울림레이크)",,동탄더세탁,2020-11-10 14:26:42,I,2026-02-04 01:35:23,일반세탁업,209563.136460196,406787.925530302,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,동탄더세탁_경기도화성시동탄구장지동910-26금호어울림레이크상가동1층106호
58,세탁업,06_20_01_P,5530000,5750000-205-2019-00013,2019-10-08,,1,영업/정상,1,영업,,,,,,46.8,,경기도 화성시 효행구 봉담읍 유리 138-2,"경기도 화성시 효행구 봉담읍 시청로 1413, 1층 일부",,한양세탁소,2019-10-08 15:20:37,I,2026-02-04 01:35:23,일반세탁업,194178.945766732,408235.941855039,일반세탁업,0,0,1,1,0,0,,,,,3,0,0,0,N,,한양세탁소_경기도화성시효행구봉담읍유리138-2
466,세탁업,06_20_01_P,5530000,5760000-205-2019-00011,2019-09-10,,3,폐업,2,폐업,2025-09-09,,,,,561.0,,경기도 화성시 병점구 반월동  348-3 1층 전부호,"경기도 화성시 병점구 효행로1350번길 11, 1층 전부호 (반월동)",,(주)씨엘피코리아,2025-09-09 15:34:32,I,2026-02-04 01:35:23,일반세탁업,205800.878997092,413985.535154798,일반세탁업,0,0,0,0,0,0,,,,임대,3,0,0,2,N,,(주)씨엘피코리아_경기도화성시병점구반월동348-31층전부호
57,세탁업,06_20_01_P,5530000,5760000-205-2019-00012,2019-09-10,,3,폐업,2,폐업,2019-11-26,,,,,165.0,,경기도 화성시 병점구 반월동  348-3,"경기도 화성시 병점구 효행로1350번길 11, 1층 일부호 (반월동)",,백마크리닝수원운동화지사,2019-11-26 16:54:20,I,2026-02-04 01:35:23,운동화전문세탁업,205800.878997092,413985.535154798,운동화전문세탁업,0,0,0,0,0,0,,,,,3,0,0,0,N,,백마크리닝수원운동화지사_경기도화성시병점구반월동348-3
54,세탁업,06_20_01_P,5530000,5770000-205-2019-00010,2019-08-08,,3,폐업,2,폐업,2024-12-03,,,,,51.84,,경기도 화성시 동탄구 청계동  536 시범 반도유보라 아이비파크4.0,"경기도 화성시 동탄구 동탄대로시범길 134, 판매시설동 지하1층 0011호 (청계동, 시범 반도유보라 아이비파크4.0)",,프로세탁러 동탄점,2025-06-02 11:50:11,I,2026-02-04 01:35:23,일반세탁업,210075.319585403,410817.645865226,일반세탁업,0,0,0,0,1,1,,,,,1,0,0,2,N,,프로세탁러동탄점_경기도화성시동탄구청계동536시범반도유보라아이비파크4.0
