번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),제조구분명,사업장부지용도구분명,Unnamed: 30,record_key
304,고압가스업,09_28_05_P,5020000,2008503003202100005,2009-02-19,,1,영업/정상,1,영업중,,,,,,18386.8,,경상북도 포항시 남구 대송면 송동리 879,경상북도 포항시 남구 대송면 송덕로 68,,태창철강(주),2026-02-12 17:17:30,U,2026-02-14 02:40:00,저장소,414230.84357876,275558.12087338,,공업용,,태창철강(주)_경상북도포항시남구대송면송동리879
250,고압가스업,09_28_05_P,3670000,2007367007502100007,2009-02-03,,1,영업/정상,1,영업중,,,,,,,,"대전광역시 유성구 도룡동 4-19 (R134a, 233.6RT)","대전광역시 유성구 엑스포로 107 (도룡동,(R134a, 233.6RT))",,대전관광공사,2026-02-10 13:01:39,U,2026-02-12 02:40:00,제조,235077.019019939,319422.553807325,냉동,기타,,"대전관광공사_대전광역시유성구도룡동4-19(R134a,233.6RT)"
150,고압가스업,09_28_05_P,3460000,2008346010202100001,2008-12-03,,1,영업/정상,1,영업중,,,,,,,,대구광역시 수성구 가천동 산 45,"대구광역시 수성구 달구벌대로 2903, 사서함 96-10 (가천동)",42260.0,5군지사보급대,2026-02-05 16:07:54,U,2026-02-07 02:40:00,저장소,351717.924963891,261913.320978538,,,,5군지사보급대_대구광역시수성구가천동산45
258,고압가스업,09_28_05_P,3530000,1990353001202100015,2008-10-31,,1,영업/정상,1,영업중,,,,,,,,인천광역시 남동구 고잔동 144-2,인천광역시 남동구 청능대로484번길 8-41 (고잔동),,에스엘지(주),2026-02-10 09:06:10,U,2026-02-12 02:40:00,판매,174463.035459555,432787.870217279,일반,주상나지,,에스엘지(주)_인천광역시남동구고잔동144-2
332,고압가스업,09_28_05_P,3260000,2002326004902100042,2008-09-22,,3,폐업,3,폐업,2026-02-13,,,,,,,부산광역시 서구 남부민동 523-52,,,동양섬유(주)송도지점,2026-02-13 16:55:58,U,2026-02-15 02:40:00,제조,,,냉동,지정되지않음,,동양섬유(주)송도지점_부산광역시서구남부민동523-52
291,고압가스업,09_28_05_P,3330000,2001333001502100018,2008-07-31,,2,휴업,2,휴업,,2026-02-11,2028-02-10,2028-02-11,,,,부산광역시 해운대구 우동 1500 벡스코,"부산광역시 해운대구 APEC로 55, 벡스코 (우동)",48060.0,㈜벡스코,2026-02-11 13:26:29,U,2026-02-13 02:40:00,제조,394482.139208377,187606.035424193,냉동,업무용,,㈜벡스코_부산광역시해운대구우동1500벡스코
293,고압가스업,09_28_05_P,3080000,2006308009202200001,2008-07-14,,1,영업/정상,1,영업중,,,,,,,,서울특별시 강북구 미아동 70-6,서울특별시 강북구 도봉로 62 (미아동),,롯데쇼핑(주) 미아점,2025-12-17 09:04:01,U,2026-02-13 16:39:59,제조,202625.646264572,456875.973976242,냉동,상업.업무용,,롯데쇼핑(주)미아점_서울특별시강북구미아동70-6
42,고압가스업,09_28_05_P,3620000,2008362008002200002,2008-06-17,,1,영업/정상,1,영업중,,,,,,,,광주광역시 북구 월출동 971-35 한국광기술원,"광주광역시 북구 첨단벤처로108번길 9 (월출동,한국광기술원)",,한국광기술원,2026-01-30 14:25:45,U,2026-02-04 11:04:37,제조,187198.779372316,192519.422773784,냉동,업무용,,한국광기술원_광주광역시북구월출동971-35한국광기술원
3,고압가스업,09_28_05_P,3500000,1999350000902200001,2008-05-13,,1,영업/정상,1,영업중,,,,,,,,인천광역시 동구 화수동 7-11 (소형엔진시운전실),인천광역시 동구 인중로 489 (화수동),,에이치디건설기계(주),2026-02-01 16:48:49,U,2026-02-03 02:40:00,제조,167026.3164495,442927.500637717,냉동,공업용,,에이치디건설기계(주)_인천광역시동구화수동7-11(소형엔진시운전실)
4,고압가스업,09_28_05_P,3500000,1996350000902100001,2008-05-09,,1,영업/정상,1,영업중,,,,,,,,인천광역시 동구 화수동 7-11 (내환경시험실),인천광역시 동구 화수부두로 27-13 (화수동),,에이치디건설기계(주),2026-02-01 16:53:51,U,2026-02-03 02:40:00,제조,167176.786208697,442947.097048534,냉동,공업용,,에이치디건설기계(주)_인천광역시동구화수동7-11(내환경시험실)
6,고압가스업,09_28_05_P,3500000,2006350000902100004,2008-05-09,,1,영업/정상,1,영업중,,,,,,,,인천광역시 동구 화수동 7-11 현대두산인프라코어(주),"인천광역시 동구 인중로 489, 현대두산인프라코어(주) (화수동)",22502.0,에이치디건설기계(주),2026-02-01 16:51:22,U,2026-02-03 02:40:00,제조,167026.3164495,442927.500637717,냉동,공업용,,에이치디건설기계(주)_인천광역시동구화수동7-11현대두산인프라코어(주)
275,고압가스업,09_28_05_P,5710000,2008441006702200002,2008-04-29,,3,폐업,3,폐업,2026-02-10,,,,,,,충청북도 청주시 청원구 오창읍 양청리 807-1,충청북도 청주시 청원구 오창읍 연구단지로 219,,㈜유한양행,2026-02-11 09:26:12,I,2026-02-13 00:20:38,제조,238890.346685334,357011.193306315,냉동,,,㈜유한양행_충청북도청주시청원구오창읍양청리807-1
165,고압가스업,09_28_05_P,5400000,2005540000902100002,2008-03-13,,1,영업/정상,1,영업중,,,,,,,,경상남도 함안군 군북면 유현리 1153,경상남도 함안군 군북면 유전2길 9,,(주)태원오토모티브,2026-02-05 11:17:17,U,2026-02-07 02:40:00,저장소,322091.298771029,201308.676673234,일반,공업용,,(주)태원오토모티브_경상남도함안군군북면유현리1153
135,고압가스업,09_28_05_P,4490000,1999449013102100004,2008-03-11,,1,영업/정상,1,영업중,,,,,,52743.9,,충청남도 천안시 서북구 차암동 404,충청남도 천안시 서북구 백석공단1로 200-23 (차암동),,동아에스티(주),2026-02-04 10:46:37,U,2026-02-06 02:40:00,제조,209834.029839446,370954.757491104,냉동,공업용,,동아에스티(주)_충청남도천안시서북구차암동404
59,고압가스업,09_28_05_P,3400000,2007340002502100002,2008-02-04,,1,영업/정상,1,영업중,,,,2022-10-31,,495.0,,부산광역시 기장군 장안읍 오리 331-2,부산광역시 기장군 장안읍 오리길 116,46030.0,코리아가스테크,2026-01-30 13:57:37,U,2026-02-04 11:04:37,판매,406389.433539046,209750.903280031,,답,,코리아가스테크_부산광역시기장군장안읍오리331-2
271,고압가스업,09_28_05_P,4050000,2008405024002200001,2008-01-21,,1,영업/정상,1,영업중,,,,,,,,경기도 용인시 기흥구 하갈동 155-1,경기도 용인시 기흥구 기곡로 27 (하갈동),,(주)유니테스트,2026-02-10 09:51:06,U,2026-02-12 02:40:00,제조,208861.980864115,416713.513287535,냉동,,,(주)유니테스트_경기도용인시기흥구하갈동155-1
354,고압가스업,09_28_05_P,4050000,2008405024002108109,2008-01-09,,1,영업/정상,1,영업중,,,,,,,,경기도 용인시 처인구 원삼면 맹리 578-1,경기도 용인시 처인구 원삼면 맹리로2번길 31 (푸드머스),,(주)푸드머스,2026-02-13 11:28:31,U,2026-02-15 02:40:00,제조,229033.059028662,409910.734543737,냉동,기타,,(주)푸드머스_경기도용인시처인구원삼면맹리578-1
151,고압가스업,09_28_05_P,3670000,2008367007502200001,2008-01-07,,1,영업/정상,1,영업중,,,,,,,,"대전광역시 유성구 도룡동 4-19 (R22, 49.48RT)","대전광역시 유성구 엑스포로 107 (도룡동,(R22, 49.48RT))",,대전관광공사,2026-02-05 15:19:44,U,2026-02-07 02:40:00,제조,235077.019019939,319422.553807325,냉동,기타,,"대전관광공사_대전광역시유성구도룡동4-19(R22,49.48RT)"
286,고압가스업,09_28_05_P,5020000,2007503003202100005,2007-07-03,,2,휴업,2,휴업,,2026-04-17,2027-04-16,,,,,경상북도 포항시 남구 대송면 대각리 765-7,경상북도 포항시 남구 대송면 송덕로212번길 198,,넥스틸(주) 포항6공장,2026-02-11 16:06:39,U,2026-02-13 02:40:00,저장소,414094.940050674,275051.784806394,,공업용,,넥스틸(주)포항6공장_경상북도포항시남구대송면대각리765-7
81,고압가스업,09_28_05_P,3710000,1990371000902100011,2007-07-02,,1,영업/정상,1,영업중,,,,,,,,울산광역시 동구 방어동 1381,울산광역시 동구 방어진순환도로 100 (방어동),,에이치디현대중공업 주식회사_냉동제조허가,2026-02-03 16:36:19,U,2026-02-06 02:40:00,제조,417802.794202797,225326.968907405,냉동,주상나지,,에이치디현대중공업주식회사_냉동제조허가_울산광역시동구방어동1381
152,고압가스업,09_28_05_P,5100000,2007510010802100001,2007-06-08,,1,영업/정상,1,영업중,,,,,,,,경상북도 영천시 고경면 동도리 산 12,경상북도 영천시 고경면 호국로 1221-24,,부성개발(주)-영천오펠골프클럽,2026-02-05 13:58:06,U,2026-02-07 02:40:00,제조,,,냉동,임야,,부성개발(주)-영천오펠골프클럽_경상북도영천시고경면동도리산12
39,고압가스업,09_28_05_P,5670000,2007567046502200001,2007-01-26,,1,영업/정상,1,영업중,,,,,,0.0,,경상남도 창원시 성산구 신촌동 65,경상남도 창원시 성산구 적현로 147 (신촌동),,(주)세아창원특수강,2026-01-30 17:19:02,U,2026-02-04 11:04:37,제조,346140.768506965,190698.587267838,냉동,공업용,,(주)세아창원특수강_경상남도창원시성산구신촌동65
118,고압가스업,09_28_05_P,4641000,2006464036002100002,2006-12-06,,1,영업/정상,1,영업중,,,,,,,,전북특별자치도 전주시 덕진구 팔복동2가 835-1,전북특별자치도 전주시 덕진구 운암로 30 (팔복동2가),,(주)데크카본,2026-02-03 17:18:15,U,2026-02-06 02:40:00,저장소,207896.995088833,262155.692593099,,공업용,,(주)데크카본_전북특별자치도전주시덕진구팔복동2가835-1
86,고압가스업,09_28_05_P,4261000,2006426000902100003,2006-11-17,,1,영업/정상,1,영업중,,,,,,,,강원특별자치도 횡성군 우천면 우항리 96-1,강원특별자치도 횡성군 우천면 서동로 265,,횡성새말가스,2026-02-04 21:55:21,U,2026-02-06 02:40:00,판매,295681.819852492,439090.973458058,일반,전,,횡성새말가스_강원특별자치도횡성군우천면우항리96-1
176,고압가스업,09_28_05_P,4050000,2006405016302200004,2006-09-28,,1,영업/정상,1,영업중,,,,,,,,경기도 용인시 처인구 원삼면 목신리 408-20 외 4필지,경기도 용인시 처인구 원삼면 보개원삼로 1552 (외 4필지),,에이치엘지노믹스(주),2026-02-05 09:20:08,U,2026-02-07 02:40:00,제조,227523.52100167,403635.298708591,냉동,기타,,에이치엘지노믹스(주)_경기도용인시처인구원삼면목신리408-20외4필지
161,고압가스업,09_28_05_P,3350000,2005335001502100002,2005-11-11,,1,영업/정상,1,영업중,,2024-03-26,2025-03-25,,,,,부산광역시 금정구 금사동 525-2,부산광역시 금정구 서금로 82 (금사동),,KS종합가스,2026-02-05 17:12:19,U,2026-02-07 02:40:00,판매,391998.41724051,193347.988538807,일반,위험시설,,KS종합가스_부산광역시금정구금사동525-2
15,고압가스업,09_28_05_P,5050000,2005505010002100006,2005-07-13,,3,폐업,3,폐업,2005-07-13,,,,,,,경상북도 경주시 양남면 상라리 272,경상북도 경주시 양남면 나산상라길 543,,월성가스,2026-02-02 17:47:39,U,2026-02-04 02:40:00,저장소,420532.006944304,252090.807511397,일반,답,,월성가스_경상북도경주시양남면상라리272
353,고압가스업,09_28_05_P,4050000,2005405008302100008,2005-06-03,,1,영업/정상,1,영업중,,,,,,,,경기도 용인시 처인구 원삼면 맹리 578-1 푸드머스,"경기도 용인시 처인구 원삼면 맹리로2번길 31, 푸드머스",17166.0,(주)푸드머스,2026-02-13 11:27:56,U,2026-02-15 02:40:00,제조,229033.059028662,409910.734543737,냉동,,,(주)푸드머스_경기도용인시처인구원삼면맹리578-1푸드머스
14,고압가스업,09_28_05_P,3600000,2005360001202100001,2005-04-27,,1,영업/정상,1,영업중,,,,,,,,광주광역시 서구 치평동 1159-2,광주광역시 서구 상무누리로 30 (치평동),,광주광역시 관광공사,2026-02-02 07:51:46,U,2026-02-04 02:40:00,제조,185555.656581099,183098.564489546,냉동,기타,,광주광역시관광공사_광주광역시서구치평동1159-2
66,고압가스업,09_28_05_P,5680000,2005463006602200001,2005-04-14,,1,영업/정상,1,영업중,,,,,,,,충청남도 당진시 송산면 동곡리 313,충청남도 당진시 송산면 북부산업로 1526,,현대제철(주)(구 현대하이스코),2026-01-30 09:31:48,U,2026-02-04 11:04:37,제조,174721.550143111,387066.56546626,냉동,공업용,,현대제철(주)(구현대하이스코)_충청남도당진시송산면동곡리313
155,고압가스업,09_28_05_P,4960000,2005496006102100001,2005-01-05,,2,휴업,2,휴업,,2026-02-02,2027-02-02,,,5414.0,,전라남도 함평군 손불면 석창리 522-7,전라남도 함평군 손불면 석산로 333-27,,인양수산,2026-02-05 14:03:15,U,2026-02-07 02:40:00,저장소,148577.018093559,178679.533018278,일반,기타,,인양수산_전라남도함평군손불면석창리522-7
83,고압가스업,09_28_05_P,3670000,2004367001402100004,2004-08-16,,1,영업/정상,1,영업중,,,,,,,,대전광역시 유성구 지족동 839,대전광역시 유성구 지족로364번길 92 (지족동),,(주)국민은행,2026-02-03 17:45:07,U,2026-02-06 02:40:00,저장소,228495.077660023,320353.812606014,일반,기타,,(주)국민은행_대전광역시유성구지족동839
226,고압가스업,09_28_05_P,3470000,2004347018002120016,2004-05-10,,1,영업/정상,1,영업중,,,,,,,,대구광역시 달서구 두류동 산 302-11,대구광역시 달서구 두류공원로 200 (두류동),42666.0,(주)이월드,2026-02-09 15:41:15,U,2026-02-11 02:40:00,제조,341301.55473492,262585.135012198,냉동,,,(주)이월드_대구광역시달서구두류동산302-11
310,고압가스업,09_28_05_P,4470000,2003447003902200003,2003-12-08,,1,영업/정상,1,영업중,,,,,,,,충청북도 음성군 음성읍 읍내리 273,충청북도 음성군 음성읍 시장로80번길 23,,한국전력공사 음성지사,2026-02-12 16:08:01,U,2026-02-14 02:40:00,제조,261866.173331276,381648.688372255,냉동,상업.업무용,,한국전력공사음성지사_충청북도음성군음성읍읍내리273
17,고압가스업,09_28_05_P,3620000,2003362001202100010,2003-11-12,,1,영업/정상,1,영업중,,,,,,,,광주광역시 북구 월출동 971-35,광주광역시 북구 첨단벤처로108번길 9 (월출동),,한국광기술원,2026-02-02 10:26:30,U,2026-02-04 02:40:00,제조,187198.779372316,192519.422773784,냉동,공업용,,한국광기술원_광주광역시북구월출동971-35
307,고압가스업,09_28_05_P,4671000,2003467017702200001,2003-11-10,,1,영업/정상,1,영업중,,,,,,,,전북특별자치도 군산시 개정면 통사리 342,전북특별자치도 군산시 개정면 우산길 65-13,,(주)동우팜투테이블(부화장),2026-02-12 13:38:53,U,2026-02-14 02:40:00,제조,182069.960692209,271516.058699757,냉동,,,(주)동우팜투테이블(부화장)_전북특별자치도군산시개정면통사리342
203,고압가스업,09_28_05_P,3480000,2003348029102100001,2003-10-28,,1,영업/정상,1,영업중,,,,,,,,대구광역시 달성군 화원읍 천내리 662-1,대구광역시 달성군 화원읍 명천로17길 74,,대구종합가스,2026-02-09 09:35:45,I,2026-02-11 00:20:41,판매,336319.998996705,256524.165742341,,,,대구종합가스_대구광역시달성군화원읍천내리662-1
316,고압가스업,09_28_05_P,3160000,2003316007102100001,2003-04-11,,1,영업/정상,1,영업중,,,,,,,,서울특별시 구로구 온수동 53 지하철7호선온수역,,,서울교통공사,2026-02-12 17:35:26,U,2026-02-14 02:40:00,저장소,,,일반,공공용지등,,서울교통공사_서울특별시구로구온수동53지하철7호선온수역
185,고압가스업,09_28_05_P,3780000,2002378021902200127,2002-11-14,,3,폐업,3,폐업,2026-02-05,2023-12-06,2024-12-19,,,,,경기도 성남시 수정구 신흥동 5542,,,(주)예광실업 성남빌딩,2026-02-06 14:23:09,U,2026-02-08 02:40:00,제조,212051.290473565,437785.897880055,냉동,,,(주)예광실업성남빌딩_경기도성남시수정구신흥동5542
29,고압가스업,09_28_05_P,5710000,2002441001102200004,2002-07-10,,1,영업/정상,1,영업중,,,,,,,,충청북도 청주시 서원구 현도면 죽전리 산 28-1,충청북도 청주시 서원구 현도면 현도공단로 80,,하이트진로(주)청주공장,2026-02-02 09:28:47,U,2026-02-04 02:40:00,제조,237645.573070483,333291.971746525,냉동,공업용,,하이트진로(주)청주공장_충청북도청주시서원구현도면죽전리산28-1
350,고압가스업,09_28_05_P,3080000,2002308007502200001,2002-04-26,,1,영업/정상,1,영업중,,,,,,,,서울특별시 강북구 번동 526-59,서울특별시 강북구 덕릉로40다길 13 (번동),,번동제일교회,2026-02-13 13:58:34,U,2026-02-15 02:40:00,제조,202552.220327881,459039.560873685,냉동,주거기타,,번동제일교회_서울특별시강북구번동526-59
143,고압가스업,09_28_05_P,3860000,2002389000302100002,2002-04-22,,1,영업/정상,1,영업중,,2025-11-06,2026-02-03,2026-02-04,,,,경기도 부천시 오정구 삼정동 94-2,경기도 부천시 오정구 석천로398번길 39 (삼정동),14450.0,형제산업가스,2026-02-04 15:00:38,U,2026-02-06 02:40:00,판매,179578.757508902,446840.204777998,일반,공업용,,형제산업가스_경기도부천시오정구삼정동94-2
299,고압가스업,09_28_05_P,3460000,2002346005502100001,2002-03-16,,1,영업/정상,1,영업중,,,,,,,,대구광역시 수성구 범어동 245,대구광역시 수성구 달구벌대로496길 30 (범어동),,한국방송공사대구방송총국,2026-02-12 09:50:17,U,2026-02-14 02:40:00,제조,347430.282806026,263007.251237775,냉동,지정되지않음,,한국방송공사대구방송총국_대구광역시수성구범어동245
20,고압가스업,09_28_05_P,3780000,2002378007602200002,2002-01-30,,1,영업/정상,1,영업중,,,,,,,,경기도 성남시 분당구 서현동 263 AK플라자,"경기도 성남시 분당구 황새울로360번길 42, AK플라자 (서현동)",13591.0,(주)국민은행(이지스엑스일반사모부동산투자신탁14호(적격)의 신탁업자),2026-02-02 15:26:08,U,2026-02-04 02:40:00,제조,210853.833466798,431447.85813153,냉동,지정되지않음,,(주)국민은행(이지스엑스일반사모부동산투자신탁14호(적격)의신탁업자)_경기도성남시분당구서현동263AK플라자
129,고압가스업,09_28_05_P,5710000,2002436000902100001,2002-01-25,,2,휴업,2,휴업,,2026-02-04,2027-02-03,,,,,충청북도 청주시 흥덕구 봉명동 404,충청북도 청주시 흥덕구 월명로 249 (봉명동),,(주)오리온제4청주공장-생산1팀동,2026-02-04 17:13:23,U,2026-02-06 02:40:00,제조,240407.611199819,350745.078373562,냉동,공업용,,(주)오리온제4청주공장-생산1팀동_충청북도청주시흥덕구봉명동404
16,고압가스업,09_28_05_P,4830000,2001483005402200001,2001-10-05,,1,영업/정상,1,영업중,,,,,,,,전라남도 나주시 금천면 원곡리 912,전라남도 나주시 금천면 영산로 5576-31,,삼표레미콘(주) 남광주공장,2026-02-02 10:14:37,U,2026-02-04 02:40:00,제조,176143.69664002,170448.782205571,냉동,지정되지않음,,삼표레미콘(주)남광주공장_전라남도나주시금천면원곡리912
101,고압가스업,09_28_05_P,5350000,2001535008702100006,2001-08-01,,1,영업/정상,1,영업중,,,,,,,,경상남도 김해시 주촌면 덕암리 782,경상남도 김해시 주촌면 서부로1637번길 364,,(주)피에스지,2026-02-03 13:59:32,U,2026-02-06 02:40:00,제조,365181.376867639,196997.19281653,충전,공업용,,(주)피에스지_경상남도김해시주촌면덕암리782
184,고압가스업,09_28_05_P,3180000,2001318007602200078,2001-06-07,,1,영업/정상,1,영업중,,,,,,,,서울특별시 영등포구 영등포동5가 20,"서울특별시 영등포구 영등포로 221 (영등포동5가, (시장쪽 도로지하))",,서울특별시 시설관리공단,2026-02-06 09:33:26,U,2026-02-08 02:40:00,제조,,,냉동,상업.업무용,,서울특별시시설관리공단_서울특별시영등포구영등포동5가20
48,고압가스업,09_28_05_P,4430000,2000443000902100000,2000-09-01,,2,휴업,2,휴업,2026-01-25,2026-01-25,2028-01-25,,,,,충청북도 옥천군 청산면 효목리 578,충청북도 옥천군 청산면 남부로 1917-12,,솔푸드(주),2026-01-30 14:36:12,U,2026-02-04 11:04:37,제조,272849.206926093,314428.945812563,냉동,주상나지,,솔푸드(주)_충청북도옥천군청산면효목리578
315,고압가스업,09_28_05_P,3160000,2000316007102100011,2000-07-13,,1,영업/정상,1,영업중,,,,,,,,서울특별시 구로구 구로동 188-5 키콕스벤처센터,"서울특별시 구로구 디지털로32길 29, 키콕스벤처센터 (구로동)",8379.0,진양건설(주),2026-02-12 17:47:15,U,2026-02-14 02:40:00,제조,190847.613859557,442507.748860505,냉동,주상기타,,진양건설(주)_서울특별시구로구구로동188-5키콕스벤처센터
235,고압가스업,09_28_05_P,5130000,2000513001702130014,2000-03-18,,3,폐업,3,폐업,2026-02-09,,,,,,,경상북도 경산시 하양읍 부호리 115번지,경상북도 경산시 하양읍 대경로 541,,해태아이스크림(주),2026-02-09 17:45:20,U,2026-02-11 02:40:00,저장소,362832.711606686,268452.06647833,충전,연립,,해태아이스크림(주)_경상북도경산시하양읍부호리115번지
158,고압가스업,09_28_05_P,5340000,2000534001602100002,2000-02-21,,1,영업/정상,1,영업중,,,,,,,,경상남도 사천시 사남면 방지리 116,경상남도 사천시 사남면 외국기업로 82,,한국경남태양유전(주),2026-02-05 17:50:12,U,2026-02-07 02:40:00,저장소,296818.817530865,174374.788835027,일반,답,,한국경남태양유전(주)_경상남도사천시사남면방지리116
22,고압가스업,09_28_05_P,3920000,2000392005702200001,2000-01-07,,3,폐업,3,폐업,2026-02-02,,,,,,,경기도 동두천시 지행동 476-2 한국전력,,,한국전력공사 동두천지사,2026-02-02 15:28:25,U,2026-02-04 02:40:00,제조,204986.057723266,487405.632041491,냉동,,,한국전력공사동두천지사_경기도동두천시지행동476-2한국전력
126,고압가스업,09_28_05_P,5400000,2000540000902100009,1999-12-04,,1,영업/정상,1,영업중,,,,,,,,경상남도 함안군 칠서면 계내리 631,경상남도 함안군 칠서면 공단동길 79,,강남제비스코(주) 함안,2026-02-04 09:00:07,U,2026-02-06 02:40:00,제조,334822.941187256,208987.609950262,냉동,주상용,,강남제비스코(주)함안_경상남도함안군칠서면계내리631
330,고압가스업,09_28_05_P,3010000,1999301007102200177,1999-06-22,,2,휴업,2,휴업,,2025-11-20,2026-05-20,2026-05-20,,,,서울특별시 중구 남산동3가 11-10 한국전력공사 경인건설본부,"서울특별시 중구 퇴계로 140, 한국전력공사 경인건설본부 (남산동3가)",4629.0,한국전력공사 경인건설본부,2026-02-13 16:27:50,U,2026-02-15 02:40:00,제조,198837.318605849,450935.017499023,냉동,상업.업무용,,한국전력공사경인건설본부_서울특별시중구남산동3가11-10한국전력공사경인건설본부
237,고압가스업,09_28_05_P,3650000,1998365001502100981,1998-04-24,,1,영업/정상,1,영업중,,,,,,,,대전광역시 중구 오류동 116-3,대전광역시 중구 오류로 41 (오류동),,(주)코스트코코리아대전점,2026-02-09 15:12:48,U,2026-02-11 02:40:00,제조,236159.496426288,313764.672556515,냉동,상업.업무용,,(주)코스트코코리아대전점_대전광역시중구오류동116-3
216,고압가스업,09_28_05_P,4520000,1998452001802100006,1998-04-23,,3,폐업,3,폐업,2026-01-26,,,,,,,충청남도 아산시 인주면 금성리 123,,,현대자동차(주) 아산공장,2026-02-09 17:45:39,I,2026-02-11 00:20:41,제조,188701.452214771,371757.139327783,냉동,공업용,,현대자동차(주)아산공장_충청남도아산시인주면금성리123
340,고압가스업,09_28_05_P,3630000,2002363004102100069,1997-07-07,,1,영업/정상,1,영업중,,,,,,,,광주광역시 광산구 장덕동 974-1,광주광역시 광산구 하남산단5번로 122 (장덕동),,신일가스㈜,2026-02-13 10:20:33,U,2026-02-15 02:40:00,판매,182548.173945227,188577.015129114,일반,지정되지않음,,신일가스㈜_광주광역시광산구장덕동974-1
320,고압가스업,09_28_05_P,5530000,2000412001202100082,1996-12-21,,1,영업/정상,1,영업중,,,,,,,,경기도 화성군 양감면 요당리 625-3,,,동진쎄미켐(주),2026-02-13 09:30:21,I,2026-02-15 00:20:02,제조,,,냉동,특수토지,,동진쎄미켐(주)_경기도화성군양감면요당리625-3
61,고압가스업,09_28_05_P,4430000,2000443000902100002,1996-08-05,,3,폐업,3,폐업,2026-01-25,2026-01-25,2028-01-25,,,,,충청북도 옥천군 청산면 효목리 578,충청북도 옥천군 청산면 남부로 1917-12,,한일후드(주),2026-01-30 13:25:08,U,2026-02-04 11:04:37,제조,272849.206926093,314428.945812563,냉동,주상나지,,한일후드(주)_충청북도옥천군청산면효목리578
238,고압가스업,09_28_05_P,3190000,1996319007202200177,1996-04-30,,3,폐업,3,폐업,2026-02-05,,,2026-02-05,,,,서울특별시 동작구 대방동 501 대림아파트,"서울특별시 동작구 여의대방로44길 10 (대방동, 대림아파트)",6943.0,대림산업(주)대림쇼핑타운,2026-02-09 11:16:44,U,2026-02-11 02:40:00,제조,193273.484014052,445011.250115029,냉동,상업.업무용,,대림산업(주)대림쇼핑타운_서울특별시동작구대방동501대림아파트
325,고압가스업,09_28_05_P,4490000,1993449013102119305,1993-11-23,,1,영업/정상,1,영업중,,,,,,,,충청남도 천안시 동남구 병천면 도원리 554-4,충청남도 천안시 동남구 병천면 봉항로 133,,수협중앙회천안물류센터,2026-02-13 14:18:44,U,2026-02-15 02:40:00,제조,227672.419104678,363539.263676397,냉동,특수토지,,수협중앙회천안물류센터_충청남도천안시동남구병천면도원리554-4
189,고압가스업,09_28_05_P,3340000,1993334001702100006,1993-11-01,,1,영업/정상,1,영업중,,,,,,,,부산광역시 사하구 구평동 414-10,부산광역시 사하구 감천항로 250 (구평동),,정현아이스텍(주),2026-02-06 10:10:48,U,2026-02-08 02:40:00,제조,381436.169808457,176462.174130774,냉동,기타,,정현아이스텍(주)_부산광역시사하구구평동414-10
314,고압가스업,09_28_05_P,3160000,1993316007102100009,1993-06-21,,1,영업/정상,1,영업중,,,,,,,,서울특별시 구로구 구로동 573,서울특별시 구로구 구로중앙로 152 (구로동),,이랜드리테일NC구로점,2026-02-12 17:46:24,U,2026-02-14 02:40:00,제조,189570.360930049,444336.051330144,냉동,주상기타,,이랜드리테일NC구로점_서울특별시구로구구로동573
28,고압가스업,09_28_05_P,5710000,2000572500502100001,1993-05-19,,1,영업/정상,1,영업중,,,,,,,,충청북도 청주시 서원구 현도면 중삼리 51,충청북도 청주시 서원구 현도면 현도공단로 177,,하이트진로(주)청주공장,2026-02-02 10:53:42,U,2026-02-04 02:40:00,제조,237263.949356545,334316.228869036,냉동,공업용,,하이트진로(주)청주공장_충청북도청주시서원구현도면중삼리51
289,고압가스업,09_28_05_P,4671000,2009467017702100001,1993-04-23,,3,폐업,3,폐업,2026-01-26,,,,,,,전북특별자치도 군산시 소룡동 575,전북특별자치도 군산시 외항1길 32-12 (소룡동),,한국특수가스(주),2026-02-11 09:39:04,U,2026-02-13 02:40:00,판매,170381.519177563,275674.677309263,,공업용,,한국특수가스(주)_전북특별자치도군산시소룡동575
300,고압가스업,09_28_05_P,5060000,1990506010202100006,1990-11-29,,3,폐업,3,폐업,2023-01-30,,,,,,,,경상북도 김천시 공단로 238 (응명동),,코오롱생명과학(주) 김천1공장,2026-02-12 16:24:32,U,2026-02-14 02:40:00,제조,301401.467728904,294677.693802445,냉동,,,코오롱생명과학(주)김천1공장_
204,고압가스업,09_28_05_P,3480000,2005348039702100019,1987-01-09,,1,영업/정상,1,영업중,,,,,,,,대구광역시 달성군 화원읍 설화리 586,대구광역시 달성군 화원읍 명천로 294,42957.0,달구벌종합가스,2026-02-09 09:52:06,I,2026-02-11 00:20:41,판매,334410.294522213,256133.420659593,,,,달구벌종합가스_대구광역시달성군화원읍설화리586
