번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
753,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202600001,2026-02-04,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 350-8 진우정공,"인천광역시 남동구 고잔로 87, 주식회사 이지엔텍 1층 (고잔동)",21678,주식회사 이지엔텍,2026-02-10 09:35:22,U,2026-02-12 02:40:00,지정외 폐기물 처리업,174883.148686884,431902.630426825,대기배출업소관리,지정외 폐기물 처리업,4종,,,0.0,8.0,270.0,1318637275.0,,주식회사이지엔텍_인천광역시남동구고잔동350-8진우정공
751,대기오염물질배출시설설치사업장,09_30_08_P,3480000,348000021202600002,2026-02-04,,1,영업/정상,11,영업,,,,,0535829230,,,대구광역시 달성군 구지면 창리 1362-1,대구광역시 달성군 구지면 국가산단대로39길 140,43011,삼보모터스(주) 구지공장,2026-02-10 17:28:05,U,2026-02-12 02:40:00,그 외 자동차용 신품 부품 제조업,327101.387554853,240277.60261866,대기배출업소관리,그 외 자동차용 신품 부품 제조업,5종,,18.0,240.0,8.0,240.0,2158126391.0,,삼보모터스(주)구지공장_대구광역시달성군구지면창리1362-1
2017,대기오염물질배출시설설치사업장,09_30_08_P,5350000,535000021202503173,2026-02-03,,1,영업/정상,11,영업,,,,,055-322-6071,,,경상남도 김해시 한림면 용덕리 723-7,경상남도 김해시 한림면 용덕로111번길 26-16,50853,성전피엔비,2026-02-13 14:38:36,U,2026-02-15 02:40:00,기타 목재가구 제조업,366381.62384851,200179.378790594,대기배출업소관리,기타 목재가구 제조업,,,24.0,300.0,24.0,300.0,6151773720.0,,성전피엔비_경상남도김해시한림면용덕리723-7
168,대기오염물질배출시설설치사업장,09_30_08_P,5050000,505000021202600004,2026-02-03,,1,영업/정상,11,영업,,,,,,,,경상북도 경주시 외동읍 구어리 1411-9,경상북도 경주시 외동읍 구어2산단로 155,38205,(주)대한자동차종합정비,2026-02-03 18:12:57,I,2026-02-06 00:20:02,자동차 종합 수리업,408314.968430904,246600.458062094,대기배출업소관리,자동차 종합 수리업,5종,도장용차량,8.0,300.0,,300.0,4768603703.0,,(주)대한자동차종합정비_경상북도경주시외동읍구어리1411-9
14,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021202600005,2026-02-03,,1,영업/정상,11,영업,,,,,031-984-4782,,,경기도 김포시 월곶면 갈산리 140-125,경기도 김포시 월곶면 비석동로50번길 122-26,10023,일진팩,2026-02-02 19:03:54,I,2026-02-04 00:20:02,"플라스틱 포대, 봉투 및 유사제품 제조업",162602.660510289,467256.872901133,대기배출업소관리,"플라스틱 포대, 봉투 및 유사제품 제조업",5종,,8.0,300.0,8.0,300.0,2052840576.0,,일진팩_경기도김포시월곶면갈산리140-125
175,대기오염물질배출시설설치사업장,09_30_08_P,4840000,484000021202600001,2026-02-03,,1,영업/정상,11,영업,,,,,061-791-8383,,,전라남도 광양시 성황동 34-1,전라남도 광양시 옥정로 95 (성황동),,서기산업(주),2026-02-03 10:44:02,I,2026-02-06 00:20:02,폐기물 처리업,261346.085395773,162271.422474869,대기배출업소관리,폐기물 처리업,5종,,8.0,300.0,,300.0,4168142806.0,,서기산업(주)_전라남도광양시성황동34-1
13,대기오염물질배출시설설치사업장,09_30_08_P,3490000,349000021202600002,2026-02-02,,1,영업/정상,11,영업,,,,,,,,인천광역시 중구 신흥동3가 50-19,인천광역시 중구 서해대로180번길 11-1 (신흥동3가),22339,제이제이오토(주),2026-02-02 21:00:02,I,2026-02-04 00:20:02,자동차 종합 수리업,166606.079482985,438076.595834694,대기배출업소관리,자동차 종합 수리업,5종,,8.0,24.0,,24.0,4188802245.0,,제이제이오토(주)_인천광역시중구신흥동3가50-19
363,대기오염물질배출시설설치사업장,09_30_08_P,6480000,648000001202600002,2026-02-02,,1,영업/정상,1,영업,,,,,,,,경상남도 창원시 성산구 신촌동 123번지 생활폐기물처리시설종합단지 0동,"경상남도 창원시 성산구 창곡로108번길 8, 생활폐기물처리시설종합단지 0동 0층 (신촌동)",51572,창원시생활폐기물재활용처리종합단지,2026-02-05 19:10:21,I,2026-02-07 00:20:02,,350046.82127175,191088.239523689,대기배출업소관리,폐기물 처리업,3종,,24.0,365.0,24.0,365.0,6098305751.0,,창원시생활폐기물재활용처리종합단지_경상남도창원시성산구신촌동123번지생활폐기물처리시설종합단지0동
169,대기오염물질배출시설설치사업장,09_30_08_P,5360000,536000021202600001,2026-02-02,,1,영업/정상,11,영업,,,,,055-353-3207,,,경상남도 밀양시 삼랑진읍 미전리,,,에이케이지엠㈜,2026-02-03 16:17:04,I,2026-02-06 00:20:02,"기타 비철금속 제련, 정련 및 합금 제조업",,,대기배출업소관리,"기타 비철금속 제련, 정련 및 합금 제조업",3종,,24.0,250.0,24.0,250.0,6188602986.0,,에이케이지엠㈜_경상남도밀양시삼랑진읍미전리
40,대기오염물질배출시설설치사업장,09_30_08_P,5110000,511000021202600001,2026-01-30,,1,영업/정상,11,영업,,,,,0545377666,,,경상북도 상주시 계산동 442 제2국민체육센터(건강생활지원센터),"경상북도 상주시 계산3길 59-72, 제2국민체육센터(건강생활지원센터) (계산동)",37159,상주제2국민체육센터,2026-02-02 17:57:32,U,2026-02-04 02:40:00,일반 공공 행정,304473.931093564,326180.962640856,대기배출업소관리,일반 공공 행정,5종,,5.0,350.0,5.0,350.0,5118303311.0,,상주제2국민체육센터_경상북도상주시계산동442제2국민체육센터(건강생활지원센터)
170,대기오염물질배출시설설치사업장,09_30_08_P,5530000,553000021202600009,2026-01-28,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 남양읍 무송리 9-7,경기도 화성시 만세구 남양읍 현대기아로556번길 112-21,18535,예향자원,2026-02-04 19:37:35,I,2026-02-06 00:20:02,,187648.53494738,410421.205362581,대기배출업소관리,,5종,,,0.0,,0.0,,,예향자원_경기도화성시만세구남양읍무송리9-7
741,대기오염물질배출시설설치사업장,09_30_08_P,5180000,518000021202600001,2026-01-28,,1,영업/정상,11,영업,,,,,,,,"경상북도 영덕군 강구면 하저리 692 외 7필지(691-1, 690-2, 681, 682, 684, 685, 687)",,,㈜진성우드,2026-02-10 11:39:16,U,2026-02-12 02:40:00,일반 제재업,414274.994093877,325329.601347575,대기배출업소관리,일반 제재업,5종,,10.0,165.0,,0.0,1638803437.0,,"㈜진성우드_경상북도영덕군강구면하저리692외7필지(691-1,690-2,681,682,684,685,687)"
171,대기오염물질배출시설설치사업장,09_30_08_P,5530000,553000021202600010,2026-01-27,,1,영업/정상,11,영업,,,,,03180550859,,,경기도 화성시 만세구 서신면 장외리 297,경기도 화성시 만세구 서신면 제부로 561-16,18553,주식회사 그린이에스지,2026-02-04 20:26:42,I,2026-02-06 00:20:02,폐기물 처리업,171323.79834174,407841.213025271,대기배출업소관리,폐기물 처리업,5종,,,0.0,,300.0,1108619606.0,,주식회사그린이에스지_경기도화성시만세구서신면장외리297
38,대기오염물질배출시설설치사업장,09_30_08_P,5670000,567015621202600001,2026-01-27,,1,영업/정상,11,영업,,,,,,,,경상남도 창원시 마산합포구 자산동 136-20,경상남도 창원시 마산합포구 자산동3길 12 (자산동),51256,(주)태영건설,2026-02-02 10:55:26,U,2026-02-04 02:40:00,종합 건설업,342436.36386116,190611.812090672,대기배출업소관리,종합 건설업,5종,,8.0,3.0,,0.0,1058174543.0,,(주)태영건설_경상남도창원시마산합포구자산동136-20
616,대기오염물질배출시설설치사업장,09_30_08_P,3990000,399000021202600002,2026-01-26,,1,영업/정상,11,영업,,,,,0315110495,,,경기도 남양주시 화도읍 가곡리 58-47,경기도 남양주시 화도읍 비룡로411번길 109-17,12032,코지스틸,2026-02-09 09:54:30,U,2026-02-11 02:40:00,인테리어 디자인업,227077.343328332,465744.686799035,대기배출업소관리,인테리어 디자인업,4종,,8.0,240.0,8.0,240.0,1321782933.0,,코지스틸_경기도남양주시화도읍가곡리58-47
167,대기오염물질배출시설설치사업장,09_30_08_P,5390000,539000021202600001,2026-01-26,,1,영업/정상,11,영업,,,,,,,,경상남도 의령군 의령읍 만천리 29 한국주강(주),"경상남도 의령군 의령읍 구룡로 23, 한국주강(주)",52159,하남신산업(주),2026-02-03 10:57:45,I,2026-02-06 00:20:02,폐기물 처리업,316744.443556051,201554.169992983,대기배출업소관리,폐기물 처리업,5종,,,0.0,,300.0,,,하남신산업(주)_경상남도의령군의령읍만천리29한국주강(주)
739,대기오염물질배출시설설치사업장,09_30_08_P,3830000,383000021202600001,2026-01-23,,1,영업/정상,11,영업,,,,,031-427-5051,,,경기도 안양시 동안구 호계동 896-10,경기도 안양시 동안구 경수대로797번길 31 (호계동),14040,(주)케이투모터스,2026-02-10 16:32:34,U,2026-02-12 02:40:00,자동차 종합 수리업,194969.058973621,431993.895330995,대기배출업소관리,자동차 종합 수리업,5종,,8.0,300.0,,300.0,1388125741.0,,(주)케이투모터스_경기도안양시동안구호계동896-10
740,대기오염물질배출시설설치사업장,09_30_08_P,4980000,498000021202600001,2026-01-23,,1,영업/정상,11,영업,,,,,061-393-2036,,,전라남도 장성군 서삼면 송현리 98 외10필지,,,(주)장성정곡,2026-02-10 14:51:48,U,2026-02-12 02:40:00,곡물 도정업,179613.082837438,205661.857066916,대기배출업소관리,곡물 도정업,5종,백미,8.0,150.0,8.0,150.0,7378802961.0,,(주)장성정곡_전라남도장성군서삼면송현리98외10필지
498,대기오염물질배출시설설치사업장,09_30_08_P,5380000,538000021202600005,2026-01-21,,1,영업/정상,11,영업,,,,,051-510-8122,,,"경상남도 양산시 물금읍 범어리 2762-1 부산대학교양산캠퍼스, 비임상자원연구동","경상남도 양산시 물금읍 부산대학로 49, 부산대학교양산캠퍼스, 비임상자원연구동",50612,부산대학교 양산캠퍼스,2026-02-06 15:04:46,U,2026-02-08 02:40:00,대학교,382412.860354693,204706.94504136,대기배출업소관리,대학교,5종,,9.0,131.0,9.0,131.0,6218300678.0,,"부산대학교양산캠퍼스_경상남도양산시물금읍범어리2762-1부산대학교양산캠퍼스,비임상자원연구동"
109,대기오염물질배출시설설치사업장,09_30_08_P,4040000,404000021202600002,2026-01-20,,1,영업/정상,11,영업,,,,,02-3496-0324,,,경기도 하남시 초이동 621,"경기도 하남시 감초로 170, 1,6층 (초이동)",12988,엘앤티토요타(주),2026-01-30 17:45:38,U,2026-02-04 11:04:37,자동차 전문 수리업,214513.927619298,447343.094637124,대기배출업소관리,자동차 전문 수리업,5종,,,0.0,,0.0,2118829866.0,,엘앤티토요타(주)_경기도하남시초이동621
496,대기오염물질배출시설설치사업장,09_30_08_P,4170000,417000021202600001,2026-01-19,,1,영업/정상,11,영업,,,,,,,,경기도 양평군 서종면 수능리 85-1 외 1필지,"경기도 양평군 서종면 서능로 16-5, 외 1필지",12504,주식회사 세스크멘슬,2026-02-06 17:02:30,U,2026-02-08 02:40:00,육류 기타 가공 및 저장 처리업(가금류 제외),234552.473048356,453580.410430187,대기배출업소관리,육류 기타 가공 및 저장 처리업(가금류 제외),5종,,6.0,192.0,,0.0,4288702250.0,,주식회사세스크멘슬_경기도양평군서종면수능리85-1외1필지
1806,대기오염물질배출시설설치사업장,09_30_08_P,5310000,531000021202600001,2026-01-16,,1,영업/정상,11,영업,,,,,,,,경상남도 진주시 지수면 압사리 523-2,경상남도 진주시 지수면 용봉로149번길 23-13,52609,그린메탈릭스,2026-02-12 16:25:57,U,2026-02-14 02:40:00,금속 열처리업,314357.128939172,193435.122293237,대기배출업소관리,금속 열처리업,5종,,16.0,300.0,16.0,300.0,3862802022.0,,그린메탈릭스_경상남도진주시지수면압사리523-2
396,대기오염물질배출시설설치사업장,09_30_08_P,5380000,538000021202600002,2026-01-16,,1,영업/정상,11,영업,,,,,070-7477-5025,,,경상남도 양산시 주남동 542-2,경상남도 양산시 소주공단1길 11 (주)성우하이텍 (주남동),50511,㈜성우하이텍,2026-02-05 11:43:31,U,2026-02-07 02:40:00,자동차부품 제조업,395979.378329706,215334.379812797,대기배출업소관리,자동차부품 제조업,4종,,20.0,300.0,20.0,300.0,6218514064.0,,㈜성우하이텍_경상남도양산시주남동542-2
108,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021202600002,2026-01-14,,1,영업/정상,11,영업,,,,,,,,"경기도 김포시 통진읍 가현리 428 ,-1,-2",경기도 김포시 통진읍 율마로 243,10038,(주)루텍,2026-01-30 10:22:13,U,2026-02-04 11:04:37,폴리스티렌 발포 성형제품 제조업,164400.788178741,463503.048837296,대기배출업소관리,폴리스티렌 발포 성형제품 제조업,5종,,10.0,264.0,10.0,264.0,2578603062.0,,"(주)루텍_경기도김포시통진읍가현리428,-1,-2"
617,대기오염물질배출시설설치사업장,09_30_08_P,3480000,348000021202600001,2026-01-13,,1,영업/정상,11,영업,,,,,,,,대구광역시 달성군 구지면 화산리 1113-7,대구광역시 달성군 구지면 국가산단서로60길 41,43011,(주)재영정밀,2026-02-09 09:15:49,U,2026-02-11 02:40:00,자동차 엔진용 신품 부품 제조업,326689.401053201,240392.64955125,대기배출업소관리,자동차 엔진용 신품 부품 제조업,5종,자동차부품,10.0,240.0,10.0,240.0,5148179024.0,,(주)재영정밀_대구광역시달성군구지면화산리1113-7
398,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021202600001,2026-01-13,,1,영업/정상,11,영업,,,,,0314933903,,,경기도 안산시 단원구 원시동 729-5,"경기도 안산시 단원구 범지기로 109, 사동 (원시동)",15429,(주)삼영피엔텍,2026-02-05 09:57:51,U,2026-02-07 02:40:00,,181134.371788562,422970.118705147,대기배출업소관리,,4종,,24.0,300.0,24.0,300.0,1348616890.0,,(주)삼영피엔텍_경기도안산시단원구원시동729-5
399,대기오염물질배출시설설치사업장,09_30_08_P,5400000,540000021202500026,2026-01-08,,1,영업/정상,11,영업,,,,,0555857078,,,경상남도 함안군 군북면 사도리 1280,경상남도 함안군 군북면 함안산단6길 64,52061,선진테크,2026-02-05 19:22:06,U,2026-02-07 02:40:00,"알루미늄 압연, 압출 및 연신제품 제조업",320526.049542303,199799.090638013,대기배출업소관리,"알루미늄 압연, 압출 및 연신제품 제조업",5종,,12.0,250.0,12.0,250.0,6132223932.0,,선진테크_경상남도함안군군북면사도리1280
211,대기오염물질배출시설설치사업장,09_30_08_P,3910000,391000021202600001,2026-01-08,,1,영업/정상,11,영업,,,,,,,,경기도 평택시 모곡동 435-2,"경기도 평택시 산단로 35-16, B동 일부 (모곡동)",17744,(주)강우건설 평택지점,2026-02-03 14:29:50,U,2026-02-06 02:40:00,,206582.689038627,393002.27611972,대기배출업소관리,,5종,,8.0,0.0,,240.0,8518101560.0,,(주)강우건설평택지점_경기도평택시모곡동435-2
397,대기오염물질배출시설설치사업장,09_30_08_P,5310000,531000021202500010,2026-01-06,,1,영업/정상,11,영업,,,,,761-0909,,,경상남도 진주시 상평동 231-6,경상남도 진주시 남강로 1049 (상평동),52815,타타대우진주정비사업소,2026-02-05 09:08:20,U,2026-02-07 02:40:00,건설 및 채광용 기계장비 제조업,300779.515476264,186168.480515758,대기배출업소관리,건설 및 채광용 기계장비 제조업,5종,,8.0,300.0,8.0,300.0,6132964970.0,,타타대우진주정비사업소_경상남도진주시상평동231-6
39,대기오염물질배출시설설치사업장,09_30_08_P,3990000,399000021202500018,2026-01-05,,1,영업/정상,11,영업,,,,,0315297061,,,경기도 남양주시 진접읍 팔야리 398,경기도 남양주시 진접읍 금강로 1954-87,12018,하나리사이클링,2026-02-02 14:26:43,U,2026-02-04 02:40:00,비금속류 원료 재생업,219417.317498148,472846.121907167,대기배출업소관리,비금속류 원료 재생업,5종,,8.0,300.0,8.0,300.0,1273314433.0,,하나리사이클링_경기도남양주시진접읍팔야리398
2003,대기오염물질배출시설설치사업장,09_30_08_P,5400000,540000021202500025,2026-01-02,,1,영업/정상,11,영업,,,,,,,,경상남도 함안군 칠서면 계내리 623-2,경상남도 함안군 칠서면 공단북길 100,52001,아이제이테크(주),2026-02-13 15:19:21,U,2026-02-15 02:40:00,금속 열처리업,333848.195018756,209186.318028361,대기배출업소관리,금속 열처리업,5종,,8.0,280.0,,0.0,4128803057.0,,아이제이테크(주)_경상남도함안군칠서면계내리623-2
