번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,주사육업종,Unnamed: 34,record_key
771,가축사육업,02_04_01_P,5600000,560000003320250005,2025-11-14,,1,영업/정상,0,정상,,,,,,,,경기도 포천시 이동면 연곡리 ***,경기도 포천시 이동면 화동로 ****-***,11113,해성농원,2026-02-11 18:07:39,U,2026-02-13 02:40:00,,231829.38476672,500891.690045303,가축사육업,,1791,000,0,메추리,,해성농원_경기도포천시이동면연곡리***
776,가축사육업,02_04_01_P,5600000,560000003320250003,2025-09-03,,1,영업/정상,0,정상,,,,,,,,"경기도 포천시 영북면 자일리 *** , ***-*, -*",경기도 포천시 영북면 호국로****번길 **,11102,농업회사법인 주식회사 스마일에그팜,2026-02-11 18:18:02,U,2026-02-13 02:40:00,,225329.466176197,511004.000610604,가축사육업,,1788,L00,0,종계/산란계,,"농업회사법인주식회사스마일에그팜_경기도포천시영북면자일리***,***-*,-*"
775,가축사육업,02_04_01_P,4530000,453000003320250009,2025-08-13,,3,폐업,2,폐업,2026-02-11,,,,,,,충청남도 서산시 팔봉면 진장리 ***-*,충청남도 서산시 팔봉면 진장*길 ***-**,31925,대명농장,2026-02-11 14:29:51,U,2026-02-13 02:40:00,,143811.791693557,363362.329413805,가축사육업,,1693,000,0,육계,,대명농장_충청남도서산시팔봉면진장리***-*
855,가축사육업,02_04_01_P,4950000,495000003320250010,2025-07-22,,1,영업/정상,0,정상,,,,,,,,"전라남도 무안군 몽탄면 봉산리 *** , ***",전라남도 무안군 몽탄면 봉산길 **-**,58547,-,2026-02-12 15:42:33,U,2026-02-14 02:40:00,,156840.958829652,164183.102310232,가축사육업,,2756,000,0,한우,,"-_전라남도무안군몽탄면봉산리***,***"
911,가축사육업,02_04_01_P,5470000,547000003320250029,2025-07-21,,3,폐업,2,폐업,2026-02-13,,,,,,,경상남도 거창군 남하면 무릉리 *** 외 *필지(***번지),,,없음,2026-02-13 11:19:57,U,2026-02-15 02:40:00,,286441.205996484,239559.935771541,가축사육업,,2343,000,0,한우,,없음_경상남도거창군남하면무릉리***외*필지(***번지)
779,가축사육업,02_04_01_P,5480000,548000003320250008,2025-05-13,,1,영업/정상,0,정상,,,,,,,,경상남도 합천군 가야면 매안리 ***,경상남도 합천군 가야면 가조가야로 ****-**,50202,후후네농장,2026-02-11 14:09:39,U,2026-02-13 02:40:00,,300302.903767884,248278.232141663,가축사육업,,2803,000,0,한우,,후후네농장_경상남도합천군가야면매안리***
309,가축사육업,02_04_01_P,4400000,440000003320250003,2025-05-13,,1,영업/정상,0,정상,,,,,,,,충청북도 제천시 봉양읍 주포리 *-*,,,효농장,2026-01-30 17:52:57,U,2026-02-04 11:04:37,,300326.693708896,404728.325891535,가축사육업,,905,000,0,염소,,효농장_충청북도제천시봉양읍주포리*-*
648,가축사육업,02_04_01_P,5680000,568000003320250011,2025-04-21,,3,폐업,2,폐업,2026-02-06,,,,,,,충청남도 당진시 고대면 대촌리 ***,,,대촌농장,2026-02-09 10:16:22,U,2026-02-11 02:40:00,,162161.693017689,382289.665607071,가축사육업,,2421,000,0,염소,,대촌농장_충청남도당진시고대면대촌리***
913,가축사육업,02_04_01_P,4430000,443000003320250015,2025-04-01,,3,폐업,2,폐업,2026-02-13,,,,,,,충청북도 옥천군 이원면 지탄리 *,충청북도 옥천군 이원면 지탄*길 ***-**,29062,오월이네 농장,2026-02-13 17:56:25,U,2026-02-15 02:40:00,,262711.104208869,306895.215817527,가축사육업,,1046,000,0,염소,,오월이네농장_충청북도옥천군이원면지탄리*
433,가축사육업,02_04_01_P,4510000,451000003320250001,2025-03-01,,1,영업/정상,0,정상,,,,,,,,충청남도 보령시 청소면 정전리 ***-*,,,오서산목장,2026-02-04 15:31:38,U,2026-02-06 02:40:00,,165037.727492755,327345.115173157,가축사육업,,1902,000,0,한우,,오서산목장_충청남도보령시청소면정전리***-*
718,가축사육업,02_04_01_P,6520000,652000003320250002,2025-02-19,,1,영업/정상,0,정상,,,,,,,,제주특별자치도 서귀포시 남원읍 위미리 ****,"제주특별자치도 서귀포시 남원읍 자배오름로 **-**, [*미고시]",63609,봉영축산,2026-02-10 17:02:27,U,2026-02-12 02:40:00,,169688.312959565,-21204.8701231711,가축사육업,,649,000,0,한우,,봉영축산_제주특별자치도서귀포시남원읍위미리****
865,가축사육업,02_04_01_P,4820000,482000003320250002,2025-02-05,,1,영업/정상,0,정상,,,,,,,,전라남도 순천시 별량면 대룡리 ****-*,,,송산농장,2026-02-11 13:13:03,U,2026-02-14 02:40:00,,,,가축사육업,,784,000,0,한우,,송산농장_전라남도순천시별량면대룡리****-*
729,가축사육업,02_04_01_P,6520000,652000003320250001,2025-01-02,,1,영업/정상,0,정상,,,,,,,,제주특별자치도 서귀포시 표선면 성읍리 ****,제주특별자치도 서귀포시 표선면 번영로 ****-**,63624,이호규 축사,2026-02-10 16:59:31,U,2026-02-12 02:40:00,,180850.205141681,-13350.8959550257,가축사육업,,648,000,0,한우,,이호규축사_제주특별자치도서귀포시표선면성읍리****
920,가축사육업,02_04_01_P,4281000,428100003320240008,2024-12-06,,1,영업/정상,0,정상,,,,,,,,강원특별자치도 평창군 미탄면 평안리 ***-*,,,바우농장,2026-02-13 09:41:17,U,2026-02-15 02:40:00,,335376.281793976,430736.330169573,가축사육업,,575,000,0,한우,,바우농장_강원특별자치도평창군미탄면평안리***-*
919,가축사육업,02_04_01_P,5230000,523000003320240026,2024-11-21,,1,영업/정상,0,정상,,,,,,,,경상북도 예천군 호명읍 황지리 ***,,,우선농장,2026-02-13 15:17:32,U,2026-02-15 02:40:00,,,,가축사육업,,2889,000,0,염소,,우선농장_경상북도예천군호명읍황지리***
690,가축사육업,02_04_01_P,6520000,652000003320240006,2024-11-10,,1,영업/정상,0,정상,,,,,,,,제주특별자치도 서귀포시 성산읍 수산리 ***,"제주특별자치도 서귀포시 성산읍 서성일로****번길 **-**, [*미고시]",63631,한창훈 우사,2026-02-10 16:57:30,U,2026-02-12 02:40:00,,189345.63932066,-6466.90461290449,가축사육업,,646,000,0,한우,,한창훈우사_제주특별자치도서귀포시성산읍수산리***
755,가축사육업,02_04_01_P,4251000,425100003320240012,2024-10-23,,1,영업/정상,0,정상,,,,,,,,강원특별자치도 홍천군 서석면 청량리 ***-*,,,상하목장,2026-02-11 15:26:28,U,2026-02-13 02:40:00,,304096.02088419,465120.286766971,가축사육업,,2008,000,0,한우,,상하목장_강원특별자치도홍천군서석면청량리***-*
528,가축사육업,02_04_01_P,4460000,446000003320240015,2024-09-27,,1,영업/정상,0,정상,,,,,,,,충청북도 괴산군 감물면 오성리 ***,충청북도 괴산군 감물면 충민로 ***-***,28006,정다운목장,2026-02-06 10:04:32,U,2026-02-08 02:40:00,,277416.737187127,369873.8711204,가축사육업,,1287,000,0,염소,,정다운목장_충청북도괴산군감물면오성리***
689,가축사육업,02_04_01_P,4910000,491000003320240025,2024-08-26,,1,영업/정상,0,정상,,,,,,,,전라남도 장흥군 대덕읍 신리 ***,,,아침햇살염소농장,2026-02-10 13:19:44,U,2026-02-12 02:40:00,,186818.920245125,106423.308236729,가축사육업,,2148,000,0,염소,,아침햇살염소농장_전라남도장흥군대덕읍신리***
846,가축사육업,02_04_01_P,4500000,450000003320240008,2024-05-17,,1,영업/정상,0,정상,,,,,,,,충청남도 공주시 계룡면 경천리 ***,충청남도 공주시 계룡면 신원사로 ***,32619,농업회사법인(주)형제상회,2026-02-12 17:32:15,U,2026-02-14 02:40:00,,213586.349899697,313500.010057512,가축사육업,,3354,L00,0,종계/산란계,,농업회사법인(주)형제상회_충청남도공주시계룡면경천리***
584,가축사육업,02_04_01_P,5080000,508000003320240008,2024-04-03,,1,영업/정상,0,정상,,,,,,,,경상북도 구미시 해평면 괴곡리 ***,,,단비농장,2026-02-07 12:50:57,U,2026-02-09 02:40:00,,326729.459219192,298000.942423746,가축사육업,,2182,000,0,한우,,단비농장_경상북도구미시해평면괴곡리***
847,가축사육업,02_04_01_P,4470000,447000003320240001,2024-03-28,,1,영업/정상,0,정상,,,,,,,,충청북도 음성군 대소면 소석리 ***-*,충청북도 음성군 대소면 대동로 ***-**,27676,윤경농장,2026-02-12 11:25:30,U,2026-02-14 02:40:00,,244918.833565462,384118.506866308,가축사육업,,1041,000,0,염소,,윤경농장_충청북도음성군대소면소석리***-*
710,가축사육업,02_04_01_P,5430000,543000003320240006,2024-03-19,,1,영업/정상,0,정상,,,,,,,,경상남도 남해군 고현면 도마리 ****,경상남도 남해군 고현면 질개로 **-**,52403,라온축산,2026-02-10 15:21:26,U,2026-02-12 02:40:00,,280790.812299854,153432.282200033,가축사육업,,1117,000,0,한우,,라온축산_경상남도남해군고현면도마리****
483,가축사육업,02_04_01_P,4580000,458000003320240003,2024-02-07,,1,영업/정상,0,정상,,,,,,,,충청남도 서천군 기산면 월기리 ***-*,,,대성농장,2026-02-05 13:59:07,U,2026-02-07 02:40:00,,178956.626975203,288782.971292265,가축사육업,,757,000,0,한우,,대성농장_충청남도서천군기산면월기리***-*
301,가축사육업,02_04_01_P,4920000,492000003320240004,2024-02-06,,1,영업/정상,0,정상,,,,,,,,전라남도 강진군 마량면 수인리 ***-* ***-*,전라남도 강진군 마량면 청자로 ****-** (***-*),,대성농장,2026-01-30 13:50:01,U,2026-02-04 11:04:37,,181959.341488617,108095.217404038,가축사육업,,2276,000,0,염소,,대성농장_전라남도강진군마량면수인리***-****-*
709,가축사육업,02_04_01_P,5070000,507000003320240003,2024-01-25,,1,영업/정상,0,정상,,,,,,,,경상북도 안동시 북후면 옹천리 ***,경상북도 안동시 북후면 감성길 **,36614,의성축산농협(이재석농장),2026-02-10 10:04:22,U,2026-02-12 02:40:00,,353681.000424038,356989.9123912,가축사육업,,2242,L00,0,한우,,의성축산농협(이재석농장)_경상북도안동시북후면옹천리***
414,가축사육업,02_04_01_P,5470000,547000003320240009,2024-01-19,,1,영업/정상,0,정상,,,,,,,,경상남도 거창군 신원면 구사리 ***-*,,,지혜염소농장,2026-02-04 10:04:43,U,2026-02-06 02:40:00,,286337.646219339,230254.603624523,가축사육업,,2268,000,0,염소,,지혜염소농장_경상남도거창군신원면구사리***-*
728,가축사육업,02_04_01_P,5230000,523000003320230040,2023-11-23,,1,영업/정상,0,정상,,,,,,,,경상북도 예천군 유천면 송전리 ***-*,,,호우농장,2026-02-10 15:48:14,U,2026-02-12 02:40:00,,321395.59398538,353117.17281327,가축사육업,,2860,000,0,한우,,호우농장_경상북도예천군유천면송전리***-*
918,가축사육업,02_04_01_P,4500000,450000003320230041,2023-10-31,,1,영업/정상,0,정상,,,,,,,,"충청남도 공주시 우성면 방문리 **-**,**,**,**,**,**",,,행복놀이터 공주농장,2026-02-13 15:59:36,U,2026-02-15 02:40:00,,,,가축사육업,,3343,L00,0,종계/산란계,,"행복놀이터공주농장_충청남도공주시우성면방문리**-**,**,**,**,**,**"
788,가축사육업,02_04_01_P,3730000,373000003320230033,2023-10-23,,1,영업/정상,0,정상,,,,,,,,울산광역시 울주군 두서면 구량리 **-*,,,원삼득,2026-02-11 16:43:46,U,2026-02-13 02:40:00,,394564.65370592,238018.401894609,가축사육업,,3179,000,0,염소,,원삼득_울산광역시울주군두서면구량리**-*
579,가축사육업,02_04_01_P,4420000,442000003320230011,2023-10-13,,1,영업/정상,0,정상,,,,,,,,충청북도 보은군 탄부면 장암리 ****,,,부자농장3,2026-02-06 16:58:03,U,2026-02-08 02:40:00,,268807.304574736,324831.153034464,가축사육업,,1424,000,0,한우,,부자농장3_충청북도보은군탄부면장암리****
800,가축사육업,02_04_01_P,4830000,483000003320230015,2023-09-04,,1,영업/정상,0,정상,,,,,,,,"전라남도 나주시 동강면 장동리 **** ****-*, ****-*, ****-*",,,경주농장 제1농장,2026-02-12 14:41:37,U,2026-02-14 02:40:00,,158435.471321977,155730.775831494,가축사육업,,3739,000,0,오리,,"경주농장제1농장_전라남도나주시동강면장동리********-*,****-*,****-*"
799,가축사육업,02_04_01_P,4500000,450000003320230034,2023-08-28,,1,영업/정상,0,정상,,,,,,,,"충청남도 공주시 탄천면 남산리 *** , ***, ***",,,남산골 농장,2026-02-12 17:16:28,U,2026-02-14 02:40:00,,203207.673881664,310824.817411566,가축사육업,,3336,000,0,종계/산란계,,"남산골농장_충청남도공주시탄천면남산리***,***,***"
672,가축사육업,02_04_01_P,4940000,494000003320230028,2023-08-04,,3,폐업,2,폐업,2026-02-10,,,,,,,"전라남도 영암군 영암읍 망호리 *** ,***-*,***-***,***",,,형민농장,2026-02-10 13:14:13,U,2026-02-12 02:40:00,,170699.449254129,145299.867394804,가축사육업,,2038,000,0,한우,,"형민농장_전라남도영암군영암읍망호리***,***-*,***-***,***"
154,가축사육업,02_04_01_P,4060000,406000003320230014,2023-07-28,,1,영업/정상,0,정상,,,,,,,,"경기도 파주시 파평면 덕천리 *** 외 *필지(***-*, ***, ***-*)",경기도 파주시 파평면 파산서원길 ***-**,10801,종훈농장,2026-02-02 09:39:54,U,2026-02-04 02:40:00,,187134.212217159,492959.917420288,가축사육업,,1510,000,0,돼지,,"종훈농장_경기도파주시파평면덕천리***외*필지(***-*,***,***-*)"
153,가축사육업,02_04_01_P,6510000,651000003320230006,2023-07-14,,1,영업/정상,0,정상,,,,,,,,제주특별자치도 제주시 조천읍 선흘리 ***-*,제주특별자치도 제주시 조천읍 중산간동로 ****,63340,농업회사법인 주식회사 선흘리 흑염소농장,2026-02-02 15:07:36,U,2026-02-04 02:40:00,,173449.351683459,-57.6575043428853,가축사육업,,965,L00,0,염소,,농업회사법인주식회사선흘리흑염소농장_제주특별자치도제주시조천읍선흘리***-*
770,가축사육업,02_04_01_P,5600000,560000003320230002,2023-05-23,,1,영업/정상,0,정상,,,,,,,,"경기도 포천시 영북면 자일리 ***-* ,***,-*,***,***-*,***-*,***-**,-*,-**",경기도 포천시 영북면 호국로 ****,11102,보결농장,2026-02-11 18:10:29,U,2026-02-13 02:40:00,,225018.863934151,511552.327506594,가축사육업,,1781,000,0,종계/산란계,,"보결농장_경기도포천시영북면자일리***-*,***,-*,***,***-*,***-*,***-**,-*,-**"
480,가축사육업,02_04_01_P,4920000,492000003320230007,2023-04-13,,3,폐업,2,폐업,2026-02-03,,,,,,,"전라남도 강진군 작천면 군자리 *** ,***-*, ***-*",전라남도 강진군 작천면 군자*길 **,59212,후현농장,2026-02-03 09:37:33,U,2026-02-07 02:40:00,,177471.453421645,135149.956046527,가축사육업,,2254,000,0,한우,,"후현농장_전라남도강진군작천면군자리***,***-*,***-*"
845,가축사육업,02_04_01_P,5100000,510000003320230006,2023-04-12,,1,영업/정상,0,정상,,,,,,,,경상북도 영천시 서산동 ***,경상북도 영천시 서운길 ***-* (서산동),38821,서운2농장,2026-02-12 14:18:07,U,2026-02-14 02:40:00,,370035.783398598,276825.971139273,가축사육업,,1834,000,0,한우,,서운2농장_경상북도영천시서산동***
603,가축사육업,02_04_01_P,4681000,468100003320230004,2023-04-04,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 익산시 낭산면 삼담리 ****-**,,,장등농장,2026-02-09 14:50:00,U,2026-02-11 02:40:00,,199741.075414373,285363.408352303,가축사육업,,2354,000,0,염소,,장등농장_전북특별자치도익산시낭산면삼담리****-**
412,가축사육업,02_04_01_P,4960000,496000003320230006,2023-03-15,,1,영업/정상,0,정상,,,,,,,,"전라남도 함평군 손불면 양재리 ***-*,***-*",전라남도 함평군 손불면 모량길 **-**,,건율목장,2026-02-04 17:28:26,U,2026-02-06 02:40:00,,146361.107334239,185036.482564564,가축사육업,,2446,000,0,한우,,"건율목장_전라남도함평군손불면양재리***-*,***-*"
850,가축사육업,02_04_01_P,5470000,547000003320230010,2023-03-09,,1,영업/정상,0,정상,,,,,,,,경상남도 거창군 주상면 거기리 ****,,,웰피그이성구농장,2026-02-12 17:19:47,U,2026-02-14 02:40:00,,284304.032423506,250157.214131178,가축사육업,,2207,L00,0,한우,,웰피그이성구농장_경상남도거창군주상면거기리****
712,가축사육업,02_04_01_P,4880000,488000003320230002,2023-01-16,,1,영업/정상,0,정상,,,,,,,,"전라남도 고흥군 남양면 장담리 **** ,****-*",전라남도 고흥군 남양면 송정옥천길 ***-**,59509,전남 고흥군 남양면 송정옥천길 183-32,2026-02-10 10:23:44,U,2026-02-12 02:40:00,,232742.77995181,135372.596021721,가축사육업,,3070,000,0,한우,,"전남고흥군남양면송정옥천길183-32_전라남도고흥군남양면장담리****,****-*"
642,가축사육업,02_04_01_P,5570000,557000003320220006,2022-11-28,,1,영업/정상,0,정상,,,,,,,,충청북도 증평군 증평읍 남하리 ***-*,,27950,영길농장,2026-02-09 10:26:51,U,2026-02-11 02:40:00,,253296.350008928,361474.284551303,가축사육업,,441,000,0,한우,,영길농장_충청북도증평군증평읍남하리***-*
856,가축사육업,02_04_01_P,5480000,548000003320220041,2022-11-22,,1,영업/정상,0,정상,,,,,,,,경상남도 합천군 묘산면 산제리 ***,경상남도 합천군 묘산면 묘산로 ***-**,,서준농장,2026-02-12 21:30:57,U,2026-02-14 02:40:00,,300385.05684675,239871.801124968,가축사육업,,2703,000,0,한우,,서준농장_경상남도합천군묘산면산제리***
