번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),사무실면적,소독차량차고면적,초미립자살포기수,휴대용소독기수,동력분무기수,수동식분무기수,방독면수,보호안경수,보호용의복수,진공청소기수,Unnamed: 38,record_key
162,소독업,09_30_11_P,5680000,PHMB520135680060042500004,2013-10-22,,1,영업/정상,13,영업중,,,,,041-357-8833,,,충청남도 당진시 수청동 1098,"충청남도 당진시 남부로 258-55, 3층 (수청동)",31778.0,주식회사 대원지앤지,2026-02-06 09:16:59,U,2026-02-08 02:40:00,,168187.114720593,375981.224286993,29.1,10.59,6,2,1,5,5,5,5,2,,주식회사대원지앤지_충청남도당진시수청동1098
266,소독업,09_30_11_P,3130000,PHMB520133130033042500002,2013-06-25,,1,영업/정상,13,영업중,,,,,02-2039-5585,,,서울특별시 마포구 중동 362,"서울특별시 마포구 성암로3길 41, 5층 (중동)",3949.0,나라오이코스(주),2026-02-12 15:07:55,U,2026-02-14 02:40:00,,192064.713381356,451716.724200657,21.26,8.0,1,2,0,3,5,5,5,1,,나라오이코스(주)_서울특별시마포구중동362
74,소독업,09_30_11_P,3270000,PHMB520133270022042500002,2013-06-14,,1,영업/정상,13,영업중,,,,,051-643-1101,,601-719,"부산광역시 동구 범일2동 830번지 42호 썬오피스텔 1403,1406,호","부산광역시 동구 조방로 39, 1403,1406,호 (범일동,썬오피스텔)",,협성개발(주),2026-02-03 14:00:34,U,2026-02-06 02:40:00,,387727.932157079,184254.180458819,0.0,0.0,1,2,1,5,5,5,5,1,,"협성개발(주)_부산광역시동구범일2동830번지42호썬오피스텔1403,1406,호"
1,소독업,09_30_11_P,3160000,PHMB520223160034042500012,2013-03-08,,1,영업/정상,13,영업중,,,,,1599-9226,,,경기도 고양시 일산서구 주엽동 115번지,"경기도 고양시 일산서구 중앙로 1455, 2층 (주엽동, 대우시티프라자)",10387.0,휴크린,2017-02-13 13:43:39,I,2026-02-03 01:35:10,,178629.075550804,463196.23551799,0.0,0.0,1,2,1,5,5,5,5,1,,휴크린_경기도고양시일산서구주엽동115번지
4,소독업,09_30_11_P,3830000,PHMB520133830197042500001,2013-01-21,,1,영업/정상,13,영업중,,,,,031-479-0795,,,경기도 안양시 동안구 호계동 555-9 국제유통단지,"경기도 안양시 동안구 엘에스로 92, 국제유통단지 12동 222호 (호계동)",14117.0,(주)센텍,2026-02-02 10:38:18,U,2026-02-04 02:40:00,,195688.283843608,429949.927810159,18.45,22.9,1,2,1,5,5,5,5,1,,(주)센텍_경기도안양시동안구호계동555-9국제유통단지
125,소독업,09_30_11_P,3940000,PHMB520123940138042500010,2012-10-17,,1,영업/정상,13,영업중,,,,,031-972-0974,,,경기도 고양시 일산서구 구산동 424번지 2호,경기도 고양시 일산서구 구산로101번길 57-12 (구산동),10201.0,(주)피누스이앤씨,2026-02-05 10:39:10,U,2026-02-07 02:40:00,,173530.999367643,465715.00026629,15.0,99.0,1,2,1,5,5,5,5,1,,(주)피누스이앤씨_경기도고양시일산서구구산동424번지2호
47,소독업,09_30_11_P,3460000,PHMB520123460023042500003,2012-05-09,,1,영업/정상,13,영업중,,,,,752-8255,,706-809,대구광역시 수성구 만촌2동 1018번지 7호,대구광역시 수성구 세진로 46 (만촌동),42055.0,월드그린,2026-01-30 11:35:03,U,2026-02-04 11:04:37,,348095.842235668,263768.455267566,38.08,8.84,1,2,1,5,5,5,5,1,,월드그린_대구광역시수성구만촌2동1018번지7호
247,소독업,09_30_11_P,3940000,PHMB520193940140042500001,2012-04-02,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산서구 덕이동 449,"경기도 고양시 일산서구 덕이로 30-18, 104호 (덕이동)",10237.0,(주)동양종합환경,2026-02-11 16:27:15,U,2026-02-13 02:40:00,,178421.523197502,465371.277502707,39.5,3.2,1,2,1,5,5,5,5,1,,(주)동양종합환경_경기도고양시일산서구덕이동449
5,소독업,09_30_11_P,3830000,PHMB520123830197042500002,2012-03-02,,1,영업/정상,13,영업중,,,,,031-381-0145,,,,"경기도 안양시 동안구 관악대로434번길 9-30, 5층 (관양동, 평일빌딩)",13949.0,주식회사 비엠코리아,2026-02-02 10:49:09,U,2026-02-04 02:40:00,,197464.471973388,433513.695116662,323.0,16.0,1,2,1,5,5,5,5,2,,주식회사비엠코리아_
79,소독업,09_30_11_P,4900000,PHMB520124900013042500001,2012-02-10,,1,영업/정상,13,영업중,,,,,,,,,전라남도 화순군 화순읍 충의로 91 (CMB전남방송),58123.0,한솔방역,2026-02-03 09:37:12,U,2026-02-06 02:40:00,,198804.144163544,172999.256966654,20240.0,20240.0,1,3,1,5,5,5,5,1,,한솔방역_
6,소독업,09_30_11_P,3830000,PHMB520113830197042500013,2011-12-06,,1,영업/정상,13,영업중,,,,,031-424-0449,,,경기도 안양시 동안구 호계동 1029번지 21호,"경기도 안양시 동안구 흥안대로 51, 2층 (호계동)",14119.0,(주)대형,2026-02-02 10:53:52,U,2026-02-04 02:40:00,,195588.725439138,429564.336370785,34.56,23.1,1,2,1,5,5,5,5,1,,(주)대형_경기도안양시동안구호계동1029번지21호
12,소독업,09_30_11_P,3520000,PHMB520193520019042500004,2011-12-01,,1,영업/정상,13,영업중,,,,,,,,인천광역시 연수구 연수동 560번지 7호,"인천광역시 연수구 함박뫼로50번길 15-8, 101호 (연수동)",21919.0,키즈토이,2026-02-02 10:57:48,U,2026-02-04 02:40:00,,171122.233725118,435496.672794738,25.6,25.2,1,2,1,5,5,5,5,1,,키즈토이_인천광역시연수구연수동560번지7호
297,소독업,09_30_11_P,4020000,PHMB520114020028042500005,2011-11-28,,1,영업/정상,13,영업중,,,,,031-386-6556,,,경기도 군포시 당정동 343-6,"경기도 군포시 산본로 94, 3층 일부호 (당정동)",15847.0,(주)삼경엠에스,2026-02-13 15:20:07,U,2026-02-15 02:40:00,,196029.649489155,428078.100422001,52.09,25.22,1,2,1,5,5,5,5,1,,(주)삼경엠에스_경기도군포시당정동343-6
111,소독업,09_30_11_P,3340000,PHMB520113340025042500002,2011-10-17,,1,영업/정상,13,영업중,,,,,,,604-824,부산광역시 사하구 다대1동 250번지 1호,부산광역시 사하구 다대동로 90 (다대동),49522.0,킴스 ENC,2026-02-04 16:38:11,U,2026-02-06 02:40:00,,380063.448724067,175120.936107909,15.6,15.6,4,3,1,5,5,7,10,2,,킴스ENC_부산광역시사하구다대1동250번지1호
294,소독업,09_30_11_P,3560000,PHMB520113560021042500003,2011-06-23,,1,영업/정상,13,영업중,,,,,1600-1686,,,인천광역시 서구 검암동 650번지 5호 B동 201호,"인천광역시 서구 도요지로227번길 21-2, B동 201호 (검암동)",22698.0,주식회사 페스탑,2026-02-13 11:54:08,U,2026-02-15 02:40:00,,171252.919066389,450802.29608458,56.44,5.51,2,2,1,5,5,5,5,1,,주식회사페스탑_인천광역시서구검암동650번지5호B동201호
230,소독업,09_30_11_P,4671000,PHMB520114670076042500002,2011-05-16,,1,영업/정상,13,영업중,,,,,453-6980,,,,전북특별자치도 군산시 나포면 뜰아름길 61,54050.0,다올메디,2026-02-10 14:34:44,U,2026-02-12 02:40:00,,183935.68906445,278631.407681081,0.0,0.0,1,2,1,5,5,5,5,1,,다올메디_
249,소독업,09_30_11_P,3940000,PHMB520113940140042500006,2011-03-03,,1,영업/정상,13,영업중,,,,,070-8801-8321,,,경기도 고양시 일산서구 주엽동 18번지 1호 동문씨티프라자 813호,"경기도 고양시 일산서구 강성로 147, 동문씨티프라자 813호 (주엽동)",10387.0,(주)존케어시스템,2026-02-11 17:23:22,U,2026-02-13 02:40:00,,178702.841742146,463291.029055934,31.0,2.7,1,2,1,7,5,5,5,1,,(주)존케어시스템_경기도고양시일산서구주엽동18번지1호동문씨티프라자813호
106,소독업,09_30_11_P,5710000,PHMB520114360079042500001,2011-01-31,,1,영업/정상,13,영업중,,,,,043-900-0533,,,충청북도 청주시 흥덕구 복대동 22-6,"충청북도 청주시 흥덕구 가로수로1337번길 36-1, 1층 (복대동)",28587.0,제로지대방역공사,2026-02-04 14:43:10,U,2026-02-06 02:40:00,,239466.41881976,348281.337562376,21.37,7.34,1,2,1,6,5,5,15,1,,제로지대방역공사_충청북도청주시흥덕구복대동22-6
123,소독업,09_30_11_P,3940000,PHMB520103940140042500003,2010-12-15,,1,영업/정상,13,영업중,,,,,031)923-2365,,,경기도 고양시 일산서구 주엽동 117번지 문촌마을16단지,"경기도 고양시 일산서구 주엽로 124, 문촌마을16단지 상가동 지층 4,5호 (주엽동)",10385.0,(주)월드그린,2026-02-05 15:54:09,U,2026-02-07 02:40:00,,178643.823160002,462992.928417695,17.2,6.3,1,2,1,5,5,5,6,2,,(주)월드그린_경기도고양시일산서구주엽동117번지문촌마을16단지
26,소독업,09_30_11_P,3700000,PHMB520213700018042500012,2010-12-13,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 달동 1330-1 삼산선경아파트,"울산광역시 남구 돋질로 258, 삼산선경아파트 3층 302-1호 (달동)",44704.0,부경,2026-02-02 16:58:00,U,2026-02-04 02:40:00,,411629.867769704,229562.444059761,24.0,4.8,1,2,1,5,5,5,5,1,,부경_울산광역시남구달동1330-1삼산선경아파트
75,소독업,09_30_11_P,3270000,PHMB520103270022042500002,2010-08-13,,1,영업/정상,13,영업중,,,,,051-469-0009,,,부산광역시 동구 초량동 1195번지 6호 2층,"부산광역시 동구 중앙대로236번길 7-6, 2층 (초량동)",48732.0,씨앤에스코리아,2026-02-03 14:02:48,U,2026-02-06 02:40:00,,386150.162434706,181791.701583383,26.45,2.62,1,2,1,5,5,5,5,1,,씨앤에스코리아_부산광역시동구초량동1195번지6호2층
121,소독업,09_30_11_P,3420000,PHMB520103420023042500005,2010-04-06,,1,영업/정상,13,영업중,,,,,965-9112,,,대구광역시 동구 신천동 110-7,"대구광역시 동구 동대구로 445, 3층 (신천동)",41260.0,성오보안공사(주),2026-02-05 12:03:22,U,2026-02-07 02:40:00,,346718.119586006,264523.742657757,141.44,18.9,2,2,1,4,5,5,5,1,,성오보안공사(주)_대구광역시동구신천동110-7
43,소독업,09_30_11_P,5020000,PHMB520105020056042500005,2010-04-06,,1,영업/정상,13,영업중,,,,,253-4600,,791-802,경상북도 포항시 북구 두호동 649번지,경상북도 포항시 북구 삼호로 218 (두호동),37708.0,드림종합관리(주),2026-01-30 16:05:47,U,2026-02-04 11:04:37,,414189.757142352,286764.956794764,0.0,0.0,1,2,1,5,5,5,5,1,,드림종합관리(주)_경상북도포항시북구두호동649번지
206,소독업,09_30_11_P,5350000,PHMB520095350029042500001,2009-06-22,,3,폐업,3,폐업,2024-12-31,,,,,,621-070,경상남도 김해시 삼계동 404번지 2호 외 6필지,"경상남도 김해시 김해대로 1784-7, 206호 (삼계동)",50881.0,패시픽,2026-02-10 09:27:48,U,2026-02-12 02:40:00,,369333.946510875,197945.228248906,18.81,18.0,1,2,1,5,5,5,5,1,,패시픽_경상남도김해시삼계동404번지2호외6필지
205,소독업,09_30_11_P,5380000,PHMB520095380021042500001,2009-06-17,,1,영업/정상,13,영업중,,,,,055-362-0780,,,,"경상남도 양산시 두전길 40, 2층 203호 (어곡동, 삼성파크빌 상가)",50590.0,하이종합환경,2026-02-10 09:05:03,U,2026-02-12 02:40:00,,384221.252850421,211024.641417951,24.75,24.75,1,3,5,7,10,10,10,3,,하이종합환경_
231,소독업,09_30_11_P,4671000,PHMB520094670076042500007,2009-05-08,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 군산시 금동 62번지 10호,"전북특별자치도 군산시 해망로 283, 2층 (금동)",54018.0,유한회사 군산방역,2026-02-10 14:48:11,U,2026-02-12 02:40:00,,173531.105857069,276940.18798282,0.0,0.0,1,2,1,5,5,5,5,1,,유한회사군산방역_전북특별자치도군산시금동62번지10호
35,소독업,09_30_11_P,3220000,PHMB520093220033042500007,2009-05-07,,4,취소/말소/만료/정지/중지,24,직권폐업,2026-01-13,,,,02-496-0707,,135-821,서울특별시 강남구 논현2동 118번지 16호,서울특별시 강남구 학동로 337 (논현동),,애니크린,2026-02-02 15:11:00,U,2026-02-04 02:40:00,,203459.872769416,446093.124287019,0.0,0.0,1,2,1,5,5,5,5,1,,애니크린_서울특별시강남구논현2동118번지16호
233,소독업,09_30_11_P,3320000,PHMB520263320045042500001,2009-04-08,,1,영업/정상,13,영업중,,,,,,,,부산광역시 북구 만덕동 911-3 럭키아파트,"부산광역시 북구 덕천로234번길 24, 럭키아파트 상가동 2층 202호 (만덕동)",46603.0,(주)패스원,2026-02-10 15:54:04,U,2026-02-12 02:40:00,,384542.231868015,191984.524085548,299.77,48.1,1,2,0,3,5,5,5,2,,(주)패스원_부산광역시북구만덕동911-3럭키아파트
179,소독업,09_30_11_P,3900000,PHMB520093900028042500003,2009-02-19,,1,영업/정상,13,영업중,,,,,899-3685,,,경기도 광명시 하안동 304 316호,"경기도 광명시 범안로996번길 6, 광명티아모IT타워 3층 316-20호 (하안동)",14303.0,우리환경,2026-02-09 10:15:49,U,2026-02-11 02:40:00,,188817.716400785,439617.735693843,12.95,14.98,3,2,1,4,5,5,5,3,,우리환경_경기도광명시하안동304316호
158,소독업,09_30_11_P,3980000,PHMB520093980021042500001,2009-01-19,,1,영업/정상,13,영업중,,,,,566-1122,,,경기도 구리시 수택동 851번지 1호 3층,"경기도 구리시 이문안로 86, 2층 (수택동, 하나로마트 구리농협)",11940.0,"행복한일터(장애인보호작업장, 크린하우스)",2026-02-06 15:25:35,U,2026-02-08 02:40:00,,212388.952670645,454365.717175687,72.0,6.09,1,2,1,5,5,5,5,1,,"행복한일터(장애인보호작업장,크린하우스)_경기도구리시수택동851번지1호3층"
28,소독업,09_30_11_P,4681000,PHMB520084680066042500008,2008-11-18,,1,영업/정상,13,영업중,,,,,853-9888,,,전북특별자치도 익산시 모현동1가 27번지 2호,전북특별자치도 익산시 동서로10길 5 (모현동1가),54655.0,(주)마한환경,2026-02-02 14:52:27,U,2026-02-04 02:40:00,,195256.374463932,272763.880262374,47.28,20.21,13,5,1,12,10,10,200,12,,(주)마한환경_전북특별자치도익산시모현동1가27번지2호
237,소독업,09_30_11_P,3620000,PHMB520213620020042500002,2008-07-23,,1,영업/정상,13,영업중,,,,,062-361-7776,,,광주광역시 북구 용봉동 1256-26 무진교회,"광주광역시 북구 설죽로196번길 29, 무진교회 지하1층 (용봉동)",61185.0,119 방역,2026-02-10 15:22:37,U,2026-02-12 02:40:00,,190681.095939211,186452.349423344,108.0,20.0,1,2,1,5,5,5,5,1,,119방역_광주광역시북구용봉동1256-26무진교회
244,소독업,09_30_11_P,3460000,PHMB520263460023042500002,2008-01-31,,1,영업/정상,13,영업중,,,,,053-743-4888,,,대구광역시 수성구 두산동 280-3,"대구광역시 수성구 지범로 29, 2층 (두산동)",42187.0,(주)세루,2026-02-11 14:44:37,I,2026-02-13 00:20:38,,346822.833540106,259912.919245076,330.0,13.2,1,2,0,3,5,5,5,1,,(주)세루_대구광역시수성구두산동280-3
73,소독업,09_30_11_P,3270000,PHMB520073270022042500002,2007-11-02,,1,영업/정상,13,영업중,,,,,051-468-8434,,601-812,부산광역시 동구 수정동 96번지 7호,부산광역시 동구 중앙대로349번길 38 (수정동),48791.0,주)창성개발,2026-02-03 13:57:07,U,2026-02-06 02:40:00,,386355.598444789,182723.923801479,86.0,12.0,1,2,1,5,5,5,5,1,,주)창성개발_부산광역시동구수정동96번지7호
171,소독업,09_30_11_P,3420000,PHMB520073420023042500002,2007-06-08,,1,영업/정상,13,영업중,,,,,952-7482,,701-845,대구광역시 동구 효목2동 424번지 10호,대구광역시 동구 효목로5길 87 (효목동),41234.0,(주)강진종합관리,2026-02-09 09:38:37,U,2026-02-11 02:40:00,,347733.335038032,265356.166156817,29.95,50.2,1,2,1,5,5,5,5,1,,(주)강진종합관리_대구광역시동구효목2동424번지10호
91,소독업,09_30_11_P,3230000,PHMB520063230034042500004,2006-12-06,,1,영업/정상,13,영업중,,,,,02)522-8678,,138-841,서울특별시 송파구 삼전동 178번지 1호 지하1층,"서울특별시 송파구 삼학사로11길 11 (삼전동,지하1층)",,좋은생활환경,2026-02-04 09:47:07,U,2026-02-06 02:40:00,,208382.202393567,444362.769077476,28.9,12.81,1,2,1,5,5,5,5,1,,좋은생활환경_서울특별시송파구삼전동178번지1호지하1층
22,소독업,09_30_11_P,3830000,PHMB520253830263042500008,2006-09-28,,1,영업/정상,13,영업중,,,,,031-426-3378,,,경기도 안양시 동안구 관양동 919,"경기도 안양시 동안구 벌말로 80, 13층 1303~1305호 (관양동)",14058.0,주식회사 세움인,2026-02-02 11:05:54,U,2026-02-04 02:40:00,,197229.395776958,432586.261418237,222.3,4.57,2,2,0,5,5,8,5,1,,주식회사세움인_경기도안양시동안구관양동919
23,소독업,09_30_11_P,3320000,PHMB520063320045042500003,2006-03-21,,3,폐업,3,폐업,2026-02-02,,,,365-3341,,616-090,부산광역시 북구 구포동 1123번지 7호,부산광역시 북구 사상로 588 (구포동),46503.0,배성산업(주),2026-02-02 17:49:56,U,2026-02-04 02:40:00,,381250.883405367,190403.803172189,68.25,0.0,1,2,1,5,5,5,5,1,,배성산업(주)_부산광역시북구구포동1123번지7호
34,소독업,09_30_11_P,3830000,PHMB520063830077042500001,2006-03-20,,1,영업/정상,13,영업중,,,,,031-423-1713,,431-060,경기도 안양시 동안구 관양동 평촌오즈비타워 905호,"경기도 안양시 동안구 벌말로 126, 905호 (관양동, 평촌오즈비타워)",14057.0,(주)효산종합관리,2026-02-02 11:20:19,U,2026-02-04 02:40:00,,197294.653649091,433065.342670877,30.0,15.0,1,2,0,3,5,5,5,2,,(주)효산종합관리_경기도안양시동안구관양동평촌오즈비타워905호
270,소독업,09_30_11_P,3180000,PHMB520163180034042500001,2005-11-22,,1,영업/정상,13,영업중,,,,,02-3281-6463,,,서울특별시 영등포구 당산동3가 558번지 3호 2층,"서울특별시 영등포구 선유동1로 50, 204호 (당산동3가, THE PARK 365)",7261.0,이수환경공사(주),2026-02-12 16:22:37,U,2026-02-14 02:40:00,,190487.78435765,447142.741732677,0.0,0.0,1,2,0,3,5,5,5,1,,이수환경공사(주)_서울특별시영등포구당산동3가558번지3호2층
176,소독업,09_30_11_P,3060000,PHMB520053060034042500004,2005-04-14,,3,폐업,3,폐업,2026-02-09,,,,2208-6399,,131-783,"서울특별시 중랑구 신내2동 783번지 성원상가 지하 1,3호","서울특별시 중랑구 신내로 51 (신내동, 성원상가 지하 1,3호)",2076.0,정아환경개발,2026-02-09 13:22:36,U,2026-02-11 02:40:00,,208294.31154469,455843.287574845,0.0,0.0,1,2,1,5,5,5,5,1,,"정아환경개발_서울특별시중랑구신내2동783번지성원상가지하1,3호"
207,소독업,09_30_11_P,3940000,PHMB520043940139042500002,2004-10-19,,1,영업/정상,13,영업중,,,,,031-975-6502,,,경기도 고양시 일산서구 대화동 2182번지 13호 지1층,"경기도 고양시 일산서구 강성로232번길 18, 지1층 (대화동)",10377.0,(주)원스탑그린뱅크,2026-02-10 14:59:38,U,2026-02-12 02:40:00,,178047.006814812,463795.284292766,0.0,0.0,1,2,1,5,5,5,5,1,,(주)원스탑그린뱅크_경기도고양시일산서구대화동2182번지13호지1층
33,소독업,09_30_11_P,3830000,PHMB520043830077042500003,2004-08-30,,1,영업/정상,13,영업중,,,,,031-455-9377,,,경기도 안양시 동안구 호계동 984번지 14호,"경기도 안양시 동안구 흥안대로145번길 102-3, 2층 (호계동)",14109.0,(주)화목,2026-02-02 15:34:24,U,2026-02-04 02:40:00,,196211.377769595,430342.161042092,12.21,20.25,1,2,1,5,5,5,5,1,,(주)화목_경기도안양시동안구호계동984번지14호
277,소독업,09_30_11_P,3050000,PHMB520043050034042500001,2004-02-18,,2,휴업,2,휴업,,2026-02-12,2027-02-11,,02-2214-0008,,,서울특별시 동대문구 답십리동 483번지 39호,"서울특별시 동대문구 황물로 103, 402호 (답십리동)",2602.0,(주)한성이엔지,2026-02-12 17:52:28,U,2026-02-14 02:40:00,,204486.997989395,451928.85891879,0.0,0.0,1,2,1,5,5,5,5,1,,(주)한성이엔지_서울특별시동대문구답십리동483번지39호
119,소독업,09_30_11_P,3830000,PHMB520183830263042500001,2003-10-22,,1,영업/정상,13,영업중,,,,,031-426-9501,,,경기도 안양시 동안구 호계동 974번지,"경기도 안양시 동안구 경수대로 507, kt 호계사옥(본동)빌딩 (호계동)",14120.0,(주)세스코 경기서남지역단,2026-02-05 14:36:20,U,2026-02-07 02:40:00,,196173.124641354,429500.521424731,0.0,0.0,1,3,1,5,5,15,20,1,,(주)세스코경기서남지역단_경기도안양시동안구호계동974번지
250,소독업,09_30_11_P,3940000,PHMB520033940140042500001,2003-07-01,,1,영업/정상,13,영업중,,,,,031-924-3999,,,경기도 고양시 일산서구 탄현동 1577번지 3호 부건프라자502호,"경기도 고양시 일산서구 산현로 11, 502호 (탄현동, 부건프라자)",10343.0,종합관리티엠코리아(주),2026-02-11 16:16:12,U,2026-02-13 02:40:00,,179014.55384278,465261.64924596,25.1,26.4,1,2,1,7,5,7,5,1,,종합관리티엠코리아(주)_경기도고양시일산서구탄현동1577번지3호부건프라자502호
8,소독업,09_30_11_P,3830000,PHMB520023830077042500001,2002-08-29,,1,영업/정상,13,영업중,,,,,381-2862,,,,"경기도 안양시 동안구 귀인로 155, 상가동 지하층 11,12호 (호계동, 목련아파트)",14076.0,G&C엔바이오,2026-02-02 14:55:07,U,2026-02-04 02:40:00,,196143.110550996,431465.450288077,0.0,0.0,1,2,1,5,5,5,5,1,,G&C엔바이오_
105,소독업,09_30_11_P,4050000,PHMB520024050149042500001,2002-07-12,,1,영업/정상,13,영업중,,,,,266-8370,,,경기도 용인시 수지구 풍덕천동 682-8,"경기도 용인시 수지구 문인로31번길 21-19, 1층 101호 (풍덕천동)",16829.0,주식회사 에이엔비퓨미,2026-02-03 11:25:33,U,2026-02-06 02:40:00,,208831.985187949,425476.597819008,19.84,6.61,1,2,1,5,5,5,5,1,,주식회사에이엔비퓨미_경기도용인시수지구풍덕천동682-8
124,소독업,09_30_11_P,3940000,PHMB520023940140042500001,2002-04-01,,1,영업/정상,13,영업중,,,,,031-917-9123,,411-841,경기도 고양시일산서구 탄현동 1503번지 1호,경기도 고양시 일산서구 현중로36번길 66 (탄현동),10244.0,(주)우양,2026-02-05 16:13:59,U,2026-02-07 02:40:00,,179780.776840719,465813.925014066,15.59,11.68,1,2,1,5,5,5,5,1,,(주)우양_경기도고양시일산서구탄현동1503번지1호
246,소독업,09_30_11_P,3830000,PHMB520013830076042500001,2001-08-21,,1,영업/정상,13,영업중,,,,,031-445-1280,,,경기도 안양시 만안구 안양동 1432 안양아이에스BIZ타워센트럴 A동 402호,"경기도 안양시 만안구 덕천로152번길 25, 안양아이에스BIZ타워센트럴 A동  층 402호 (안양동)",14084.0,남광개발(주),2026-02-11 16:09:36,U,2026-02-13 02:40:00,,,,86.5,27.0,2,3,0,5,5,5,5,1,,남광개발(주)_경기도안양시만안구안양동1432안양아이에스BIZ타워센트럴A동402호
90,소독업,09_30_11_P,3070000,PHMB520013070034042500002,2001-04-02,,1,영업/정상,13,영업중,,,,,02-911-2091,,,서울특별시 성북구 삼선동3가 95,"서울특별시 성북구 보문로29길 119, 4,5층 (삼선동3가)",2868.0,남경종합관리(주),2026-02-03 17:28:25,U,2026-02-06 02:40:00,,201014.310816501,453669.149299093,224.18,91.57,1,2,1,3,5,5,5,1,,남경종합관리(주)_서울특별시성북구삼선동3가95
89,소독업,09_30_11_P,3540000,PHMB520003540021042500002,2000-06-21,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 십정동 421번지 광운빌딩,인천광역시 부평구 열우물로49번길 37-4 (십정동),21452.0,(주)탑플러스,2026-02-03 09:21:27,U,2026-02-06 02:40:00,,173356.490737052,440985.391563601,0.0,0.0,1,2,1,5,5,5,5,1,,(주)탑플러스_인천광역시부평구십정동421번지광운빌딩
293,소독업,09_30_11_P,5100000,PHMB520005100000042500001,2000-02-02,,1,영업/정상,13,영업중,,,,,054-333-3235,,770-080,경상북도 영천시 화룡동 315번지,경상북도 영천시 장수로 74 (화룡동),38839.0,청수환경용역,2026-02-13 16:54:49,U,2026-02-15 02:40:00,,372904.217310906,275770.997407288,0.0,0.0,1,2,1,5,5,5,5,1,,청수환경용역_경상북도영천시화룡동315번지
272,소독업,09_30_11_P,4641000,PHMB519994640131042500001,1999-09-29,,1,영업/정상,13,영업중,,,,,063-229-5631,,,전북특별자치도 전주시 완산구 삼천동1가 561,"전북특별자치도 전주시 완산구 송정로 10, 1층 (삼천동1가)",55084.0,하이디스,2026-02-12 17:44:58,U,2026-02-14 02:40:00,,210572.321143262,255791.28652752,15.72,22.13,1,2,1,5,5,5,5,1,,하이디스_전북특별자치도전주시완산구삼천동1가561
113,소독업,09_30_11_P,3310000,PHMB519953310024042500001,1995-12-21,,1,영업/정상,13,영업중,,,,,051-632-9941,,608-773,부산광역시 남구 우암1동 25번지 자유1차아파트 상가,부산광역시 남구 우암로154번길 57 (우암동),48482.0,(주)구구환경공사,2026-02-03 11:21:07,U,2026-02-06 02:40:00,,389636.545446055,182785.791632761,25.8,17.4,1,3,1,5,5,5,5,1,,(주)구구환경공사_부산광역시남구우암1동25번지자유1차아파트상가
10,소독업,09_30_11_P,3830000,PHMB519943830077042500001,1994-02-22,,1,영업/정상,13,영업중,,,,,422-8922,,,,"경기도 안양시 동안구 벌말로 126, 9층 906호 (관양동, 평촌오비즈타워)",14057.0,(주)태영,2026-02-02 15:25:17,U,2026-02-04 02:40:00,,197294.653649091,433065.342670877,115.0,39.6,1,2,0,3,5,5,5,1,,(주)태영_
109,소독업,09_30_11_P,4681000,PHMB519934680066042500001,1993-06-28,,1,영업/정상,13,영업중,,,,,858-1126,,570-964,전북특별자치도 익산시 마동 361번지 15호,전북특별자치도 익산시 서동로 151-7 (마동),54597.0,제일방역,2026-02-04 15:29:49,U,2026-02-06 02:40:00,,196951.424249439,270717.547263604,0.0,0.0,1,2,1,5,5,5,5,1,,제일방역_전북특별자치도익산시마동361번지15호
175,소독업,09_30_11_P,3900000,PHMB519923900028042500001,1992-12-29,,1,영업/정상,13,영업중,,,,,02-898-8425,,,경기도 광명시 하안동 303-1,"경기도 광명시 오리로651번길 6, 지하층 14호 (하안동)",14303.0,기산종합환경,2026-02-09 15:31:27,U,2026-02-11 02:40:00,,188977.547910215,439709.295802523,24.0,5.8,2,7,2,10,5,5,5,1,,기산종합환경_경기도광명시하안동303-1
204,소독업,09_30_11_P,5380000,PHMB519855380021042500001,1985-03-21,,1,영업/정상,13,영업중,,,,,055-385-3713,,,경상남도 양산시 동면 금산리 1433-5,"경상남도 양산시 동면 금오4길 49, 1층",50639.0,동남방역공사,2026-02-10 16:48:57,U,2026-02-12 02:40:00,,384336.043952709,203279.126006286,54.0,54.0,1,2,0,4,5,5,5,1,,동남방역공사_경상남도양산시동면금산리1433-5
