"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자본금","거래처",
"313","석유판매업","09_28_08_P","3830000","1991383006201500002","1991-11-26","","01","영업/정상","06","휴지사업재개","","","","","031 4696050","549","","경기도 안양시 만안구 안양동 836-29","경기도 안양시 만안구 안양로 425 (안양동)","","(주)안국에너지 서진주유소","2026-02-24 11:00:37","U","2026-02-26 02:40:00","주유소","192240.994000633","434017.448450887","","",
"314","석유판매업","09_28_08_P","3680000","1993368001401500069","1993-11-30","","03","폐업","03","폐지","2026-02-24","","","","042 622 6680","742.5","","대전광역시 대덕구 오정동 65-1","대전광역시 대덕구 한밭대로 1036 (오정동)","","한솔주유소","2026-02-24 14:10:48","U","2026-02-26 02:40:00","주유소","237060.401276218","317547.763691139","","",
"315","석유판매업","09_28_08_P","4201000","2004420008501500004","2004-07-29","","01","영업/정상","01","신규등록","","","","","033 641 4450","1271.8","","강원특별자치도 강릉시 교동 1893","강원특별자치도 강릉시 하슬라로 159 (교동)","","케이에이치에너지(주)KH교동주유소","2026-02-24 08:47:58","U","2026-02-26 02:40:00","주유소","365098.396577207","475197.215208325","","",
"316","석유판매업","09_28_08_P","5380000","2011538010601500002","2011-01-24","","01","영업/정상","07","영업개시","","","","","","1152.32","","경상남도 양산시 상북면 석계리 971","경상남도 양산시 상북면 양산대로 1510","","승학에너지(주)","2026-02-24 10:55:37","U","2026-02-26 02:40:00","주유소","386793.462790924","213289.699246682","","",
"317","석유판매업","09_28_08_P","4211000","1997421009301500044","1997-10-25","","01","영업/정상","07","영업개시","","","","","","847","","강원특별자치도 동해시 송정동 1050-1 , 1050-3","강원특별자치도 동해시 대동로 263 (송정동)","","항만주유소(주)클린산업","2026-02-24 16:59:03","U","2026-02-26 02:40:00","주유소","387830.905096253","445541.249696702","","",
"318","석유판매업","09_28_08_P","3940000","2008394017801500017","2008-10-02","","01","영업/정상","01","신규등록","","","","","02-371-2025","989","","경기도 고양시 덕양구 지축동 588-5","경기도 고양시 덕양구 일영로 127 (지축동)","","효자로주유소","2026-02-24 14:05:24","U","2026-02-26 02:40:00","주유소","192867.568513048","461686.335834835","","",
"319","석유판매업","09_28_08_P","3190000","2006319007201501705","1993-01-07","","03","폐업","03","폐지","2026-02-24","","","","02  532 0606","634","","서울특별시 동작구 사당동 86-3","서울특별시 동작구 동작대로 135 (사당동)","","지에스칼텍스(주) 남성주유소","2026-02-24 14:54:51","U","2026-02-26 02:40:00","주유소","198335.327466772","442942.8646713","","",
"320","석유판매업","09_28_08_P","3230000","1993323007801500001","1993-12-10","","01","영업/정상","01","신규등록","","","","2011-11-13","02 4242900","734","","서울특별시 송파구 석촌동 210-16","서울특별시 송파구 삼학사로 50 (석촌동)","","(주)지에스이앤알송파제일주유소","2026-02-24 15:31:19","U","2026-02-26 02:40:00","주유소","208536.909631379","444388.710225366","","",
"321","석유판매업","09_28_08_P","3230000","1993323013101500032","1993-06-01","","01","영업/정상","01","신규등록","","","","","0222033737","793.4","","서울특별시 송파구 송파동 174-16","서울특별시 송파구 송이로 28 (송파동)","","이월주유소","2026-02-24 15:30:27","U","2026-02-26 02:40:00","주유소","210218.705262671","444486.401218198","","",
"322","석유판매업","09_28_08_P","5220000","2010522000901500001","2010-03-22","","01","영업/정상","06","휴지사업재개","","2010-09-20","2011-09-20","","","3273","","경상북도 칠곡군 지천면 연화리 700","경상북도 칠곡군 지천면 금호로 272","","(주)제이에스 영남복합물류 주유소","2026-02-24 11:16:52","U","2026-02-26 02:40:00","주유소","330765.306825562","273954.605632105","","",
"323","석유판매업","09_28_08_P","5400000","1996540000901500048","1996-06-13","","01","영업/정상","06","휴지사업재개","","","","2021-02-03","055 583 5188","1033","","경상남도 함안군 산인면 송정리 792-5","경상남도 함안군 산인면 함마대로 1834","52072","주식회사 금성에너지 대박주유소","2026-02-24 10:55:58","U","2026-02-26 02:40:00","주유소","330024.526294587","198424.771477464","","",
"324","석유판매업","09_28_08_P","5710000","2001441001101500006","2001-10-19","","01","영업/정상","01","신규등록","","","","","043 2638059","1322","","충청북도 청주시 서원구 현도면 죽전리 64-27","충청북도 청주시 서원구 현도면 청남로 502","","(주)같이오름","2026-02-24 10:36:38","U","2026-02-26 02:40:00","주유소","238221.835424381","333216.408922268","","",
"325","석유판매업","09_28_08_P","3480000","1998348000501200001","1998-10-21","","01","영업/정상","01","신규등록","","","","","053 633 7722","539","","대구광역시 달성군 화원읍 명곡리 307","대구광역시 달성군 화원읍 비슬로502길 5","","옥포동양석유","2026-02-24 09:44:24","U","2026-02-26 02:40:00","일반판매소","334805.344176377","256559.112101616","","",
"326","석유판매업","09_28_08_P","4400000","2017440024101500001","2017-11-17","","02","휴업","05","사업휴지","","2023-01-26","9999-12-31","","043-652-5878","972","","충청북도 제천시 고암동 980-7","충청북도 제천시 제천북로 791 (고암동)","27138","호반주유소","2026-02-24 09:57:05","U","2026-02-26 02:40:00","주유소","308239.765357702","407852.252947949","","",
"327","석유판매업","09_28_08_P","4470000","1998447003901500080","2005-09-26","","01","영업/정상","07","영업개시","","","","","043-883-4567","","","충청북도 음성군 금왕읍 무극리 14-1","충청북도 음성군 금왕읍 대금로 1452","","초원주유소","2026-02-24 11:03:49","U","2026-02-26 02:40:00","주유소","252802.560964112","387532.491896799","","",
"328","석유판매업","09_28_08_P","5700000","1994411000901508002","2004-02-16","","02","휴업","05","사업휴지","","2025-11-03","2026-11-02","","031 882 8311","995","","경기도 여주시 대신면 계림리 132-1","경기도 여주시 대신면 여양1로 527","","대동주유소","2026-02-24 11:13:50","U","2026-02-26 02:40:00","주유소","253021.919891634","434817.915250793","","",
"329","석유판매업","09_28_08_P","3910000","2008391018101500022","2008-11-28","","01","영업/정상","07","영업개시","","","","","031 611 5149","1188","","경기도 평택시 진위면 마산리 387-3","경기도 평택시 진위면 삼남로 691","","대성에너지","2026-02-24 16:11:17","U","2026-02-26 02:40:00","주유소","207994.053877636","398189.664793195","","",
"330","석유판매업","09_28_08_P","5590000","2017559023001500001","2017-02-13","","01","영업/정상","01","신규등록","","","","","","968","","경기도 양주시 삼숭동 469","경기도 양주시 부흥로 2214 (삼숭동)","","이케이에너지(주) 옥정주유소","2026-02-24 11:33:49","U","2026-02-26 02:40:00","주유소","208707.025962908","478480.423813414","","",
"331","석유판매업","09_28_08_P","5680000","2002463001001500006","2002-06-08","","01","영업/정상","01","신규등록","","","","","000000000000","1562","","충청남도 당진시 합덕읍 운산리 47-11","충청남도 당진시 합덕읍 덕평로 424 (합덕농협)","","합덕농협주유소","2026-02-25 09:32:26","U","2026-02-27 02:40:00","주유소","180611.558891742","366377.785817066","","",
"332","석유판매업","09_28_08_P","4540000","1993454001201500002","1993-05-03","","02","휴업","05","사업휴지","","2026-02-25","2027-02-24","2023-08-14","041 7329581","990","","충청남도 논산시 부적면 반송리 225-5","충청남도 논산시 부적면 계백로 1508","","부적농협1호주유소","2026-02-25 18:05:43","U","2026-02-27 02:40:00","주유소","212645.112312436","301365.00550101","","",
"333","석유판매업","09_28_08_P","3260000","2008326006601500001","2008-07-08","","01","영업/정상","07","영업개시","","","","","051 243 6661","983","","부산광역시 서구 암남동 645-28","부산광역시 서구 원양로 260 (암남동)","49273","스타2주유소","2026-02-25 13:26:58","U","2026-02-27 02:40:00","주유소","382943.380846366","176867.483012922","","",
"334","석유판매업","09_28_08_P","3260000","2009326007001500001","2009-09-11","","01","영업/정상","07","영업개시","","","","","051-242-7719","2000","","부산광역시 서구 남부민동 689","부산광역시 서구 충무대로 240 (남부민동)","49255","(주)에이치제이피에너지파트너스 빙고주유소","2026-02-25 14:09:55","U","2026-02-27 02:40:00","주유소","384537.31662951","178862.732612704","","",
"335","석유판매업","09_28_08_P","4301000","2013430006901500001","2013-08-19","","02","휴업","05","사업휴지","","2026-02-25","2027-02-24","","033 455 3770","732","","강원특별자치도 철원군 동송읍 장흥리 274-4","강원특별자치도 철원군 동송읍 태봉로 2085","","유공오일뱅크","2026-02-25 10:16:18","U","2026-02-27 02:40:00","주유소","222980.565142533","521780.14879396","","",
"336","석유판매업","09_28_08_P","5700000","2019570007701200004","2019-08-14","","01","영업/정상","07","영업개시","","","","","","","","경기도 여주시 대신면 하림리 72-2 112호","경기도 여주시 대신면 하림3길 24, 112호","12611","성환에너지","2026-02-25 09:20:42","U","2026-02-27 02:40:00","일반판매소","257022.898297917","428540.793441867","","",
"337","석유판매업","09_28_08_P","4321000","1994432000701500009","1994-06-01","","01","영업/정상","06","휴지사업재개","","","","2026-02-25","033 481 5182","847","","강원특별자치도 양구군 양구읍 한전리 242-2 한전리주유소","강원특별자치도 양구군 양구읍 금강산로 984, 한전리주유소","24512","한전리주유소","2026-02-25 09:47:46","U","2026-02-27 02:40:00","주유소","288850.574404166","517858.15413774","","",
"338","석유판매업","09_28_08_P","3780000","2009378020701500001","2009-12-30","","01","영업/정상","07","영업개시","","","","","031-745-5189","1496","","경기도 성남시 중원구 상대원동 375-12","경기도 성남시 중원구 순환로 128 (상대원동)","","하이테크에너지주식회사","2026-02-25 17:08:47","U","2026-02-27 02:40:00","주유소","215784.559834469","437018.013783854","","",
"339","석유판매업","09_28_08_P","5670000","2003528011701500005","1983-07-05","","01","영업/정상","07","영업개시","","2026-02-25","2026-07-31","","055-255-9881","100","","경상남도 창원시 마산회원구 석전동 270-32","경상남도 창원시 마산회원구 삼호로 258 (석전동)","","주식회사아성통상 아성창원직영주유소","2026-02-25 09:45:05","U","2026-02-27 02:40:00","주유소","342536.456264374","193675.188185735","","",
"340","석유판매업","09_28_08_P","4090000","1996409004401500001","1996-01-04","","01","영업/정상","01","신규등록","","","","","031 9825151","989","","경기도 김포시 양촌읍 누산리 467-3","경기도 김포시 양촌읍 김포대로 1634","","(주)무진에너지플러스","2026-02-25 15:38:14","U","2026-02-27 02:40:00","주유소","169610.519275853","462464.934349962","","",
"341","석유판매업","09_28_08_P","5460000","1976546000601500001","1976-04-23","","01","영업/정상","01","신규등록","","","","","055 9631188","1450","","경상남도 함양군 함양읍 교산리 974-3","경상남도 함양군 함양읍 함양로 1175","","호남주유소","2026-02-25 14:09:48","U","2026-02-27 02:40:00","주유소","265983.69785559","225139.087779717","","",
"342","석유판매업","09_28_08_P","3670000","2000367000001500090","1994-08-19","","01","영업/정상","01","신규등록","","","","","004208642207","990","","대전광역시 유성구 화암동 30-5","대전광역시 유성구 유성대로 1495 (화암동)","","북대전주유소","2026-02-25 13:25:34","U","2026-02-27 02:40:00","주유소","234029.259302673","323257.564921166","","",
"343","석유판매업","09_28_08_P","4470000","1987447003901500015","1998-01-21","","01","영업/정상","07","영업개시","","","","","043 881 4555","1068","","충청북도 음성군 감곡면 문촌리 64-10","충청북도 음성군 감곡면 북부로 778-8","","태화 명품주유소","2026-02-25 15:36:33","U","2026-02-27 02:40:00","주유소","263767.900575877","401355.082426024","","",
"344","석유판매업","09_28_08_P","4570000","1991457001201500027","1991-05-25","","01","영업/정상","01","신규등록","","","","","0041 8348942","","","충청남도 부여군 옥산면 안서리 39-5","충청남도 부여군 옥산면 대백제로 347","","서부여농협옥산지점주유소","2026-02-26 10:06:21","U","2026-02-28 02:40:00","주유소","175990.216751497","299183.978144431","","",
"345","석유판매업","09_28_08_P","4530000","1991453011601500009","1991-09-01","","01","영업/정상","01","신규등록","","","","","041 6647197","2142","","충청남도 서산시 인지면 둔당리 49-2","충청남도 서산시 인지면 무학로 1747","","행복한주유소","2026-02-26 08:59:25","U","2026-02-28 02:40:00","주유소","148870.430901668","362095.732120509","","",
"346","석유판매업","09_28_08_P","3450000","1994345001201500047","1994-01-20","","01","영업/정상","01","신규등록","","","","","053  3148816","781","","대구광역시 북구 태전동 625-2","대구광역시 북구 칠곡중앙대로 290 (태전동)","","기분좋은주유소","2026-02-26 09:56:07","U","2026-02-28 02:40:00","주유소","339559.171077609","270139.646892205","","",
"347","석유판매업","09_28_08_P","3680000","1995368001401200041","2004-12-27","","01","영업/정상","07","영업개시","","","","2013-01-11","042 623 5145","777.8","","대전광역시 대덕구 송촌동 563-3","대전광역시 대덕구 동서대로 1811 (송촌동)","","대덕주유소","2026-02-26 10:54:29","U","2026-02-28 02:40:00","주유소","239879.808960451","317478.910493913","","",
"348","석유판매업","09_28_08_P","5120000","1976512001201500015","1976-06-28","","01","영업/정상","07","영업개시","","","","","054 553 5553","972","","경상북도 문경시 유곡동 40-14","경상북도 문경시 유곡불정로 78 (유곡동)","","새문경주유소","2026-02-26 17:25:09","U","2026-02-28 02:40:00","주유소","304039.485027584","347397.140043298","","",
"349","석유판매업","09_28_08_P","5330000","1996533001501500002","1996-05-09","","01","영업/정상","01","신규등록","","","","","055 6488251","1478","","경상남도 통영시 용남면 동달리 432-6 외4필지(6,10,11,12)","경상남도 통영시 용남면 남해안대로 332","","주식회사 용남에너지","2026-02-26 11:42:29","U","2026-02-28 02:40:00","주유소","332365.301112818","154177.119558432","","",
"350","석유판매업","09_28_08_P","5080000","2006508013301500004","2006-04-12","","01","영업/정상","07","영업개시","","","","","054 473 5200","1348","","경상북도 구미시 인의동 581-4외 3","경상북도 구미시 여헌로 18 (인의동)","","(주)서한주유소","2026-02-26 11:21:32","U","2026-02-28 02:40:00","주유소","328197.160738778","290139.180178266","","",
"351","석유판매업","09_28_08_P","4860000","2001486006301500001","2001-06-25","","01","영업/정상","01","신규등록","","","","","061 363 3346","744","","전라남도 곡성군 삼기면 괴소리 301-1","전라남도 곡성군 삼기면 곡순로 1269","","금정주유소","2026-02-26 17:41:21","U","2026-02-28 02:40:00","주유소","220333.532207027","192172.590017233","","",
"352","석유판매업","09_28_08_P","5530000","2008553018701500011","2008-06-03","","01","영업/정상","06","휴지사업재개","","2018-10-08","2019-03-07","2019-03-08","","1450","","경기도 화성시 만세구 우정읍 석천리 1-5","경기도 화성시 만세구 우정읍 포승향남로 1207","","한결에너지","2026-02-26 09:57:43","U","2026-02-28 02:40:00","주유소","181804.165087108","394788.038103118","","",
"353","석유판매업","09_28_08_P","5110000","2007511012401500003","2007-11-28","","01","영업/정상","07","영업개시","","","","","054-531-1984","48863","","경상북도 상주시 화서면 상용리 산 89-1","경상북도 상주시 화서면 터골길 51-25","","화서(영덕방향)주유소","2026-02-26 09:19:30","U","2026-02-28 02:40:00","주유소","282860.983966567","327412.331621975","","",
"354","석유판매업","09_28_08_P","5150000","1990515006201500003","1990-09-20","","01","영업/정상","06","휴지사업재개","","","","2026-03-01","054 834 4936","1137","","경상북도 의성군 의성읍 오로리 488-1","경상북도 의성군 의성읍 구봉길 51","","오로주유소","2026-02-26 17:53:05","U","2026-02-28 02:40:00","주유소","352666.72168255","315781.962059902","","",
"355","석유판매업","09_28_08_P","4080000","2008408014101500002","2008-03-06","","01","영업/정상","06","휴지사업재개","","","","2022-08-01","","1475","","경기도 안성시 계동 203-20","경기도 안성시 안성맞춤대로 749 (계동)","","오일파크주유소","2026-02-26 08:59:50","U","2026-02-28 02:40:00","주유소","223499.652596258","386768.049019429","","",
"356","석유판매업","09_28_08_P","5670000","2000528000001500036","1992-03-19","","02","휴업","05","사업휴지","","2026-02-28","2026-08-27","","0551 2459666","508.85","","경상남도 창원시 마산합포구 교방동 323-1,2","경상남도 창원시 마산합포구 무학로 503 (교방동)","","무학산주유소","2026-02-26 15:37:38","U","2026-02-28 02:40:00","주유소","342162.817518123","191520.445083294","","",
"357","석유판매업","09_28_08_P","4010000","2000401005501500001","2000-09-25","","01","영업/정상","07","영업개시","","","","2019-10-02","031 499 4580","1400","","경기도 시흥시 정왕동 876-420","경기도 시흥시 역전로 318 (정왕동)","","(주)정안에너지","2026-02-26 16:25:24","U","2026-02-28 02:40:00","주유소","176690.212116036","427981.664822446","","",
"358","석유판매업","09_28_08_P","3920000","2009392005701500001","2009-12-10","","01","영업/정상","06","휴지사업재개","","2013-01-29","2013-12-31","2013-10-30","031-866-6585","2835","","경기도 동두천시 상패동 201-12 외1필지","경기도 동두천시 삼육사로 733 (상패동)","","이담주유소","2026-02-26 10:30:40","U","2026-02-28 02:40:00","주유소","203021.205464143","489515.296091304","","",
"359","석유판매업","09_28_08_P","3290000","1995329001301500057","1995-06-02","","03","폐업","03","폐지","","","","","051 898 5151","1864","","부산광역시 부산진구 당감동 613-8","부산광역시 부산진구 동평로 21, 대흥주유소 (당감동)","47161","대흥주유소 부산진구1호점","2026-02-26 09:38:12","U","2026-02-28 02:40:00","주유소","385043.723680316","186954.837669332","","",
"360","석유판매업","09_28_08_P","4400000","2020440029701500001","2020-10-28","","02","휴업","05","사업휴지","","2025-09-11","9999-01-01","","043-653-6319","1666","","충청북도 제천시 봉양읍 연박리 1070-1","충청북도 제천시 봉양읍 북부로 1180","27112","탑주유소","2026-02-26 17:55:28","U","2026-02-28 02:40:00","주유소","297728.35638704","404111.025349557","","",
"361","석유판매업","09_28_08_P","5710000","1992441001101500069","1992-04-22","","01","영업/정상","06","휴지사업재개","","2014-06-26","2014-11-16","2014-11-14","043 2171444","1001","","충청북도 청주시 청원구 오창읍 화산리(華山) 395-2","충청북도 청주시 청원구 오창읍 중부고속도로 19","","오창(통영방향)주유소","2026-02-26 16:51:22","U","2026-02-28 02:40:00","주유소","242948.328546308","361978.326477687","","",
"362","석유판매업","09_28_08_P","5590000","1993559007301500030","1993-06-01","","01","영업/정상","01","신규등록","","","","","003108553302","1749","","경기도 양주시 광적면 석우리 441-9 외 2필지","경기도 양주시 광적면 광적로 192","","석우리주유소","2026-02-26 13:46:02","U","2026-02-28 02:40:00","주유소","197856.395726921","481375.682709841","","",
