번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),자산규모,부채총액,자본금,판매방식명,Unnamed: 32,record_key
3769,통신판매업,08_26_04_P,5670000,2026567057030200072,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 창원시 마산합포구 부림동 **-*** 부림상가,"경상남도 창원시 마산합포구 *·**대로 ***, 부림상가 *층 **호 **호 (부림동)",51730,그린파크골프,2026-03-05 17:37:12,I,2026-03-07 00:20:02,기타,343214.387030391,190739.568846714,0,0,0,인터넷,,그린파크골프_경상남도창원시마산합포구부림동**-***부림상가
3768,통신판매업,08_26_04_P,5670000,2026567056630200100,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 창원시 의창구 북면 감계리 ***-* 창원 감계 힐스테이트 *차,"경상남도 창원시 의창구 북면 감계로 ***, ***동 ***호 (창원 감계 힐스테이트 *차)",51112,한앤코,2026-03-05 10:54:51,I,2026-03-07 00:20:02,종합몰,344011.741853567,201411.857533104,0,0,0,인터넷,,한앤코_경상남도창원시의창구북면감계리***-*창원감계힐스테이트*차
3766,통신판매업,08_26_04_P,5670000,2026567056630200098,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 창원시 의창구 소계동 ***-**,경상남도 창원시 의창구 금강로***번길 **-* (소계동),51184,"주식회사 엘루아 (ELLUA Co., Ltd)",2026-03-05 10:42:57,I,2026-03-07 00:20:02,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티,345370.867387278,196813.103407064,0,0,0,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",,"주식회사엘루아(ELLUACo.,Ltd)_경상남도창원시의창구소계동***-**"
3764,통신판매업,08_26_04_P,3080000,2026308019030200193,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강북구 미아동 ***-**,"서울특별시 강북구 도봉로 ***-*, *층 E-*호 (미아동)",01128,늘린,2026-03-05 16:30:11,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,202030.25340559,458962.158613007,0,0,0,인터넷,,늘린_서울특별시강북구미아동***-**
4435,통신판매업,08_26_04_P,3150000,2026315020030200679,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강서구 외발산동 ***-**,서울특별시 강서구 남부순환로**길 **-* (외발산동),07641,어텀글로우,2026-03-05 08:52:15,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,184406.852640481,449490.373444226,0,0,0,인터넷,,어텀글로우_서울특별시강서구외발산동***-**
4436,통신판매업,08_26_04_P,3150000,2026315020030200680,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강서구 마곡동 ***-* ***,"서울특별시 강서구 공항대로 ***, *** ***호 (마곡동)",07807,주식회사 플레이그라운드코퍼레이션,2026-03-05 09:00:27,I,2026-03-07 00:20:02,교육/도서/완구/오락 기타,184572.413912003,450792.481822587,0,0,0,"TV홈쇼핑, 인터넷",,주식회사플레이그라운드코퍼레이션_서울특별시강서구마곡동***-****
3763,통신판매업,08_26_04_P,5540000,2026554035830200469,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 능평동 ***-* 모어하우스,"경기도 광주시 태재로 ***-*, C동 ***호 (능평동, 모어하우스)",12772,넥스트비전,2026-03-05 20:32:51,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,,,0,0,0,인터넷,,넥스트비전_경기도광주시능평동***-*모어하우스
3762,통신판매업,08_26_04_P,5540000,2026554035830200468,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 경안동 **-**,"경기도 광주시 경안로**번길 **, *층 (경안동)",12761,뜨개무너(mooneoknits),2026-03-05 20:27:55,I,2026-03-07 00:20:02,기타,222429.602491308,434230.196992619,0,0,0,인터넷,,뜨개무너(mooneoknits)_경기도광주시경안동**-**
3761,통신판매업,08_26_04_P,5540000,2026554035830200467,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 탄벌동 *** 두산위브 광주센트럴파크,"경기도 광주시 회안대로 ***, ***동 ***호 (탄벌동, 두산위브 광주센트럴파크)",12747,로아네,2026-03-05 20:23:25,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,,,0,0,0,인터넷,,로아네_경기도광주시탄벌동***두산위브광주센트럴파크
3759,통신판매업,08_26_04_P,5540000,2026554035830200465,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 능평동 ***-* 모우림,"경기도 광주시 수레안길 **, ***동 ***호 (능평동, 모우림)",12772,우디네,2026-03-05 19:53:47,I,2026-03-07 00:20:02,종합몰,,,0,0,0,인터넷,,우디네_경기도광주시능평동***-*모우림
3758,통신판매업,08_26_04_P,5540000,2026554035830200464,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 퇴촌면 관음리 ***-* 청송빌리지,"경기도 광주시 퇴촌면 갈올길 **, ***호 (청송빌리지)",12713,루루셀렉트,2026-03-05 19:48:33,I,2026-03-07 00:20:02,종합몰,229386.355663501,439012.894573426,0,0,0,인터넷,,루루셀렉트_경기도광주시퇴촌면관음리***-*청송빌리지
3757,통신판매업,08_26_04_P,5540000,2026554035830200463,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 초월읍 지월리 ***-*,경기도 광주시 초월읍 경수길 ***,12728,농업회사법인 디에스푸드원 주식회사,2026-03-05 15:28:09,I,2026-03-07 00:20:02,건강/식품,226163.97878078,435447.25894451,0,0,0,인터넷,,농업회사법인디에스푸드원주식회사_경기도광주시초월읍지월리***-*
3756,통신판매업,08_26_04_P,5540000,2026554035830200462,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 신현동 ***-* 휴라시안,"경기도 광주시 새말길 ***, ***동 ***호 (신현동, 휴라시안)",12821,오대원,2026-03-05 15:04:33,I,2026-03-07 00:20:02,종합몰,,,0,0,0,인터넷,,오대원_경기도광주시신현동***-*휴라시안
4437,통신판매업,08_26_04_P,3150000,2026315020030200681,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강서구 화곡동 ***-**,서울특별시 강서구 초록마을로**길 *-** (화곡동),07730,리에,2026-03-05 09:08:22,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티 기타,186404.765158406,448259.918984537,0,0,0,인터넷,,리에_서울특별시강서구화곡동***-**
3755,통신판매업,08_26_04_P,5540000,2026554035830200461,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 광주시 고산동 *** 더샵오포센트럴포레,"경기도 광주시 태성*로 **, ***동 ****호 (고산동, 더샵오포센트럴포레)",12788,줌마디자인,2026-03-05 15:01:13,I,2026-03-07 00:20:02,기타,,,0,0,0,인터넷,,줌마디자인_경기도광주시고산동***더샵오포센트럴포레
4438,통신판매업,08_26_04_P,3150000,2026315020030200682,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강서구 염창동 *** 극동상록수아파트,"서울특별시 강서구 공항대로**길 **, ***동 ***호 (염창동, 극동상록수아파트)",07559,이실장,2026-03-05 09:12:46,I,2026-03-07 00:20:02,종합몰,188629.621220505,449630.08160131,0,0,0,인터넷,,이실장_서울특별시강서구염창동***극동상록수아파트
3774,통신판매업,08_26_04_P,3540000,2026354016130200440,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 부평동 ***-**,"인천광역시 부평구 주부토로 *, ***호 (부평동)",21390,셀린루아,2026-03-05 11:17:24,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,175476.481249018,443833.4101211,0,0,0,인터넷,,셀린루아_인천광역시부평구부평동***-**
3776,통신판매업,08_26_04_P,5310000,2026531026830200122,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 진주시 상대동 ***-**,"경상남도 진주시 대신로***번길 **, ***호 (상대동)",52774,마이노컴퍼니,2026-03-05 15:30:58,I,2026-03-07 00:20:02,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품 상품권,301541.839632885,187964.966092453,0,0,0,"인터넷, 기타",,마이노컴퍼니_경상남도진주시상대동***-**
3793,통신판매업,08_26_04_P,5670000,2026567056830200094,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 창원시 성산구 상남동 ***-*,"경상남도 창원시 성산구 동산로**번길 *, *층 (상남동)",51502,주식회사 스카이교육,2026-03-05 14:23:20,I,2026-03-07 00:20:02,교육/도서/완구/오락,353465.161739878,192012.885093047,0,0,0,인터넷,,주식회사스카이교육_경상남도창원시성산구상남동***-*
3777,통신판매업,08_26_04_P,5310000,2026531026830200123,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 진주시 칠암동 **-*,"경상남도 진주시 동진로 **, *층 (칠암동)",52727,마요미,2026-03-05 17:45:50,I,2026-03-07 00:20:02,종합몰,299821.955031998,187177.248687575,0,0,0,인터넷,,마요미_경상남도진주시칠암동**-*
4430,통신판매업,08_26_04_P,3930000,2026393048230200544,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 안산시 상록구 사동 ****-* 엘리지움,"경기도 안산시 상록구 석호로 ***, 지하*층 *호 (사동, 엘리지움)",15591,네르기스코리아,2026-03-05 22:02:40,I,2026-03-07 00:20:02,건강/식품 의류/패션/잡화/뷰티,186936.270014899,421434.706668873,0,0,0,인터넷,,네르기스코리아_경기도안산시상록구사동****-*엘리지움
3792,통신판매업,08_26_04_P,5670000,2026567056830200093,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상남도 창원시 성산구 가음동 ** 창원 가음 한화 꿈에그린,"경상남도 창원시 성산구 원이대로***번길 *, ***동 ****호 (가음동, 창원 가음 한화 꿈에그린)",51511,온림,2026-03-05 14:14:19,I,2026-03-07 00:20:02,의류/패션/잡화/뷰티,354071.163462832,191207.904288617,0,0,0,기타,,온림_경상남도창원시성산구가음동**창원가음한화꿈에그린
4420,통신판매업,08_26_04_P,4520000,2026452038330200240,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,충청남도 아산시 용화동 ****,충청남도 아산시 용화로*번길 *-** (용화동),31575,카페인가챠,2026-03-05 11:33:34,I,2026-03-07 00:20:02,교육/도서/완구/오락,200769.01343346,363454.876846673,0,0,0,인터넷,,카페인가챠_충청남도아산시용화동****
3790,통신판매업,08_26_04_P,5130000,2026513018030200182,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상북도 경산시 하양읍 서사리 *** 경산하양 우미린 에코포레,"경상북도 경산시 하양읍 서사도리로 **, 상가*동 ***호 (경산하양 우미린 에코포레)",38409,찬house,2026-03-05 16:18:16,I,2026-03-07 00:20:02,건강/식품,363069.706399482,270309.722169282,0,0,0,인터넷,,찬house_경상북도경산시하양읍서사리***경산하양우미린에코포레
3789,통신판매업,08_26_04_P,5130000,2026513018030200181,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상북도 경산시 계양동 ***-**,"경상북도 경산시 백양로 **, ***호 (계양동)",38592,대구굿보일러,2026-03-05 16:14:50,I,2026-03-07 00:20:02,가전,358110.497337641,258638.935370514,0,0,0,인터넷,,대구굿보일러_경상북도경산시계양동***-**
3788,통신판매업,08_26_04_P,5130000,2026513018030200180,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경상북도 경산시 남산면 사월리 ***,경상북도 경산시 남산면 서원길 **-**,38572,의주래커머스,2026-03-05 16:09:22,I,2026-03-07 00:20:02,종합몰,365503.182253151,256076.823215935,0,0,0,인터넷,,의주래커머스_경상북도경산시남산면사월리***
4431,통신판매업,08_26_04_P,3930000,2026393048230200545,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 안산시 단원구 고잔동 ***-* 중앙오피스텔 비 ***호,"경기도 안산시 단원구 고잔로 **, 중앙오피스텔 비 ***호 (고잔동)",15352,주식회사원우드,2026-03-05 22:11:51,I,2026-03-07 00:20:02,종합몰,185068.767406562,424185.02731601,0,0,0,인터넷,,주식회사원우드_경기도안산시단원구고잔동***-*중앙오피스텔비***호
3787,통신판매업,08_26_04_P,3160000,2026316015930200467,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 구로구 신도림동 ***-** 신도림*차푸르지오아파트,"서울특별시 구로구 경인로 ***-*, *층 ***-B***호호 (신도림동, 신도림*차푸르지오아파트)",08210,원곡유통상가,2026-03-05 14:41:27,I,2026-03-07 00:20:02,종합몰,189681.453330502,444964.854981166,0,0,0,인터넷,,원곡유통상가_서울특별시구로구신도림동***-**신도림*차푸르지오아파트
3786,통신판매업,08_26_04_P,3540000,2026354016130200447,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 일신동 **-*,"인천광역시 부평구 항동로***번길 **-**, *층 (일신동)",21418,주식회사 디엔솔루션,2026-03-05 16:15:29,I,2026-03-07 00:20:02,기타,177876.643641042,442195.660348286,0,0,0,인터넷,,주식회사디엔솔루션_인천광역시부평구일신동**-*
3785,통신판매업,08_26_04_P,3540000,2026354016130200446,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 삼산동 ***-* 주공미래타운*단지,"인천광역시 부평구 부평북로 ***, ***동 **층 ****호 (삼산동, 주공미래타운*단지)",21319,쑈킹마켓,2026-03-05 16:02:30,I,2026-03-07 00:20:02,종합몰,177416.967243113,446754.087696615,0,0,0,인터넷,,쑈킹마켓_인천광역시부평구삼산동***-*주공미래타운*단지
3783,통신판매업,08_26_04_P,3540000,2026354016130200444,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 삼산동 ***-* 청호빌딩,"인천광역시 부평구 체육관로 **, 청호빌딩 *층 ***호 (삼산동)",21344,매미블록(MAEMI BLOCK),2026-03-05 13:30:39,I,2026-03-07 00:20:02,자동차/자동차용품,176436.78522653,445155.893766162,0,0,0,인터넷,,매미블록(MAEMIBLOCK)_인천광역시부평구삼산동***-*청호빌딩
4432,통신판매업,08_26_04_P,3930000,2026393048230200546,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,경기도 안산시 상록구 이동 ***-* 월드프라자,"경기도 안산시 상록구 중보로 **, 월드프라자 *층 ***-***호 (이동)",15495,주식회사 애니원컴퍼니,2026-03-05 22:29:49,I,2026-03-07 00:20:02,종합몰,186646.616867435,422716.613445175,0,0,0,인터넷,,주식회사애니원컴퍼니_경기도안산시상록구이동***-*월드프라자
3782,통신판매업,08_26_04_P,3540000,2026354016130200443,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 산곡동 ***-** 한화아파트,"인천광역시 부평구 원적로 ***, ***동 ***호 (산곡동, 한화아파트)",21362,바이루트물류,2026-03-05 13:23:00,I,2026-03-07 00:20:02,종합몰 의류/패션/잡화/뷰티,173969.209346619,444825.612623346,0,0,0,인터넷,,바이루트물류_인천광역시부평구산곡동***-**한화아파트
3781,통신판매업,08_26_04_P,3540000,2026354016130200442,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 부평구 청천동 *** 부평우림라이온스밸리,"인천광역시 부평구 부평대로 ***, 부평우림라이온스밸리 A동 B***-*(P**호실)호 (청천동)",21315,소나무 에어컨 냉난방기,2026-03-05 13:10:46,I,2026-03-07 00:20:02,가전 기타,175126.717022995,446169.201205367,0,0,0,인터넷,,소나무에어컨냉난방기_인천광역시부평구청천동***부평우림라이온스밸리
4433,통신판매업,08_26_04_P,3000000,2026300024530200343,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 종로구 봉익동 **-* 종로신광빌딩,"서울특별시 종로구 돈화문로**길 **, 종로신광빌딩 ***호 (봉익동)",03138,골드마루,2026-03-05 07:30:36,I,2026-03-07 00:20:02,종합몰,199285.416201952,452230.441994798,0,0,0,인터넷,,골드마루_서울특별시종로구봉익동**-*종로신광빌딩
4434,통신판매업,08_26_04_P,3000000,2026300024530200344,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 종로구 동숭동 *-**,"서울특별시 종로구 동숭*길 **, ***호 (동숭동)",03085,리치플로우,2026-03-05 07:38:08,I,2026-03-07 00:20:02,종합몰 기타,200399.081085197,453618.090979672,0,0,0,인터넷,,리치플로우_서울특별시종로구동숭동*-**
3780,통신판매업,08_26_04_P,4820000,2026482033730200107,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,전라남도 순천시 해룡면 신대리 **** 중흥에스-클래스*단지,"전라남도 순천시 해룡면 신대로 **, ***동 ***호 (중흥에스-클래스*단지)",58015,헬스푸드,2026-03-05 10:41:31,I,2026-03-07 00:20:02,건강/식품,250179.80691272,159357.844913141,0,0,0,인터넷,,헬스푸드_전라남도순천시해룡면신대리****중흥에스-클래스*단지
3779,통신판매업,08_26_04_P,4820000,2026482033730200106,2026-03-05,,1,영업/정상,1,정상영업,,,,,,,,전라남도 순천시 생목동 **-* 현대아파트,"전라남도 순천시 수박등*길 **, 상가동 ***호 (생목동, 현대아파트)",57953,주식회사 포민,2026-03-05 13:22:16,I,2026-03-07 00:20:02,종합몰,245987.615426249,161503.48371655,0,0,0,인터넷,,주식회사포민_전라남도순천시생목동**-*현대아파트
