"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"51","종합여행업","03_12_03_P","3230000","CDFI2260042023000001","2023-01-10","","01","영업/정상","13","영업중","","","","","02-415-1549","","","서울특별시 송파구 방이동 141-2","서울특별시 송파구 백제고분로48길 33, 1층 3호 (방이동)","05633","웨바","2026-01-30 14:24:47","U","2026-02-04 11:04:37","","210246.758971545","445389.003732239","종합여행업","","","0","","","서울보증보험(오천만원)","","0","0","0","0","WEVA","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","21","","0","","","","","","","70000000","20260101","20261231","","21","",
"52","종합여행업","03_12_03_P","5380000","CDFI2260042025000004","2025-05-08","","03","폐업","03","폐업","2025-11-12","","","","","","","경상남도 양산시 물금읍 가촌리 1249-4","경상남도 양산시 물금읍 백호1길 28-1, 1층","50613","주식회사 케이에듀엑스(K-EduEx)","2026-01-29 10:58:47","U","2026-02-04 11:04:37","","381461.777177792","204079.826306926","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","50","","0","","","","","","","200000000","","","","50","",
"53","종합여행업","03_12_03_P","3160000","CDFI2260042023000035","2017-02-14","","01","영업/정상","13","영업중","","","","","02-859-8004","","","서울특별시 구로구 구로동 212-16 벽산디지털밸리1차","서울특별시 구로구 디지털로27길 24, 벽산디지털밸리1차 511-2호 (구로동)","08381","(주)제이엠에이치서비스","2026-01-30 16:04:18","U","2026-02-04 11:04:37","","190461.790473157","442368.090413171","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","131.22","","0","","","","","","","0","20260210","20270209","","131","",
"54","종합여행업","03_12_03_P","3220000","CDFI2260042023000124","2023-12-13","","01","영업/정상","13","영업중","","","","","070-8095-4680","","","서울특별시 강남구 역삼동 673-36","서울특별시 강남구 테헤란로37길 27, 5층 (역삼동)","06139","주식회사 룬샷컴퍼니","2026-01-30 14:50:04","U","2026-02-04 11:04:37","","203476.478513546","444648.015521162","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","167040080","20241213","20251212","","0","",
"55","종합여행업","03_12_03_P","3160000","CDFI2260042025000017","2024-10-18","","01","영업/정상","13","영업중","","","","","02-855-8898","","","서울특별시 구로구 구로동 138-26","서울특별시 구로구 구로중앙로 28, 101호 (구로동)","08304","주식회사 씨씨티이","2026-02-03 11:20:09","U","2026-02-05 02:40:00","","190320.808260282","443377.345358551","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20250601","20260531","100000000","20251018","20261017","","0","",
"56","종합여행업","03_12_03_P","3160000","CDFI2260042026000004","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 89-56","서울특별시 구로구 구로동로 26, 상가동 1층 (가리봉동)","08385","(주)홍인여행사","2026-02-04 08:56:23","I","2026-02-06 00:20:02","","189908.596309569","442432.026330724","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","30.74","","0","","","","","","","50000000","","","","31","",
"57","종합여행업","03_12_03_P","4721000","CDFI2260042026000001","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 완주군 이서면 갈산리 664-13","전북특별자치도 완주군 이서면 안전로 135, 3층","55365","주식회사 엠씨코어","2026-02-04 16:50:12","I","2026-02-06 00:20:02","","205185.46279894","259548.815251845","종합여행업","","중심상업지역","0","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"58","종합여행업","03_12_03_P","3860000","CDFI2260042026000002","2024-11-01","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 소사구 송내동 308-10","경기도 부천시 소사구 경인로10번길 17 (송내동)","14743","에코샵홀씨(주)","2026-02-03 17:25:32","I","2026-02-06 00:20:02","","178330.311298053","442277.917584314","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20251112","20261111","","0","",
"59","종합여행업","03_12_03_P","3190000","CDFI2260042026000002","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 신대방동 395-67 롯데타워 지하1층 134-260호","서울특별시 동작구 보라매로5길 51, 롯데타워 지하1층 134-260호 (신대방동, 롯데타워)","07071","희망과 미래","2026-02-04 10:38:17","I","2026-02-06 00:20:02","","193140.052317678","443178.674686446","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"60","종합여행업","03_12_03_P","3300000","CDFI2260042026000004","2017-01-04","","01","영업/정상","13","영업중","","","","","051-521-5002","","","부산광역시 동래구 안락동 436-51 2층","부산광역시 동래구 충렬대로 396, 2층 (안락동)","47889","(주)밝은여행사","2026-02-03 13:46:48","I","2026-02-06 00:20:02","","391325.159058247","190637.676736555","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","124000000","20250104","20260103","","0","",
"61","종합여행업","03_12_03_P","4490000","CDFI2260042016000002","2015-11-18","","01","영업/정상","13","영업중","","","","","070-4009-3530","","","충청남도 천안시 서북구 두정동 555","충청남도 천안시 서북구 오성1길 25, 202호 (두정동)","31090","주식회사 글로벌비엔","2026-02-03 12:04:49","U","2026-02-06 02:40:00","","211327.28392444","370156.552459099","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Global BN co., LTD","General travel business","0","0","","0","0","","0","0","","0","","","","","","","200000000","20251201","20261130","","0","",
"62","종합여행업","03_12_03_P","3000000","CDFI2260042014000021","2004-07-06","","01","영업/정상","13","영업중","","","","","02-732-0036","","110-794","서울특별시 종로구 인사동 194-4 하나로빌딩 604호","서울특별시 종로구 인사동5길 25, 604호 (인사동, 하나로빌딩)","03162","(주)삼호투어앤트래블","2026-02-03 13:15:56","U","2026-02-06 02:40:00","","198643.543485167","452199.798612424","종합여행업","","","0","","","서울보증보험(85,000,000)","","0","0","0","0","SAMHO TOUR & TRAVEL Co.,Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","20250401","20260331","0","20260223","20270222","","0","",
"63","종합여행업","03_12_03_P","3180000","CDFI2260042015000028","2015-03-09","","03","폐업","03","폐업","2026-02-03","","","","","","150-815","서울특별시 영등포구 대림동 728-3","서울특별시 영등포구 대림로29나길 1 (대림동)","07414","홍이여행사","2026-02-03 14:43:18","U","2026-02-06 02:40:00","","190792.470954164","443644.787694498","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20200826","20210825","","0","",
"64","종합여행업","03_12_03_P","6510000","CDFI2260042019000009","2019-01-23","","01","영업/정상","13","영업중","","","","","0647441401","","","제주특별자치도 제주시 용담이동 1815","제주특별자치도 제주시 도령로 171-1 (용담이동)","63116","주식회사 제주엔젤렌트카","2026-02-03 10:21:55","U","2026-02-06 02:40:00","","152753.381234121","71.1487088511117","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260201","20270201","","0","",
"65","종합여행업","03_12_03_P","6510000","CDFI2260042019000005","2019-01-18","","01","영업/정상","13","영업중","","","","","0647458568","","","제주특별자치도 제주시 연동 301-10","제주특별자치도 제주시 신대로 63, 3층 306호 (연동)","63119","주식회사 신성관광여행사","2026-02-03 10:23:41","U","2026-02-06 02:40:00","","153180.706846164","-417.026764366928","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260131","20270131","","0","",
"66","종합여행업","03_12_03_P","3210000","CDFI2260042019000002","2019-01-18","","01","영업/정상","13","영업중","","","","","0234872800","","","서울특별시 서초구 서초동 1506-64 6층","서울특별시 서초구 명달로 120, 6층 (서초동)","06658","에스앤마일즈 주식회사","2026-02-04 11:22:11","U","2026-02-06 02:40:00","","200339.046845939","442855.537457651","종합여행업","","","0","","","서울보증보험","","0","0","0","0","S&Miles","General travel business","0","0","","0","0","","0","0","","0","","","","","","","300000000","20230124","20270123","","0","",
"67","종합여행업","03_12_03_P","3150000","CDFI2260042022000010","2022-04-21","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","","서울특별시 강서구 마곡동 759-3 보타닉파크타워Ⅰ 1119호","서울특별시 강서구 마곡중앙로 161-17, 보타닉파크타워Ⅰ 1119호 (마곡동)","07788","(주)엠지관광투어","2026-02-03 18:00:27","U","2026-02-06 02:40:00","","184555.689189052","451767.833497048","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"68","종합여행업","03_12_03_P","3150000","CDFI2260042022000011","2022-04-21","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","","서울특별시 강서구 마곡동 773 힐스테이트에코마곡역 433호","서울특별시 강서구 마곡중앙로 76, 힐스테이트에코마곡역 433호 (마곡동)","07801","(주)디앤디국제여행사","2026-02-03 17:59:57","U","2026-02-06 02:40:00","","184691.008477274","450919.925080126","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"69","종합여행업","03_12_03_P","3150000","CDFI2260042019000018","2019-05-10","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-2065-8666","","","서울특별시 강서구 화곡동 159-40 2층","서울특별시 강서구 곰달래로 159, 2층 (화곡동)","07759","(주)일성국제","2026-02-03 17:40:51","U","2026-02-06 02:40:00","","186736.525773378","447644.452386583","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","100000000","20190830","20200829","","20","",
"70","종합여행업","03_12_03_P","3150000","CDFI2260042019000025","2016-07-12","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-2038-3691","","","서울특별시 강서구 마곡동 801-1 열린M타워Ⅱ 1317호","서울특별시 강서구 공항대로 242, 열린M타워Ⅱ 1317호 (마곡동)","07805","(주)서진국제여행사","2026-02-03 17:35:38","U","2026-02-06 02:40:00","","185290.575517909","450703.353566001","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","24","","0","","","","","","","200000000","20190611","20200610","","24","",
"71","종합여행업","03_12_03_P","3150000","CDFI2260042023000035","2023-06-22","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","","서울특별시 강서구 마곡동 798-4 마곡에스비타워Ⅲ","서울특별시 강서구 마곡서로 56, 마곡에스비타워Ⅲ 905,906호 (마곡동)","07807","엠피글로벌파트너스(주)","2026-02-03 17:52:53","U","2026-02-06 02:40:00","","184373.253419393","450762.762759759","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20230703","20240703","","0","",
"72","종합여행업","03_12_03_P","3150000","CDFI2260042023000037","2022-12-05","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","","서울특별시 강서구 화곡동 1063-7","서울특별시 강서구 화곡로27가길 18, 305호 (화곡동)","07702","(주)글리터글로벌 (G.G.,Co.)","2026-02-03 17:57:57","U","2026-02-06 02:40:00","","185925.307341824","448953.690834439","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20221208","20231207","","0","",
"73","종합여행업","03_12_03_P","6510000","CDFI2260042017000045","2017-12-26","","01","영업/정상","13","영업중","","","","","064 724 9501","","","제주특별자치도 제주시 삼도이동 259-33","제주특별자치도 제주시 남성로22길 34-1, 1층 (삼도이동)","63171","(주)제주정투어","2026-02-04 15:12:35","U","2026-02-06 02:40:00","","155557.67697842","1269.80841390764","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260210","20270210","","0","",
