"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"61","미용업","05_18_01_P","4641000","4651000-211-2019-00080","2019-11-18","","01","영업/정상","01","영업","","","","","","52.02","","전북특별자치도 전주시 완산구 효자동2가 1157-4 전주 효자 SK Leaders VIEW","전북특별자치도 전주시 완산구 홍산1길 7, 판매시설동 1층 163호 (효자동2가, 전주 효자 SK Leaders VIEW)","54969","누누헤어","2026-04-01 13:23:09","I","2026-04-03 00:20:02","일반미용업","209717.242174934","257128.868831216","일반미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"62","미용업","05_18_01_P","4641000","4661000-212-2026-00006","2026-04-01","","01","영업/정상","01","영업","","","","","","36.19","","전북특별자치도 전주시 덕진구 우아동2가 885-10 더좋은빌라","전북특별자치도 전주시 덕진구 석소3길 2, 더좋은빌라 1층 101호 (우아동2가)","55017","디퍼웨이브에스테틱전주점","2026-04-01 16:01:31","I","2026-04-03 00:20:02","피부미용업","215352.081858978","259260.132788017","피부미용업","0","0","0","0","0","0","0","","","","","0","0","3","N",
"63","미용업","05_18_01_P","3680000","3680000-215-2026-00002","2026-04-01","","01","영업/정상","01","영업","","","","","","21.45","306-814","대전광역시 대덕구 신탄진동 17-4 103호","대전광역시 대덕구 대청로64번길 28, 1층 (신탄진동)","34308","베르나뷰티","2026-04-01 16:21:28","I","2026-04-03 00:20:02","네일아트업","238977.893770254","327981.621876232","네일미용업","2","0","1","1","0","0","1","","","","","1","0","0","N",
"64","미용업","05_18_01_P","4691000","4691000-220-2026-00001","2026-04-01","","01","영업/정상","01","영업","","","","","","70.00","","전북특별자치도 정읍시 상동 271-5","전북특별자치도 정읍시 벚꽃로 531-12, 1층 (상동)","56190","mood,in","2026-04-01 13:30:29","I","2026-04-03 00:20:02","일반미용업","188068.358927198","228617.360230268","일반미용업, 화장ㆍ분장 미용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"65","미용업","05_18_01_P","4181000","4181000-215-2026-00006","2026-04-01","","01","영업/정상","01","영업","","","","","","27.60","","강원특별자치도 춘천시 효자동 442-5","강원특별자치도 춘천시 효명길 27-1, 상가동 1층 1호 (효자동)","24336","네일을 이루다","2026-04-01 13:53:30","I","2026-04-03 00:20:02","네일아트업","264027.56552265","485551.311740907","네일미용업","3","0","1","0","0","0","2","","","","","0","0","0","N",
"66","미용업","05_18_01_P","3230000","3230000-212-2026-00009","2026-04-01","","01","영업/정상","01","영업","","","","","","38.55","138-240","서울특별시 송파구 신천동 17-6","서울특별시 송파구 올림픽로 329, 잠실르엘상가 지하1층 B108호,B109호,B110호 (신천동)","05509","트루어반스파","2026-04-01 09:42:12","I","2026-04-03 00:20:02","피부미용업","209393.076054654","446147.977949052","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"67","미용업","05_18_01_P","3230000","3230000-222-2026-00001","2026-04-01","","01","영업/정상","01","영업","","","","","","4.95","138-861","서울특별시 송파구 잠실동 183-12 NS파인트리","서울특별시 송파구 백제고분로7길 41, 2층 204호 (잠실동, NS파인트리)","05558","네일드벨 잠실새내점","2026-04-01 14:40:44","I","2026-04-03 00:20:02","네일아트업","207325.511224847","445415.042869266","네일미용업, 화장ㆍ분장 미용업","0","0","2","0","0","0","4","","","","","0","0","0","N",
"68","미용업","05_18_01_P","5590000","5590000-212-2026-00005","2026-04-01","","01","영업/정상","01","영업","","","","","","103.32","482-130","경기도 양주시 옥정동 1036-7 301호","경기도 양주시 옥정동로7길 30, SD드림스퀘어 301호 (옥정동)","11473","고요","2026-04-01 12:03:14","I","2026-04-03 00:20:02","피부미용업","208514.845620454","479857.819239391","피부미용업","0","0","3","3","0","0","2","","","","","0","0","3","N",
"69","미용업","05_18_01_P","3540000","3540000-215-2026-00013","2026-04-01","","01","영업/정상","01","영업","","","","","","97.67","403-819","인천광역시 부평구 부평동 185-49 2층","인천광역시 부평구 광장로24번길 15, 2층 (부평동)","21404","제이블리","2026-04-01 13:50:54","I","2026-04-03 00:20:02","네일아트업","175647.211939249","443147.320143548","네일미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"70","미용업","05_18_01_P","4010000","4010000-219-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","","23.10","429-060","경기도 시흥시 은행동 646-9 은계 유테라스","경기도 시흥시 은계번영길 21, 은계 유테라스 302호 일부호 (은행동)","14922","눈의결","2026-04-01 14:53:09","I","2026-04-03 00:20:02","메이크업업","182530.648419537","437247.010006635","화장ㆍ분장 미용업","0","0","0","0","0","0","1","","","","","0","0","1","N",
"71","미용업","05_18_01_P","3660000","3660000-211-2026-00028","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","302-819","대전광역시 서구 도마동 40-14","대전광역시 서구 도마로 40, 1층 일부호 (도마동)","35333","조은염색&컷트","2026-04-01 10:18:29","I","2026-04-03 00:20:02","일반미용업","233544.58941936","313563.038413008","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"72","미용업","05_18_01_P","3660000","3660000-211-2026-00029","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","302-858","대전광역시 서구 탄방동 514-360 둔산자이아이파크","대전광역시 서구 계룡로 520, 1층 2-111호 (탄방동, 둔산자이아이파크)","35267","히우헤어(Hiu hair)","2026-04-01 14:01:13","I","2026-04-03 00:20:02","일반미용업","234095.761014821","315801.146401307","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"73","미용업","05_18_01_P","3660000","3660000-212-2026-00016","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","302-812","대전광역시 서구 관저동 1569-4","대전광역시 서구 관저남로12번길 7-14, 1층 (관저동)","35383","바른몸 테라피","2026-04-01 13:33:17","I","2026-04-03 00:20:02","피부미용업","230181.480774223","310471.547500232","피부미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"74","미용업","05_18_01_P","3660000","3660000-219-2026-00010","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","302-831","대전광역시 서구 둔산동 1417 둔산더리치빌","대전광역시 서구 둔산중로 40, 둔산더리치빌 2층 213호 (둔산동)","35241","비비뷰티(bibi beauty)","2026-04-01 14:23:05","I","2026-04-03 00:20:02","메이크업업","234687.856992032","316678.992775162","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"75","미용업","05_18_01_P","3660000","3660000-219-2026-00011","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","302-861","대전광역시 서구 탄방동 1275","대전광역시 서구 둔산남로 200, 2층 일부호 (탄방동)","35252","뷰티로그","2026-04-01 15:54:08","I","2026-04-03 00:20:02","메이크업업","235804.757500996","316511.183804968","화장ㆍ분장 미용업","0","0","0","0","0","0","1","","","","","0","0","1","N",
"76","미용업","05_18_01_P","3660000","3660000-221-2025-00008","2025-10-20","","01","영업/정상","01","영업","","","","","","51.55","302-812","대전광역시 서구 관저동 1569-3","대전광역시 서구 관저남로12번길 7-10, 1층 (관저동)","35383","메디유스킨&래쉬","2026-04-01 15:57:02","I","2026-04-03 00:20:02","피부미용업","230164.78","310471.545","피부미용업, 화장ㆍ분장 미용업","4","0","1","1","0","0","0","","","","임대","0","0","2","N",
"77","미용업","05_18_01_P","3450000","3450000-211-2026-00011","2026-04-01","","01","영업/정상","01","영업","","","","","","17.30","702-843","대구광역시 북구 산격동 1498-9","대구광역시 북구 연암로4길 61, 1층 (산격동)","41543","티디오헤어(TDO)","2026-04-01 14:01:22","I","2026-04-03 00:20:02","일반미용업","344796.85798376","266810.712470336","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"78","미용업","05_18_01_P","3450000","3450000-215-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","","33.00","702-050","대구광역시 북구 침산동 297-2","대구광역시 북구 침산로32길 11-7, 2층 (침산동)","41560","더채온","2026-04-01 11:25:30","I","2026-04-03 00:20:02","네일아트업","343680.225994905","266747.027428778","네일미용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"79","미용업","05_18_01_P","3450000","3450000-215-2026-00005","2026-04-01","","01","영업/정상","01","영업","","","","","","59.85","702-851","대구광역시 북구 칠성동2가 90 화인탑펠리스","대구광역시 북구 옥산로 95, 화인탑펠리스 1,2층 114호 (칠성동2가)","41593","소이네일(soee nail)","2026-04-01 16:31:46","I","2026-04-03 00:20:02","네일아트업","343152.100261175","266076.826117966","네일미용업","0","0","1","2","0","0","6","","","","","0","0","0","N",
"80","미용업","05_18_01_P","5370000","5370000-211-2026-00007","2026-04-01","","01","영업/정상","01","영업","","","","","","44.68","656-906","경상남도 거제시 옥포동 523-26","경상남도 거제시 옥포로20길 21, 1층 (옥포동)","53222","박남정헤어","2026-04-01 11:14:27","I","2026-04-03 00:20:02","일반미용업","354696.67989738","156418.655815329","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"81","미용업","05_18_01_P","3900000","3900000-212-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","","23.69","423-837","경기도 광명시 철산동 448 정인코아빌딩","경기도 광명시 디지털로 29, 정인코아빌딩 2층 214호 (철산동)","14239","메이르바디","2026-04-01 13:45:45","I","2026-04-03 00:20:02","피부미용업","188506.263764385","441339.435676689","피부미용업","0","0","0","0","0","0","3","","","","","0","0","1","N",
"82","미용업","05_18_01_P","3900000","3900000-226-2026-00001","2026-04-01","","01","영업/정상","01","영업","","","","","","29.70","423-050","경기도 광명시 소하동 1381-2","경기도 광명시 성채로50번길 15, 1층 104호 (소하동)","14328","설:뷰티","2026-04-01 11:00:22","I","2026-04-03 00:20:02","네일아트업","189326.97","436762.705","피부미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","2","","","","","0","0","1","N",
"83","미용업","05_18_01_P","4791000","4791000-212-2026-00002","2026-04-01","","01","영업/정상","01","영업","","","","","","33.00","","전북특별자치도 부안군 부안읍 봉덕리 632-33 서인자피아노학원","전북특별자치도 부안군 부안읍 봉신길 13","56314","희애피부관리실","2026-04-01 11:25:16","I","2026-04-03 00:20:02","피부미용업","175859.248018689","246696.687596158","피부미용업","1","0","1","0","0","0","2","","","","","1","0","2","N",
"84","미용업","05_18_01_P","3740000","3770000-211-2026-00015","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","442-843","경기도 수원시 팔달구 매교동 130-1","경기도 수원시 팔달구 정조로709번길 65, 1층 (매교동)","16465","아엠헤드 매교점","2026-04-01 14:01:27","I","2026-04-03 00:20:02","일반미용업","201286.47708324","418555.148281606","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"85","미용업","05_18_01_P","5080000","5080000-211-2026-00025","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","730-380","경상북도 구미시 옥계동 1035 1층","경상북도 구미시 옥계신당로1길 20, 1층 (옥계동)","39181","올유헤어","2026-04-01 16:55:33","I","2026-04-03 00:20:02","일반미용업","327699.690921182","294622.513255227","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"86","미용업","05_18_01_P","5080000","5080000-222-2026-00003","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","","경상북도 구미시 산동읍 봉산리 588 1층 1동 111호","경상북도 구미시 산동읍 산호대로39길 10, 1동 1층 111호","39172","유리엘뷰티","2026-04-01 10:47:11","I","2026-04-03 00:20:02","네일아트업","329332.86435111","294152.551829281","네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"87","미용업","05_18_01_P","3220000","3220000-220-2026-00009","2026-04-01","","01","영업/정상","01","영업","","","","","","107.56","135-955","서울특별시 강남구 청담동 117-39 마이우스","서울특별시 강남구 도산대로83길 13, 마이우스 3층 (청담동)","06011","청담 그리다","2026-04-01 14:27:22","I","2026-04-03 00:20:02","일반미용업","204184.14316588","447019.754555806","일반미용업, 화장ㆍ분장 미용업","0","0","3","3","0","0","6","","","","임대","0","0","0","N",
"88","미용업","05_18_01_P","3290000","3290000-212-2026-00015","2026-04-01","","01","영업/정상","01","영업","","","","","","225.00","614-847","부산광역시 부산진구 부전동 502-20","부산광역시 부산진구 가야대로784번길 21, 5층 (부전동)","47285","가인미가","2026-04-01 16:44:13","I","2026-04-03 00:20:02","피부미용업","387393.402206548","186092.223264321","피부미용업","8","1","5","5","0","0","0","","","","","0","0","14","N",
"89","미용업","05_18_01_P","3690000","3690000-211-2026-00007","2026-04-01","","01","영업/정상","01","영업","","","","","","0.00","681-310","울산광역시 중구 유곡동 260 우정혁신도시 푸르지오","울산광역시 중구 유곡로 80, 514동 1층 104호 (유곡동, 우정혁신도시 푸르지오)","44459","멋남컷스튜디오","2026-04-01 13:32:15","I","2026-04-03 00:20:02","일반미용업","408562.517860559","231343.400398344","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
