번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
8563,미용업,05_18_01_P,4520000,4520000-212-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,58.22,336-841,충청남도 아산시 탕정면 용두리 728 2동 2층 204호,"충청남도 아산시 탕정면 용머리길 40, 2동 2층 204호",31457.0,피부온도,2026-02-26 14:34:49,I,2026-02-28 00:20:02,피부미용업,204502.200831663,365981.059499878,피부미용업,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,피부온도_충청남도아산시탕정면용두리7282동2층204호
8527,미용업,05_18_01_P,5710000,5730000-211-2026-00012,2026-02-26,,1,영업/정상,1,영업,,,,,,30.0,361-839,충청북도 청주시 흥덕구 신봉동 217-1 1층 일부호,"충청북도 청주시 흥덕구 사운로359번길 24, 1층 일부호 (신봉동)",28457.0,모람헤어,2026-02-26 11:08:58,I,2026-02-28 00:20:02,일반미용업,241608.869740383,350836.956520556,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,모람헤어_충청북도청주시흥덕구신봉동217-11층일부호
8564,미용업,05_18_01_P,3540000,3540000-211-2026-00016,2026-02-26,,1,영업/정상,1,영업,,,,,,175.46,403-866,"인천광역시 부평구 삼산동 459-5 신영프라자 2층 202호, 203호","인천광역시 부평구 체육관로 40, 신영프라자 2층 202호, 203호 (삼산동)",21344.0,박승철헤어스투디오 부평삼산점,2026-02-26 15:19:28,I,2026-02-28 00:20:02,일반미용업,176600.119424585,445146.367348796,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,0.0,0.0,0.0,N,,"박승철헤어스투디오부평삼산점_인천광역시부평구삼산동459-5신영프라자2층202호,203호"
8565,미용업,05_18_01_P,3540000,3540000-212-2026-00005,2026-02-26,,1,영업/정상,1,영업,,,,,,21.23,403-859,인천광역시 부평구 부평동 539-2 부평 현대 더로프트 1층 169-1호,"인천광역시 부평구 장제로 45, 부평 현대 더로프트 1층 169-1호 (부평동)",21404.0,히야,2026-02-26 11:44:14,I,2026-02-28 00:20:02,피부미용업,175872.707521697,443085.465095482,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,히야_인천광역시부평구부평동539-2부평현대더로프트1층169-1호
8566,미용업,05_18_01_P,3540000,3540000-221-2026-00002,2026-02-26,,1,영업/정상,1,영업,,,,,,71.22,403-859,인천광역시 부평구 부평동 542-65 3층 일부,"인천광역시 부평구 부평대로51번길 14, 3층 일부호 (부평동)",21388.0,이유라인,2026-02-26 10:53:14,I,2026-02-28 00:20:02,메이크업업,175321.270608772,443792.249043738,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,4.0,N,,이유라인_인천광역시부평구부평동542-653층일부
8568,미용업,05_18_01_P,3320000,3320000-213-2026-00008,2026-02-26,,1,영업/정상,1,영업,,,,,,52.64,616-807,부산광역시 북구 구포동 1090,"부산광역시 북구 백양대로 1016, 3층 (구포동)",46636.0,원티어 헤어,2026-02-26 16:44:12,I,2026-02-28 00:20:02,일반미용업,381618.858538966,190398.382948789,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,원티어헤어_부산광역시북구구포동1090
8569,미용업,05_18_01_P,5330000,5330000-219-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,50.2,650-829,경상남도 통영시 광도면 죽림리 1570-35 201호,"경상남도 통영시 광도면 죽림4로 37-11, 201호",53013.0,뷰티 무드온,2026-02-26 11:36:55,I,2026-02-28 00:20:02,메이크업업,329596.236158961,154900.991817725,화장ㆍ분장 미용업,5.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,임대,1.0,0.0,1.0,N,,뷰티무드온_경상남도통영시광도면죽림리1570-35201호
8570,미용업,05_18_01_P,3720000,3720000-215-2026-00002,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,683-410,울산광역시 북구 송정동 1233-8 라비에르스퀘어-D,"울산광역시 북구 박상진11로 20, 라비에르스퀘어-D 지상3층 306호 (송정동)",44236.0,유일무,2026-02-26 14:44:07,I,2026-02-28 00:20:02,네일아트업,414175.893175079,236134.813806737,네일미용업,3.0,1.0,3.0,0.0,0.0,0.0,1.0,,,,임대,0.0,0.0,0.0,N,,유일무_울산광역시북구송정동1233-8라비에르스퀘어-D
8571,미용업,05_18_01_P,3620000,3620000-211-2026-00008,2026-02-26,,1,영업/정상,1,영업,,,,,,59.4,500-849,광주광역시 북구 우산동 174-8 1층,"광주광역시 북구 동문대로97번길 85-2, 1층 (우산동)",61193.0,오영미헤어샵,2026-02-26 16:05:00,I,2026-02-28 00:20:02,일반미용업,192626.053255599,186063.58339574,일반미용업,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,오영미헤어샵_광주광역시북구우산동174-81층
8552,미용업,05_18_01_P,5370000,5370000-221-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,656-894,경상남도 거제시 일운면 지세포리 925,"경상남도 거제시 일운면 지세포로 109, 1층",53328.0,아름담,2026-02-26 11:51:35,I,2026-02-28 00:20:02,피부미용업,355735.608885171,149241.654711115,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,아름담_경상남도거제시일운면지세포리925
8551,미용업,05_18_01_P,3200000,3200000-211-2026-00006,2026-02-26,,1,영업/정상,1,영업,,,,,,29.7,151-899,서울특별시 관악구 신림동 1568-11,"서울특별시 관악구 난곡로 290, 1층 (신림동)",8772.0,LEE 맨즈 헤어,2026-02-26 11:05:33,I,2026-02-28 00:20:02,일반미용업,192417.715795024,441968.071920565,일반미용업,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,,,임대,0.0,0.0,0.0,N,,LEE맨즈헤어_서울특별시관악구신림동1568-11
8550,미용업,05_18_01_P,5130000,5130000-213-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,712-904,경상북도 경산시 하양읍 부호리 33 경일대학교 중앙도서관 6층,"경상북도 경산시 하양읍 가마실길 50, 경일대학교 중앙도서관 6층",38428.0,뷰티라운지 케이아이유,2026-02-26 12:01:10,I,2026-02-28 00:20:02,일반미용업,362535.711088405,269023.618453936,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,,,,0.0,0.0,2.0,N,,뷰티라운지케이아이유_경상북도경산시하양읍부호리33경일대학교중앙도서관6층
8549,미용업,05_18_01_P,5130000,5130000-211-2026-00008,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,712-110,경상북도 경산시 정평동 230-34,경상북도 경산시 강변서로51길 22 (정평동),38655.0,르몽드헤어&스파,2026-02-26 11:55:54,I,2026-02-28 00:20:02,일반미용업,356203.199836202,260287.073746384,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,르몽드헤어&스파_경상북도경산시정평동230-34
8529,미용업,05_18_01_P,4000000,4000000-211-2026-00008,2026-02-26,,1,영업/정상,1,영업,,,,,,111.82,447-280,경기도 오산시 금암동 503-1 2층 204호,"경기도 오산시 수목원로468번길 28, 2층 204호 (금암동)",18108.0,바자헤어오산점,2026-02-26 14:38:58,I,2026-02-28 00:20:02,일반미용업,204508.73281454,408124.355540333,일반미용업,6.0,1.0,2.0,2.0,0.0,0.0,14.0,,,,임대,0.0,0.0,0.0,N,,바자헤어오산점_경기도오산시금암동503-12층204호
8531,미용업,05_18_01_P,4010000,4010000-215-2026-00007,2026-02-26,,1,영업/정상,1,영업,,,,,,45.89,429-450,경기도 시흥시 정왕동 2709 시화MTV 보니타가,"경기도 시흥시 거북섬중앙로 1, 시화MTV 보니타가 2동 228호 (정왕동)",15119.0,네일꾸,2026-02-26 14:57:00,I,2026-02-28 00:20:02,네일아트업,171864.157644214,424996.227124614,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,네일꾸_경기도시흥시정왕동2709시화MTV보니타가
8533,미용업,05_18_01_P,5350000,5350000-215-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,11.6,621-070,경상남도 김해시 삼계동 1410-2 분성마을5단지푸르지오 주상가 113호,"경상남도 김해시 가야로 17, 분성마을5단지푸르지오주상가 113호 (삼계동)",50831.0,쉼표네일,2026-02-26 09:52:09,I,2026-02-28 00:20:02,네일아트업,369367.105661804,198480.25436777,네일미용업,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,N,,쉼표네일_경상남도김해시삼계동1410-2분성마을5단지푸르지오주상가113호
8534,미용업,05_18_01_P,3290000,3290000-213-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,22.77,614-867,부산광역시 부산진구 전포동 671-18,"부산광역시 부산진구 전포대로223번길 16, D동 1층 117호 (전포동)",47293.0,메라키(Meraki),2026-02-26 17:46:30,I,2026-02-28 00:20:02,메이크업업,388026.284475445,186122.901206713,종합미용업,2.0,1.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,2.0,N,,메라키(Meraki)_부산광역시부산진구전포동671-18
8536,미용업,05_18_01_P,3130000,3130000-211-2026-00026,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,121-800,서울특별시 마포구 공덕동 10-49,"서울특별시 마포구 효창원로95길 3, 1층 (공덕동)",4185.0,엘-샤론,2026-02-26 13:48:52,I,2026-02-28 00:20:02,일반미용업,196685.982569368,449607.267046782,일반미용업,1.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,엘-샤론_서울특별시마포구공덕동10-49
8537,미용업,05_18_01_P,3130000,3130000-211-2026-00027,2026-02-26,,1,영업/정상,1,영업,,,,,,62.93,121-875,서울특별시 마포구 용강동 39-1,"서울특별시 마포구 토정로35길 18, 마포하늘채더리버 1층 104호,105호호 (용강동)",4166.0,리안헤어,2026-02-26 15:11:15,I,2026-02-28 00:20:02,일반미용업,195019.404792028,448669.376561383,일반미용업,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,N,,리안헤어_서울특별시마포구용강동39-1
8538,미용업,05_18_01_P,3230000,3230000-225-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,33.0,138-837,서울특별시 송파구 삼전동 15-5 예동빌딩,"서울특별시 송파구 백제고분로21길 26, 예동빌딩 102호 (삼전동)",5600.0,어라운드비 around.B,2026-02-26 12:24:26,I,2026-02-28 00:20:02,일반미용업,207976.452861889,444879.244866005,"일반미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,어라운드비around.B_서울특별시송파구삼전동15-5예동빌딩
8539,미용업,05_18_01_P,3930000,5560000-212-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,425-130,경기도 안산시 단원구 원곡동 1003 안산 푸르지오 브리파크 근린생활시설동 313호,"경기도 안산시 단원구 라성로 15 (원곡동, 안산 푸르지오 브리파크)",15390.0,제이룸왁싱,2026-02-26 14:23:25,I,2026-02-28 00:20:02,피부미용업,,,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,제이룸왁싱_경기도안산시단원구원곡동1003안산푸르지오브리파크근린생활시설동313호
8540,미용업,05_18_01_P,3930000,5560000-213-2026-00008,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,425-809,경기도 안산시 단원구 고잔동 736-3,"경기도 안산시 단원구 이삭1길 15, 2층 일부(201)호 (고잔동)",15466.0,나우샵,2026-02-26 10:47:07,I,2026-02-28 00:20:02,메이크업업,185530.937382964,423514.75402534,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,나우샵_경기도안산시단원구고잔동736-3
8541,미용업,05_18_01_P,3210000,3210000-213-2026-00007,2026-02-26,,1,영업/정상,1,영업,,,,,,82.64,137-882,서울특별시 서초구 서초동 1691-8 건원빌딩,"서울특별시 서초구 서초대로 317, 건원빌딩 3층 302호 (서초동)",6606.0,아나티크에스테틱 서초점,2026-02-26 10:15:27,I,2026-02-28 00:20:02,피부미용업,201371.154291593,443619.985213035,종합미용업,0.0,0.0,3.0,3.0,0.0,0.0,5.0,,,,,0.0,0.0,5.0,N,,아나티크에스테틱서초점_서울특별시서초구서초동1691-8건원빌딩
8542,미용업,05_18_01_P,6510000,6510000-215-2026-00005,2026-02-26,,1,영업/정상,1,영업,,,,,,53.23,690-827,제주특별자치도 제주시 이도이동 1769-7,"제주특별자치도 제주시 광양10길 16, 2층 (이도이동)",63207.0,캄아틀리에,2026-02-26 16:44:39,I,2026-02-28 00:20:02,네일아트업,156107.857866223,369.560136177789,네일미용업,0.0,0.0,2.0,2.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,캄아틀리에_제주특별자치도제주시이도이동1769-7
8543,미용업,05_18_01_P,3780000,3800000-215-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,462-828,경기도 성남시 중원구 성남동 4056 지층 일부호,"경기도 성남시 중원구 둔촌대로113번길 10-4, 지층 일부호 (성남동)",13373.0,제라네일랩(ZERA NAIL LAB),2026-02-26 15:44:11,I,2026-02-28 00:20:02,네일아트업,211593.024615446,436430.418962326,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,N,,제라네일랩(ZERANAILLAB)_경기도성남시중원구성남동4056지층일부호
8545,미용업,05_18_01_P,3160000,3160000-213-2026-00011,2026-02-26,,1,영업/정상,1,영업,,,,,0226876588,14.42,152-906,서울특별시 구로구 온수동 45-51 광장빌딩,"서울특별시 구로구 경인로3길 61, 광장빌딩 3층 일부호 (온수동)",8263.0,머리친구,2026-02-26 13:54:08,I,2026-02-28 00:20:02,일반미용업,184406.083962228,443286.684133608,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,머리친구_서울특별시구로구온수동45-51광장빌딩
8547,미용업,05_18_01_P,3740000,5610000-211-2026-00008,2026-02-26,,1,영업/정상,1,영업,,,,,,83.16,443-390,경기도 수원시 영통구 신동 338 에이스 하이엔드 타워 영통,"경기도 수원시 영통구 영통로 237, 에이스 하이엔드 타워 영통 1층 105호 (신동)",16679.0,리오프헤어(Reoff),2026-02-26 16:54:13,I,2026-02-28 00:20:02,일반미용업,204976.8855243,416307.941867978,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,리오프헤어(Reoff)_경기도수원시영통구신동338에이스하이엔드타워영통
8548,미용업,05_18_01_P,3170000,3170000-211-2026-00004,2026-02-26,,1,영업/정상,1,영업,,,,,,18.0,153-823,서울특별시 금천구 독산동 959-4 103호,"서울특별시 금천구 남부순환로124길 23, 103호 (독산동)",8537.0,이쁜미용실,2026-02-26 15:26:34,I,2026-02-28 00:20:02,일반미용업,191363.345411007,441817.206229804,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,이쁜미용실_서울특별시금천구독산동959-4103호
8478,미용업,05_18_01_P,4850000,4850000-212-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,98.69,517-806,전라남도 담양군 담양읍 백동리 350-3,"전라남도 담양군 담양읍 향백동1길 3, 1~2층",57349.0,로이뷰티,2026-02-26 13:23:08,I,2026-02-28 00:20:02,피부미용업,198394.643266318,201052.928066457,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,임대,1.0,0.0,2.0,N,,로이뷰티_전라남도담양군담양읍백동리350-3
8573,미용업,05_18_01_P,3620000,3620000-215-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,31.0,500-070,광주광역시 북구 용봉동 1474 용봉엘리체 1층 상가동 106호,"광주광역시 북구 서하로94번길 50, 용봉엘리체 상가동 1층 106호 (용봉동)",61063.0,아워뷰티,2026-02-26 13:22:02,I,2026-02-28 00:20:02,네일아트업,190384.233209936,187371.336246642,네일미용업,0.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,아워뷰티_광주광역시북구용봉동1474용봉엘리체1층상가동106호
8227,미용업,05_18_01_P,3380000,3380000-219-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,,35.88,613-806,부산광역시 수영구 광안동 775-5,"부산광역시 수영구 수영로 547, 2층 일부호 (광안동)",48261.0,뷰티 스텔라,2026-02-25 17:07:58,I,2026-02-27 00:20:02,메이크업업,392382.579706306,186000.229311936,화장ㆍ분장 미용업,0.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,뷰티스텔라_부산광역시수영구광안동775-5
8248,미용업,05_18_01_P,5530000,5770000-212-2026-00005,2026-02-25,,1,영업/정상,1,영업,,,,,,45.76,,경기도 화성시 동탄구 오산동 971 동탄역 반도유보라 아이비파크 7.0,"경기도 화성시 동탄구 동탄광역환승로 63, 106동 3층 312호 (오산동, 동탄역 반도유보라 아이비파크 7.0)",18479.0,숨결,2026-02-25 17:02:47,I,2026-02-27 00:20:02,피부미용업,207837.125920738,411244.467786399,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,숨결_경기도화성시동탄구오산동971동탄역반도유보라아이비파크7.0
8275,미용업,05_18_01_P,5080000,5080000-215-2026-00002,2026-02-25,,1,영업/정상,1,영업,,,,,,0.0,730-812,경상북도 구미시 고아읍 문성리 1117 1층 주1동,"경상북도 구미시 고아읍 들성로7길 5-4, 주1동 1층",39146.0,오엘네일,2026-02-25 10:33:54,I,2026-02-27 00:20:02,네일아트업,320823.382162774,296470.763330277,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,오엘네일_경상북도구미시고아읍문성리11171층주1동
8276,미용업,05_18_01_P,3050000,3050000-213-2026-00006,2026-02-25,,1,영업/정상,1,영업,,,,,,36.19,130-826,서울특별시 동대문구 이문동 149-8,"서울특별시 동대문구 이문로 120, 상가동 D101호 (이문동)",2418.0,큐사랑 외대역점,2026-02-25 13:37:40,I,2026-02-27 00:20:02,일반미용업,205541.211931615,455132.605075423,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,큐사랑외대역점_서울특별시동대문구이문동149-8
8249,미용업,05_18_01_P,5530000,5770000-215-2026-00004,2026-02-25,,1,영업/정상,1,영업,,,,,,42.32,,경기도 화성시 동탄구 송동 725-4 더샵 동탄센텀폴리스 1단지,"경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스 1단지 그랑파사쥬 지하1층 B040호 (송동)",18497.0,유어네일(YOUR NAIL),2026-02-25 09:55:17,I,2026-02-27 00:20:02,네일아트업,209358.316672081,407254.706735502,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,유어네일(YOURNAIL)_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지
8278,미용업,05_18_01_P,5680000,5680000-211-2026-00004,2026-02-25,,1,영업/정상,1,영업,,,,,,58.8,343-050,충청남도 당진시 수청동 1244 당진수청 한라비발디캠퍼스,"충청남도 당진시 동부로 99, 상가동 205호 (수청동, 당진수청 한라비발디캠퍼스)",31772.0,내맘에헤어,2026-02-25 16:07:11,I,2026-02-27 00:20:02,일반미용업,168395.121489592,377242.356637479,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,내맘에헤어_충청남도당진시수청동1244당진수청한라비발디캠퍼스
8279,미용업,05_18_01_P,5670000,5670184-212-2026-00004,2026-02-25,,1,영업/정상,1,영업,,,,,,0.0,630-805,경상남도 창원시 마산회원구 석전동 262-22 1층,"경상남도 창원시 마산회원구 석전남10길 24-1, 1층 (석전동)",51314.0,뷰티스테이,2026-02-25 14:35:47,I,2026-02-27 00:20:02,피부미용업,343126.469730624,193242.968515132,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,뷰티스테이_경상남도창원시마산회원구석전동262-221층
8280,미용업,05_18_01_P,5670000,5670206-212-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,,31.5,645-300,경상남도 창원시 진해구 자은동 106-3,"경상남도 창원시 진해구 냉천북로4번길 12-1, 1층 일부호 (자은동)",51588.0,려에스테틱,2026-02-25 10:43:21,I,2026-02-27 00:20:02,피부미용업,356061.567039978,185447.568992251,피부미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,려에스테틱_경상남도창원시진해구자은동106-3
8281,미용업,05_18_01_P,4020000,4020000-211-2026-00007,2026-02-25,,1,영업/정상,1,영업,,,,,,0.0,435-818,경기도 군포시 당동 872-5 무광프라자,"경기도 군포시 용호2로 61, 무광프라자 2층 201호 (당동)",15875.0,Free_MGHAIR(프리엠지헤어),2026-02-25 11:15:03,I,2026-02-27 00:20:02,일반미용업,194960.096676683,427061.455744305,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,Free_MGHAIR(프리엠지헤어)_경기도군포시당동872-5무광프라자
8282,미용업,05_18_01_P,3190000,3190000-212-2026-00003,2026-02-25,,1,영업/정상,1,영업,,,,,070 41461477,33.12,156-831,서울특별시 동작구 상도동 27-2,서울특별시 동작구 상도로 212 (상도동),6964.0,아룸미,2026-02-25 16:18:09,I,2026-02-27 00:20:02,피부미용업,194820.650175429,444763.65037266,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,1.0,N,,아룸미_서울특별시동작구상도동27-2
