번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
1034,의원,01_01_02_P,5670000,PHMA120265670071041100001,2026-02-05,,1,영업/정상,13,영업중,,,,,0555458275,,,경상남도 창원시 진해구 장천동 408-2 장천동MS빌딩 6층,"경상남도 창원시 진해구 행암로 12, 장천동MS빌딩 6층 (장천동)",51628.0,서울정형외과의원,2026-02-06 02:43:37,I,2026-02-08 00:20:01,의원,355601.426417055,182592.443555182,의원,1,8,22,1074.21,122 120 114 109 106 105 104 102,"신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과",,,,0,0,,,0,,,서울정형외과의원_경상남도창원시진해구장천동408-2장천동MS빌딩6층
2871,의원,01_01_02_P,4050000,PHMA120264050149041100002,2026-02-05,,1,영업/정상,13,영업중,,,,,031-8067-7505,,,경기도 용인시 수지구 성복동 789 성복역 롯데캐슬 골드타운,"경기도 용인시 수지구 성복2로 38, 롯데몰 수지점 지상2층 (성복동)",16847.0,수지도담소아청소년과의원,2026-02-13 16:05:02,U,2026-02-15 02:40:00,의원,207273.490731332,423410.218285701,의원,1,0,0,175.1,114 113 111 101,"내과, 소아청소년과, 이비인후과, 피부과",,,,0,0,,,0,,,수지도담소아청소년과의원_경기도용인시수지구성복동789성복역롯데캐슬골드타운
484,의원,01_01_02_P,4000000,PHMA120264000018041100002,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,경기도 오산시 궐동 818-6,"경기도 오산시 죽담안로 4-26, 2층 (궐동)",18124.0,서울인치과의원,2026-02-04 16:02:36,I,2026-02-06 00:20:02,치과의원,,,치과의원,1,0,0,278.1,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,서울인치과의원_경기도오산시궐동818-6
2335,의원,01_01_02_P,3650000,PHMA120263650023041100001,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 오류동 157 오류동누리보듬아파트,"대전광역시 중구 계백로 1709, 301,302호 (오류동, 오류동누리보듬아파트)",34909.0,이마음의원,2026-02-12 23:13:20,U,2026-02-14 02:40:00,의원,236658.397195853,313533.215239544,의원,1,0,0,147.03,122 114 113 105 101,"내과, 정형외과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,,이마음의원_대전광역시중구오류동157오류동누리보듬아파트
2007,의원,01_01_02_P,3220000,PHMA120263220033041100016,2026-02-04,,1,영업/정상,13,영업중,,,,,02-517-1102,,,서울특별시 강남구 청담동 100-2 미산빌딩,"서울특별시 강남구 압구정로71길 4, 미산빌딩 4층, 5(일부)층 (청담동)",6010.0,이터니스한의원,2026-02-11 14:20:20,U,2026-02-13 02:40:00,한의원,203972.916749907,447184.229265263,한의원,1,0,0,5.53,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,이터니스한의원_서울특별시강남구청담동100-2미산빌딩
2196,의원,01_01_02_P,5150000,PHMA120265150018041100001,2026-02-04,,1,영업/정상,13,영업중,,,,,054-750-7575,,,경상북도 의성군 의성읍 후죽리 472-5,"경상북도 의성군 의성읍 문소3길 106, 1층",37337.0,서울홍의원,2026-02-12 21:43:21,U,2026-02-14 02:40:00,의원,352036.651208225,318506.118006863,의원,1,0,0,163.4,115 111 109 105 104 101,"내과, 외과, 정형외과, 마취통증의학과, 소아청소년과, 비뇨의학과",,,,0,0,,,0,,,서울홍의원_경상북도의성군의성읍후죽리472-5
2870,의원,01_01_02_P,4520000,PHMA120264520031041100001,2026-02-04,,1,영업/정상,13,영업중,,,,,041-545-1075,,,충청남도 아산시 용화동 111-1,"충청남도 아산시 남부로 246, 3층 302호 (용화동)",31580.0,명인당한의원,2026-02-13 00:13:25,U,2026-02-15 02:40:00,한의원,200807.952676366,363254.305043069,한의원,2,0,0,197.85,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,명인당한의원_충청남도아산시용화동111-1
2022,의원,01_01_02_P,5710000,PHMA120265710108041100002,2026-02-03,,1,영업/정상,13,영업중,,,,,043-716-2579,,,충청북도 청주시 흥덕구 오송읍 봉산리 999,"충청북도 청주시 흥덕구 오송읍 오송생명11로 36, 403호",28222.0,오송이음정신건강의학과의원,2026-02-11 18:03:53,I,2026-02-14 00:20:02,의원,228296.576091586,346392.547703275,의원,1,0,0,132.74,103 102,"신경과, 정신건강의학과",,,,0,0,,,0,,,오송이음정신건강의학과의원_충청북도청주시흥덕구오송읍봉산리999
1982,의원,01_01_02_P,3050000,PHMA120263050034041100005,2026-02-03,,1,영업/정상,13,영업중,,,,,02-6953-1280,,,서울특별시 동대문구 장안동 99-13,"서울특별시 동대문구 사가정로 225, 1층 (장안동)",2518.0,도율한의원,2026-02-11 16:35:27,I,2026-02-13 00:20:38,한의원,206124.01393027,452963.128192186,한의원,1,0,0,58.0,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,도율한의원_서울특별시동대문구장안동99-13
2485,의원,01_01_02_P,3090000,PHMA120263090033041100002,2026-02-03,,1,영업/정상,13,영업중,,,,,02-993-1112,,,서울특별시 도봉구 창동 659-5,"서울특별시 도봉구 도봉로 480, 2,3층 (창동)",1454.0,쌍문성모튼튼의원,2026-02-13 09:04:53,I,2026-02-15 00:20:02,의원,203008.350301583,460663.668199555,의원,1,0,0,336.0,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,쌍문성모튼튼의원_서울특별시도봉구창동659-5
2261,의원,01_01_02_P,4191000,PHMA120264191050041100006,2026-02-03,,1,영업/정상,13,영업중,,,,,033-742-1357,,,강원특별자치도 원주시 문막읍 문막리 262,"강원특별자치도 원주시 문막읍 문막시장1길 41, 2층",26373.0,송정의원,2026-02-12 20:43:18,U,2026-02-14 02:40:00,의원,272323.882852209,423000.208155581,의원,1,0,0,209.24,124 111 101,"내과, 소아청소년과, 직업환경의학과",,,,0,0,,,0,,,송정의원_강원특별자치도원주시문막읍문막리262
541,의원,01_01_02_P,3220000,PHMA120263220033041100019,2026-02-03,,1,영업/정상,13,영업중,,,,,02-547-7737,,,"서울특별시 강남구 논현동 242-51 2,3층","서울특별시 강남구 선릉로 655, 다원타워 2,3층 (논현동)",6099.0,강남수내과의원,2026-02-05 21:13:49,I,2026-02-07 00:20:02,의원,203619.737329962,445879.859319977,의원,2,0,0,394.0,101,내과,,,,0,0,,,0,,,"강남수내과의원_서울특별시강남구논현동242-512,3층"
539,의원,01_01_02_P,3140000,PHMA120263140033041100001,2026-02-03,,1,영업/정상,13,영업중,,,,,02-2696-1016,,,서울특별시 양천구 신정동 991-6,"서울특별시 양천구 오목로 226, 4층 (신정동)",8022.0,나음마취통증의학과의원,2026-02-04 15:21:41,I,2026-02-07 00:20:02,의원,187792.028038797,447057.170533183,의원,1,0,0,280.73,122 120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,나음마취통증의학과의원_서울특별시양천구신정동991-6
538,의원,01_01_02_P,3350000,PHMA120263350024041100001,2026-02-03,,1,영업/정상,13,영업중,,,,,051-513-7931,,,부산광역시 금정구 구서동 414-1 덕원메디컬,"부산광역시 금정구 구서로 17, 덕원메디컬 3층 일부호 (구서동)",46243.0,준소아청소년과의원,2026-02-04 09:31:40,I,2026-02-07 00:20:02,의원,390072.428216324,196146.197047841,의원,1,0,0,167.15,115 114 113 111 102 101,"내과, 신경과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",,,,0,0,,,0,,,준소아청소년과의원_부산광역시금정구구서동414-1덕원메디컬
2336,의원,01_01_02_P,3660000,PHMA120263660023041100004,2026-02-03,,1,영업/정상,13,영업중,,,,,042-710-9775,,,대전광역시 서구 월평동 269,"대전광역시 서구 청사서로 32, 2층 일부호 (월평동)",35214.0,주원튼튼한의원,2026-02-12 13:11:46,U,2026-02-14 02:40:00,한의원,233757.54928304,317824.644142626,한의원,1,0,0,152.0,303 302 306 308 305 307 301 304,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,주원튼튼한의원_대전광역시서구월평동269
2491,의원,01_01_02_P,3180000,PHMA120263180034041100005,2026-02-03,,1,영업/정상,13,영업중,,,,,02-6012-2080,,,서울특별시 영등포구 대림동 909-2 썬프라자,"서울특별시 영등포구 신길로 39, 썬프라자 3층 (대림동)",7440.0,썬프라자치과의원,2026-02-13 17:42:36,I,2026-02-15 00:20:02,치과의원,191800.728214995,443809.773854649,치과의원,1,0,0,304.89,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,썬프라자치과의원_서울특별시영등포구대림동909-2썬프라자
2262,의원,01_01_02_P,3210000,PHMA120263210034041100013,2026-02-03,,1,영업/정상,13,영업중,,,,,02-583-2220,,,서울특별시 서초구 서초동 1460-2 메타제이빌딩,"서울특별시 서초구 효령로 244, 메타제이빌딩 1~7층 (서초동)",6710.0,셀이즈랩의원,2026-02-11 17:08:31,U,2026-02-14 02:40:00,의원,200883.458532005,442388.497983932,의원,1,0,0,909.38,124 114 108,"성형외과, 피부과, 직업환경의학과",,,,0,0,,,0,,,셀이즈랩의원_서울특별시서초구서초동1460-2메타제이빌딩
811,의원,01_01_02_P,5680000,PHMA120265680060041100001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,충청남도 당진시 수청동 981 드림타워,"충청남도 당진시 밤절로 140, 드림타워 702호 (수청동)",31771.0,참좋은치과의원,2026-02-05 21:13:30,U,2026-02-07 02:40:00,치과의원,168332.98623644,377834.801852782,치과의원,1,0,0,183.49,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,참좋은치과의원_충청남도당진시수청동981드림타워
1033,의원,01_01_02_P,5670000,PHMA120265670066041100002,2026-02-03,,1,영업/정상,13,영업중,,,,,055-715-2275,,,경상남도 창원시 마산회원구 석전동 259-7,"경상남도 창원시 마산회원구 3·15대로 624, 4층 (석전동)",51316.0,서울시온치과의원,2026-02-06 01:43:36,I,2026-02-08 00:20:01,치과의원,343381.244462913,193345.105053868,치과의원,2,0,0,697.05,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,서울시온치과의원_경상남도창원시마산회원구석전동259-7
1032,의원,01_01_02_P,5350000,PHMA120265350356041100001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 장유동 826-4,"경상남도 김해시 율하6로 56, 601·602·603·604호 (장유동)",51020.0,센텀코어의원,2026-02-06 04:13:27,I,2026-02-08 00:20:01,의원,366107.444805472,187371.906502725,의원,1,0,0,458.55,114 108 105 104,"외과, 정형외과, 성형외과, 피부과",,,,0,0,,,0,,,센텀코어의원_경상남도김해시장유동826-4
2772,의원,01_01_02_P,5050000,PHMA120265050041041100001,2026-02-02,,1,영업/정상,13,영업중,,,,,0547722038,,,경상북도 경주시 용강동 1705,"경상북도 경주시 용황로11길 34-4, 1층 (용강동)",38069.0,부용당한의원,2026-02-13 16:12:53,U,2026-02-15 02:40:00,한의원,401403.891830058,267267.656081149,한의원,1,0,0,148.0,308 307 303 302 301,"한방내과, 한방부인과, 한방소아과, 사상체질과, 침구과",,,,0,0,,,0,,,부용당한의원_경상북도경주시용강동1705
2483,의원,01_01_02_P,3860000,PHMA120263860384041100002,2026-02-02,,1,영업/정상,13,영업중,,,,,032-721-8202,,,경기도 부천시 원미구 중동 1056 제일프라자 301호,"경기도 부천시 원미구 길주로 243, 제일프라자 301호 (중동)",14539.0,부천약손한의원,2026-02-13 10:20:13,I,2026-02-15 00:20:02,한의원,179554.005599372,444714.356409036,한의원,1,0,0,110.25,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,부천약손한의원_경기도부천시원미구중동1056제일프라자301호
1998,의원,01_01_02_P,3460000,PHMA120263460023041100004,2026-02-02,,1,영업/정상,13,영업중,,,,,053-745-5657,,,대구광역시 수성구 수성동4가 1090-6 수성보성타운,"대구광역시 수성구 수성로 412, 117동 2층 202호 (수성동4가, 수성보성타운)",42004.0,만제네한의원,2026-02-11 10:14:00,U,2026-02-13 02:40:00,한의원,345836.27598354,263683.863782959,한의원,1,0,0,116.0,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,만제네한의원_대구광역시수성구수성동4가1090-6수성보성타운
2495,의원,01_01_02_P,5530000,PHMA120265530661041100001,2026-02-02,,1,영업/정상,13,영업중,,,,,03180772175,,,경기도 화성시 동탄구 오산동 997-1,"경기도 화성시 동탄구 동탄기흥로353번길 99-3, 202,203,204,205호 (오산동)",18480.0,동탄심온치과의원,2026-02-13 09:16:12,I,2026-02-15 00:20:02,치과의원,207581.868506746,409554.036878805,치과의원,1,0,0,281.33,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,동탄심온치과의원_경기도화성시동탄구오산동997-1
1355,의원,01_01_02_P,3130000,PHMA120263130033041100009,2026-02-02,,1,영업/정상,13,영업중,,,,,02-716-1368,,,서울특별시 마포구 신공덕동 178,"서울특별시 마포구 만리재로 22, 2층 206호, 207호, 208호, 209호, 210호 (신공덕동)",4195.0,공덕멜로우피부과의원,2026-02-06 06:43:44,U,2026-02-08 02:40:00,의원,,,의원,1,0,0,321.13,114,피부과,,,,0,0,,,0,,,공덕멜로우피부과의원_서울특별시마포구신공덕동178
3137,의원,01_01_02_P,3220000,PHMA120263220033041100018,2026-02-02,,1,영업/정상,13,영업중,,,,,02-3412-0007,,,서울특별시 강남구 논현동 93-3 서림빌딩,"서울특별시 강남구 도산대로 330, 서림빌딩 2층 (논현동)",6055.0,청인한의원,2026-02-13 03:13:33,U,2026-02-15 02:40:00,한의원,203299.474996507,446691.078290445,한의원,1,0,0,115.7,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,청인한의원_서울특별시강남구논현동93-3서림빌딩
812,의원,01_01_02_P,5370000,PHMA120265370025041100001,2026-02-02,,1,영업/정상,13,영업중,,,,,055-636-4533,,,경상남도 거제시 장평동 1212-2 거제 장평 유림노르웨이숲,"경상남도 거제시 장평1로 7, 상가동 2층 (장평동, 거제 장평 유림노르웨이숲)",53267.0,거제플란트치과의원,2026-02-05 22:43:19,U,2026-02-07 02:40:00,치과의원,347760.464520306,155916.9214942,치과의원,5,0,0,951.31,411 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과",,,,0,0,,,0,,,거제플란트치과의원_경상남도거제시장평동1212-2거제장평유림노르웨이숲
1765,의원,01_01_02_P,3220000,PHMA120263220033041100017,2026-02-01,,1,영업/정상,13,영업중,,,,,02-517-7112,,,서울특별시 강남구 논현동 203-1 거평타운오피스텔,"서울특별시 강남구 봉은사로 129, 거평타운오피스텔 지하1층 (논현동)",6121.0,연세거평의원,2026-02-06 00:13:29,U,2026-02-08 02:40:00,의원,202425.73,444852.88,의원,1,0,0,339.7,101,내과,,,,0,0,,,0,,,연세거평의원_서울특별시강남구논현동203-1거평타운오피스텔
1313,의원,01_01_02_P,3130000,PHMA120263130033041100008,2026-01-30,,1,영업/정상,13,영업중,,,,,1899-8344,,,서울특별시 마포구 동교동 165-5,"서울특별시 마포구 양화로 162, 10층 (동교동)",4050.0,홍대포에버의원,2026-02-06 00:13:45,U,2026-02-08 02:40:00,의원,193204.366572211,450461.411782062,의원,1,0,0,488.37,114 108,"성형외과, 피부과",,,,0,0,,,0,,,홍대포에버의원_서울특별시마포구동교동165-5
