번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업종구분명,관리업구분명,자본금,자산,보수범위,유지관리책임인력수,실무기술인력수,설계책임기술인력수,제조책임기술인력수,임원수,총직원수,기술직직원수,기능직직원수,사무직직원수,기타직원수,회사구분명,사업자등록번호,Unnamed: 45,record_key
182,승강기유지관리업체,11_48_01_P,6410000,382000000004,1999-04-09,,1,영업/정상,1,인허가,,,,,0318755478,,,,"경기도 의정부시 효자로 10, 205호 (민락동, 송산중앙프라자)",,(주)태화종합엘리베이터,2026-02-19 00:00:00,U,2026-02-21 02:40:00,,,,유지관리,중저속승강기,210.0,300.0,900,1.0,0.0,,,,,,,,,본점,1318148501.0,,(주)태화종합엘리베이터_
222,승강기유지관리업체,11_48_01_P,6480000,567000000002,1999-04-02,,1,영업/정상,1,인허가,,,,,055 276 8104,,51391,경상남도 창원시 의창구 팔용동 40번지 5호,"경상남도 창원시 의창구 차룡로48번길 44, 창원스마트업타워 지하1층 에프비104호 (팔용동)",51391,(주)경남엘리베이터,2026-02-24 00:00:00,U,2026-02-26 02:40:00,,,,유지관리,중저속승강기,300.0,300.0,1900,2.0,2.0,,,,,,,,,본점,6098136361.0,,(주)경남엘리베이터_경상남도창원시의창구팔용동40번지5호
237,승강기유지관리업체,11_48_01_P,6480000,567000000022,1999-03-04,,1,영업/정상,1,인허가,,,,,,,51395,경상남도 창원시 의창구 팔용동 210-1 경남테크노파크,"경상남도 창원시 의창구 창원대로18번길 22, 경남테크노파크 벤처동 4층 406호 (팔용동)",51395,성광엘리베이터(주),2026-02-25 00:00:00,U,2026-02-27 02:40:00,,,,유지관리,중저속승강기,504.0,,500,1.0,,,,,,,,,,본점,6098129496.0,,성광엘리베이터(주)_경상남도창원시의창구팔용동210-1경남테크노파크
199,승강기유지관리업체,11_48_01_P,6410000,374000000013,1999-02-02,,1,영업/정상,1,인허가,,,,,031 2149259,,,,"경기도 수원시 영통구 영통로323번길 38, 401호 (매탄동, 성신테크노파크)",,(주)한양엘리베이터,2026-02-20 00:00:00,U,2026-02-22 02:40:00,,,,유지관리,중저속승강기,1471.0,1864.0,1620,2.0,,,,,,,,,,본점,1288137288.0,,(주)한양엘리베이터_
74,승강기유지관리업체,11_48_01_P,6430000,643000000012,1999-01-22,,1,영업/정상,1,인허가,,,,,0432968225,,,충청북도 청주시 서원구 남이면 가마리 163-1,충청북도 청주시 서원구 남이면 가마2길 31,28219,호영엘리베이터(주),2026-02-06 17:54:30,U,2026-02-08 02:40:00,,,,유지관리,중저속승강기,305000000.0,0.0,"1,700",3.0,0.0,,,,17.0,,,,,본점,3058125133.0,,호영엘리베이터(주)_충청북도청주시서원구남이면가마리163-1
205,승강기유지관리업체,11_48_01_P,6440000,644000000012,1999-01-12,,1,영업/정상,1,인허가,,,,,0415752137,,,충청남도 천안시 동남구 신방동 1062번지,"충청남도 천안시 동남구 통정1로 48-7, 2층 (신방동)",31204,동양승강기(주),2026-02-23 09:41:38,U,2026-02-25 02:40:00,,211582.792791595,364092.440859298,유지관리,중저속승강기,200000000.0,462000000.0,"1,080",2.0,0.0,,,,12.0,24.0,,4.0,,본점,3128132331.0,,동양승강기(주)_충청남도천안시동남구신방동1062번지
263,승강기유지관리업체,11_48_01_P,6270000,627000000038,1998-12-30,,1,영업/정상,1,인허가,,,,,0537408840,,701-824,대구광역시 동구 신천3동  81번지 2호,대구광역시 동구 장등로 86 (신천동),701-824,오티스엘리베이터유한회사 대구영업소,2026-02-26 09:23:51,U,2026-02-28 02:40:00,,346573.489424683,265092.216370831,유지관리,중저속승강기,101753000000.0,,"9,450",9.0,0.0,,,,105.0,,,,,본점,5028516382.0,,오티스엘리베이터유한회사대구영업소_대구광역시동구신천3동81번지2호
89,승강기유지관리업체,11_48_01_P,6260000,626000000082,1998-12-14,,1,영업/정상,1,인허가,,,,,0519226002,,611-800,부산광역시 연제구 거제1동  17번지 1호 종근당빌딩 4층,"부산광역시 연제구 거제대로 270, 4층 (거제동,종근당빌딩)",611-800,오티스엘리베이터(유),2026-02-09 11:55:44,U,2026-02-11 02:40:00,,389137.771555336,189860.788321975,유지관리,"고속승강기,중저속승강기",40000000000.0,100000000000.0,"11,700",25.0,0.0,,,1.0,130.0,,182.0,5.0,,본점,6068510657.0,,오티스엘리베이터(유)_부산광역시연제구거제1동17번지1호종근당빌딩4층
113,승강기유지관리업체,11_48_01_P,6480000,567000000005,1998-10-15,,1,영업/정상,1,인허가,,,,,055 252 5131,,,,"경상남도 창원시 성산구 완암로 50, 넥스동 717호 (성산동)",,(주)대한엘리베이터,2026-02-11 00:00:00,U,2026-02-13 02:40:00,,,,유지관리,중저속승강기,200.0,0.0,1000,2.0,,,,,,,,,,본점,6098134382.0,,(주)대한엘리베이터_
139,승강기유지관리업체,11_48_01_P,6470000,647000000018,1998-07-28,,1,영업/정상,1,인허가,,,,,0548541449,,36657,경상북도 안동시 태화동 634-209 현대아파트 201호,"경상북도 안동시 불무골1길 70, 현대아파트 201호 (태화동)",36657,(주)삼보종합관리,2026-02-12 17:26:37,U,2026-02-14 02:40:00,,352740.881231483,341765.62928709,유지관리,중저속승강기,100000000.0,,700,1.0,0.0,,,,7.0,,,,,본점,5088106356.0,,(주)삼보종합관리_경상북도안동시태화동634-209현대아파트201호
197,승강기유지관리업체,11_48_01_P,6410000,405000000006,1998-07-25,,1,영업/정상,1,인허가,,,,,031 282 0403,,17088,경기도 용인시 기흥구 지곡동 474번지 1호,"경기도 용인시 기흥구 지삼로98번길 47-4, 2층 (지곡동)",17088,(주)동명엘리베이터,2026-02-20 00:00:00,U,2026-02-22 02:40:00,,,,유지관리,중저속승강기,200.0,200.0,1000,1.0,0.0,,,,,,,,,본점,1248170965.0,,(주)동명엘리베이터_경기도용인시기흥구지곡동474번지1호
228,승강기유지관리업체,11_48_01_P,6290000,629000000034,1998-07-13,,1,영업/정상,1,인허가,,,,,0622255599,,501-723,광주광역시 동구 수기동 23번지 2호 제일오피스텔,"광주광역시 동구 천변우로 339, 802호 (수기동,제일오피스텔)",501-723,현대종합관리(주),2026-02-24 17:25:35,U,2026-02-26 02:40:00,,191696.411285266,183475.407796163,유지관리,중저속승강기,500000000.0,,"1,890",2.0,,,,,21.0,,,,,본점,4168118247.0,,현대종합관리(주)_광주광역시동구수기동23번지2호제일오피스텔
174,승강기유지관리업체,11_48_01_P,6290000,629000000033,1998-05-15,,1,영업/정상,1,인허가,,,,,0622650453,,61252,광주광역시 북구 신안동 3-9,"광주광역시 북구 태봉로 84-1, 신안동 2층,6층 (신안동)",61252,(주)동양하이테크,2026-02-19 15:13:50,U,2026-02-21 02:40:00,,191523.311507128,184940.545535682,유지관리,중저속승강기,300000000.0,,"1,000",1.0,,,,,13.0,,,,,본점,4098152193.0,,(주)동양하이테크_광주광역시북구신안동3-9
118,승강기유지관리업체,11_48_01_P,6110000,611000000235,1998-04-07,,1,영업/정상,1,인허가,,,,,024520982,,143-854,서울특별시 광진구 자양3동  227번지 223호 자양빌딩 201호,"서울특별시 광진구 아차산로38길 20, 201호 (자양동,자양빌딩)",143-854,(주)광성엘리베이터,2026-02-11 16:47:38,U,2026-02-13 02:40:00,,206527.375555639,448387.419398861,유지관리,중저속승강기,110000000.0,,"1,500",2.0,0.0,,,,,,,,,본점,2068627426.0,,(주)광성엘리베이터_서울특별시광진구자양3동227번지223호자양빌딩201호
59,승강기유지관리업체,11_48_01_P,6290000,629000000032,1998-03-31,,1,영업/정상,1,인허가,,,,,0623628272,,61900,광주광역시 서구 덕흥동 29-8,광주광역시 서구 무진대로 567 (덕흥동),61900,목송엘리베이터(주),2026-02-04 16:08:17,U,2026-02-06 02:40:00,,185567.679118206,184910.952834682,유지관리,중저속승강기,200000000.0,,"1,260",3.0,,,,,14.0,,,,,본점,4088132030.0,,목송엘리베이터(주)_광주광역시서구덕흥동29-8
183,승강기유지관리업체,11_48_01_P,6260000,626000000069,1997-11-11,,1,영업/정상,1,인허가,,,,,0513043204,,,부산광역시 남구 용당동 568-30 101호,"부산광역시 남구 유엔평화로143번길 10-15, 101호(용당동)",48531,삼보엘리베이터(주),2026-02-19 11:00:30,U,2026-02-21 02:40:00,,391163.937242877,182506.651757674,유지관리,중저속승강기,210000000.0,200000000.0,"1,300",1.0,0.0,,,,10.0,,10.0,3.0,,본점,6068116217.0,,삼보엘리베이터(주)_부산광역시남구용당동568-30101호
72,승강기유지관리업체,11_48_01_P,6480000,567000000006,1997-06-26,,1,영업/정상,1,인허가,,,,,055 264 3210,,,경상남도 창원시 성산구 성주동 82번지 1호,"경상남도 창원시 성산구 곰절길9번길 3, 리성빌딩 2층 201호 (성주동)",,(주)케이엠이(K.M.E),2026-02-06 00:00:00,U,2026-02-08 02:40:00,,,,유지관리,중저속승강기,200.0,,700,2.0,,,,,,,,,,본점,6098183151.0,,(주)케이엠이(K.M.E)_경상남도창원시성산구성주동82번지1호
117,승강기유지관리업체,11_48_01_P,6110000,611000000194,1996-03-04,,1,영업/정상,1,인허가,,,,,029480628,,,서울특별시 중랑구 신내동 430번지 7호,"서울특별시 중랑구 용마산로125길 108-8, 2층 (신내동)",02058,(주)정석엘리베이터,2026-02-11 10:47:20,U,2026-02-13 02:40:00,,208887.642488452,455735.01396974,유지관리,중저속승강기,105000000.0,,"2,000",2.0,0.0,,,,,,,,,본점,2588600734.0,,(주)정석엘리베이터_서울특별시중랑구신내동430번지7호
135,승강기유지관리업체,11_48_01_P,6110000,611000000190,1995-12-29,,1,영업/정상,1,인허가,,,,,0226786256,,,서울특별시 영등포구 문래동3가 77-9 메가벤처타워 607호,"서울특별시 영등포구 문래로20길 60, 메가벤처타워 607호 (문래동3가)",07295,(주)우성아이디에스엘리베이터,2026-02-12 16:33:55,U,2026-02-14 02:40:00,,190161.737344082,446125.33590618,유지관리,중저속승강기,200000000.0,,600,1.0,0.0,,,,,,,,,본점,1078166689.0,,(주)우성아이디에스엘리베이터_서울특별시영등포구문래동3가77-9메가벤처타워607호
230,승강기유지관리업체,11_48_01_P,6260000,626000000053,1995-12-29,,1,영업/정상,1,인허가,,,,,0518532031,,611-763,부산광역시 연제구 연산9동 2235번지 4호 선경아파트상가 3층 301호,"부산광역시 연제구 과정로 74, 301호 (연산동,선경아파트상가3층)",611-763,주식회사 부광엘리베이터,2026-02-24 10:28:47,U,2026-02-26 02:40:00,,392134.502954457,188467.241084113,유지관리,중저속승강기,100000000.0,200000000.0,"2,800",3.0,0.0,,,1.0,38.0,,12.0,1.0,,본점,6058123490.0,,주식회사부광엘리베이터_부산광역시연제구연산9동2235번지4호선경아파트상가3층301호
178,승강기유지관리업체,11_48_01_P,6290000,629000000055,1995-03-13,,1,영업/정상,1,인허가,,,,,0623656363,,502-809,광주광역시 서구 농성1동  65번지 1호 2층,"광주광역시 서구 상무대로 1181, 2층 (농성동,2층)",502-809,(주)대명엘리베이터,2026-02-19 15:25:24,U,2026-02-21 02:40:00,,189961.394876571,183987.839934095,유지관리,"고속승강기,중저속승강기",310000000.0,,"5,000",5.0,,,,,68.0,,,,,본점,4098123927.0,,(주)대명엘리베이터_광주광역시서구농성1동65번지1호2층
186,승강기유지관리업체,11_48_01_P,6410000,401000000009,1995-03-07,,1,영업/정상,1,인허가,,,,,0314332255,,,,경기도 시흥시 마유로70번길 65 (정왕동),,(주)송산특수엘리베이터,2026-02-19 00:00:00,U,2026-02-21 02:40:00,,,,유지관리,중저속승강기,1500.0,16971.0,1500,3.0,0.0,,,,,,,,,본점,1338118599.0,,(주)송산특수엘리베이터_
246,승강기유지관리업체,11_48_01_P,6540000,464000000007,1994-11-30,,1,영업/정상,1,인허가,,,,,063 278 3126,,54966,전북특별자치도 전주시 완산구 효자동2가 1239-2 5층,"전북특별자치도 전주시 완산구 홍산로 261, 5층 (효자동2가)",54966,현대엘리베이터(주)전주지사,2026-02-25 00:00:00,U,2026-02-27 02:40:00,,,,유지관리,중저속승강기,123162.0,1272200.0,4800,8.0,,,,,,,,,,지점,4188503049.0,,현대엘리베이터(주)전주지사_전북특별자치도전주시완산구효자동2가1239-25층
130,승강기유지관리업체,11_48_01_P,6270000,627000000021,1994-11-23,,1,영업/정상,1,인허가,,,,,0537427033,,,대구광역시 수성구 대흥동 841-2,"대구광역시 수성구 알파시티1로 192, 수성더비즈타워 501동 5층 505호 (대흥동)",42250,티케이엘리베이터코리아(주) 경북지사,2026-02-11 11:05:15,U,2026-02-13 02:40:00,,,,유지관리,중저속승강기,671000000.0,,"9,900",12.0,0.0,,,,110.0,,,,,본점,5028522263.0,,티케이엘리베이터코리아(주)경북지사_대구광역시수성구대흥동841-2
63,승강기유지관리업체,11_48_01_P,6300000,630000000022,1994-10-19,,1,영업/정상,1,인허가,,,,,0425257241,,34903,대전광역시 중구 오류동 187-4 동아생명빌딩,"대전광역시 중구 계룡로 800, 동아생명빌딩 13층 (오류동)",34903,티케이엘리베이터코리아(주) 충청1지사,2026-02-05 14:54:51,U,2026-02-07 02:40:00,,236320.475404854,314196.500934233,유지관리,"고속승강기,중저속승강기",3000000000.0,,"6,750",8.0,0.0,,,,75.0,,,,,본점,3058523128.0,,티케이엘리베이터코리아(주)충청1지사_대전광역시중구오류동187-4동아생명빌딩
99,승강기유지관리업체,11_48_01_P,6110000,611000000158,1994-07-08,,1,영업/정상,1,인허가,,,,,029332114,,,"서울특별시 노원구 상계동 763-7 동일프라자빌딩 3,4,5호","서울특별시 노원구 동일로 1343, 동일프라자빌딩 6층 3,4,5호 (상계동)",01767,(주)대경엘리베이터,2026-02-10 18:56:34,U,2026-02-12 02:40:00,,205400.87065435,460681.679132551,유지관리,중저속승강기,106000000.0,,"2,000",2.0,0.0,,,,0.0,,,,,본점,2178127469.0,,"(주)대경엘리베이터_서울특별시노원구상계동763-7동일프라자빌딩3,4,5호"
256,승강기유지관리업체,11_48_01_P,6470000,647000000010,1994-07-07,,1,영업/정상,1,인허가,,,,,0542759263,,790-828,경상북도 포항시남구 상도동   613번지 5호,경상북도 포항시 남구 중섬로 67 (상도동),,동양텍 주식회사,2026-02-26 15:24:12,U,2026-02-28 02:40:00,,411978.906033964,281676.288435492,유지관리,중저속승강기,131000000.0,,"1,200",2.0,0.0,,,,12.0,,,,,본점,5138124448.0,,동양텍주식회사_경상북도포항시남구상도동613번지5호
150,승강기유지관리업체,11_48_01_P,6110000,611000000152,1994-06-24,,1,영업/정상,1,인허가,,,,,0226796143,,150-037,서울특별시 영등포구 영등포동7가  94번지 280호,서울특별시 영등포구 국회대로55길 2 (영등포동7가),150-037,대창엘리베이터(주),2026-02-13 09:15:07,U,2026-02-15 02:40:00,,191854.656311335,447036.631969576,유지관리,중저속승강기,110000000.0,,800,1.0,0.0,,,,0.0,,,,,본점,1078165152.0,,대창엘리베이터(주)_서울특별시영등포구영등포동7가94번지280호
251,승강기유지관리업체,11_48_01_P,6110000,611000000149,1994-05-04,,1,영업/정상,1,인허가,,,,,024446437,,,"서울특별시 광진구 군자동 355-12 고려빌딩1층,비1층","서울특별시 광진구 광나루로 345, 고려빌딩 1,비1층(군자동)",05003,(주)고려엘리베이터,2026-02-26 09:37:45,U,2026-02-28 02:40:00,,205969.435150896,449587.738415801,유지관리,중저속승강기,100000000.0,,"2,600",3.0,0.0,,,,0.0,,,,,본점,6058700602.0,,"(주)고려엘리베이터_서울특별시광진구군자동355-12고려빌딩1층,비1층"
195,승강기유지관리업체,11_48_01_P,6110000,611000000129,1994-01-19,,1,영업/정상,1,인허가,,,,,024970452,,,서울특별시 성동구 성수동2가 299-24 렉스모터스 0호,"서울특별시 성동구 광나루로 228, 렉스모터스 9층 (성수동2가)",04792,(주)인정피에스,2026-02-20 15:24:56,U,2026-02-22 02:40:00,,204795.929496254,449684.895305153,유지관리,중저속승강기,100000000.0,,700,1.0,0.0,,,,,,,,,본점,2048600101.0,,(주)인정피에스_서울특별시성동구성수동2가299-24렉스모터스0호
210,승강기유지관리업체,11_48_01_P,6110000,611000000118,1993-10-11,,1,영업/정상,1,인허가,,,,,025387351,,,서울특별시 서초구 양재동 80-6 정인빌딩 301호,"서울특별시 서초구 양재천로21길 29, 정인빌딩 301호(양재동)",06748,승우엘리베이터(주),2026-02-23 15:36:16,U,2026-02-25 02:40:00,,203394.725,441647.455,유지관리,중저속승강기,100000000.0,,700,1.0,0.0,,,,,,,,,본점,1208130433.0,,승우엘리베이터(주)_서울특별시서초구양재동80-6정인빌딩301호
154,승강기유지관리업체,11_48_01_P,6260000,626000000037,1993-10-07,,1,영업/정상,1,인허가,,,,,0517424275,,612-820,부산광역시 해운대구 우1동  496번지 1호 신동아상가 2층,"부산광역시 해운대구 우동1로 9-28, 2층 (우동,신동아상가2층)",612-820,태화E/L(주),2026-02-13 11:42:23,U,2026-02-15 02:40:00,,396299.836154773,187054.741207479,유지관리,"고속승강기,중저속승강기",120000000.0,208000000.0,"1,700",2.0,0.0,,,1.0,15.0,,15.0,2.0,,본점,6188122240.0,,태화E/L(주)_부산광역시해운대구우1동496번지1호신동아상가2층
226,승강기유지관리업체,11_48_01_P,6110000,611000000106,1993-08-06,,1,영업/정상,1,인허가,,,,,029434260,,,서울특별시 성북구 석관동 182-46,"서울특별시 성북구 한천로78길 7, 4층,5층(석관동)",02781,유성엘리베이터(주),2026-02-24 14:34:45,U,2026-02-26 02:40:00,,205494.561438849,456567.116581423,유지관리,중저속승강기,227000000.0,,"2,500",3.0,0.0,,,,0.0,,,,,본점,2058140135.0,,유성엘리베이터(주)_서울특별시성북구석관동182-46
55,승강기유지관리업체,11_48_01_P,6280000,628000000010,1993-03-25,,1,영업/정상,1,인허가,,,,,0325788521,,,인천광역시 서구 청라동 202-5,"인천광역시 서구 파랑로 495, 청라에이스하이테크시티 2동 907호 (청라동)",22770,신일산전(주),2026-02-03 09:00:42,U,2026-02-06 02:40:00,,167337.104265716,448018.638890001,유지관리,중저속승강기,200000000.0,,900,1.0,0.0,,,,10.0,,,,,본점,1318156641.0,,신일산전(주)_인천광역시서구청라동202-5
239,승강기유지관리업체,11_48_01_P,6110000,611000000068,1993-03-08,,1,영업/정상,1,인허가,,,,,027417293,,,서울특별시 구로구 구로동 614-50 대명벨리온지식산업센터 1106호,"서울특별시 구로구 경인로53가길 10, 대명벨리온지식산업센터 1106호 (구로동)",08214,세방엘리베이터(주),2026-02-25 16:21:59,U,2026-02-27 02:40:00,,188832.235054987,444554.302462386,유지관리,중저속승강기,127000000.0,,"3,000",3.0,0.0,,,,,,,,,본점,7718100514.0,,세방엘리베이터(주)_서울특별시구로구구로동614-50대명벨리온지식산업센터1106호
236,승강기유지관리업체,11_48_01_P,6270000,627000000009,1993-02-20,,1,영업/정상,1,인허가,,,,,0536550031,,,대구광역시 달서구 송현동 1928-5,대구광역시 달서구 송현동1길 38 (송현동),42741,(주)대동에레베이터,2026-02-25 14:36:33,U,2026-02-27 02:40:00,,339844.133825814,259899.163568795,유지관리,중저속승강기,305000000.0,,"2,700",4.0,0.0,,,,30.0,,,,,본점,5038131938.0,,(주)대동에레베이터_대구광역시달서구송현동1928-5
131,승강기유지관리업체,11_48_01_P,6270000,627000000005,1993-02-09,,1,영업/정상,1,인허가,,,,,0537418064,,701-714,대구광역시 동구 신천동 299번지 2호  2001호,"대구광역시 동구 동대구로 432, 20층 2001호 (신천동)",701-714,현대엘리베이터(주) 대구지사,2026-02-11 15:43:26,U,2026-02-13 02:40:00,,346854.596149695,264420.293468893,유지관리,중저속승강기,98100000000.0,,"10,620",11.0,0.0,,,,118.0,,,,,본점,5028505304.0,,현대엘리베이터(주)대구지사_대구광역시동구신천동299번지2호2001호
119,승강기유지관리업체,11_48_01_P,6110000,611000000046,1993-01-19,,1,영업/정상,1,인허가,,,,,024235857,,,서울특별시 송파구 송파동 84번지 7호 영빌딩 510호,"서울특별시 송파구 송파대로 422, 510호 (송파동,영빌딩)",05667,대한엘리베이터안전관리,2026-02-11 16:41:59,U,2026-02-13 02:40:00,,209484.320725356,444751.41436612,유지관리,중저속승강기,130000000.0,,"1,000",1.0,0.0,,,,,,,,,본점,2152588218.0,,대한엘리베이터안전관리_서울특별시송파구송파동84번지7호영빌딩510호
213,승강기유지관리업체,11_48_01_P,6110000,611000000036,1993-01-19,,1,영업/정상,1,인허가,,,,,029332354,,,서울특별시 도봉구 방학동 705번지 17호 퍼스티안 206호,"서울특별시 도봉구 도봉로150가길 27, 2층 206호 (방학동,퍼스티안)",01333,한양엘리베이터(주),2026-02-23 16:59:35,U,2026-02-25 02:40:00,,203802.902569945,462787.189725519,유지관리,중저속승강기,100000000.0,,"2,800",3.0,0.0,,,,0.0,,,,,본점,2178114116.0,,한양엘리베이터(주)_서울특별시도봉구방학동705번지17호퍼스티안206호
137,승강기유지관리업체,11_48_01_P,6110000,611000000025,1993-01-19,,1,영업/정상,1,인허가,,,,,0226107777,,,"서울특별시 마포구 상암동 1596번지 상암DMC푸르지오시티,S-City","서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티,S-City(상암동)",03924,티케이엘리베이터코리아(주),2026-02-12 15:55:55,U,2026-02-14 02:40:00,,190144.892942247,453302.04990022,유지관리,"고속승강기,중저속승강기",104000000.0,,0,26.0,0.0,,,,,,,,,본점,1338123748.0,,"티케이엘리베이터코리아(주)_서울특별시마포구상암동1596번지상암DMC푸르지오시티,S-City"
240,승강기유지관리업체,11_48_01_P,6110000,611000000018,1993-01-19,,1,영업/정상,1,인허가,,,,,0236700816,,110-754,서울특별시 종로구 연지동 1번지 7호 현대그룹빌딩,"서울특별시 종로구 율곡로 194, 1동 (연지동,현대그룹빌딩)",110-754,현대엘리베이터(주) 서울사무소,2026-02-25 10:16:37,U,2026-02-27 02:40:00,,199976.765493088,452526.527263312,유지관리,"고속승강기,중저속승강기",147100000.0,,500,51.0,0.0,,,,0.0,,,,,본점,1268104267.0,,현대엘리베이터(주)서울사무소_서울특별시종로구연지동1번지7호현대그룹빌딩
146,승강기유지관리업체,11_48_01_P,6480000,531000000001,1993-01-12,,1,영업/정상,1,인허가,,,,,055 759 6771,,,경상남도 진주시 상대동 515번지 5호,경상남도 진주시 선학산길57번길 8 (상대동),,신진엘리베이터(주),2026-02-12 00:00:00,U,2026-02-15 02:40:00,,,,유지관리,중저속승강기,100.0,200.0,1900,3.0,,,,,,,,,,본점,6138166165.0,,신진엘리베이터(주)_경상남도진주시상대동515번지5호
44,승강기유지관리업체,11_48_01_P,6290000,629000000012,1993-01-09,,1,영업/정상,1,인허가,,,,,0623611633,,,광주광역시 서구 농성동 417-40 한국교직원공제회관,"광주광역시 서구 죽봉대로 52, 한국교직원공제회관 1층(농성동)",61932,현대엘리베이터(주) 광주지사,2026-01-30 07:59:30,U,2026-02-04 11:04:37,,189311.261943371,184322.154390632,유지관리,"고속승강기,중저속승강기",35662565000.0,,"7,830",18.0,,,,,87.0,,,,,본점,4108503292.0,,현대엘리베이터(주)광주지사_광주광역시서구농성동417-40한국교직원공제회관
215,승강기유지관리업체,11_48_01_P,6410000,383000000001,1993-01-07,,1,영업/정상,1,인허가,,,,,031 454 1123,,431-836,,"경기도 안양시 동안구 전파로 88, B03호 (호계동, 신원비전타워)",431-836,현지엘리베이터(주),2026-02-23 00:00:00,U,2026-02-25 02:40:00,,,,유지관리,"고속승강기,중저속승강기",500.0,100.0,2400,3.0,0.0,,,,,,,,,본점,1238144111.0,,현지엘리베이터(주)_
58,승강기유지관리업체,11_48_01_P,6110000,611000000007,1992-12-31,,1,영업/정상,1,인허가,,,,,025338184,,,서울특별시 서초구 방배동 876-37 2층,"서울특별시 서초구 서초대로27길 21, 2층(방배동)",06588,(주)태성에스컬레이터,2026-02-04 09:59:24,U,2026-02-06 02:40:00,,199431.846189587,442980.100191246,유지관리,중저속승강기,400000000.0,,0,3.0,0.0,,,,0.0,,,,,본점,1148169587.0,,(주)태성에스컬레이터_서울특별시서초구방배동876-372층
138,승강기유지관리업체,11_48_01_P,6470000,647000000001,1992-12-30,,1,영업/정상,1,인허가,,,,,025080322,,790-380,경상북도 포항시 남구 호동 596번지,경상북도 포항시 남구 서원재로 36 (호동),790-380,동성계전(주),2026-02-12 17:29:09,U,2026-02-14 02:40:00,,415204.927532888,278862.079256926,유지관리,중저속승강기,200000000.0,,900,1.0,,,,6.0,9.0,3.0,6.0,1.0,,본점,2208104841.0,,동성계전(주)_경상북도포항시남구호동596번지
51,승강기유지관리업체,11_48_01_P,6300000,630000000009,1992-12-29,,1,영업/정상,1,인허가,,,,,0425361045,,34379,대전광역시 대덕구 오정동 62-1 우성빌딩,"대전광역시 대덕구 한밭대로 1027, 우성빌딩 6층 (오정동)",34379,현대엘리베이터(주)대전지사,2026-02-03 13:32:20,U,2026-02-06 02:40:00,,236964.035464558,317641.120686496,유지관리,"고속승강기,중저속승강기",212235955000.0,,"8,460",20.0,0.0,,,,94.0,,,,,본점,3068504823.0,,현대엘리베이터(주)대전지사_대전광역시대덕구오정동62-1우성빌딩
50,승강기유지관리업체,11_48_01_P,6300000,630000000007,1992-12-29,,1,영업/정상,1,인허가,,,,,0424808840,,35209,대전광역시 서구 둔산동 929번지 사학연금회관,"대전광역시 서구 한밭대로 809, 사학연금회관 7층 (둔산동)",35209,오티스엘리베이터(유),2026-02-03 10:20:05,U,2026-02-06 02:40:00,,234835.189646761,317566.264726302,유지관리,중저속승강기,33400000000.0,,"5,400",8.0,,,,,60.0,,,,,본점,3148511489.0,,오티스엘리베이터(유)_대전광역시서구둔산동929번지사학연금회관
87,승강기유지관리업체,11_48_01_P,6280000,628000000002,1992-12-24,,1,영업/정상,1,인허가,,,,,0325434433,,407-820,인천광역시 계양구 작전1동  381번지 1호,인천광역시 계양구 효서로 300 (작전동),407-820,우석엘리베이터(주),2026-02-09 16:38:23,U,2026-02-11 02:40:00,,176033.899407199,447330.092687256,유지관리,"고속승강기,중저속승강기",100000000.0,,"3,420",11.0,0.0,,,,38.0,,,3.0,,본점,1228154732.0,,우석엘리베이터(주)_인천광역시계양구작전1동381번지1호
73,승강기유지관리업체,11_48_01_P,6110000,611000000001,1992-11-06,,1,영업/정상,1,인허가,,,,,0260073348,,150-945,서울특별시 영등포구 여의도동 23번지 국제금융센터 투아이에프씨빌딩,"서울특별시 영등포구 국제금융로 10, 8층 (여의도동,국제금융센터투아이에프씨빌딩)",150-945,오티스엘리베이터 유한회사,2026-02-06 17:15:00,U,2026-02-08 02:40:00,,193326.931018911,446973.914570276,유지관리,"고속승강기,중저속승강기",32000000000.0,,0,60.0,0.0,,,,0.0,,,,,본점,1078173292.0,,오티스엘리베이터유한회사_서울특별시영등포구여의도동23번지국제금융센터투아이에프씨빌딩
