"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","수리대상 의료기기의 유형","다른 겸업 여부","총규모","영업규모",
"285","의료기기판매(임대)업","01_02_03_P","5220000","PHMG120265220013047000005","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 왜관읍 낙산리 ****","경상북도 칠곡군 왜관읍 *산업단지*길 **-**","39912","주식회사 성산유통","2026-04-03 18:01:19","I","2026-04-05 00:20:22","","327909.146832847","271030.764336858","","","369","",
"286","의료기기판매(임대)업","01_02_03_P","3400000","PHMG120263400013047000015","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 기장군 정관읍 용수리 ****-*","부산광역시 기장군 정관읍 정관*로 **-**, *층","46014","인터니티","2026-04-03 09:44:40","I","2026-04-05 00:20:22","","398029.676915569","205087.152925658","","","","",
"287","의료기기판매(임대)업","01_02_03_P","3120000","PHMG120263120033047000015","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 창천동 **-**","서울특별시 서대문구 연세로*다길 **, *층 (창천동)","03787","동의 아울렛","2026-04-03 16:33:11","I","2026-04-05 00:20:22","","194048.753146284","450536.968566815","","","179.73","",
"288","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120264641050047000019","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 중화산동*가 *** 강석빌딩","전북특별자치도 전주시 완산구 중화산로 **, ***호A-**호 (중화산동*가)","54977","더 메디칼","2026-04-03 17:18:11","I","2026-04-05 00:20:22","","210633.180145264","257355.347810839","","","1.8","",
"289","의료기기판매(임대)업","01_02_03_P","3290000","PHMG120263290024047000022","2026-03-31","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 ***-* 제이스타파트너스 사옥","부산광역시 부산진구 양지로**번길 **, 제이스타파트너스 사옥 *층 (양정동)","47229","위드메디칼","2026-04-03 15:39:34","I","2026-04-05 00:20:22","","388582.885196674","187546.059973164","","","","",
"290","의료기기판매(임대)업","01_02_03_P","3290000","PHMG120263290024047000023","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-*","부산광역시 부산진구 서전로**번길 **, ***호 (전포동)","47247","옴무드","2026-04-03 15:40:17","I","2026-04-05 00:20:22","","387994.374923584","186365.281754984","","","","",
"291","의료기기판매(임대)업","01_02_03_P","5130000","PHMG120265130030047000013","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경상북도 경산시 갑제동 ***-**","경상북도 경산시 화랑로*길 ***-*, *층 (갑제동)","38540","웨이베터 메디컬","2026-04-03 09:19:31","I","2026-04-05 00:20:22","","360279.663583517","260020.681826616","","","","",
"292","의료기기판매(임대)업","01_02_03_P","5350000","PHMG120265350351047000017","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경상남도 김해시 내동 ****-*","경상남도 김해시 내외중앙로 ***, ***호 (내동)","50943","가디아케어랩","2026-04-03 13:36:15","I","2026-04-05 00:20:22","","370012.372982264","195252.446912028","","","","",
"293","의료기기판매(임대)업","01_02_03_P","3030000","PHMG120263030033047000025","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 마장동 *** 금호어울림아파트","서울특별시 성동구 마조로 **, 상가동 *층 ***-*호 (마장동, 금호어울림아파트)","04759","수주룸","2026-04-03 15:30:43","I","2026-04-05 00:20:22","","203597.7587591","451160.268443273","","","","",
"294","의료기기판매(임대)업","01_02_03_P","4191000","PHMG120264191050047000031","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 관설동 ****-*","강원특별자치도 원주시 단관길 ***, ***호 (관설동)","26471","스마트솔","2026-04-03 13:14:44","I","2026-04-05 00:20:22","","285232.07","424563.02","","","40","",
"295","의료기기판매(임대)업","01_02_03_P","4191000","PHMG120264191050047000032","2026-04-03","","01","영업/정상","13","영업중","","","","","02-405-0742","","","강원특별자치도 원주시 단계동 ***-* 원주원예농협하나로클럽","강원특별자치도 원주시 무실로 ***, 원주원예농협하나로클럽 (단계동)","26434","(주)아성다이소 원주원예하나로클럽점","2026-04-03 13:16:05","I","2026-04-05 00:20:22","","283125.943357781","426975.404734288","","","","",
"296","의료기기판매(임대)업","01_02_03_P","3240000","PHMG120263240033047000034","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 **-**","서울특별시 강동구 천호옛**길 **, *층 (성내동)","05384","지에스(GS)25 천호옛길점","2026-04-03 10:19:52","I","2026-04-05 00:20:22","","211199.659717327","448073.083641886","","","","",
"297","의료기기판매(임대)업","01_02_03_P","3230000","PHMG120263230034047000076","2026-04-03","","01","영업/정상","13","영업중","","","","","02-520-0238","","","서울특별시 송파구 잠실동 **-* 롯데월드","서울특별시 송파구 올림픽로 ***, 롯데월드 롯데월드몰 지하*층 **호 (잠실동)","05554","아트박스 롯데월드점","2026-04-03 15:07:23","I","2026-04-05 00:20:22","","208589.363343145","445455.90405262","","","","",
"298","의료기기판매(임대)업","01_02_03_P","5020000","PHMG120265020056047000017","2026-04-03","","01","영업/정상","13","영업중","","","","","054-230-1701","","","경상북도 포항시 북구 학산동 ***-* 롯데백화점","경상북도 포항시 북구 학산로 **, 롯데백화점 (학산동)","37718","롯데쇼핑(주) 포항점","2026-04-03 17:26:26","I","2026-04-05 00:20:22","","413457.339843014","285842.648592678","","","","",
"299","의료기기판매(임대)업","01_02_03_P","4010000","PHMG120264010281047000022","2026-03-31","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 장현동 ***-* 진영빌딩","경기도 시흥시 시청로**번길 **-*, 진영빌딩 ***호 (장현동)","14998","봄날복지용구센터","2026-04-03 09:01:58","I","2026-04-05 00:20:22","","182356.094690842","431124.648365306","","","40.4","",
"300","의료기기판매(임대)업","01_02_03_P","3620000","PHMG120263620020047000018","2017-11-23","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 임동 ***-**","광주광역시 북구 중흥로**번길 *-*, *층 (임동)","61249","더원메디칼","2026-04-03 13:47:40","I","2026-04-05 00:20:22","","190716.787671692","185059.682912615","","","35","",
"301","의료기기판매(임대)업","01_02_03_P","4040000","PHMG120264040023047000029","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 망월동 **** 우성르보아파크","경기도 하남시 미사강변중앙로 ***, 우성르보아파크 ***호 일부호 (망월동)","12913","넥스트라아이앤씨(Nextra I&C)","2026-04-03 16:14:47","I","2026-04-05 00:20:22","","216649.355240933","451627.537678559","","","33","",
"302","의료기기판매(임대)업","01_02_03_P","3090000","PHMG120263090033047000010","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 창동 **-*","서울특별시 도봉구 마들로**길 **, *층 ***호 (창동)","01415","충효메디텍","2026-04-03 13:23:09","I","2026-04-05 00:20:22","","204502.118604099","461278.391079956","","","33.5","",
"303","의료기기판매(임대)업","01_02_03_P","3050000","PHMG120263050034047000028","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 이문동 ***-*","서울특별시 동대문구 이문로 ***, 지하*층 AB***,AB***,AB***호 (이문동)","02418","(주)농협유통 하나로마트 외대역점","2026-04-03 16:17:50","I","2026-04-05 00:20:22","","205541.211931615","455132.605075423","","","","",
"304","의료기기판매(임대)업","01_02_03_P","3470000","PHMG120263470022047000020","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","대구광역시 달서구 대곡동 ** 대곡역청구아파트","대구광역시 달서구 상화로*길 **, ***동 *층 ***호 (대곡동, 대곡역청구아파트)","42766","하진","2026-04-03 13:10:07","I","2026-04-05 00:20:22","","337025.965905738","257539.2965618","","","","",
"305","의료기기판매(임대)업","01_02_03_P","3660000","PHMG120263660023047000035","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 괴정동 ***-* 애플타운","대전광역시 서구 괴정로**번길 **, 애플타운 ***호 (괴정동)","35290","올소마스터","2026-04-03 15:54:08","I","2026-04-05 00:20:22","","233851.162540845","315469.050671845","","","24.8","",
"306","의료기기판매(임대)업","01_02_03_P","3210000","PHMG120093210034047000086","2009-06-08","","01","영업/정상","13","영업중","","","","","02-2131-8515","","","서울특별시 서초구 서초동 ****-*","서울특별시 서초구 반포대로 **, *층 (서초동)","06670","(주)에스원서초","2026-04-03 11:11:45","U","2026-04-05 02:40:00","","200792.240369065","442652.977637711","","","442.52","",
"307","의료기기판매(임대)업","01_02_03_P","4390000","PHMG120234390029047000036","2023-08-16","","03","폐업","03","폐업","2026-04-03","","","","","","","충청북도 충주시 봉방동 ***-**","충청북도 충주시 봉방*길 ** (봉방동)","27426","씨유 충주봉방사랑점","2026-04-03 14:39:33","U","2026-04-05 02:40:00","","281975.637811558","386317.062638072","","","1","",
"308","의료기기판매(임대)업","01_02_03_P","4060000","PHMG120234060477047000045","2023-07-20","","03","폐업","03","폐업","2026-03-31","","","","","","","경기도 파주시 금촌동 **-** 풀잎문화센터","경기도 파주시 아동로 *, 풀잎문화센터 *층 다**호 (금촌동)","10930","디에스컴퍼니 주식회사","2026-04-03 10:38:04","U","2026-04-05 02:40:00","","180145.873822874","473560.721449362","","","1.2","",
"309","의료기기판매(임대)업","01_02_03_P","4570000","PHMG120094570019047000003","2009-06-11","","01","영업/정상","13","영업중","","","","","041-730-4556","","","충청남도 부여군 부여읍 쌍북리 ***-**","충청남도 부여군 부여읍 성왕로***번길 **, *층","33134","에스원 부여","2026-04-03 15:57:31","U","2026-04-05 02:40:00","","192930.446258601","309287.494963443","","","73","",
"310","의료기기판매(임대)업","01_02_03_P","5680000","PHMG120094630020047000001","2009-06-11","","01","영업/정상","13","영업중","","","","","041-356-8259","","","충청남도 당진시 시곡동 ***-*","충청남도 당진시 서해로 **** (시곡동)","31764","(주)에스원 당진","2026-04-03 14:32:31","U","2026-04-05 02:40:00","","170026.732591012","378043.936628069","","","12","",
"311","의료기기판매(임대)업","01_02_03_P","4510000","PHMG120114510030047000009","2011-11-01","","03","폐업","03","폐업","2026-04-02","","","","","","355-923","충청남도 보령시 주교면 주교리 ***번지 *호 대천휴게소(하행선)","","","대천하이샵","2026-04-03 14:05:12","U","2026-04-05 02:40:00","","160158.793636453","319122.888012953","","","12","",
"312","의료기기판매(임대)업","01_02_03_P","4520000","PHMG120094520031047000006","2009-06-04","","01","영업/정상","13","영업중","","","","","041-546-8262","","336-050","충청남도 아산시 온천동 ****번지 중부빌딩 *층","충청남도 아산시 어의정로 ***, *층 (온천동, 중부빌딩)","31574","(주)에스원 아산","2026-04-03 15:14:28","U","2026-04-05 02:40:00","","200693.22017903","363673.594709504","","","","",
"313","의료기기판매(임대)업","01_02_03_P","4050000","PHMG120094050148047000012","2009-06-12","","01","영업/정상","13","영업중","","","","","031-261-6675","","","경기도 용인시 기흥구 구갈동 ***번지 *호 대원빌딩 *층","경기도 용인시 기흥구 관곡로 **-* (구갈동)","16972","(주)에스원용인","2026-04-03 11:17:36","U","2026-04-05 02:40:00","","209974.270873979","419831.812499802","","","80.34","",
"314","의료기기판매(임대)업","01_02_03_P","4791000","PHMG120214790046047000001","2021-01-29","","03","폐업","03","폐업","2026-04-03","","","","","","","전북특별자치도 부안군 변산면 격포리 ***-** 좋은하우스 ***동 ***호","전북특별자치도 부안군 변산면 격포윗길 **-**, ***동 *층 *호 (좋은하우스)","56338","제이비파이낸셜","2026-04-03 15:43:50","U","2026-04-05 02:40:00","","152462.417069058","236216.552972299","","","","",
"315","의료기기판매(임대)업","01_02_03_P","4791000","PHMG120214790046047000006","2021-05-13","","03","폐업","03","폐업","2026-04-03","","","","","","","","전북특별자치도 부안군 부안읍 석정로 ***, 부안강산뽕주","56307","세븐일레븐 부안석정점","2026-04-03 15:40:24","U","2026-04-05 02:40:00","","176157.041945537","247820.330587857","","","70","",
"316","의료기기판매(임대)업","01_02_03_P","3480000","PHMG120103480012047000007","2016-06-21","","01","영업/정상","13","영업중","","","","","616-8259","","","대구광역시 달성군 현풍읍 중리 ***번지","대구광역시 달성군 현풍읍 테크노대로 **, 메가타워동 ***호","43017","(주)에스원 달성지사","2026-04-03 17:57:25","U","2026-04-05 02:40:00","","331379.261727026","244266.488938767","","","230","",
"317","의료기기판매(임대)업","01_02_03_P","4070000","PHMG120134070023047000003","2013-09-09","","03","폐업","03","폐업","2026-04-03","","","","031-638-0955","","467-802","경기도 이천시 증포동 ***번지 *호","경기도 이천시 증신로 *** (증포동)","17351","(주)에스와이에스리테일 이천점","2026-04-03 16:15:10","U","2026-04-05 02:40:00","","240203.570008858","420847.674504262","","","496.08","",
"318","의료기기판매(임대)업","01_02_03_P","4060000","PHMG120094060023047000006","2009-06-09","","01","영업/정상","13","영업중","","","","","031-941-8257","","","경기도 파주시 와동동 ****-* 봉명타워","경기도 파주시 가람로 ***, 봉명타워 ***-*호, ***~***호 (와동동)","10896","(주)에스원 파주지사","2026-04-03 10:55:32","U","2026-04-05 02:40:00","","179076.784319934","470545.135787785","","","117","",
"319","의료기기판매(임대)업","01_02_03_P","4050000","PHMG120224050147047000194","2022-04-12","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 마평동 *** 성보빌딩","경기도 용인시 처인구 금학로 ***, 성보빌딩 *층 (마평동)","17152","에스원 용인지사","2026-04-03 14:24:56","U","2026-04-05 02:40:00","","219020.920426902","414959.618357208","","","305.5","",
"320","의료기기판매(임대)업","01_02_03_P","4191000","PHMG120204190023047000033","2020-04-10","","01","영업/정상","13","영업중","","","","","1588-3112","","","강원특별자치도 원주시 판부면 서곡리 ****번지 *호 하이얏트뷔페","강원특별자치도 원주시 판부면 매봉길 **, 하이얏트뷔페 *층","26399","(주)에스원원주지사","2026-04-03 13:13:05","U","2026-04-05 02:40:00","","283505.455038303","424776.079964166","","","","",
"321","의료기기판매(임대)업","01_02_03_P","4181000","PHMG120224180029047000016","2022-02-04","","03","폐업","03","폐업","2026-04-03","","","","","","","강원특별자치도 춘천시 우두동 ****","강원특별자치도 춘천시 우두*길 ***, ***,***호 (우두동)","24221","씨유춘천우두중앙공원점","2026-04-03 15:37:24","U","2026-04-05 02:40:00","","264588.170839031","490159.948079806","","","","",
"322","의료기기판매(임대)업","01_02_03_P","3710000","PHMG120243710033047000023","2024-11-01","","03","폐업","03","폐업","2026-04-03","","","","","","","울산광역시 동구 전하동 ***-*","울산광역시 동구 진성*길 ** (전하동)","44048","예뻐지는 건강쉼터","2026-04-03 17:45:58","U","2026-04-05 02:40:00","","420037.885090169","225821.457335037","","","24.6","",
"323","의료기기판매(임대)업","01_02_03_P","3240000","PHMG120243240033047000115","2022-04-13","","03","폐업","03","폐업","2026-04-02","","","","","","","서울특별시 강동구 명일동 **","서울특별시 강동구 구천면로 ***, *층 A***호 (명일동)","05271","바인커머스","2026-04-03 11:05:10","U","2026-04-05 02:40:00","","213565.466072004","449651.659893517","","","","",
"324","의료기기판매(임대)업","01_02_03_P","4450000","PHMG120224450014047000027","2022-02-10","","03","폐업","03","폐업","2026-04-03","","","","","","","충청북도 진천군 진천읍 읍내리 ***-**","충청북도 진천군 진천읍 중앙서로 **","27832","지에스(GS)25 진천읍내점","2026-04-03 17:03:30","U","2026-04-05 02:40:00","","239344.0308116","372934.861900667","","","","",
"325","의료기기판매(임대)업","01_02_03_P","4990000","PHMG120224990020047000008","2026-04-02","","03","폐업","03","폐업","2026-04-02","","","","","","","전라남도 완도군 금일읍 화목리 ***-* 금일농협하나로마트","전라남도 완도군 금일읍 금일로 ***, 금일농협하나로마트","59140","완도농협 금일지점 하나로마트","2026-04-03 17:09:19","U","2026-04-05 02:40:00","","202513.88345949","94549.1428768407","","","330","",
"326","의료기기판매(임대)업","01_02_03_P","3910000","PHMG120223910165047000136","2022-03-30","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 고덕동 ****-*","경기도 평택시 고덕국제*길 **, *층 (고덕동)","18008","지에스25평택고덕중앙점","2026-04-03 11:01:50","U","2026-04-05 02:40:00","","204264.999595659","394569.07472987","","","","",
"327","의료기기판매(임대)업","01_02_03_P","3070000","PHMG120223070034047000021","2022-02-03","","03","폐업","03","폐업","2026-04-03","","","","","","","서울특별시 성북구 종암동 *** 종암*차 SK VIEW","서울특별시 성북구 종암로**길 **, *층 (종암동, 종암*차 SK VIEW)","02798","씨유 종암SK2차점","2026-04-03 17:11:28","U","2026-04-05 02:40:00","","203002.648134708","455494.839200286","","","","",
"328","의료기기판매(임대)업","01_02_03_P","3070000","PHMG120223070034047000022","2022-02-03","","03","폐업","03","폐업","2026-04-03","","","","","","","서울특별시 성북구 보문동*가 **-* 아남아파트","서울특별시 성북구 보문사길 ***, *층 (보문동*가, 아남아파트)","02874","씨유 보문아남점","2026-04-03 17:11:41","U","2026-04-05 02:40:00","","201494.774602241","453235.119871419","","","","",
"329","의료기기판매(임대)업","01_02_03_P","3070000","PHMG120223070034047000024","2022-02-03","","03","폐업","03","폐업","2026-04-03","","","","","","","서울특별시 성북구 상월곡동 *-***","서울특별시 성북구 화랑로**길 **, *층 (상월곡동)","02773","씨유 상월곡본점","2026-04-03 17:10:49","U","2026-04-05 02:40:00","","204542.851983586","456305.466364927","","","","",
"330","의료기기판매(임대)업","01_02_03_P","3300000","PHMG120223300024047000013","2022-02-07","","03","폐업","03","폐업","2026-04-03","","","","","","","부산광역시 동래구 명륜동 ***-***","부산광역시 동래구 명륜로***번길 **(명륜동)","47741","씨유 명륜스카이점","2026-04-03 13:15:27","U","2026-04-05 02:40:00","","389385.014745461","192324.678658911","","","","",
"331","의료기기판매(임대)업","01_02_03_P","3670000","PHMG120223670022047000210","2022-03-11","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 봉명동 ***-*","대전광역시 유성구 대학로 **, 지상*층 ***호 (봉명동)","34168","에볼릭스","2026-04-03 17:55:54","U","2026-04-05 02:40:00","","230698.386077756","317573.753924715","","","","",
"332","의료기기판매(임대)업","01_02_03_P","3830000","PHMG120263830262047000008","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 만안구 안양동 ***-**","경기도 안양시 만안구 현충로 **, *층 ***호 (안양동)","14030","제일복지용구센터","2026-04-03 10:36:43","U","2026-04-05 02:40:00","","","","","","","",
"333","의료기기판매(임대)업","01_02_03_P","3560000","PHMG120263560021047000033","2026-03-16","","03","폐업","03","폐업","2026-04-03","","","","","","","인천광역시 서구 청라동 ***-** 청라매그놀리아오피스텔","인천광역시 서구 중봉대로***번길 *-**, 청라매그놀리아오피스텔 ***호 (청라동)","22736","한울뷰티 눈썹&속눈썹","2026-04-03 16:00:38","U","2026-04-05 02:40:00","","169061.59","447876.375","","","","",
"334","의료기기판매(임대)업","01_02_03_P","3120000","PHMG120243120033047000031","2024-06-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 북가좌동 *-** ***호","서울특별시 서대문구 증가로**가길 *, ***호 (북가좌동)","03669","디에스(DS)무역","2026-04-03 14:13:17","U","2026-04-05 02:40:00","","192573.026782673","453234.891430476","","","","",
"335","의료기기판매(임대)업","01_02_03_P","3560000","PHMG120243560021047000088","2024-06-26","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 석남동 ***-** 인천테크피아","인천광역시 서구 거북로 **, 인천테크피아 가동 ***호 (석남동)","22793","고릴라약국","2026-04-03 17:30:25","U","2026-04-05 02:40:00","","170219.292567482","444750.971495686","","","","",
"336","의료기기판매(임대)업","01_02_03_P","5080000","PHMG120095080035047000005","2009-06-09","","01","영업/정상","13","영업중","","","","","054-453-0616","","","경상북도 구미시 공단동 ***번지 *호","경상북도 구미시 수출대로 *** (공단동)","39367","(주)에스원 구미지사","2026-04-03 10:41:06","U","2026-04-05 02:40:00","","324275.653580964","290882.090205458","","","","",
"337","의료기기판매(임대)업","01_02_03_P","4970000","PHMG120094970018047000002","2009-06-10","","01","영업/정상","13","영업중","","","","","353-8260","","","","전라남도 영광군 영광읍 신남로 ***","57041","(주)에스원 영광","2026-04-03 13:31:05","U","2026-04-05 02:40:00","","154210.602099786","197454.462135243","","","62","",
"338","의료기기판매(임대)업","01_02_03_P","4090000","PHMG120234090023047000104","2023-05-18","","03","폐업","03","폐업","2026-04-02","","","","","","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, ***-K**호 (구래동)","10071","머니콤","2026-04-03 13:47:07","U","2026-04-05 02:40:00","","166542.983302429","460146.42097319","","","","",
"339","의료기기판매(임대)업","01_02_03_P","5680000","PHMG120235680060047000019","2023-05-12","","03","폐업","03","폐업","2026-03-31","","","","","","","충청남도 당진시 수청동 **** 호반써밋 시그니처 *차 ***동 ***, ***호","충청남도 당진시 수청*로 **, ***동 ***,***호 (수청동, 호반써밋 시그니처 *차)","31817","씨유 당진호반써밋2차점","2026-04-03 14:32:03","U","2026-04-05 02:40:00","","169053.608527795","376516.188834425","","","","",
"340","의료기기판매(임대)업","01_02_03_P","3600000","PHMG120243600020047000011","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 화정동 ***-*","광주광역시 서구 염화로 **, *층 (화정동)","62037","온누리헬스케어","2026-04-03 16:49:46","U","2026-04-05 02:40:00","","188573.449261301","182644.39242118","","","195.04","",
"341","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120243780063047000016","2024-05-09","","03","폐업","03","폐업","2026-03-31","","","","","","","경기도 성남시 중원구 성남동 **** 대연빌딩","경기도 성남시 중원구 광명로 ***, 대연빌딩 ***호 (성남동)","13361","주식회사 베이스타임","2026-04-03 16:34:16","U","2026-04-05 02:40:00","","212482.030168928","437144.61777695","","","9.2","",
"342","의료기기판매(임대)업","01_02_03_P","5710000","PHMG120245710106047000017","2024-05-28","","03","폐업","03","폐업","2026-04-01","","","","","","","충청북도 청주시 상당구 남주동 ***-*","충청북도 청주시 상당구 남사로**번길 **, *층 (남주동)","28533","진주상사","2026-04-03 13:51:18","U","2026-04-05 02:40:00","","243390.254803918","347640.787399374","","","","",
"343","의료기기판매(임대)업","01_02_03_P","3650000","PHMG120163650023047000008","2016-02-05","","01","영업/정상","13","영업중","","","","","042-221-4260","","","대전광역시 중구 대흥동 ***-**","대전광역시 중구 선화서로 * (대흥동)","34940","우송굿모닝보청기","2026-04-03 13:45:14","U","2026-04-05 02:40:00","","237670.379667861","313826.316868029","","","113.95","",
"344","의료기기판매(임대)업","01_02_03_P","3740000","PHMG120093740033047000015","2012-04-30","","01","영업/정상","13","영업중","","","","","031-234-8027","","442-833","경기도 수원시 팔달구 인계동 ***번지 *호 한우리빌딩 *층","경기도 수원시 팔달구 인계로 ** (인계동, 한우리빌딩 *층)","16480","(주)에스원","2026-04-03 10:27:55","U","2026-04-05 02:40:00","","202251.793851565","418482.414183613","","","660","",
"345","의료기기판매(임대)업","01_02_03_P","3050000","PHMG120203050034047000016","2020-04-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 장안동 ***-* 이화빌딩","서울특별시 동대문구 천호대로**길 **, 이화빌딩 *층 ***호 (장안동)","02644","한성국제","2026-04-03 16:21:47","U","2026-04-05 02:40:00","","205801.917238894","451144.557030342","","","148.5","",
"346","의료기기판매(임대)업","01_02_03_P","3470000","PHMG120203470022047000023","2020-04-16","","01","영업/정상","13","영업중","","","","","053-554-3112","","","대구광역시 달서구 갈산동 ***번지 *호","대구광역시 달서구 성서공단로 ***, 대구비지니스센터 *층 ***·***호 (갈산동)","42704","에스원서대구지사","2026-04-03 16:49:51","U","2026-04-05 02:40:00","","336058.627857868","260608.812181306","","","","",
"347","의료기기판매(임대)업","01_02_03_P","4820000","PHMG120204820026047000019","2020-04-17","","01","영업/정상","13","영업중","","","","","1588-3112","","","전라남도 순천시 연향동 ****번지 *호 양천회관","전라남도 순천시 연향번영길 ***, 양천회관 *층 (연향동)","57967","(주)에스원 순천","2026-04-03 16:37:23","U","2026-04-05 02:40:00","","247271.38830897","161489.036335736","","","261","",
"348","의료기기판매(임대)업","01_02_03_P","5330000","PHMG120205330023047000001","2020-04-14","","01","영업/정상","13","영업중","","","","","","","","경상남도 통영시 북신동 ***번지 *호 kt&g통영지점 *층","경상남도 통영시 원문로 **, kt&g통영지점 *층 (북신동)","53046","(주)에스원통영","2026-04-03 17:14:27","U","2026-04-05 02:40:00","","330247.681711649","151885.538687672","","","25","",
"349","의료기기판매(임대)업","01_02_03_P","3670000","PHMG120233670022047000019","2022-05-30","","03","폐업","03","폐업","2026-04-03","","","","","","","대전광역시 유성구 학하동 *** 학하리슈빌포레 ***동 ****호","대전광역시 유성구 학하남로**번길 **, ***동 ****호 (학하동, 학하리슈빌포레)","34213","에스엠메디칼","2026-04-03 17:52:03","U","2026-04-05 02:40:00","","227643.293148674","314856.69646601","","","","",
"350","의료기기판매(임대)업","01_02_03_P","3170000","PHMG120233170035047000045","2023-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 ***-* 에이스테크노타워**차 ***호","서울특별시 금천구 가산디지털*로 ***, 에이스테크노타워**차 ***호 (가산동)","08502","헬씨솔루션","2026-04-03 15:14:10","U","2026-04-05 02:40:00","","189417.708595762","442309.174987731","","","","",
"351","의료기기판매(임대)업","01_02_03_P","3910000","PHMG120243910165047000008","2026-04-01","","03","폐업","03","폐업","2026-04-01","","","","","","","경기도 평택시 서정동 ***","경기도 평택시 점촌로**번길 *, *층 (서정동)","17778","마녀작업실왁싱&눈썹","2026-04-03 11:01:40","U","2026-04-05 02:40:00","","205069.595719632","395718.257944511","","","150.89","",
"352","의료기기판매(임대)업","01_02_03_P","3380000","PHMG120243380023047000020","2024-03-04","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 망미동 ***-**","부산광역시 수영구 과정로 *, *층 (망미동)","48211","주식회사 이븐메디","2026-04-03 17:28:12","U","2026-04-05 02:40:00","","392065.088744571","187887.15427412","","","66.23","",
"353","의료기기판매(임대)업","01_02_03_P","3930000","PHMG120203930154047000048","2026-04-02","","01","영업/정상","13","영업중","","","","","031-412-1012","","","경기도 안산시 단원구 고잔동 ***-* 롯데백화점","경기도 안산시 단원구 고잔*길 **, 롯데백화점 (고잔동)","15360","롯데쇼핑(주)안산점","2026-04-03 10:22:59","U","2026-04-05 02:40:00","","185262.981866275","424012.30109378","","","","",
"354","의료기기판매(임대)업","01_02_03_P","3160000","PHMG120263160034047000025","2026-02-26","","03","폐업","03","폐업","2026-04-03","","","","","","","서울특별시 구로구 고척동 ***-** 고척 헤리츠","서울특별시 구로구 고척로**길 *, 지층 *-* **호 (고척동, 고척 헤리츠)","08241","피티헬스케어","2026-04-03 16:54:53","U","2026-04-05 02:40:00","","187084.92680467","444741.625096912","","","","",
"355","의료기기판매(임대)업","01_02_03_P","3040000","PHMG120213040033047000138","2021-09-27","","01","영업/정상","13","영업중","","","","","02-455-1471","","","서울특별시 광진구 구의동 ***-**","서울특별시 광진구 아차산로**길 **, ***호 (구의동)","05034","(주)제이메디칼","2026-04-03 16:44:07","U","2026-04-05 02:40:00","","208219.457626046","448783.022060472","","","","",
"356","의료기기판매(임대)업","01_02_03_P","4050000","PHMG120214050148047000134","2021-09-13","","03","폐업","03","폐업","2026-04-03","","","","","","","경기도 용인시 기흥구 보라동 ***-*","경기도 용인시 기흥구 한보라*로**번길 **, 보라월드프라자  *층 ***호 (보라동)","17080","이오릭스","2026-04-03 17:56:36","U","2026-04-05 02:40:00","","209497.115237767","416849.267122515","","","","",
