번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),판매점영업면적,Unnamed: 29,record_key
305,안전상비의약품 판매업소,01_01_05_P,4490000,PHMH320174490261087500053,2017-08-30,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 서북구 백석동 1200번지,"충청남도 천안시 서북구 한들3로 36-17, A동 118호 (백석동, 천안백석3차IPARK)",31098,씨유백석아이파크3차점,2026-02-13 09:43:59,U,2026-02-15 02:40:00,,211152.094512875,369595.314991515,0.0,,씨유백석아이파크3차점_충청남도천안시서북구백석동1200번지
136,안전상비의약품 판매업소,01_01_05_P,3930000,PHMH320173930154087500040,2017-08-28,,3,폐업,3,폐업,2026-02-03,,,,031-403-2551,,,경기도 안산시 단원구 와동 808번지 7호,"경기도 안산시 단원구 와동공원로 127, 101호 (와동, 만소중앙협동조합)",15251,GS25안산와동점,2026-02-05 17:40:32,U,2026-02-07 02:40:00,,184083.449600915,426779.203339868,0.0,,GS25안산와동점_경기도안산시단원구와동808번지7호
228,안전상비의약품 판매업소,01_01_05_P,3910000,PHMH320173910165087500025,2017-07-28,,1,영업/정상,13,영업중,,,,,,,,,경기도 평택시 서탄면 서탄로 297,17701,지에스25평택서탄점,2026-02-11 17:53:43,U,2026-02-13 02:40:00,,202830.134579579,400825.231121639,0.0,,지에스25평택서탄점_
38,안전상비의약품 판매업소,01_01_05_P,3260000,PHMH320173260022087500004,2017-07-27,,3,폐업,3,폐업,2026-01-30,,,,,,,부산광역시 서구 동대신동3가 13번지 114호,"부산광역시 서구 보수대로 268, 1층 (동대신동3가)",49205,GS25동아대병원점,2026-01-30 15:25:19,U,2026-02-04 11:04:37,,383771.569664187,181728.974664166,0.0,,GS25동아대병원점_부산광역시서구동대신동3가13번지114호
180,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320174670076087500029,2017-07-24,,4,취소/말소/만료/정지/중지,24,직권폐업,2026-01-13,,,,063-452-8408,,,,"전북특별자치도 군산시 동수송안길 45, 102호 (수송동)",54088,세븐일레븐군산수송아이파크점,2026-02-09 14:35:00,U,2026-02-11 02:40:00,,174368.745,274235.845,0.0,,세븐일레븐군산수송아이파크점_
208,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320174670076087500022,2017-06-29,,3,폐업,3,폐업,2026-02-10,,,,063-443-2135,,,,전북특별자치도 군산시 백릉2길 9 (경장동),54077,세븐일레븐군산경장행복점,2026-02-10 17:46:59,U,2026-02-12 02:40:00,,175660.444488823,274537.045887187,120.0,,세븐일레븐군산경장행복점_
302,안전상비의약품 판매업소,01_01_05_P,4490000,PHMH320174490261087500035,2017-06-01,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 서북구 쌍용동 565번지,"충청남도 천안시 서북구 쌍용17길 13, 101호 (쌍용동, 한라동백아파트)",31173,지에스25쌍용나이스점,2026-02-13 09:50:44,U,2026-02-15 02:40:00,,210998.072175077,366432.474483798,0.0,,지에스25쌍용나이스점_충청남도천안시서북구쌍용동565번지
117,안전상비의약품 판매업소,01_01_05_P,3820000,PHMH320173820050087500027,2017-05-12,,3,폐업,3,폐업,2026-02-02,,,,,,,경기도 의정부시 용현동 46번지 17호,"경기도 의정부시 오목로 38, 1층 108호 (용현동, 현대아파트)",11793,CU 의정부현대,2026-02-04 09:22:02,U,2026-02-07 02:40:00,,207690.71637328,470046.11471744,0.0,,CU의정부현대_경기도의정부시용현동46번지17호
185,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320174670076087500014,2017-04-20,,4,취소/말소/만료/정지/중지,24,직권폐업,2026-01-13,,,,063-463-7696,,,,전북특별자치도 군산시 부곡4길 19 (나운동),54141,데이앤데이,2026-02-09 14:40:41,U,2026-02-11 02:40:00,,171971.915181125,273574.080622718,34.96,,데이앤데이_
24,안전상비의약품 판매업소,01_01_05_P,3070000,PHMH320173070034087500009,2017-02-15,,3,폐업,3,폐업,2026-02-02,,,,02-927-6667,,,서울특별시 성북구 보문동2가 7번지 2호,"서울특별시 성북구 보문로29길 17, 101호 (보문동2가, 백제빌딩)",2871,(주)부강코퍼레이션,2026-02-02 09:30:45,U,2026-02-04 02:40:00,,201454.659225356,453885.512398186,0.0,,(주)부강코퍼레이션_서울특별시성북구보문동2가7번지2호
164,안전상비의약품 판매업소,01_01_05_P,4820000,PHMH320174820026087500005,2017-01-31,,3,폐업,3,폐업,2026-02-05,,,,,,,,전라남도 순천시 해룡면 매안2길 16-4,58016,세븐일레븐 순천신대지구점,2026-02-06 10:11:53,U,2026-02-08 02:40:00,,250406.636920344,158951.824180289,0.0,,세븐일레븐순천신대지구점_
115,안전상비의약품 판매업소,01_01_05_P,5710000,PHMH320165710106087500020,2016-12-02,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 상당구 용암동 2373번지,충청북도 청주시 상당구 낙영로 33 (용암동),28766,씨유용암스타,2026-02-03 14:16:47,U,2026-02-07 02:40:00,,245486.358224594,346485.47299837,80.87,,씨유용암스타_충청북도청주시상당구용암동2373번지
191,안전상비의약품 판매업소,01_01_05_P,4450000,PHMH320164450014087500023,2016-10-27,,3,폐업,3,폐업,2026-02-09,,,,,,,,충청북도 진천군 진천읍 중앙동로 33,27839,GS25(진천사랑점),2026-02-09 17:25:22,U,2026-02-11 02:40:00,,239522.303736479,372476.093340452,0.5,,GS25(진천사랑점)_
34,안전상비의약품 판매업소,01_01_05_P,6510000,PHMH320166510096087500071,2016-10-25,,3,폐업,3,폐업,2026-01-30,,,,064-713-0105,,,,"제주특별자치도 제주시 원노형로 84, 1층 (노형동)",63086,지에스25노형현대점,2026-01-30 16:50:25,U,2026-02-04 11:04:37,,152017.464613831,-1557.89204566646,0.0,,지에스25노형현대점_
204,안전상비의약품 판매업소,01_01_05_P,4050000,PHMH320164050149087500021,2016-09-01,,3,폐업,3,폐업,2026-02-09,,,,,,,경기도 용인시 수지구 풍덕천동 1080번지 1호,"경기도 용인시 수지구 수지로296번길 47 (풍덕천동, 수석빌딩)",16841,GS25 수지수석점,2026-02-10 10:25:50,U,2026-02-12 02:40:00,,208270.047968618,424426.668703654,33.0,,GS25수지수석점_경기도용인시수지구풍덕천동1080번지1호
269,안전상비의약품 판매업소,01_01_05_P,3650000,PHMH320163650023087500011,2016-07-28,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 태평동 408-11 삼부스포렉스,"대전광역시 중구 태평로 83, 삼부스포렉스 1층 (태평동)",34885,지에스25대전태평삼부,2026-02-11 10:47:06,U,2026-02-14 02:40:00,,235289.359840187,313785.632822544,56.0,,지에스25대전태평삼부_대전광역시중구태평동408-11삼부스포렉스
275,안전상비의약품 판매업소,01_01_05_P,3630000,PHMH320163630020087500034,2016-06-14,,3,폐업,3,폐업,2026-02-09,,,,,,,광주광역시 광산구 월곡동 681번지 1호,"광주광역시 광산구 풍영로 63, 상가동 104~105호 (월곡동, 영천마을주공9단지아파트)",62328,GS25운남9단지점,2026-02-11 09:18:31,U,2026-02-14 02:40:00,,182585.621410721,186522.751620082,3.3,,GS25운남9단지점_광주광역시광산구월곡동681번지1호
176,안전상비의약품 판매업소,01_01_05_P,4291000,PHMH320164290013087500003,2016-04-05,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 정선군 고한읍 고한리 154-1,강원특별자치도 정선군 고한읍 지장천로 861,26155,씨유뉴고한고토일점,2026-02-09 10:03:06,U,2026-02-11 02:40:00,,362810.861458501,414696.624056474,0.0,,씨유뉴고한고토일점_강원특별자치도정선군고한읍고한리154-1
68,안전상비의약품 판매업소,01_01_05_P,4070000,PHMH320164070023087500013,2016-03-22,,1,영업/정상,13,영업중,,,,,031-638-4188,,,경기도 이천시 마장면 회억리 233-1,경기도 이천시 마장면 억만리로 29,17386,씨유 이천스페셜포스점,2026-02-03 16:20:42,U,2026-02-06 02:40:00,,231788.03802076,417423.063156401,110.0,,씨유이천스페셜포스점_경기도이천시마장면회억리233-1
205,안전상비의약품 판매업소,01_01_05_P,4181000,PHMH320164180029087500007,2016-03-16,,1,영업/정상,13,영업중,,,,,033-251-5249,,,강원특별자치도 춘천시 후평동 224-2,"강원특별자치도 춘천시 공단로 70, 103호 (후평동)",24233,CU춘천후평공단점,2026-02-10 16:19:12,U,2026-02-12 02:40:00,,265831.174271654,488002.300186362,66.0,,CU춘천후평공단점_강원특별자치도춘천시후평동224-2
262,안전상비의약품 판매업소,01_01_05_P,4201000,PHMH320164200028087500010,2016-02-22,,1,영업/정상,13,영업중,,,,,033-646-3733,,,강원특별자치도 강릉시 교동 1800-4,강원특별자치도 강릉시 경포로 20-1 (교동),25508,씨유 뉴강릉교동택지점,2026-02-11 11:14:25,U,2026-02-14 02:40:00,,365267.278946245,476001.583035206,1.0,,씨유뉴강릉교동택지점_강원특별자치도강릉시교동1800-4
264,안전상비의약품 판매업소,01_01_05_P,4840000,PHMH320164840022087500002,2016-02-22,,3,폐업,3,폐업,2026-02-10,,,,,,,,전라남도 광양시 항만9로 118 (중동),57793,세븐일레븐 광양중마길호점,2026-02-12 15:28:19,U,2026-02-14 02:40:00,,263668.724796397,158782.172025181,0.0,,세븐일레븐광양중마길호점_
169,안전상비의약품 판매업소,01_01_05_P,4450000,PHMH320164450014087500007,2016-02-17,,1,영업/정상,13,영업중,,,,,,,,,"충청북도 진천군 진천읍 장관2길 159, 104동 105호 (남해오네뜨)",27844,오네뜨 GS25시 편의점,2026-02-06 16:55:53,U,2026-02-08 02:40:00,,239173.43882279,374520.742469333,0.0,,오네뜨GS25시편의점_
10,안전상비의약품 판매업소,01_01_05_P,5120000,PHMH320165120021087500003,2016-02-16,,3,폐업,3,폐업,2026-01-30,,,,572-1600,,,경상북도 문경시 마성면 오천리 823-1,경상북도 문경시 마성면 문경대로 1754,36921,세븐일레븐 문경마성점,2026-02-02 13:36:36,U,2026-02-04 02:40:00,,300166.931551949,355151.754120778,104.76,,세븐일레븐문경마성점_경상북도문경시마성면오천리823-1
192,안전상비의약품 판매업소,01_01_05_P,3150000,PHMH320163150037087500009,2016-02-05,,3,폐업,3,폐업,2026-02-09,,,,,,,,서울특별시 강서구 공항대로 621 (염창동),7558,씨유 염창역점,2026-02-09 15:08:13,U,2026-02-11 02:40:00,,188783.060728518,449449.350136307,69.0,,씨유염창역점_
314,안전상비의약품 판매업소,01_01_05_P,3780000,PHMH320163780063087500004,2016-02-04,,1,영업/정상,13,영업중,,,,,031-721-5024,,,경기도 성남시 중원구 여수동 206번지 신야탑푸르지오 108호,"경기도 성남시 중원구 양현로405번길 5, 1층 108호 (여수동, 신야탑푸르지오시티 1)",13439,(주)코리아세븐 성남신시청점,2026-02-13 15:39:24,U,2026-02-15 02:40:00,,211162.515413291,435024.300090444,49.5,,(주)코리아세븐성남신시청점_경기도성남시중원구여수동206번지신야탑푸르지오108호
33,안전상비의약품 판매업소,01_01_05_P,3520000,PHMH320163520019087500002,2016-01-26,,1,영업/정상,13,영업중,,,,,,,21969,,"인천광역시 연수구 앵고개로206번길 10, 101,102호 (동춘동)",21969,GS25동춘태평점,2026-01-30 16:04:56,U,2026-02-04 11:04:37,,170426.800046075,434354.329236596,99.0,,GS25동춘태평점_
121,안전상비의약품 판매업소,01_01_05_P,5130000,PHMH320155130030087500042,2015-12-31,,1,영업/정상,13,영업중,,,,,,,,경상북도 경산시 압량읍 신대리 692번지,경상북도 경산시 압량읍 압독4로 11,38538,GS25신대타운점,2026-02-05 18:26:33,U,2026-02-07 02:40:00,,359521.629692964,261273.858552894,0.0,,GS25신대타운점_경상북도경산시압량읍신대리692번지
76,안전상비의약품 판매업소,01_01_05_P,3300000,PHMH320153300024087500024,2015-12-03,,1,영업/정상,13,영업중,,,,,051-552-0907,,,부산광역시 동래구 온천동 213번지,부산광역시 동래구 금강로124번길 25 (온천동),47709,GS25 온천중앙점,2026-02-03 14:51:00,U,2026-02-06 02:40:00,,389449.1532201,193126.982070016,0.0,,GS25온천중앙점_부산광역시동래구온천동213번지
212,안전상비의약품 판매업소,01_01_05_P,3100000,PHMH320153100034087500045,2015-11-23,,3,폐업,3,폐업,2026-02-10,,,,02-930-6522,,,서울특별시 노원구 상계동 135번지 72호,서울특별시 노원구 한글비석로46길 34 (상계동),1666,(주)코리아세븐상계한신점,2026-02-10 17:10:10,U,2026-02-12 02:40:00,,206021.511025188,462509.713428885,0.0,,(주)코리아세븐상계한신점_서울특별시노원구상계동135번지72호
31,안전상비의약품 판매업소,01_01_05_P,3540000,PHMH320153540021087500061,2015-11-16,,1,영업/정상,13,영업중,,,,,032-515-4515,,,인천광역시 부평구 부평동 104번지 22호 101호,"인천광역시 부평구 부흥북로 106, 101호 (부평동, 대림에이원아파트)",21353,지에스25 부평대림에이원,2026-01-30 11:07:44,U,2026-02-04 11:04:37,,176397.686055536,444306.018250769,0.0,,지에스25부평대림에이원_인천광역시부평구부평동104번지22호101호
30,안전상비의약품 판매업소,01_01_05_P,4181000,PHMH320154180029087500030,2015-10-29,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 춘천시 교동 150번지 9호,강원특별자치도 춘천시 삭주로 45-1 (교동),24264,세븐일레븐 춘천교동본점,2026-01-30 16:32:03,U,2026-02-04 11:04:37,,264683.990458885,486927.910353497,0.0,,세븐일레븐춘천교동본점_강원특별자치도춘천시교동150번지9호
215,안전상비의약품 판매업소,01_01_05_P,5350000,PHMH320155350029087500059,2015-10-13,,3,폐업,3,폐업,2026-02-06,,,,,,,경상남도 김해시 삼문동 94번지 8호,경상남도 김해시 번화1로124번길 1 (삼문동),50979,씨유김해장유삼문점,2026-02-10 10:38:14,U,2026-02-12 02:40:00,,363662.360382806,190263.428299032,100.6,,씨유김해장유삼문점_경상남도김해시삼문동94번지8호
53,안전상비의약품 판매업소,01_01_05_P,3230000,PHMH320153230034087500047,2015-08-19,,3,폐업,3,폐업,2026-01-29,,,,,,,서울특별시 송파구 거여동 23번지,"서울특별시 송파구 거마로3길 18, 1층 (거여동)",5744,GS25 거여센타점,2026-01-30 09:40:38,U,2026-02-04 11:04:37,,212568.96292282,443636.021356809,0.0,,GS25거여센타점_서울특별시송파구거여동23번지
120,안전상비의약품 판매업소,01_01_05_P,5180000,PHMH320155180020087500001,2015-08-12,,3,폐업,3,폐업,2026-02-04,,,,054-733-8133,,,경상북도 영덕군 강구면 강구리 253-26,경상북도 영덕군 강구면 영덕대게로 114,36454,웨이스탑 영덕점,2026-02-05 18:01:15,U,2026-02-07 02:40:00,,414532.737366509,320317.413465693,60.0,,웨이스탑영덕점_경상북도영덕군강구면강구리253-26
217,안전상비의약품 판매업소,01_01_05_P,3230000,PHMH320153230034087500022,2015-04-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 송파동 37번지 2호 미래빌딩,"서울특별시 송파구 백제고분로45길 29 (송파동, 미래빌딩)",5622,씨유송파임광점,2026-02-10 16:49:00,U,2026-02-12 02:40:00,,209502.897312652,445344.987625345,0.0,,씨유송파임광점_서울특별시송파구송파동37번지2호미래빌딩
125,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320154670076087500004,2015-01-27,,3,폐업,3,폐업,2026-02-03,,,,467-0320,,,,전북특별자치도 군산시 신지길 73 (지곡동),54104,GS25지곡마을점,2026-02-05 08:58:27,U,2026-02-07 02:40:00,,173972.237386075,273066.682618466,99.0,,GS25지곡마을점_
141,안전상비의약품 판매업소,01_01_05_P,3020000,PHMH320143020033087500027,2014-12-15,,3,폐업,3,폐업,2026-02-04,,,,02-318-3278,,,,서울특별시 용산구 한강대로 306 (갈월동),4334,씨유숙대입구점,2026-02-04 15:35:32,U,2026-02-07 02:40:00,,197482.524662916,449247.279188607,99.0,,씨유숙대입구점_
48,안전상비의약품 판매업소,01_01_05_P,3050000,PHMH320143050034087500035,2014-11-26,,3,폐업,3,폐업,2026-01-30,,,,,,,서울특별시 동대문구 답십리동 474-8,서울특별시 동대문구 답십리로38길 13 (답십리동),2596,지에스25 뉴답십리도서관점,2026-01-30 16:03:23,U,2026-02-04 11:04:37,,204375.620078137,452377.641044336,83.0,,지에스25뉴답십리도서관점_서울특별시동대문구답십리동474-8
179,안전상비의약품 판매업소,01_01_05_P,4810000,PHMH320144810029087500013,2014-05-15,,1,영업/정상,13,영업중,,,,,061-651-7669,,,,전라남도 여수시 여문문화1길 16 (여서동),59713,세븐일레븐여수여서여문점,2026-02-09 16:09:03,U,2026-02-11 02:40:00,,264513.554279316,139707.532073443,0.0,,세븐일레븐여수여서여문점_
283,안전상비의약품 판매업소,01_01_05_P,3990000,PHMH320143990029087500038,2014-04-10,,3,폐업,3,폐업,2026-02-11,,,,031-511-8123,,472-841,경기도 남양주시 화도읍 가곡리 106번지 4호,경기도 남양주시 화도읍 비룡로411번안길 16,12032,GS25 화도가곡점,2026-02-12 09:02:42,U,2026-02-14 02:40:00,,227086.342484435,465197.79842306,0.0,,GS25화도가곡점_경기도남양주시화도읍가곡리106번지4호
318,안전상비의약품 판매업소,01_01_05_P,5540000,PHMH320145540016087500010,2014-02-27,,3,폐업,3,폐업,2026-02-02,,,,,,464-903,경기도 광주시 송정동 406번지 11호 101호,"경기도 광주시 중앙로 340 (송정동, 101호)",12739,세븐일레븐 광주밀목점,2026-02-13 17:05:23,U,2026-02-15 02:40:00,,222893.309428665,436407.913134197,0.0,,세븐일레븐광주밀목점_경기도광주시송정동406번지11호101호
259,안전상비의약품 판매업소,01_01_05_P,4050000,PHMH320134050149087500010,2013-12-31,,3,폐업,3,폐업,2026-01-31,,,,,,448-833,경기도 용인시 수지구 신봉동 39번지 2호,경기도 용인시 수지구 신봉2로 6 (신봉동),16815,GS25신봉자이점,2026-02-12 16:41:48,U,2026-02-14 02:40:00,,206831.145430826,424620.503078641,49.5,,GS25신봉자이점_경기도용인시수지구신봉동39번지2호
23,안전상비의약품 판매업소,01_01_05_P,3150000,PHMH320133150037087500066,2013-12-04,,3,폐업,3,폐업,2026-02-02,,,,,,157-861,서울특별시 강서구 염창동 241번지 31호,서울특별시 강서구 양천로 607 (염창동),7546,씨유 염창대로점,2026-02-02 16:24:54,U,2026-02-04 02:40:00,,188068.860819531,450350.323929261,66.0,,씨유염창대로점_서울특별시강서구염창동241번지31호
11,안전상비의약품 판매업소,01_01_05_P,3530000,PHMH320133530019087500054,2013-11-06,,3,폐업,3,폐업,2026-01-31,,,,431-9033,,405-816,인천광역시 남동구 고잔동 163번지 24호,"인천광역시 남동구 논현고잔로135번길 9, 108호 (고잔동)",21686,예스plus 남동공단점,2026-02-02 16:29:30,U,2026-02-04 02:40:00,,174505.576227728,432603.384146595,77.95,,예스plus남동공단점_인천광역시남동구고잔동163번지24호
301,안전상비의약품 판매업소,01_01_05_P,5600000,PHMH320135600005087500004,2013-09-09,,1,영업/정상,13,영업중,,,,,031-531-7778,,,,"경기도 포천시 신북면 신평로 168, B동",11138,씨유(CU)포천경복대점,2026-02-13 10:47:29,D,2026-02-15 02:30:00,,219534.759786334,493558.839740798,102.3,,씨유(CU)포천경복대점_
25,안전상비의약품 판매업소,01_01_05_P,4741000,PHMH320134740041087500002,2013-05-13,,3,폐업,3,폐업,2025-12-19,,,,063-353-4202,,,전북특별자치도 무주군 안성면 공진리 471번지 덕유산고속도로휴게소,"전북특별자치도 무주군 안성면 통영대전고속도로 148, 덕유산고속도로휴게소",55543,덕유산(상)휴게소,2026-02-02 16:11:53,U,2026-02-04 02:40:00,,258342.125005186,257517.687716071,108.0,,덕유산(상)휴게소_전북특별자치도무주군안성면공진리471번지덕유산고속도로휴게소
315,안전상비의약품 판매업소,01_01_05_P,3050000,PHMH320133050034087500041,2013-03-28,,3,폐업,3,폐업,2026-02-13,,,,2215-7768,,130-876,서울특별시 동대문구 휘경동 269번지 9호,서울특별시 동대문구 망우로 77 (휘경동),2439,세븐일레븐 동대문휘경로점,2026-02-13 15:03:07,U,2026-02-15 02:40:00,,205386.173857852,454209.224185065,0.0,,세븐일레븐동대문휘경로점_서울특별시동대문구휘경동269번지9호
123,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320134670076087500007,2013-01-31,,3,폐업,3,폐업,2026-02-04,,,,466-7544,,,전북특별자치도 군산시 미룡동 847-11,전북특별자치도 군산시 칠성로 51 (미룡동),54149,세븐일레븐군산미룡원룸점,2026-02-05 08:58:16,U,2026-02-07 02:40:00,,170896.712809815,273273.830130409,0.0,,세븐일레븐군산미룡원룸점_전북특별자치도군산시미룡동847-11
209,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320134670076087500005,2013-01-24,,3,폐업,3,폐업,2026-02-10,,,,442-6848,,,전북특별자치도 군산시 경장동 510-15,전북특별자치도 군산시 번영로 72 (경장동),54085,세븐일레븐군산아름점,2026-02-10 17:46:43,U,2026-02-12 02:40:00,,175516.824735228,274521.625253008,0.0,,세븐일레븐군산아름점_전북특별자치도군산시경장동510-15
81,안전상비의약품 판매업소,01_01_05_P,3740000,PHMH320133740032087500007,2013-01-21,,1,영업/정상,13,영업중,,,,,,,,,경기도 수원시 권선구 덕영대로1152번길 2 (세류동),16657,(주)코리아세븐 수원세류2점,2026-02-04 17:48:55,U,2026-02-06 02:40:00,,201400.487146815,416519.427561076,0.0,,(주)코리아세븐수원세류2점_
124,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320124670076087500110,2012-12-12,,3,폐업,3,폐업,2026-02-03,,,,,,,전북특별자치도 군산시 조촌동 848 명가,"전북특별자치도 군산시 조촌안2길 25, 명가 (조촌동)",54076,세븐일레븐군산조촌점,2026-02-04 09:21:16,U,2026-02-07 02:40:00,,176017.276185294,274591.059876288,0.0,,세븐일레븐군산조촌점_전북특별자치도군산시조촌동848명가
271,안전상비의약품 판매업소,01_01_05_P,3550000,PHMH320123550020087500089,2012-11-16,,1,영업/정상,13,영업중,,,,,,,407-814,인천광역시 계양구 임학동 66번지,인천광역시 계양구 임학동로 43 (임학동),21033,세븐일레븐인천임학점,2026-02-12 17:03:51,U,2026-02-14 02:40:00,,176679.94326023,449322.548155637,0.0,,세븐일레븐인천임학점_인천광역시계양구임학동66번지
181,안전상비의약품 판매업소,01_01_05_P,4671000,PHMH320124670076087500092,2012-11-14,,4,취소/말소/만료/정지/중지,24,직권폐업,2026-01-13,,,,911-7494,,,전북특별자치도 군산시 나운동 779-1 가을목장,"전북특별자치도 군산시 신설로 13, 가을목장 (나운동)",54127,GS25나운타운점,2026-02-09 14:41:55,U,2026-02-11 02:40:00,,172486.6961927,274412.049544318,0.0,,GS25나운타운점_전북특별자치도군산시나운동779-1가을목장
134,안전상비의약품 판매업소,01_01_05_P,3320000,PHMH320123320045087500031,2012-11-13,,1,영업/정상,13,영업중,,,,,336-3224,,,부산광역시 북구 구포동 760-1,부산광역시 북구 백양대로1124번길 65 (구포동),46632,씨유 구포시랑로점,2026-02-05 09:32:11,U,2026-02-07 02:40:00,,382390.168761568,191034.260262514,110.03,,씨유구포시랑로점_부산광역시북구구포동760-1
86,안전상비의약품 판매업소,01_01_05_P,5350000,PHMH320125350029087500100,2012-11-13,,1,영업/정상,13,영업중,,,,,055-325-8434,,621-919,경상남도 김해시 외동 1234번지 6호,경상남도 김해시 금관대로1180번길 3-37 (외동),50956,씨유 외동상류점,2026-02-04 14:22:34,U,2026-02-06 02:40:00,,368753.124436286,194129.952242773,0.0,,씨유외동상류점_경상남도김해시외동1234번지6호
14,안전상비의약품 판매업소,01_01_05_P,3370000,PHMH320123370022087500047,2012-11-12,,1,영업/정상,13,영업중,,,,,051-867-0856,,,부산광역시 연제구 연산동 1279-9,"부산광역시 연제구 월드컵대로153번길 21, 1층 (연산동)",47540,씨유 연산애플점,2026-02-02 17:23:15,U,2026-02-04 02:40:00,,389300.82383091,189366.628687284,45.0,,씨유연산애플점_부산광역시연제구연산동1279-9
255,안전상비의약품 판매업소,01_01_05_P,5710000,PHMH320124360079087500087,2012-11-12,,3,폐업,3,폐업,2026-02-12,,,,043-272-2429,,361-833,충청북도 청주시 서원구 사창동 296번지 5호,충청북도 청주시 서원구 내수동로 145 (사창동),28647,씨유청주창신점,2026-02-12 16:47:53,U,2026-02-14 02:40:00,,241366.60929048,348228.648888,0.0,,씨유청주창신점_충청북도청주시서원구사창동296번지5호
12,안전상비의약품 판매업소,01_01_05_P,3830000,PHMH320123830197087500159,2012-11-12,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 만안구 안양동 723번지 2호 1층,"경기도 안양시 만안구 능곡로 38, 1층 (안양동)",14022,CU 안양신안점,2026-02-02 16:43:40,U,2026-02-04 02:40:00,,192330.393381742,432164.256636736,92.36,,CU안양신안점_경기도안양시만안구안양동723번지2호1층
213,안전상비의약품 판매업소,01_01_05_P,5310000,PHMH320125310029087500089,2012-11-12,,1,영업/정상,13,영업중,,,,,055-741-7122,,660-020,경상남도 진주시 인사동 144번지 7호,경상남도 진주시 북장대로21번길 8-1 (인사동),52687,씨유 뉴진주인사점,2026-02-10 16:41:56,U,2026-02-12 02:40:00,,297727.674142673,188606.363558739,0.0,,씨유뉴진주인사점_경상남도진주시인사동144번지7호
174,안전상비의약품 판매업소,01_01_05_P,5470000,PHMH320125470012087500012,2012-11-12,,1,영업/정상,13,영업중,,,,,055-943-9840,,,,경상남도 거창군 거창읍 거함대로 3200,50147,세븐일레븐 거창점,2026-02-09 16:05:58,U,2026-02-11 02:40:00,,282467.691124409,242636.325621986,0.0,,세븐일레븐거창점_
276,안전상비의약품 판매업소,01_01_05_P,3040000,PHMH320123040033087500044,2012-11-09,,3,폐업,3,폐업,2026-02-09,,,,02-454-7344,,143-811,서울특별시 광진구 광장동 341번지 35호,서울특별시 광진구 아차산로 630 (광장동),4969,세븐일레븐 워커힐점,2026-02-12 22:52:42,U,2026-02-14 02:40:00,,209475.461092868,449623.007754455,0.0,,세븐일레븐워커힐점_서울특별시광진구광장동341번지35호
129,안전상비의약품 판매업소,01_01_05_P,3340000,PHMH320123340025087500099,2012-11-09,,3,폐업,3,폐업,2026-02-05,,,,051-208-0671,,604-816,부산광역시 사하구 괴정동 1270번지 6호 오성빌라 마동 101호,"부산광역시 사하구 다대로 72, 마동 101호 (괴정동, 오성빌라)",49417,GS25괴정오성점,2026-02-05 13:54:32,U,2026-02-07 02:40:00,,380243.319508991,179320.819493364,75.9,,GS25괴정오성점_부산광역시사하구괴정동1270번지6호오성빌라마동101호
281,안전상비의약품 판매업소,01_01_05_P,5370000,PHMH320125370025087500033,2012-11-07,,1,영업/정상,13,영업중,,,,,,,656-891,경상남도 거제시 일운면 79번지,경상남도 거제시 일운면 구조라로 34-1,53329,씨유거제구조라점,2026-02-11 11:40:41,U,2026-02-14 02:40:00,,355011.632600308,146525.436761217,0.0,,씨유거제구조라점_경상남도거제시일운면79번지
159,안전상비의약품 판매업소,01_01_05_P,5600000,PHMH320125600005087500021,2012-11-07,,3,폐업,3,폐업,2015-06-26,,,,,,487-915,경기도 포천시 신북면 기지리 837번지,경기도 포천시 신북면 호국로 2010,11139,세븐일레븐포천아트밸리점,2026-02-06 08:56:18,U,2026-02-08 02:40:00,,219638.045858904,491890.720105154,132.0,,세븐일레븐포천아트밸리점_경기도포천시신북면기지리837번지
