사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
엘지상일석유,일반판매소,,209200.036845418,455420.126983755,2026-05-06 22:50:14,I,03,폐지,2006-07-13 00:00:00,,2002-02-28,,서울특별시 중랑구 망우동 147-21,2002306007501200032,3060000,,,,03,폐업,,,02-436-2626
지에스칼텍스㈜ 소망주유소,주유소,,209193.107720988,455400.244073494,2026-05-06 22:50:15,I,03,폐지,2022-01-25 09:20:55,,2002-06-11,810,서울특별시 중랑구 망우동 147-23,2002306007501500001,3060000,서울특별시 중랑구 망우로 475 (망우동),,,03,폐업,,,02-494-0400
(주)영부에너지,주유소,,174150.276820413,447023.920208571,2026-05-06 22:50:14,I,07,영업개시,2023-11-06 09:30:37,,1993-12-09,1328,"인천광역시 계양구 효성동 331-19 ,20,27",1993355001201500003,3550000,"인천광역시 계양구 아나지로 148 (효성동,,20,27)",,,01,영업/정상,,,032-548-5501
동일석유(주)동일주유소,주유소,,175479.653645594,447089.867145933,2026-05-06 22:50:14,I,01,신규등록,2023-11-06 09:31:20,,1993-12-23,1021.3,"인천광역시 계양구 작전동 427-6, 429-1 일부(348.7㎡)",1993355001201500004,3550000,"인천광역시 계양구 아나지로 283 (작전동, 아나지로 279 일부포함)",,,01,영업/정상,,,032-542-0052
원천제2주유소,주유소,,179529.4866233,450602.65676715,2026-05-06 22:50:14,I,06,휴지사업재개,2024-10-29 09:34:52,,1994-04-08,660,인천광역시 계양구 동양동 83-3,1994355001201500001,3550000,인천광역시 계양구 벌말로 295 (동양동),,2024-10-29,01,영업/정상,,,032-542-4372
KH에너지(주) 직영 에이원주유소,주유소,,180520.69818081,453135.855566689,2026-05-06 22:50:14,I,01,신규등록,2025-01-31 13:38:52,,1994-04-01,1132,인천광역시 계양구 하야동 34-5,1994355001201500006,3550000,인천광역시 계양구 벌말로 583 (하야동),,,01,영업/정상,,,032-543-9022
럭키주유소,주유소,,180631.578459632,453391.043246781,2026-05-06 22:50:14,I,02,등록취소,2023-07-24 10:31:51,2023-02-20,1994-04-01,662,"인천광역시 계양구 하야동 38-26 외2필지(27,38)",1994355001201500007,3550000,인천광역시 계양구 벌말로 614 (하야동),,,04,취소/말소/만료/정지/중지,,,032-544-0558
동양동주유소,주유소,,179607.450964404,450915.640263951,2026-05-06 22:50:15,I,06,휴지사업재개,2024-07-04 13:10:11,,1994-04-01,661,인천광역시 계양구 동양동 56-10,1994355001201500008,3550000,인천광역시 계양구 벌말로 328 (동양동),,2016-09-07,01,영업/정상,2016-03-02,2016-06-30,032-511-0578
서일석유(주)갈현주유소,주유소,,175077.415846028,452750.07810482,2026-05-06 22:50:15,I,07,영업개시,2023-11-06 09:34:20,,1994-04-04,940,인천광역시 계양구 갈현동 134-6,1994355001201500009,3550000,인천광역시 계양구 드림로 764 (갈현동),,,01,영업/정상,,,032-513-8903
토마토주유소(오류점),주유소,,,,2026-05-06 22:50:15,I,06,휴지사업재개,2025-09-30 14:32:37,,1994-04-04,660,인천광역시 계양구 오류동 145-9외1,1994355001201500010,3550000,인천광역시 계양구 장제로 1456 (오류동),,2013-04-05,01,영업/정상,2013-03-01,2013-04-30,032-501-5155
계현주유소,주유소,,176554.673885226,452701.431591017,2026-05-06 22:50:15,I,01,신규등록,2023-11-06 09:35:14,,1994-04-04,1400,인천광역시 계양구 장기동 115-248 계현주유소,1994355001201500011,3550000,인천광역시 계양구 장제로 1263 (장기동),21007,,01,영업/정상,,,032-514-5141
정운석유,일반판매소,,175498.732366979,448732.693835903,2026-05-06 22:50:15,I,01,신규등록,2023-02-04 14:21:31,,1995-11-17,,인천광역시 계양구 계산동 955-14,1995355001201200001,3550000,인천광역시 계양구 계산천동로7번길 18 (계산동),21053,,01,영업/정상,,,032-541-7249
광명석유,일반판매소,,175540.807666137,448296.309879008,2026-05-06 22:50:15,I,01,신규등록,2021-12-29 13:30:59,,1996-02-07,,인천광역시 계양구 계산동 988-42,1996355001201200007,3550000,인천광역시 계양구 계산로108번길 10 (계산동),21086,,01,영업/정상,,,032-543-3554
태양석유,일반판매소,,177348.204162238,449419.210737104,2026-05-06 22:50:15,I,01,신규등록,2024-05-21 09:27:31,,1996-10-25,,인천광역시 계양구 병방동 165-1 27통3반,1996355001201200008,3550000,인천광역시 계양구 장제로920번길 33,21028,,01,영업/정상,,,032-546-9349
SK에너지㈜행복날개주유소,주유소,,175375.226660799,447806.35333323,2026-05-06 22:50:15,I,01,신규등록,2024-12-12 11:17:21,,1996-11-26,1280.3,인천광역시 계양구 작전동 864-8,1996355001201500002,3550000,인천광역시 계양구 계양대로 93 (작전동),,,01,영업/정상,,,032-542-9601
서울석유㈜태경주유소,주유소,,178194.640765211,447041.627289697,2026-05-06 22:50:16,I,07,영업개시,2023-11-06 09:36:01,,1997-04-23,933,인천광역시 계양구 서운동 144-2,1997355001201500002,3550000,인천광역시 계양구 아나지로 554 (서운동),,,01,영업/정상,,,032-555-5189
(주)신진에너지 양정셀프주유소,주유소,,178621.197324109,447104.206332876,2026-05-06 22:50:16,I,06,휴지사업재개,2023-11-06 09:36:34,,1997-05-09,1077,인천광역시 계양구 서운동 147-20,1997355001201500003,3550000,인천광역시 계양구 아나지로 597 (서운동),,2023-10-13,01,영업/정상,,,032-555-4749
(주)자연에너지 리플주유소,주유소,,178194.587360643,447093.955636999,2026-05-06 22:50:16,I,01,신규등록,2025-01-17 16:50:58,,1997-07-21,769,인천광역시 계양구 서운동 142-36 37통7반,1997355001201500004,3550000,인천광역시 계양구 아나지로 553 (서운동),,,01,영업/정상,,,032-554-5189
거보주유소,주유소,,173948.483075182,447025.166898998,2026-05-06 22:50:16,I,01,신규등록,2024-04-26 17:10:16,,2007-06-15,1796,인천광역시 계양구 효성동 412-7,1999355001201500001,3550000,인천광역시 계양구 아나지로 130 (효성동),21106,,01,영업/정상,,,032-545-5145
믿음주유소,주유소,,178229.261130812,447095.337489414,2026-05-06 22:50:16,I,06,휴지사업재개,2024-05-23 17:30:11,,1999-06-22,922.64,인천광역시 계양구 서운동 142-24,1999355001201500002,3550000,인천광역시 계양구 아나지로 557 (서운동),,2012-09-10,01,영업/정상,2012-07-26,2012-10-30,032-553-2525
세이브 유화,용제판매소,,208112.860200669,457113.638411288,2026-05-06 22:50:15,I,03,폐지,2006-11-29 00:00:00,,2003-08-07,,서울특별시 중랑구 신내동 646 금강리빙스텔 329호,2003306007501500001,3060000,,,,03,폐업,,,02-437-1108
광진주유소,주유소,,206374.83138996,454233.591630595,2026-05-06 22:50:15,I,03,폐지,2013-08-13 09:01:29,,2003-10-01,537.4,서울특별시 중랑구 면목동 198-56,2003306007501500005,3060000,서울특별시 중랑구 중랑천로 57 (면목동),,2013-03-21,03,폐업,2012-06-22,2013-06-30,02-2207-5151
지에스칼텍스(주) 계산신도시주유소,주유소,,178187.411746696,447621.184582481,2026-05-06 22:50:16,I,06,휴지사업재개,2024-03-25 10:45:02,,2007-06-25,1947,인천광역시 계양구 서운동 149-11 외1필지,2001355001201500001,3550000,인천광역시 계양구 봉오대로 942 (서운동),,2008-08-01,01,영업/정상,2008-05-07,2008-07-31,032-543-8951
삼미상사(주) 북인천주유소,주유소,,175808.757172614,449006.457712882,2026-05-06 22:50:16,I,07,영업개시,2026-01-27 09:04:40,,1994-03-15,1685,인천광역시 계양구 계산동 946,2003355001201500023,3550000,인천광역시 계양구 경명대로 1082 (계산동),,,01,영업/정상,2010-03-04,2010-12-31,032-545-8657
순흥석유,일반판매소,,,,2026-05-06 22:50:13,I,03,폐지,2004-10-05 00:00:00,,1968-09-13,,서울특별시 종로구 사직동 65-1,1968300007601200002,3000000,,,,03,폐업,,,02-733-1130
경일주유소,주유소,,201960.951300031,452506.178595954,2026-05-06 22:50:13,I,03,폐지,2004-01-13 00:00:00,,1970-06-01,642,서울특별시 종로구 숭인동 1367,1970300007601500001,3000000,서울특별시 종로구 난계로 259  (숭인동),,,03,폐업,,,02-2234-7940
동원석유,일반판매소,,200908.39788121,452461.289796222,2026-05-06 22:50:13,I,03,폐지,2006-04-17 00:00:00,,1971-06-23,,서울특별시 종로구 창신동 583-2,1971300007601200001,3000000,,,,03,폐업,,,02-765-3614
미래석유(주) 미래주유소,주유소,,174640.502322926,449112.959161225,2026-05-06 22:50:17,I,01,신규등록,2024-03-14 17:15:24,,2006-04-27,1854,인천광역시 계양구 계산동 728-6 7,2006355001201500001,3550000,"인천광역시 계양구 경명대로 966 (계산동,7)",,,01,영업/정상,,,032-553-0001
명품주유소,주유소,,174720.929093184,449159.424219624,2026-05-06 22:50:17,I,06,휴지사업재개,2023-11-06 09:45:18,,2006-05-24,1217,인천광역시 계양구 계산동 728-4,2006355001201500002,3550000,인천광역시 계양구 경명대로 971 (계산동),,2021-07-23,01,영업/정상,,,032-546-0777
한국석유,일반판매소,,197052.674990435,452500.13557172,2026-05-06 22:50:13,I,03,폐지,2015-12-02 09:54:28,,1974-04-16,,서울특별시 종로구 사직동 228,1974300007601200001,3000000,서울특별시 종로구 사직로 73 (사직동),,,03,폐업,,,02-736-3580
삼미상사㈜하늘빛셀프주유소,주유소,,180270.97692447,452812.879750271,2026-05-06 22:50:18,I,07,영업개시,2026-01-28 09:23:13,,2007-05-18,1495,"인천광역시 계양구 상야동 39-9 ,40-1번지",2007355005901500001,3550000,"인천광역시 계양구 벌말로 545 (상야동, 상야동 40-1)",,,01,영업/정상,,,032-543-5104
상야주유소,주유소,,180529.487301303,453120.675713449,2026-05-06 22:50:18,I,07,영업개시,2023-11-06 09:46:49,,2008-04-14,1187,"인천광역시 계양구 상야동 10-3 , 하야동 34-5",2007355005901500002,3550000,인천광역시 계양구 벌말로584번길 1 (상야동),,,01,영업/정상,,,032-544-5185
영진주유소,주유소,,,,2026-05-06 22:50:18,I,02,등록취소,2012-02-29 14:07:26,2010-07-27,2009-07-23,1322,"인천광역시 계양구 하야동 38-21,42,47,48",2009355005901500002,3550000,,,,04,취소/말소/만료/정지/중지,,,
한국등유상사,일반판매소,,201064.814220878,452652.462919112,2026-05-06 22:50:14,I,03,폐지,2015-12-02 09:52:59,,1975-08-19,,서울특별시 종로구 창신동 23-409,1975300007601200001,3000000,서울특별시 종로구 창신6가길 50 (창신동),,,03,폐업,,,02-763-8729
씨앤에스유통(주) 구도일주유소 신도시,주유소,,172810.605832801,446986.607430314,2026-05-06 22:50:18,I,07,영업개시,2023-11-06 09:50:38,,2014-02-26,995,인천광역시 계양구 효성동 655-171 외 3필지,2012355005901500002,3550000,인천광역시 계양구 봉오대로 391 (효성동),,,01,영업/정상,,,032-554-2994
성풍화학주식회사,용제판매소,,175608.142278013,446927.674802145,2026-05-06 22:50:18,I,07,영업개시,2025-01-21 16:17:38,,2025-01-17,21.53,인천광역시 계양구 작전동 408-3,2025355012701500001,3550000,인천광역시 계양구 계양대로16번길 25 (작전동),21121,,01,영업/정상,,,
이케이에너지(주) 금성주유소,주유소,,180631.578459632,453391.043246781,2026-05-06 22:50:18,I,07,영업개시,2025-08-29 14:40:37,,2025-05-28,661,인천광역시 계양구 하야동 38-26,2025355012701500002,3550000,인천광역시 계양구 벌말로 614 (하야동),21009,,01,영업/정상,,,
세왕상사,일반판매소,,201888.008721996,452733.718210794,2026-05-06 22:50:14,I,03,폐지,2004-10-05 00:00:00,,1975-01-07,,서울특별시 종로구 숭인동 1104,1975300007601200002,3000000,서울특별시 종로구 숭인동길 44  (숭인동),,,03,폐업,,,02-923-6720
제일석유,일반판매소,,198329.471699612,453112.110795379,2026-05-06 22:50:14,I,03,폐지,2006-08-24 00:00:00,,1976-06-23,,서울특별시 종로구 소격동 109,1976300007601200001,3000000,서울특별시 종로구 북촌로5가길 17  (소격동),,,03,폐업,,,02-733-2746
명삼석유,일반판매소,,199450.788386081,454079.21337851,2026-05-06 22:50:14,I,03,폐지,2003-03-12 00:00:00,,1976-06-23,,서울특별시 종로구 명륜3가 1-26,1976300007601200002,3000000,서울특별시 종로구 명륜3길 4  (명륜3가),,,03,폐업,,,02-764-0287
신신사,일반판매소,,,,2026-05-06 22:50:14,I,03,폐지,2004-10-05 00:00:00,,1976-06-24,,서울특별시 종로구 청진동 283-1,1976300007601200003,3000000,,,,03,폐업,,,02-732-4027
원일석유,일반판매소,,199834.367616082,452350.692231287,2026-05-06 22:50:14,I,03,폐지,2003-07-31 00:00:00,,1976-06-23,,서울특별시 종로구 연지동 157-3,1976300007601200004,3000000,서울특별시 종로구 김상옥로 11  (연지동),,,03,폐업,,,02-742-5712
(주)미륭상사동대문주유소,주유소,,201350.473375538,452279.7442603,2026-05-06 22:50:14,I,03,폐지,2002-03-28 00:00:00,,1976-04-22,875,서울특별시 종로구 숭인동 310,1976300007601500001,3000000,서울특별시 종로구 종로 344  (숭인동),,,03,폐업,,,02-2238-3895
필운주유소,주유소,,,,2026-05-06 22:50:14,I,03,폐지,2003-05-09 00:00:00,,1976-04-30,550.2,서울특별시 종로구 필운동 246,1976300007601500003,3000000,,,,03,폐업,,,02-736-8160
창신석유,일반판매소,,200786.135746351,452731.441681774,2026-05-06 22:50:14,I,03,폐지,2008-06-26 17:40:12,,1982-09-03,,서울특별시 종로구 창신동 629-3,1982300007601200001,3000000,서울특별시 종로구 창신길 125  (창신동),,,03,폐업,,,02-743-1165
기능석유,일반판매소,,200421.926842776,452693.241917881,2026-05-06 22:50:14,I,03,폐지,2015-10-06 13:55:34,,1988-02-27,,서울특별시 종로구 이화동 13-2,1988300007601200001,3000000,,,,03,폐업,,,02-762-2779
동해석유,일반판매소,,197337.798317095,456035.380951779,2026-05-06 22:50:15,I,03,폐지,2015-10-06 13:54:48,,1989-03-30,,서울특별시 종로구 평창동 195-1,1989300007601200001,3000000,,,,03,폐업,,,02-379-8820
동남석유,일반판매소,,201666.244566776,452283.710424382,2026-05-06 22:50:15,I,03,폐지,2005-04-25 00:00:00,,1989-08-01,,서울특별시 종로구 숭인동 217-16,1989300007601200002,3000000,서울특별시 종로구 종로62길 23  (숭인동),,,03,폐업,,,02-2234-5082
충남석유,일반판매소,,200615.750419465,452719.474159051,2026-05-06 22:50:15,I,03,폐지,2003-11-03 00:00:00,,1994-03-25,,서울특별시 종로구 이화동 9-333,1994300007601200001,3000000,,,,03,폐업,,,02-763-9592
종로주유소,주유소,,,,2026-05-06 22:50:15,I,03,폐지,2013-12-31 14:44:54,,1994-04-27,1138.06,서울특별시 종로구 관철동 155-8,1994300007601500002,3000000,,,,03,폐업,,,02-722-0333
효자석유,일반판매소,,197186.436038837,453106.393727858,2026-05-06 22:50:15,I,03,폐지,2001-05-28 00:00:00,,1995-08-01,,서울특별시 종로구 누하동 20,1995300007601200001,3000000,서울특별시 종로구 자하문로7길 69  (누하동),,,03,폐업,,,02-735-4445
SK글로벌(주)남부주우소,주유소,2017-06-15,,,2026-05-06 22:58:01,I,03,폐지,2017-06-15 10:46:04,,1976-05-29,814,서울특별시 영등포구 영등포동 426-57,1976318007601500009,3180000,,,,03,폐업,,,02-678-0503
(주)안국에너지 동신주유소,주유소,2014-03-13,,,2026-05-06 22:58:02,I,03,폐지,2014-03-13 14:38:28,,1976-05-12,1302,서울특별시 영등포구 대림동 994-1,1976318007601500010,3180000,,,,03,폐업,2014-01-01,2014-06-30,02-832-0049
SK 글로벌(주) 당산주유소,주유소,2012-07-31,191570.320715779,447700.075321248,2026-05-06 22:58:02,I,03,폐지,2016-03-11 14:19:58,,1976-05-24,792,서울특별시 영등포구 영등포동8가 86,1976318007601500011,3180000,서울특별시 영등포구 영중로 169 (영등포동8가),,,03,폐업,,,02-677-0609
대방주유소,주유소,2016-07-01,192887.789114176,444303.407621955,2026-05-06 22:58:03,I,03,폐지,2016-07-01 16:54:29,,1976-05-24,480,서울특별시 영등포구 신길동 623-5,1976318007601500012,3180000,서울특별시 영등포구 여의대방로 153 (신길동),,,03,폐업,2016-04-15,2016-10-15,
LG 칼렉스정유(주)여의도주유소,주유소,2017-06-15,,,2026-05-06 22:58:06,I,03,폐지,2017-06-15 10:43:03,,1976-09-02,1709,서울특별시 영등포구 여의도동 10-1,1976318007601500015,3180000,,,,03,폐업,,,
대지주유소,주유소,2019-01-10,190608.89204533,446623.444809523,2026-05-06 22:58:07,I,03,폐지,2020-01-30 16:55:32,,1977-07-04,845,서울특별시 영등포구 당산동2가 45,1977318007601500001,3180000,서울특별시 영등포구 영등포로 115 (당산동2가),,,03,폐업,2018-08-13,2019-08-12,02-2633-3545
상진공업주식회사,용제판매소,2011-11-04,,,2026-05-06 22:58:09,I,03,폐지,2016-03-11 14:41:18,,2001-01-29,,서울특별시 영등포구 여의도동 25-4-503,1978318007601500001,3180000,,,,03,폐업,,,02-783-9243
선익개발(주)영등포주유소,주유소,2019-03-06,192272.904616504,446249.367565507,2026-05-06 22:58:10,I,03,폐지,2019-03-06 18:00:09,,1978-03-22,237,서울특별시 영등포구 영등포동1가 92-2,1978318007601500002,3180000,서울특별시 영등포구 경인로114길 2 (영등포동1가),,,03,폐업,,,02-678-1322
대광석유,일반판매소,2013-10-04,,,2026-05-06 22:58:11,I,03,폐지,2013-10-04 17:26:48,,1984-03-28,,서울특별시 영등포구 영등포동7가 81-2,1984318019001200055,3180000,서울특별시 영등포구 국회대로52길 8-1 (영등포동7가),,,03,폐업,,,02-2677-2700
삼우유업,용제판매소,2007-08-29,192490.293975175,443878.085293436,2026-05-06 22:58:11,I,03,폐지,2007-08-29 15:04:11,,1994-01-11,,서울특별시 영등포구 신길동 4435,1985318011701500006,3180000,서울특별시 영등포구 여의대방로 81-2  (신길동),,,03,폐업,,,
SK글로벌(주)여의도주유소,주유소,2017-06-15,193220.852226066,446743.134358836,2026-05-06 22:58:11,I,03,폐지,2017-06-15 10:48:44,,1989-03-17,3243,서울특별시 영등포구 여의도동 26,1989318007601500002,3180000,서울특별시 영등포구 국제금융로2길 37 (여의도동),,,03,폐업,,,02-784-3246
(주)범아에너지,주유소,2017-06-15,,,2026-05-06 22:58:11,I,03,폐지,2017-06-15 10:41:20,,1989-03-17,589,서울특별시 영등포구 신길동 355-628,1989318007601500003,3180000,,,,03,폐업,,,02-844-8465
대한통운(주)서울지점(대한통운주유소),주유소,2007-04-13,,,2026-05-06 22:58:11,I,03,폐지,2015-10-01 09:16:49,,1992-05-01,572,서울특별시 영등포구 당산동4가 1-200,1992318007601500001,3180000,,,,03,폐업,,,02-753-0362
세화주유소,주유소,2014-08-11,,,2026-05-06 22:58:11,I,03,폐지,2017-06-15 10:51:12,,2007-06-27,356,서울특별시 영등포구 신길동 252-9,1992318007601500003,3180000,,,,03,폐업,,,02-834-4111
신대림주유소,주유소,2012-05-02,,,2026-05-06 22:58:12,I,03,폐지,2018-11-27 16:47:13,,1992-11-18,,서울특별시 영등포구 대림동 1082-20.21.23,1992318007601500005,3180000,,,,03,폐업,,,02-834-8161
대림주유소,주유소,2013-11-14,,,2026-05-06 22:58:13,I,03,폐지,2013-11-14 13:21:29,,1992-05-01,866,서울특별시 영등포구 대림동 710-12,1992318007601500006,3180000,,,,03,폐업,2013-09-15,2013-12-15,02-844-1551
삼오사석유,일반판매소,2018-02-05,191392.588511307,448061.28282499,2026-05-06 22:58:13,I,03,폐지,2018-02-07 17:26:23,,1992-10-12,,서울특별시 영등포구 당산동6가 293-1,1992318019001200001,3180000,서울특별시 영등포구 당산로48길 11 (당산동6가),,,03,폐업,,,02-2634-3540
여명주유소,주유소,2021-02-16,192538.090993034,447271.881673217,2026-05-06 22:58:13,I,03,폐지,2021-02-16 16:40:48,,1993-05-29,793,서울특별시 영등포구 여의도동 17-4,1993318007601500001,3180000,서울특별시 영등포구 국회대로62길 7 (여의도동),,,03,폐업,,,02-782-5111
청룡주유소,주유소,2015-03-23,192821.717906848,447564.911086117,2026-05-06 22:58:13,I,03,폐지,2015-03-23 10:43:04,,1993-05-25,133,서울특별시 영등포구 여의도동 14,1993318007601500002,3180000,서울특별시 영등포구 국회대로 786 (여의도동),,,03,폐업,,,02-728-8515
대영주유소,주유소,2017-12-11,191711.319229969,443582.203546963,2026-05-06 22:58:17,I,03,폐지,2017-12-14 17:04:11,,1994-01-13,647,서울특별시 영등포구 대림동 912-10,1994318007601500002,3180000,서울특별시 영등포구 신길로 29 (대림동),,,03,폐업,,,02-843-6520
우성주유소,주유소,2011-06-27,192772.12892079,443970.704247293,2026-05-06 22:58:17,I,03,폐지,2016-03-11 14:35:25,,2006-01-16,1073,서울특별시 영등포구 신길동 4268,1994318007601500004,3180000,서울특별시 영등포구 여의대방로 113 (신길동),,,03,폐업,,,02-835-0928
우성주유소,주유소,2011-06-27,192772.12892079,443970.704247293,2026-05-06 22:58:19,I,03,폐지,2011-06-27 13:15:29,,1994-01-13,1073,서울특별시 영등포구 신길동 4268,1994318007601500009,3180000,서울특별시 영등포구 여의대방로 113  (신길동),,,03,폐업,,,02-835-0928
강서주유소,주유소,,191817.199365771,445315.304547129,2026-05-06 22:58:30,I,03,폐지,2016-12-14 15:00:08,,2002-02-01,,서울특별시 영등포구 도림동 71,2002318007601500002,3180000,서울특별시 영등포구 도신로 151 (도림동),,,03,폐업,,,02-832-1700
SK글로벌(주)대청주유소,주유소,,190712.446581534,444042.912673113,2026-05-06 22:58:30,I,03,폐지,2016-02-22 10:41:13,,2002-03-25,1331.1,서울특별시 영등포구 대림동 776-3,2002318007601500004,3180000,서울특별시 영등포구 가마산로 328 (대림동),,,03,폐업,,,02-841-8780
SK 대방주유소,주유소,,192887.789114176,444303.407621955,2026-05-06 22:58:30,I,03,폐지,2016-04-11 11:42:47,,2002-04-12,,서울특별시 영등포구 신길동 623-5,2002318007601500005,3180000,서울특별시 영등포구 여의대방로 153 (신길동),,,03,폐업,2011-04-13,2013-01-31,02-833-2776
대청주유소,주유소,,190712.446581534,444042.912673113,2026-05-06 22:58:31,I,03,폐지,2016-02-22 10:40:11,,2002-07-02,,서울특별시 영등포구 대림동 776-3,2002318007601500008,3180000,서울특별시 영등포구 가마산로 328 (대림동),,,03,폐업,,,02-841-8780
강서주유소,주유소,,191817.199365771,445315.304547129,2026-05-06 22:58:31,I,03,폐지,2016-12-14 14:59:09,,2002-07-23,,서울특별시 영등포구 도림동 71 6통6반,2002318007601500009,3180000,서울특별시 영등포구 도신로 151 (도림동),,,03,폐업,,,02-832-1700
(주)유진,용제판매소,,190968.380569652,444038.137157911,2026-05-06 22:58:32,I,03,폐지,2006-01-04 00:00:00,,2002-08-26,,서울특별시 영등포구 대림동 689-1,2002318007601500010,3180000,서울특별시 영등포구 대림로 198  (대림동),,,03,폐업,,,02-847-9779
(주)백두에너지성락주유소,주유소,,191341.783222286,444628.002467771,2026-05-06 22:58:32,I,03,폐지,2016-12-14 14:31:58,,2002-12-16,589,서울특별시 영등포구 신길동 355-545,2002318007601500012,3180000,서울특별시 영등포구 가마산로 414 (신길동),,,03,폐업,,,02-844-8465
(주)티씨에스켐,용제판매소,,190642.462875524,448377.913463728,2026-05-06 22:58:32,I,03,폐지,2016-09-20 17:46:19,,2003-01-03,,서울특별시 영등포구 양평동4가 119 201,2003318007601500001,3180000,"서울특별시 영등포구 양평로 116 (양평동4가,201)",,,03,폐업,,,02-2678-3661
(주)커맥스,용제판매소,,193282.654266684,447611.552045596,2026-05-06 22:58:32,I,03,폐지,2016-09-20 17:40:20,,2003-01-15,,서울특별시 영등포구 여의도동 11-11,2003318007601500002,3180000,서울특별시 영등포구 여의서로 43 (여의도동),,,03,폐업,,,02-3775-4474
신평화주유소,주유소,2016-12-02,,,2026-05-06 22:58:20,I,03,폐지,2016-12-02 14:54:13,,1994-02-02,430,서울특별시 영등포구 신길동 1821,1994318007601500012,3180000,서울특별시 영등포구 가마산로 554 (신길동),,,03,폐업,,,02-833-6003
동아주유소,주유소,2017-06-15,,,2026-05-06 22:58:20,I,03,폐지,2017-06-15 10:39:46,,1994-04-11,661,서울특별시 영등포구 대림동 778-44,1994318007601500013,3180000,,,,03,폐업,,,02-844-5180
하나주유소,주유소,2019-01-07,191559.314199522,444100.290856919,2026-05-06 22:58:20,I,03,폐지,2019-01-11 17:20:17,,1994-03-31,1692,서울특별시 영등포구 신길동 433-75,1994318007601500015,3180000,서울특별시 영등포구 도림로 236 (신길동),,,03,폐업,2018-01-01,2018-12-31,02-833-5151
미림주유소,주유소,2015-03-25,192857.928262332,444236.200769671,2026-05-06 22:58:21,I,03,폐지,2017-06-15 10:36:42,,1994-04-26,1318,서울특별시 영등포구 신길동 505,1994318007601500017,3180000,서울특별시 영등포구 여의대방로 147 (신길동),,,03,폐업,,,02-833-0892
꿈에그린주유소,주유소,2014-08-12,191979.400222071,444714.564320971,2026-05-06 22:58:21,I,03,폐지,2014-08-12 14:04:54,,1994-05-14,756,서울특별시 영등포구 신길동 252-9,1994318007601500018,3180000,서울특별시 영등포구 신길로 137 (신길동),,,03,폐업,,,02-849-9998
매봉주유소,주유소,2024-03-29,192710.17438851,445654.814463049,2026-05-06 22:58:22,I,03,폐지,2024-04-26 14:35:33,,1998-02-25,,서울특별시 영등포구 신길동 100-10,1996318007601500002,3180000,서울특별시 영등포구 도신로 248 (신길동),,,03,폐업,,,02-836-8851
현대오일뱅크(주)직영 여의도현대주유소,주유소,2022-01-14,193518.151346866,446163.916435239,2026-05-06 22:58:24,I,03,폐지,2022-01-25 09:43:14,,1997-07-15,715,서울특별시 영등포구 여의도동 48-1,1997318007601500001,3180000,서울특별시 영등포구 의사당대로 154 (여의도동),,,03,폐업,,,02-780-3466
대한석유,일반판매소,2014-12-17,,,2026-05-06 22:58:25,I,03,폐지,2016-03-11 11:50:05,,1997-11-22,,서울특별시 영등포구 영등포동1가 105-1,1997318011701200001,3180000,,,,03,폐업,,,02-2634-9841
금성석유,일반판매소,2012-07-26,,,2026-05-06 22:58:25,I,03,폐지,2012-07-26 10:40:33,,1998-12-16,,서울특별시 영등포구 신길동 2136,1998318007601200001,3180000,,,,03,폐업,,,02-832-0754
금성주유소,주유소,2017-06-15,193785.813402517,446328.36052151,2026-05-06 22:58:26,I,03,폐지,2017-06-15 10:33:57,,1999-09-17,1176,서울특별시 영등포구 여의도동 44-36,1999318007601500001,3180000,,,,03,폐업,,,02-761-0084
대명석유,일반판매소,2011-05-02,,,2026-05-06 22:58:27,I,03,폐지,2011-05-02 13:24:56,,2006-08-21,,서울특별시 영등포구 도림동 159-13,1999318011701200030,3180000,,,,03,폐업,,,02-843-4339
상진공업주식회시,용제판매소,2011-04-01,,,2026-05-06 22:58:27,I,03,폐지,2011-04-01 14:50:55,,2001-01-27,,서울특별시 영등포구 여의도동 25-4-503,2001318007601500002,3180000,,,,03,폐업,,,02-783-9243
동아주유소,주유소,2017-06-15,,,2026-05-06 22:58:28,I,03,폐지,2017-06-15 10:32:18,,2001-05-02,,서울특별시 구로구 개봉동 0 삼환 105동 206호,2001318007601500007,3180000,,,,03,폐업,,,02-844-5180
미림주유소,주유소,2015-03-25,192857.928262332,444236.200769671,2026-05-06 22:58:28,I,03,폐지,2017-06-15 10:31:05,,2001-08-28,,서울특별시 영등포구 신길동 505,2001318007601500012,3180000,서울특별시 영등포구 여의대방로 147 (신길동),,,03,폐업,,,
대방주유소,주유소,2017-06-15,192887.789114176,444303.407621955,2026-05-06 22:58:28,I,03,폐지,2017-06-15 10:35:46,,2001-08-28,,서울특별시 영등포구 신길동 623-5,2001318007601500013,3180000,서울특별시 영등포구 여의대방로 153 (신길동),,,03,폐업,,,
