건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
2,임대,1,현대세탁,일반세탁업,,,,,204933.085786921,449461.978828746,2026-05-06 22:36:40,I,01,영업,,2020-03-27 15:32:32,2004-05-04,36.88,133-835,서울특별시 성동구 성수동2가 834,N,,3030000-205-2004-00001,3030000,"서울특별시 성동구 성수이로 137, 상가동 1층 104호 (성수동2가, 성수동아이파크)",04795,0,01,영업/정상,일반세탁업,02-468-1152,2,0,2,0,0
0,,0,세탁나라,일반세탁업,,,,,202098.97937718,449891.972244601,2026-05-06 22:36:40,I,01,영업,,2012-05-30 10:10:19,2012-05-29,38.00,133-804,서울특별시 성동구 금호동2가 1217 지하1층108호,N,,3030000-205-2012-00002,3030000,"서울특별시 성동구 금호로 105, 지하1층 108호 (금호동2가, 1217 금호래미안 하이리버 단지상가)",04728,1,01,영업/정상,일반세탁업,02-2233-8284,,4,,4,3
0,,0,다올세탁소,일반세탁업,,,,,201863.939386714,449784.619712627,2026-05-06 22:36:40,I,01,영업,,2016-08-22 10:20:09,2012-10-31,32.32,133-805,서울특별시 성동구 금호동3가 700,N,,3030000-205-2012-00005,3030000,"서울특별시 성동구 금호산8길 13, 금호자이2차 상가동 102호 (금호동3가, 700)",04729,1,01,영업/정상,일반세탁업,,,,,,1
,,,푸르지오 세탁,일반세탁업,,,,,201669.803556903,449301.451523245,2026-05-06 22:36:43,I,01,영업,,2022-02-28 13:21:33,2012-03-19,31.87,133-781,서울특별시 성동구 금호동4가 800 금호동 대우아파트,N,,3030000-205-2012-00006,3030000,"서울특별시 성동구 독서당로 270, 금호동 대우아파트 상가동 4층 411호 (금호동4가)",04738,,01,영업/정상,일반세탁업,02-897-3735,,,,,
1,,0,아름다운 세탁소,일반세탁업,,,,,203088.567169633,450129.509086036,2026-05-06 22:36:43,I,01,영업,,2020-12-03 13:57:03,2013-10-18,36.00,133-769,서울특별시 성동구 응봉동 15 대림 강변 타운,N,,3030000-205-2013-00005,3030000,"서울특별시 성동구 고산자로 160, 상가A동 2층 201호 (응봉동, 대림 강변 타운)",04747,1,01,영업/정상,일반세탁업,,,,,,2
0,임대,0,백영 호텔식크리닝,일반세탁업,,,,,202098.97937718,449891.972244601,2026-05-06 22:36:41,I,01,영업,1,2024-11-18 15:34:41,2015-04-10,80.00,133-804,서울특별시 성동구 금호동2가 1217,N,1,3030000-205-2015-00003,3030000,"서울특별시 성동구 금호로 105, 상가동 지하1층 B103호 (금호동2가, 금호래미안하이리버)",04728,1,01,영업/정상,일반세탁업,02-547-0358,,1,,1,2
0,,0,텐즈힐명품탑크리닝,일반세탁업,,,,,202113.869605464,451897.581865192,2026-05-06 22:36:41,I,01,영업,1,2016-10-14 17:34:21,2015-04-13,40.94,133-010,서울특별시 성동구 상왕십리동 12-37,N,0,3030000-205-2015-00004,3030000,"서울특별시 성동구 마장로 137, 403동 지상2층 220호 (상왕십리동)",04700,0,01,영업/정상,일반세탁업,,2,,2,,3
0,임대,0,대림세탁소,일반세탁업,2026-03-16,,,,203935.622255101,448867.811390539,2026-05-06 22:36:41,I,02,폐업,0,2026-03-16 08:32:49,2015-08-13,12.80,133-823,서울특별시 성동구 성수동1가 656-234,N,0,3030000-205-2015-00006,3030000,"서울특별시 성동구 뚝섬로1길 4, 104동상가동 1층 104호 (성수동1가, 대림로즈빌아파트)",04779,1,03,폐업,일반세탁업,02-498-8988,1,,1,,1
0,,0,프리원크린,일반세탁업,,,,,202372.912023599,451536.680876573,2026-05-06 22:36:42,I,01,영업,0,2021-11-23 15:59:45,2015-03-30,61.76,133-020,서울특별시 성동구 하왕십리동 1070 센트라스,N,1,3030000-205-2015-00008,3030000,"서울특별시 성동구 왕십리로 410, L동 1층 113호 (하왕십리동, 센트라스)",04701,1,01,영업/정상,일반세탁업,02-2297-2555,2,,2,,3
0,,0,서울숲명품세탁,일반세탁업,,,,,201914.924810197,449166.444351709,2026-05-06 22:36:41,I,01,영업,0,2019-01-31 15:51:06,2016-07-08,21.60,133-808,서울특별시 성동구 금호동4가 340 서울숲푸르지오아파트,N,0,3030000-205-2016-00005,3030000,"서울특별시 성동구 금호로 15, 107호 (금호동4가, 서울숲푸르지오아파트)",04740,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,크린킹명품세탁,일반세탁업,,,,,201961.299187512,450253.007279651,2026-05-06 22:36:41,I,01,영업,0,2020-08-31 11:19:19,2016-11-14,29.60,133-091,서울특별시 성동구 금호동1가 1823 이편한세상금호파크힐스,N,0,3030000-205-2016-00008,3030000,"서울특별시 성동구 금호로 140, 상가B동 지하1층 B103호 (금호동1가, 이편한세상금호파크힐스)",04727,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,옥수파크세탁,일반세탁업,,,,,201157.877298502,449563.280012747,2026-05-06 22:36:41,I,01,영업,0,2016-11-17 16:04:55,2016-11-17,41.32,133-845,서울특별시 성동구 옥수동 528,N,0,3030000-205-2016-00009,3030000,"서울특별시 성동구 매봉길 50, 상가동 1층 110호 (옥수동, 옥수파크힐스)",04731,0,01,영업/정상,일반세탁업,,,,,,2
0,,0,리빙호텔세탁,일반세탁업,,,,,202326.503044305,450625.58422744,2026-05-06 22:36:40,I,01,영업,0,2017-07-31 14:53:39,2017-03-17,33.43,133-070,서울특별시 성동구 행당동 347 대림리빙프리자동 304호,N,0,3030000-205-2017-00002,3030000,"서울특별시 성동구 행당로 87, 대림리빙프라자동 3층 304호 (행당동)",04713,1,01,영업/정상,일반세탁업,02-2299-9876,3,,3,,1
0,임대,0,백광컴퓨터크리닝,일반세탁업,,,,,203599.888893523,451209.874112747,2026-05-06 22:36:41,I,01,영업,0,2020-03-26 17:16:55,2017-05-29,36.00,133-811,서울특별시 성동구 마장동 336-7 1층,N,0,3030000-205-2017-00003,3030000,"서울특별시 성동구 마조로 59, 1층 (마장동)",04759,1,01,영업/정상,일반세탁업,02-2292-8310,1,,1,,1
0,,0,탑명품크리닝,일반세탁업,,,,,204131.986280338,448450.74443999,2026-05-06 22:36:42,I,01,영업,0,2018-04-17 14:05:29,2018-04-17,34.18,133-820,서울특별시 성동구 성수동1가 178,N,0,3030000-205-2018-00004,3030000,"서울특별시 성동구 둘레3나길 5-11, 트리마제상가 204호 (성수동1가)",04774,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,리버뷰자이명품세탁,일반세탁업,,,,,203317.927472762,450325.762102452,2026-05-06 22:36:42,I,01,영업,0,2018-06-27 14:30:51,2018-06-27,42.92,133-863,서울특별시 성동구 행당동 100-2,N,0,3030000-205-2018-00005,3030000,"서울특별시 성동구 고산자로2길 67, 서울숲리버뷰자이 상가동 2층 (행당동)",04745,2,01,영업/정상,일반세탁업,02-2282-2421,,,,,2
0,,0,햇님세탁소,일반세탁업,,,,,201976.110497505,449510.685074794,2026-05-06 22:36:42,I,01,영업,0,2018-08-13 16:49:40,2018-08-13,32.23,133-809,서울특별시 성동구 금호동4가 531,N,1,3030000-205-2018-00007,3030000,"서울특별시 성동구 독서당로46길 35, 1층 (금호동4가)",04737,1,01,영업/정상,일반세탁업,02-2297-1663,,,,,2
0,,0,하얀세탁,일반세탁업,,,,,202113.869605464,451897.581865192,2026-05-06 22:36:42,I,01,영업,0,2018-10-04 12:03:57,2018-10-04,26.00,133-010,서울특별시 성동구 상왕십리동 811 텐즈힐,N,2,3030000-205-2018-00008,3030000,"서울특별시 성동구 마장로 137, 401동 104호 (상왕십리동, 텐즈힐)",04700,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,명품크리닝,일반세탁업,,,,,203684.281166499,449280.97521227,2026-05-06 22:36:42,I,01,영업,0,2018-10-15 09:29:59,2018-10-15,34.17,133-825,서울특별시 성동구 성수동1가 685-696 갤러리아 포레,N,1,3030000-205-2018-00009,3030000,"서울특별시 성동구 서울숲2길 32-14, 1층 101-1호 (성수동1가, 갤러리아 포레)",04769,1,01,영업/정상,일반세탁업,,,,,,3
0,,0,신동아세탁,일반세탁업,,,,,202831.905687785,450233.87834092,2026-05-06 22:36:42,I,01,영업,1,2025-07-04 10:10:43,2018-11-27,19.32,133-776,서울특별시 성동구 행당동 344 신동아아파트,N,2,3030000-205-2018-00010,3030000,"서울특별시 성동구 독서당로59길 84, 신동아아파트 상가동 1층 109호 (행당동)",04716,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,마마 운동화 빨래방,운동화전문세탁업,,,,,204712.725854884,448385.85950411,2026-05-06 22:36:42,I,01,영업,0,2018-12-11 10:39:15,2018-12-11,18.71,133-828,서울특별시 성동구 성수동2가 335-153,N,0,3030000-205-2018-00011,3030000,"서울특별시 성동구 성덕정길 95-4, 1층 (성수동2가)",04775,0,01,영업/정상,운동화전문세탁업,02-464-8482,,,,,1
0,,0,그린어스,일반세탁업,2026-04-06,,,,201153.981577199,449188.97052419,2026-05-06 22:36:42,I,02,폐업,0,2026-04-06 16:07:45,2019-03-11,71.85,133-100,서울특별시 성동구 옥수동 561 래미안 옥수 리버젠 상가,N,0,3030000-205-2019-00001,3030000,"서울특별시 성동구 독서당로 223, 래미안 옥수 리버젠 상가 상가동 제지1층 제109-1호 (옥수동)",04733,1,03,폐업,일반세탁업,02-2294-7789,,,,,1
0,,0,풍림세탁소,일반세탁업,,,,,202364.81452688,450914.957492675,2026-05-06 22:36:42,I,01,영업,0,2022-03-18 15:03:00,2019-04-01,20.58,133-858,서울특별시 성동구 하왕십리동 995-2,N,0,3030000-205-2019-00004,3030000,"서울특별시 성동구 무학봉길 43, 1층 (하왕십리동)",04711,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,그린세탁소,일반세탁업,,,,,206209.280864162,450341.48856641,2026-05-06 22:36:42,I,01,영업,0,2019-05-24 15:30:51,2019-05-24,28.00,133-757,서울특별시 성동구 송정동 90-7 건영아파트상가,N,0,3030000-205-2019-00005,3030000,"서울특별시 성동구 동일로 265, 2층 205호 (송정동)",04800,0,01,영업/정상,일반세탁업,02-468-7435,,,,,3
0,,0,텐즈힐 세탁소,일반세탁업,,,,,202113.869605464,451897.581865192,2026-05-06 22:36:42,I,01,영업,0,2019-09-02 09:52:52,2019-09-02,32.77,133-010,서울특별시 성동구 상왕십리동 811 텐즈힐,N,0,3030000-205-2019-00007,3030000,"서울특별시 성동구 마장로 137, 221동 2층 2152호 (상왕십리동, 텐즈힐)",04700,0,01,영업/정상,일반세탁업,02-2299-4620,,,,,1
0,임대,0,화이트 토탈 크리닝,일반세탁업,,,,,204059.651514777,448537.445668637,2026-05-06 22:36:43,I,01,영업,0,2020-03-30 15:38:30,2019-04-05,20.00,133-820,서울특별시 성동구 성수동1가 130-2 서울숲치과,N,0,3030000-205-2019-00010,3030000,"서울특별시 성동구 성덕정길 28, 1층 (성수동1가)",04774,0,01,영업/정상,일반세탁업,02-488-8284,1,,,,3
0,,0,조양사,일반세탁업,,,,,203077.597083022,451319.717525175,2026-05-06 22:36:43,I,01,영업,0,2022-04-05 14:52:57,2022-04-05,36.49,133-882,서울특별시 성동구 도선동 10,N,0,3030000-205-2022-00002,3030000,"서울특별시 성동구 왕십리로20길 28, 1층 (도선동)",04709,0,01,영업/정상,일반세탁업,02-763-8501,,,,,2
0,임대,0,자이세탁소,일반세탁업,,,,,203317.927472762,450325.762102452,2026-05-06 22:36:43,I,01,영업,0,2023-07-20 10:10:28,2023-05-09,49.16,133-070,서울특별시 성동구 행당동 380 서울숲리버뷰자이(상가1동),N,0,3030000-205-2023-00001,3030000,"서울특별시 성동구 고산자로2길 67, 서울숲리버뷰자이(상가1동) 1층 1101호, 1102호 (행당동)",04745,0,01,영업/정상,일반세탁업,,,,,,2
0,,0,금호세탁소,일반세탁업,,,,,202039.247058411,450402.775146398,2026-05-06 22:36:43,I,01,영업,0,2024-01-26 16:09:17,2024-01-26,27.00,133-800,서울특별시 성동구 금호동1가 167-1,N,0,3030000-205-2024-00001,3030000,"서울특별시 성동구 행당로1길 4, 1층 1-3호 (금호동1가)",04721,1,01,영업/정상,일반세탁업,,,,,,1
0,임대,0,119 세탁소,일반세탁업,,,,,201222.07429303,448765.977811344,2026-05-06 22:36:43,I,01,영업,0,2024-05-09 14:06:29,2024-05-09,20.32,133-839,서울특별시 성동구 옥수동 250-7 옥수삼성아파트 상가,N,0,3030000-205-2024-00002,3030000,"서울특별시 성동구 한림말길 31, 옥수삼성아파트 상가동 1층 126호,127호 (옥수동)",04735,0,01,영업/정상,일반세탁업,02-2282-7710,,,,,2
0,,0,서울숲 I파크리버포레 명품세탁,일반세탁업,,,,,203736.544177839,449814.63930672,2026-05-06 22:36:43,I,01,영업,0,2025-01-03 09:53:06,2025-01-03,35.94,133-824,서울특별시 성동구 성수동1가 670-27 서울숲아이파크리버포레,N,0,3030000-205-2025-00001,3030000,"서울특별시 성동구 왕십리로 137, 1층 B119호 (성수동1가, 서울숲아이파크리버포레)",04766,2,01,영업/정상,일반세탁업,,,,,,1
0,,0,한진세탁,일반세탁업,,,,,202511.142930696,450401.303715561,2026-05-06 22:36:43,I,01,영업,0,2026-02-06 11:22:43,2025-01-06,21.58,133-070,서울특별시 성동구 행당동 346 행당 한진타운 종합상가,N,0,3030000-205-2025-00002,3030000,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 종합상가동 지하1층 B125-2호 (행당동)",04717,0,01,영업/정상,일반세탁업,,,,,,1
0,,0,한일사,일반세탁업,,,,,192714.655618363,450771.981547111,2026-05-06 22:43:49,I,01,영업,,2018-01-17 17:09:36,1987-06-26,25.89,121-868,서울특별시 마포구 연남동 487-137 1층,N,,3130000-205-1987-01635,3130000,"서울특별시 마포구 동교로23길 84, 1층 (연남동)",03986,,01,영업/정상,일반세탁업,02-337-5983,0,0,,,
0,,0,백조사,일반세탁업,,,,,196494.111399632,450624.377984758,2026-05-06 22:43:24,I,01,영업,,2018-06-26 14:07:26,1987-06-26,33.00,121-010,서울특별시 마포구 아현동 699-1 1층,N,,3130000-205-1987-01645,3130000,"서울특별시 마포구 손기정로3길 5-1, 1층 (아현동)",04198,,01,영업/정상,일반세탁업,02-392-2896,0,0,,,
0,,0,지원사,일반세탁업,,,,,196089.02385762,449459.878063849,2026-05-06 22:43:49,I,01,영업,,2014-09-03 15:06:28,1987-06-26,17.80,121-851,서울특별시 마포구 신공덕동 4-13,N,,3130000-205-1987-01653,3130000,서울특별시 마포구 만리재옛길 40 (신공덕동),04209,1,01,영업/정상,일반세탁업,02-719-5540,0,0,0,0,0
0,,0,대우사,일반세탁업,,,,,195726.960614517,448758.151593018,2026-05-06 22:43:50,I,01,영업,,2021-06-16 11:01:32,1987-06-26,19.12,121-812,서울특별시 마포구 도화동 185-12 1층,N,,3130000-205-1987-01655,3130000,"서울특별시 마포구 새창로4나길 20, 1층 (도화동)",04169,1,01,영업/정상,일반세탁업,02-718-5441,1,0,1,0,0
0,,0,낙원사,일반세탁업,,,,,191029.592582978,450384.799730155,2026-05-06 22:43:51,I,01,영업,,2009-10-22 15:50:25,1987-06-26,17.64,121-889,서울특별시 마포구 망원동 454-15,N,,3130000-205-1987-01657,3130000,서울특별시 마포구 희우정로 129 (망원동),04006,1,01,영업/정상,일반세탁업,02-3141-0951,0,0,0,0,0
2,,1,서강사,일반세탁업,,,,,194429.771279144,449677.713132991,2026-05-06 22:43:46,I,01,영업,,2021-06-30 14:26:21,1987-06-26,12.42,121-854,서울특별시 마포구 신수동 88-33 1층,N,,3130000-205-1987-01678,3130000,"서울특별시 마포구 광성로4길 11-6, 1층 (신수동)",04096,0,01,영업/정상,일반세탁업,02-716-5566,1,0,1,0,0
4,,0,신미사,일반세탁업,,,,,195584.662477292,448517.164980011,2026-05-06 22:43:46,I,01,영업,,2024-09-22 09:33:56,1987-06-26,29.70,121-812,서울특별시 마포구 도화동 6-41 사랑빌딩 1층 일부(102호),N,,3130000-205-1987-01681,3130000,"서울특별시 마포구 도화4길 80, 사랑빌딩 1층 102호 (도화동)",04171,0,01,영업/정상,일반세탁업,02-714-1442,1,0,1,0,1
0,,0,현대사,일반세탁업,,,,,194764.991538329,450293.024811191,2026-05-06 22:43:46,I,01,영업,,2014-09-03 15:14:30,1987-06-26,14.74,121-806,서울특별시 마포구 노고산동 19-32,N,,3130000-205-1987-01682,3130000,서울특별시 마포구 고산길 85 (노고산동),04103,,01,영업/정상,일반세탁업,02-715-5775,0,0,,,
,,,부흥사,일반세탁업,,,,,192424.236075728,451478.953461323,2026-05-06 22:43:46,I,01,영업,,2014-09-03 15:16:33,1987-06-30,20.64,121-843,서울특별시 마포구 성산동 23-9,N,,3130000-205-1987-01685,3130000,서울특별시 마포구 월드컵북로12길 102 (성산동),03973,,01,영업/정상,일반세탁업,02-324-0721,,,,,
0,,0,삼우사,일반세탁업,,,,,196452.038067974,449542.333272304,2026-05-06 22:43:46,I,01,영업,,2023-05-31 15:14:28,1987-08-03,12.00,121-801,서울특별시 마포구 공덕동 107-9,N,,3130000-205-1987-01692,3130000,서울특별시 마포구 효창목5길 9 (공덕동),04185,1,01,영업/정상,일반세탁업,02-714-6015,0,0,0,0,0
0,,0,코오롱 그린세탁,일반세탁업,,,,,192899.605749281,451360.660991625,2026-05-06 22:43:36,I,01,영업,,2020-10-21 09:49:01,1987-08-20,.00,121-869,서울특별시 마포구 연남동 573 코오롱하늘채아파트,N,,3130000-205-1987-01711,3130000,"서울특별시 마포구 연남로 52, 상가비동 (연남동, 코오롱하늘채아파트)",03976,1,01,영업/정상,일반세탁업,,0,0,0,0,0
,,,스카이 명품크리닝,일반세탁업,,,,,191553.569740362,450885.799057399,2026-05-06 22:43:58,I,01,영업,,2023-05-31 15:14:57,1987-09-02,47.05,121-826,서울특별시 마포구 망원동 476-3 스카이캐슬아파트 1층 101호,N,,3130000-205-1987-01716,3130000,"서울특별시 마포구 월드컵로29길 14, 1층 101호 (망원동, 스카이캐슬아파트)",03964,,01,영업/정상,일반세탁업,02-323-5751,,,,,
,,,청자사,일반세탁업,,,,,192617.265226389,450646.318229736,2026-05-06 22:43:47,I,01,영업,,2009-08-12 14:26:47,1987-09-29,16.60,121-841,서울특별시 마포구 서교동 449-1,N,,3130000-205-1987-01724,3130000,서울특별시 마포구 월드컵북로7길 11 (서교동),04000,,01,영업/정상,일반세탁업,02-0333-0692,,,,,
,,,대흥사,일반세탁업,,,,,196452.731332916,449816.701220774,2026-05-06 22:43:58,I,01,영업,,2023-05-31 15:15:18,1987-09-01,47.19,121-800,서울특별시 마포구 공덕동 31-7 (1층),N,,3130000-205-1987-01735,3130000,"서울특별시 마포구 만리재옛길 92-1 (공덕동, 1층)",04208,,01,영업/정상,일반세탁업,02-392-1012,,,,,
0,,0,현대사,일반세탁업,,,,,191260.41718728,450155.21378062,2026-05-06 22:43:53,I,01,영업,,2014-09-03 15:15:18,1988-01-27,19.20,121-889,서울특별시 마포구 망원동 457-58,N,,3130000-205-1988-01737,3130000,서울특별시 마포구 희우정로15길 5 (망원동),04016,1,01,영업/정상,일반세탁업,02-337-4739,0,0,0,0,0
0,,0,우리사,일반세탁업,,,,,190727.41048952,452649.962814424,2026-05-06 22:43:53,I,01,영업,,2023-07-04 17:26:27,1988-03-04,20.67,121-830,서울특별시 마포구 상암동 33-4,N,,3130000-205-1988-01739,3130000,서울특별시 마포구 월드컵북로44길 25 (상암동),03930,0,01,영업/정상,일반세탁업,02-304-6884,0,0,0,0,0
0,,0,한강사,일반세탁업,,,,,191370.940421496,450040.734518526,2026-05-06 22:43:58,I,01,영업,,2019-01-15 15:22:29,1988-06-24,27.69,121-230,서울특별시 마포구 망원동 521 마포한강아이파크 112호 일부 상가동,N,,3130000-205-1988-01749,3130000,"서울특별시 마포구 희우정로 77, 상가동 112호 일부호 (망원동, 마포한강아이파크)",04016,1,01,영업/정상,일반세탁업,02-332-5053,0,0,0,0,0
