건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,,(주)위모,,,2019-10-11,21000000,166541.618650301,441253.90292891,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,2018-10-10,2019-10-09,,2019-10-11 13:02:36,,2016-09-30,,인천광역시 중구 관동1가 3-3,CDFI2260042016000006,3490000,,,,"인천광역시 중구 신포로27번길 56, 2층 (관동1가)",22315,03,폐업,,,,,,,,,,,,
,,(주)보성여행사,,,2017-12-21,,167281.684595394,441241.732285959,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2017-12-27 13:12:55,,2016-10-17,,인천광역시 중구 용동 228,CDFI2260042016000008,3490000,,,,"인천광역시 중구 우현로72번길 24, 1층 (용동)",22318,03,폐업,,,,,,,,,,,,
,,미향여행사,,,2019-07-11,,167525.986209189,440533.433354197,,종합여행업,2026-05-06 23:09:13,I,03,폐업,,,,,,,,,,,2019-07-11 15:27:26,,2017-05-18,,인천광역시 중구 신흥동2가 48-4,CDFI2260042017000003,3490000,,,,인천광역시 중구 서해대로449번길 11 (신흥동2가),22324,03,폐업,,,,,,,,,,,,
,,HK투어,,,2018-08-27,150000000,167902.901304234,440975.39147036,,종합여행업,2026-05-06 23:09:14,I,03,폐업,,,,,,,,,,,2018-08-29 13:32:49,,2017-11-17,,인천광역시 중구 유동 2-7,CDFI2260042017000006,3490000,,,,인천광역시 중구 서해대로500번길 7-14 (유동),22326,03,폐업,,,,,,,,,,,,
,,(주)대원국제여행사,,,,350000000,166779.868995804,441041.264522384,,종합여행업,2026-05-06 23:09:12,I,31,등록취소,,,,,,,,,,,2016-11-03 16:17:24,2016-07-29,2009-12-09,400-080,인천광역시 중구 신포동 26-17,CDFI2260042009000001,3490000,,,,,,04,취소/말소/만료/정지/중지,,,,,,,,,,,,
,,현대마린개발(주),,,,450000000,164684.098792836,439330.009530072,,종합여행업,2026-05-06 23:09:12,I,13,영업중,,,,,,,,2025-10-01,2026-10-01,,2025-10-20 16:44:33,,2010-01-27,400-037,인천광역시 중구 항동7가 60-1,CDFI2260042010000001,3490000,,,,인천광역시 중구 연안부두로 36 (항동7가),,01,영업/정상,,,,,,,,,,,,
,,(주)사라관광투어 인천지점,,,,350000000,166661.556268983,440868.096001134,,종합여행업,2026-05-06 23:09:12,I,31,등록취소,,,,,,,,,,,2010-10-18 10:25:14,2010-10-18,2010-10-13,400-060,인천광역시 중구 사동 9-1 대주빌딩 204호,CDFI2260042010000004,3490000,,,,,,04,취소/말소/만료/정지/중지,,,,,,,032-777-7230,,,,,
,,(주)대원국제여행사,,,,200000000,166709.109305415,441054.20297774,,종합여행업,2026-05-06 23:09:13,I,31,등록취소,,,,,,,,,,,2016-11-03 16:04:24,2016-07-29,2012-01-18,,인천광역시 중구 중앙동4가 2-9,CDFI2260042012000001,3490000,,,,"인천광역시 중구 신포로23번길 3 (중앙동4가, 대원장모텔)",22314,04,취소/말소/만료/정지/중지,,,,,,,,,,,,
,,(주)차이나이십사타운,,,,,166719.882366105,440810.956215248,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,,,,,,2012-06-19 10:18:05,,2012-04-09,400-060,인천광역시 중구 사동 13-4,CDFI2260042012000002,3490000,,,,"인천광역시 중구 인중로 178, 204호 (사동, 정우빌딩)",,01,영업/정상,,,,,,,032-777-9138,,,,,
,,(주)다와요국제여행사,,,,,166667.542888479,441051.203334537,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,,,2025-07-14,2026-07-13,,2025-10-20 16:48:48,,2013-10-21,,인천광역시 중구 중앙동4가 2-45,CDFI2260042013000001,3490000,,,,"인천광역시 중구 신포로 19-9, 수영스페이스빌라 4층 403호 (중앙동4가)",22314,01,영업/정상,,,,,,,,,,,,
,운수시설,(주)에어맨,,,,300000000,150478.659112989,442070.010214354,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,73650.89,73651,4,,2025-10-03,2026-10-02,SGI서울보증,2025-10-31 17:06:49,,2013-12-19,,인천광역시 중구 운서동 2840 인천공항,CDFI2260042013000002,3490000,,,보전녹지지역,"인천광역시 중구 공항로 272, 인천공항 2층 1032호 (운서동)",22382,01,영업/정상,,,,,,,,5,1,,,
,사무실,(주)이솝여행사,,,,200000000,158906.275191933,442932.787823555,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,129.26,129,2,,,,,2015-07-24 13:22:17,,2014-08-27,400-812,인천광역시 중구 운남동 328-1 2층,CDFI2260042014000001,3490000,,,생산녹지지역,"인천광역시 중구 운중로48번길 66-24, 2층 (운남동)",,01,영업/정상,,,기타,,,,032-752-7710,2,0,,,
,사무실,(주)드림어스코리아,,,,200000000,154784.100784415,443622.018032475,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,6,,,,,2016-04-18 21:28:31,,2016-04-18,,인천광역시 중구 운서동 2796-6,CDFI2260042016000002,3490000,,,일반상업지역,"인천광역시 중구 신도시남로141번길 7, 6층 613호 (운서동, 신공항프라자)",22371,01,영업/정상,,,기타,,,,,,1,,,
,사무실,서치어카인드홀딩스,,,,300000000,152156.561448111,437569.033318407,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,91,91,5,,,,,2016-05-07 12:49:06,,2016-05-07,,인천광역시 중구 운서동 2850-3,CDFI2260042016000003,3490000,,,녹지지역,"인천광역시 중구 공항로424번길 50 (운서동, 월드게이트)",22382,01,영업/정상,,,기타,,,,,12,2,,,
,,(주)아이씨트레블,,,,200000000,167193.247134679,441296.443272873,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,,,2025-06-01,2026-05-30,,2025-10-20 16:35:17,,2016-06-03,,인천광역시 중구 용동 181-1,CDFI2260042016000004,3490000,,,,"인천광역시 중구 우현로 70, 201호 (용동, 하루,달동네빈대떡,아이큐하우스)",22318,01,영업/정상,,,,,,,,,,,,
,,엠케이트래블,,,,,164305.649761107,441275.073492348,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,,,2018-10-13,2019-10-12,,2024-09-19 11:16:05,,2016-10-10,,인천광역시 중구 북성동1가 98-242,CDFI2260042016000007,3490000,,,,"인천광역시 중구 월미로 266, 2층 (북성동1가)",22303,01,영업/정상,,,,,,,,,,,,
,,한스투어,,,,200000000,167056.698040731,440802.107148964,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,,,2019-01-16,2020-01-15,,2019-10-04 22:23:35,,2017-01-16,,인천광역시 중구 답동 35-23,CDFI2260042017000004,3490000,,,,"인천광역시 중구 제물량로135번길 7, 1층 (답동)",22324,01,영업/정상,,,,,,,032-777-4422,,,,,
,,(주)조은투어,,,,,166529.687679596,441236.969367499,,종합여행업,2026-05-06 23:09:13,I,13,영업중,,,,,,,,2025-07-01,2026-06-30,,2025-10-20 16:34:47,,2017-06-28,,인천광역시 중구 중앙동2가 1-1,CDFI2260042017000005,3490000,,,,인천광역시 중구 신포로27번길 53 (중앙동2가),22314,01,영업/정상,,,,,,,032-777-3773,,,,,
,,(주)엔에이디,,,,10263990000,164320.949489237,441258.090663034,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,2025-09-30,2026-09-29,,2025-10-23 17:28:11,,2016-05-17,,인천광역시 중구 북성동1가 98-533,CDFI2260042017000007,3490000,,,,"인천광역시 중구 월미로 266, 2층 (북성동1가)",22303,01,영업/정상,,,,,,,,,,,,
,,(주)더블유와이트래블,,,,,164320.949489237,441258.090663034,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,2019-03-05,2020-03-04,,2021-09-27 16:49:08,,2018-01-24,,인천광역시 중구 북성동1가 98-533,CDFI2260042018000001,3490000,,,,"인천광역시 중구 월미로 266, 2층 (북성동1가)",22303,01,영업/정상,,,,,,,,,,,,
,,(주)에이아이드럭스토어,,,,150000000,159981.738743954,443957.958603428,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,,,,2019-02-11 10:08:35,,2019-02-11,,인천광역시 중구 중산동 1467 우리 상가,CDFI2260042019000001,3490000,,,,"인천광역시 중구 운중로177번길 39, 2층 (중산동)",22358,01,영업/정상,,,,,,,032-746-1881,,,,,
,,(주)알지비투어,,,,200000000,162828.824474105,443255.034032621,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,,,,2019-05-16 20:50:19,,2015-10-14,,인천광역시 중구 중산동 1952-4 RGB SKY HOTEL,CDFI2260042019000002,3490000,,,,"인천광역시 중구 은하수로29번길 31, RGB SKY HOTEL 2층 (중산동)",22410,01,영업/정상,,,,,,,,,,,,
,,(주)제이씨투어스,,,,200000000,158401.275285571,443083.086098704,,종합여행업,2026-05-06 23:09:14,I,13,영업중,GENERAL TRAVEL BUSINESS,"JC TOURS Co., Ltd.",,,,,,2019-03-06,2020-03-06,"한국관광협회(50,000,000)",2023-03-22 10:34:44,,2010-02-25,,인천광역시 중구 운남동 1550 영종 자이,CDFI2260042019000004,3490000,,,,"인천광역시 중구 운남서로 7, 113동 1004호 (운남동, 영종 자이)",22372,01,영업/정상,,,,,,,02-2266-8631,,,,,
,,트리퍼스트글로벌(주)인천지점,3458501331,,,200000000,159981.738743954,443957.958603428,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,,,,2022-11-16 13:08:07,,2019-10-31,,인천광역시 중구 중산동 1467 우리 상가,CDFI2260042019000005,3490000,,,,"인천광역시 중구 운중로177번길 39, 우리 상가 3층 (중산동)",22358,01,영업/정상,,,,,,,032-746-8889,,,,,
,,부두 여행사,,,,,166946.261365723,440848.107765011,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,2025-09-03,2026-09-02,,2025-10-20 16:46:05,,2021-08-29,,인천광역시 중구 신생동 10-21,CDFI2260042021000001,3490000,,,,"인천광역시 중구 우현로20번길 5, 1층 (신생동)",22324,01,영업/정상,,,,,,,,,,,,
,근린생활시설,(주)카툰캠퍼스,,,,352958916,167005.537236503,441519.004329096,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,152,152,2,,2025-09-30,2026-09-29,,2025-10-20 16:45:06,,2022-09-28,,인천광역시 중구 내동 2-25,CDFI2260042022000002,3490000,,,일반상업지역,"인천광역시 중구 자유공원로 29, 2층 (내동)",22316,01,영업/정상,,,,,,,032-345-5635,,,,,
,,(주)연평여행사,,,,50000000,164466.680768307,439172.179161566,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,2025-09-29,2026-09-28,,2025-10-20 16:46:32,,2023-03-31,,인천광역시 중구 항동7가 88 인천항 연안여객터미널,CDFI2260042023000001,3490000,,,,"인천광역시 중구 연안부두로 70, 인천항 연안여객터미널 (항동7가)",22349,01,영업/정상,,,,,,,032-889-1911,,,,,
,근린생활시설,시원국제상무(Siwon International Business),,,,100000000,155766.435484862,443350.125296064,,종합여행업,2026-05-06 23:09:14,I,13,영업중,General travel business,SIWON INTERNATIONAL TRAVEL,,37,37,,,2022-08-25,2023-08-24,서울보증보험(5천만원),2023-05-23 09:07:12,,2016-08-24,,인천광역시 중구 운서동 3096-3 스카이탑,CDFI2260042023000002,3490000,,,,"인천광역시 중구 영종대로196번길 15-7, 스카이탑 116호 (운서동)",22376,01,영업/정상,,,,,,,,,,,,
,,인천그린모빌리티 주식회사,,,,200000000,166346.435586194,437445.981506966,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,2025-06-13,2026-06-12,,2025-10-20 16:43:52,,2023-06-08,,인천광역시 중구 신흥동3가 60-25 신흥교통(주),CDFI2260042023000003,3490000,,,,"인천광역시 중구 축항대로290번길 124, 신흥교통(주) 1동 2층 (신흥동3가)",22341,01,영업/정상,,,,,,,,,,,,
,,주식회사 한성투어,,,,50000000,164864.782639979,439310.759801863,,종합여행업,2026-05-06 23:09:14,I,13,영업중,,,,,,,,2025-08-04,2026-08-03,,2025-10-20 16:43:18,,2023-07-24,,인천광역시 중구 항동7가 27-32 인천수산물센타,CDFI2260042023000004,3490000,,,,"인천광역시 중구 연안부두로 27, 인천수산물센타 1014호 (항동7가)",22348,01,영업/정상,,,,,,,032-888-8973,,,,,
,,(주)부성국제여행사,,,,55000000,166392.21139471,441282.253450371,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,,,,,2025-10-04,2026-10-03,,2025-10-20 16:46:58,,2023-09-27,,인천광역시 중구 중앙동1가 3-1,CDFI2260042023000005,3490000,,,,"인천광역시 중구 신포로23번길 83, 2층 202호 (중앙동1가)",22314,01,영업/정상,,,,,,,,,,,,
,,더뤼미에르 투어,,,,,166715.990041488,440975.540635097,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,,,,,2025-11-13,2026-11-12,,2025-11-18 14:46:45,,2025-06-05,,인천광역시 중구 신생동 2-37,CDFI2260042025000001,3490000,,,,"인천광역시 중구 제물량로 172-1, 2층 (신생동)",22322,01,영업/정상,,,,,,,,,,,,
,,(주)에이치앤디컴퍼니,,,,,167218.798205237,439512.787150161,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,,,,,2025-06-09,2026-06-08,,2025-10-20 16:45:35,,2025-06-09,,인천광역시 중구 신흥동3가 7-223,CDFI2260042025000002,3490000,,,,"인천광역시 중구 서해대로 342, 503호 (신흥동3가)",22333,01,영업/정상,,,,,,,032-881-5501,,,,,
177,근린생활시설,(주)모스트케이밴,,,,50000000,,,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,26.7,27,1,,2025-02-24,2026-02-23,,2025-06-13 10:48:49,,2025-02-14,,인천광역시 중구 운남동 416-10 101호,CDFI2260042025000003,3490000,,,생산녹지지역,"인천광역시 중구 운중로14번길 12, 1층 101호 (운남동)",22359,01,영업/정상,,,,,,,,2,,,,
,사무실,클애들 투어 (Cladle Tour),,,,100023500,166392.21139471,441282.253450371,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,3.3,3,12,,2025-01-02,2026-01-01,서울보증보험,2025-07-10 13:06:41,,2024-12-31,,인천광역시 중구 중앙동1가 3-1 B02호,CDFI2260042025000004,3490000,,,공업지역,"인천광역시 중구 신포로23번길 83, B02호 (중앙동1가)",22314,01,영업/정상,,,기타,,,,,13,1,,,
,근린생활시설,콜앤밴 주식회사,,,,144732735,146963.024139705,439853.274159148,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,197.06,197,4,,2025-03-06,2026-03-05,서울보증,2025-08-06 17:50:02,,2023-03-06,,인천광역시 중구 남북동 800-1,CDFI2260042025000005,3490000,,,일반주거지역,"인천광역시 중구 공항서로 519, B동 1호 (남북동)",22384,01,영업/정상,,,기타,,,,,5,1,,,
,,씨카이,,,,50000000,148334.041006482,439365.366110961,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,216,216,1,,,,,2025-08-06 18:05:12,,2025-08-06,,인천광역시 중구 남북동 100-20,CDFI2260042025000006,3490000,,,보전녹지지역,"인천광역시 중구 공항서로 359, 102호 (남북동)",22384,01,영업/정상,,,기타,,,,,1,,,,
,,"주식회사 한투글로벌(HAN TU GLOBAL Co., Ltd.)",,,,50000000,148462.70612167,438831.08762865,,종합여행업,2026-05-06 23:09:15,I,13,영업중,,,,,,,,,,,2025-12-04 15:25:25,,2025-12-01,,인천광역시 중구 남북동 129,CDFI2260042025000007,3490000,,,,인천광역시 중구 남북로 156 (남북동),22384,01,영업/정상,,,,,,,,,,,,
,교육연구시설,인세여행사,,,2016-12-19,400000000,176441.189524569,447712.239851709,,종합여행업,2026-05-06 22:40:33,I,03,폐업,,,,322.63,323,,,2016-01-22,2017-01-22,한국관광협회중앙회,2016-12-27 14:20:52,,2012-01-12,407-063,인천광역시 계양구 작전동 901-3 세종팰리스 702호,CDFI2260042012000001,3550000,,,상업지역,"인천광역시 계양구 장제로 714 (작전동,세종팰리스 702호)",,03,폐업,,,기타,,,,032-551-2228,,,,,
,사무실,(주)궈린 여행사,,,2023-02-20,200000000,175639.334463005,447681.479849956,,종합여행업,2026-05-06 22:40:33,I,03,폐업,,,,19.8,20,,,2017-10-28,2018-10-27,서울보증보험주식회사,2023-03-06 17:41:34,,2014-10-13,,인천광역시 계양구 작전동 862-25 가나빌딩 208호,CDFI2260042014000002,3550000,,,,"인천광역시 계양구 봉오대로 685, 208호 (작전동, 가나빌딩)",21091,03,폐업,,,,,,,032-553-7288,,,,,
,,(주)에스엔지투어,,,2017-06-16,350000000,175325.228105576,448255.881949256,,종합여행업,2026-05-06 22:40:34,I,03,폐업,,,,40,40,,,2017-02-11,2018-02-10,한국관광협회중앙회 여행공제회,2017-06-16 14:27:34,,2008-01-28,,인천광역시 계양구 작전동 852-15 401호,CDFI2260042016000001,3550000,,,,"인천광역시 계양구 계양대로139번길 5-2, 401호 (작전동)",21045,03,폐업,,,,,,,,,,,,
,,해피투어,,,2017-09-19,200001938,177501.012014934,446989.184190804,,종합여행업,2026-05-06 22:40:35,I,03,폐업,General travel bisiness,HAPPY TOUR,,,,,,2016-08-30,2017-08-29,서울보증보험주식회사,2017-09-19 17:38:33,,2012-06-13,,인천광역시 계양구 서운동 55-100 1층,CDFI2260042016000005,3550000,,,,"인천광역시 계양구 아나지로 480, 1층 (서운동)",21078,03,폐업,,,,,,,02-555-5148,,,,,
,근린생활시설,(주)모모국제여행사,,,2018-01-29,100000000,175439.143506224,447831.536994415,,종합여행업,2026-05-06 22:40:35,I,03,폐업,,,,99,99,4,,2016-11-03,2017-11-02,서울보증보험주식회사,2018-01-30 14:24:02,,2016-10-31,,인천광역시 계양구 작전동 863 2층,CDFI2260042016000006,3550000,,,일반주거지역,"인천광역시 계양구 계양대로 96, 2층 (작전동)",21091,03,폐업,,,,,,,032-432-7790,5,1,,,
,,인사이츠코리아(유),,,2019-08-12,100000000,175986.749271901,448909.629195162,,종합여행업,2026-05-06 22:40:35,I,03,폐업,General travel business,"Insights Korea, LLC",,,,,,2017-08-11,2018-08-10,서울보증보험,2019-08-12 14:13:32,,2017-08-14,,인천광역시 계양구 계산동 355-1,CDFI2260042017000002,3550000,,,,"인천광역시 계양구 주부토로 540, 204-1호 (계산동, 한국아파트)",21056,03,폐업,,,,,,,,,,,,
,,유한회사 한포,,,2018-11-28,100000000,176676.063656676,448221.382397489,,종합여행업,2026-05-06 22:40:35,I,03,폐업,,,,,,,,2017-09-14,2018-09-13,서울보증보험,2018-11-28 17:06:26,,2017-08-23,,인천광역시 계양구 계산동 1081-10 717호,CDFI2260042017000003,3550000,,,,"인천광역시 계양구 오조산로57번길 15, 7층 717호 (계산동, 명동빌딩)",21069,03,폐업,,,,,,,,,,,,
,근린생활시설,주식회사 조이투어랩,,,2019-01-02,100000000,176445.606843077,449035.367393263,,종합여행업,2026-05-06 22:40:36,I,03,폐업,,,,,,,,,,,2019-10-31 10:59:47,,2018-06-25,,인천광역시 계양구 임학동 72-8,CDFI2260042018000002,3550000,,,,"인천광역시 계양구 경명대로 1143, 3층 (임학동)",21031,03,폐업,,,,,,,,,,,,
,근린생활시설,주식회사 네이비블루,,,2019-08-01,100000000,176445.606843077,449035.367393263,,종합여행업,2026-05-06 22:40:36,I,03,폐업,,,,,,,,,,,2019-08-05 18:11:57,,2018-06-25,,인천광역시 계양구 임학동 72-8,CDFI2260042018000003,3550000,,,,"인천광역시 계양구 경명대로 1143, 3층 (임학동)",21031,03,폐업,,,,,,,,,,,,
,,스마일시스템 주식회사,,,2025-01-24,158949161,174604.502754649,447069.940505212,,종합여행업,2026-05-06 22:40:38,I,03,폐업,,,,,,,,2019-07-04,2020-07-03,서울보증보험주식회사,2025-01-24 10:22:16,,2018-06-29,,인천광역시 계양구 효성동 273-102,CDFI2260042019000002,3550000,,,,"인천광역시 계양구 아나지로 195, 4층 (효성동)",21112,03,폐업,,,,,,,,,,,,
,,새인천 여행사,,,2024-11-21,100000000,174932.031639815,447244.153966138,,종합여행업,2026-05-06 22:40:39,I,03,폐업,,,,,,,,,,,2024-11-21 15:25:14,,2018-12-20,,인천광역시 계양구 효성동 198-1 현대프라자 410호,CDFI2260042020000002,3550000,,,,"인천광역시 계양구 새벌로 112, 현대프라자 410호 (효성동)",21111,03,폐업,,,,,,,,,,,,
,,주식회사 티아이코스모스,,,2021-11-25,100000000,177194.651658384,447225.186420391,,종합여행업,2026-05-06 22:40:39,I,03,폐업,,,,,,,,,,,2021-11-25 15:41:13,,2021-02-04,,인천광역시 계양구 서운동 55-6,CDFI2260042021000001,3550000,,,,인천광역시 계양구 효서로 418 (서운동),21073,03,폐업,,,,,,,032-325-2195,,,,,
,,세영하이텍(주),,,2023-10-30,229421000,176820.41215751,448466.884752102,,종합여행업,2026-05-06 22:40:40,I,03,폐업,,,,,,,,,,,2023-11-09 16:57:07,,2022-10-19,,인천광역시 계양구 용종동 211-4 밀레니엄프라자,CDFI2260042022000002,3550000,,,,"인천광역시 계양구 계산새로 93, 밀레니엄프라자 206호 (용종동)",21065,03,폐업,,,,,,,032-327-8394,,,,,
,,주식회사 티아이코스모스,,,2025-11-06,50000000,177194.651658384,447225.186420391,,종합여행업,2026-05-06 22:40:41,I,03,폐업,,,,,,,,,,,2025-11-06 09:50:08,,2023-03-15,,인천광역시 계양구 서운동 55-6,CDFI2260042023000001,3550000,,,,인천광역시 계양구 효서로 418 (서운동),21073,03,폐업,,,,,,,032-325-2195,,,,,
,,온유,,,2024-11-22,50000000,176745.407192036,447809.669704544,,종합여행업,2026-05-06 22:40:41,I,03,폐업,,,,,,,,,,,2024-11-25 17:09:55,,2023-03-16,,인천광역시 계양구 작전동 910-12,CDFI2260042023000002,3550000,,,,"인천광역시 계양구 오조산로21번길 5-9, 2층 (작전동)",21080,03,폐업,,,,,,,,,,,,
