신청일자,항목값1,사업장명,업소구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
2015-01-10,관급봉투,미래유통,지정,,196465.125796143,450578.174138272,2026-04-25 22:30:16,I,2015-01-10,11,영업,2015-01-10 21:30:25,2015-01-10,서울특별시 마포구 아현동 709번지 2호,121-010,서울특별시 마포구 아현동 709-2,313000014201500011,3130000,서울특별시 마포구 손기정로 10 (아현동),,,01,영업/정상,,,02-363-2230
2015-12-24,관급봉투,이마트24 서교중앙점,지정,,192452.067261027,450394.978082033,2026-04-25 22:30:16,I,2016-02-26,11,영업,2021-10-14 17:37:08,2015-01-10,서울특별시 마포구 서교동 459번지 1호,121-842,서울특별시 마포구 서교동 459-1,313000014201500013,3130000,"서울특별시 마포구 잔다리로 96, 1층 (서교동)",04002,,01,영업/정상,,,
2015-01-10,관급봉투,씨유 홍대골목길점,지정,,192988.884997922,450160.268023234,2026-04-25 22:30:16,I,2015-01-10,11,영업,2024-11-26 17:20:16,2015-01-10,서울특별시 마포구 서교동 355번지 25호,121-838,서울특별시 마포구 서교동 355-25,313000014201500016,3130000,서울특별시 마포구 홍익로5안길 24 (서교동),,,01,영업/정상,,,1577-8007
2015-01-10,관급봉투,미니스톱 아현시장점,지정,,195706.965096414,450495.374393049,2026-04-25 22:30:16,I,2015-01-10,11,영업,2020-03-19 17:51:32,2015-01-10,서울특별시 마포구 아현동 346번지 33호,121-859,서울특별시 마포구 아현동 346-33,313000014201500018,3130000,서울특별시 마포구 신촌로30길 5 (아현동),,,01,영업/정상,,,02-312-2709
2015-01-10,관급봉투,(주)비지에프리테일 망원역점,종료,,191943.192360571,450437.877963904,2026-04-25 22:30:16,I,2015-01-10,11,영업,2015-07-10 13:31:08,2015-01-10,서울특별시 마포구 망원동 377번지 18호,121-820,서울특별시 마포구 망원동 377-18,313000014201500019,3130000,서울특별시 마포구 월드컵로 83 (망원동),,,01,영업/정상,,,02-337-2112
2015-01-21,관급봉투,씨유 망원스카이점,지정,,191136.34100721,450336.889365822,2026-04-25 22:30:16,I,,11,영업,2026-02-09 11:03:43,2015-01-21,서울특별시 마포구 망원동 418번지 38호,121-903,서울특별시 마포구 망원동 418-38,313000014201500020,3130000,서울특별시 마포구 희우정로 118 (망원동),,,01,영업/정상,,,02-3144-0113
,관급봉투,홈플러스 ㈜,지정,,194742.383947684,448757.883381233,2026-04-25 22:30:16,I,2016-02-11,11,영업,2024-04-23 16:59:56,2015-01-21,서울특별시 마포구 용강동 122번지 16호,121-876,서울특별시 마포구 용강동 122-16,313000014201500021,3130000,서울특별시 마포구 토정로32길 4 (용강동),,,01,영업/정상,,,
2017-01-12,관급봉투,지에스(GS)25 대흥큰우물점,지정,,194917.600425413,449017.257462868,2026-04-25 22:30:16,I,2017-02-09,11,영업,2025-01-17 16:59:54,2015-01-24,서울특별시 마포구 대흥동 575번지,121-080,서울특별시 마포구 대흥동 575,313000014201500022,3130000,"서울특별시 마포구 큰우물로 39-4, 1층 (대흥동)",,,01,영업/정상,,,
2015-01-24,관급봉투,씨유망원현대점,지정,,191371.073420171,450765.334349825,2026-04-25 22:30:16,I,2015-01-24,11,영업,2015-01-24 17:39:46,2015-01-24,,,,313000014201500023,3130000,서울특별시 마포구 월드컵로29길 58 (망원동),,,01,영업/정상,,,02-336-6783
2016-02-15,관급봉투,(주)지에스리테일 GS수퍼 마포상암점,지정,,189343.018197048,453624.815904288,2026-04-25 22:30:16,I,2016-02-19,11,영업,2025-04-15 09:16:49,2015-01-30,,,서울특별시 마포구 상암동 1739,313000014201500024,3130000,"서울특별시 마포구 월드컵북로 496, 1층 (상암동)",03918,,01,영업/정상,,,02-304-8276
2016-06-09,관급봉투,씨유 성산아리랑점,지정,,192288.440128004,451273.789376799,2026-04-25 22:30:16,I,2017-06-12,11,영업,2017-06-12 11:33:49,2015-02-17,,,,313000014201500025,3130000,"서울특별시 마포구 월드컵북로 118, 1층 좌측호 (성산동)",03973,,01,영업/정상,,,31440458
2015-03-03,관급봉투,세븐일레븐 홍익태화점,지정,,193371.048420615,450138.384411791,2026-04-25 22:30:16,I,2015-03-03,5,제외사항,2021-08-06 16:21:10,2015-03-03,서울특별시 마포구 서교동 343-2번지,,서울특별시 마포구 서교동 343-2,313000014201500027,3130000,서울특별시 마포구 와우산로 111 (서교동),04054,,05,제외/삭제/전출,,,02-322-8393
2015-03-03,관급봉투,위드미 마포신수점,지정,,194200.610978723,449659.680440436,2026-04-25 22:30:16,I,2015-03-03,5,제외사항,2021-08-06 16:12:23,2015-03-03,,,,313000014201500028,3130000,"서울특별시 마포구 신수로 88, 1층 (신수동)",,,05,제외/삭제/전출,,,
2015-03-13,관급봉투,세븐일레븐오벨리스크점,지정,,195111.088138936,448644.311298762,2026-04-25 22:30:16,I,2015-03-13,11,영업,2015-03-13 13:28:00,2015-03-13,,,,313000014201500030,3130000,"서울특별시 마포구 마포대로 33, 112호 (도화동, 한화오벨리스트상가)",,,01,영업/정상,,,
2015-03-25,관급봉투,혜미농산,지정,,194495.426418637,449611.210113423,2026-04-25 22:30:16,I,2015-03-25,11,영업,2015-03-25 14:32:14,2015-03-25,,,,313000014201500031,3130000,서울특별시 마포구 독막로29길 48 (신수동),,,01,영업/정상,,,
2015-03-25,관급봉투,지에스25 연남호호점,지정,,193385.328707625,450975.789710327,2026-04-25 22:30:16,I,2015-03-25,11,영업,2025-06-05 11:51:55,2015-03-25,,,,313000014201500032,3130000,"서울특별시 마포구 연희로1길 45, 1층 (연남동)",,,01,영업/정상,,,02-322-0328
2015-03-25,관급봉투,GS25대흥역점,지정,,194680.496136016,449563.652531525,2026-04-25 22:30:16,I,2015-03-25,11,영업,2015-03-25 14:39:25,2015-03-25,,,,313000014201500033,3130000,서울특별시 마포구 백범로 84 (대흥동),,,01,영업/정상,,,
2015-03-25,관급봉투,GS25상수로즈점,지정,,193112.327841737,449668.405860848,2026-04-25 22:30:16,I,2015-03-25,5,제외사항,2021-08-19 13:26:07,2015-03-25,,,,313000014201500034,3130000,"서울특별시 마포구 와우산로 53, 1층 (상수동)",,,05,제외/삭제/전출,,,070-8955-2563
2015-03-31,관급봉투,씨유상암오벨리스크2차점,지정,,189409.395005978,453459.514085072,2026-04-25 22:30:16,I,2015-03-31,11,영업,2015-03-31 09:57:09,2015-03-31,,,,313000014201500035,3130000,"서울특별시 마포구 월드컵북로 481, 1층 2-101호 (상암동, 상암오벨리스크2차 )",,,01,영업/정상,,,02-307-9765
2015-03-31,관급봉투,서서울농협하나로마트상암점,지정,,190472.811962108,452786.073622541,2026-04-25 22:30:16,I,2015-03-31,11,영업,2015-03-31 10:07:33,2015-03-31,서울특별시 마포구 상암동 1613번지 1층,121-904,서울특별시 마포구 상암동 1613,313000014201500036,3130000,서울특별시 마포구 월드컵북로 356 (상암동),,,01,영업/정상,,,
2015-04-17,관급봉투,GS25마포영진점,지정,,195324.793653981,448885.430093289,2026-04-25 22:30:16,I,2015-04-17,11,영업,2024-11-26 17:08:36,2015-04-17,,,서울특별시 마포구 도화동 173 삼창주택,313000014201500038,3130000,"서울특별시 마포구 마포대로 63-8, 삼창주택 1층 (도화동)",04157,,01,영업/정상,,,
2015-04-21,관급봉투,(주)농협하나로유통 하나로마트 신촌점,지정,,194020.023177469,450426.583343697,2026-04-25 22:30:16,I,2015-04-21,11,영업,2022-09-02 14:22:38,2015-04-21,서울특별시 마포구 노고산동 49번지 31호,121-807,서울특별시 마포구 노고산동 49-31,313000014201500040,3130000,서울특별시 마포구 신촌로 66 (노고산동),,,01,영업/정상,,,21311000
2017-06-16,관급봉투,㈜농협유통하나로마트성산점,지정,,191263.451931121,452207.500653521,2026-04-25 22:30:16,I,2017-08-11,11,영업,2021-08-19 13:32:43,2015-04-23,서울특별시 마포구 성산동 446번지,121-850,서울특별시 마포구 성산동 446,313000014201500041,3130000,서울특별시 마포구 월드컵북로 233 (성산동),,,01,영업/정상,,,02-304-3448
2015-04-30,관급봉투,씨유 공덕한겨례2호점,지정,,196343.247470675,449454.613749838,2026-04-25 22:30:16,I,2015-05-07,11,영업,2015-05-07 17:20:46,2015-05-07,,,,313000014201500042,3130000,"서울특별시 마포구 효창목4길 3, 1층 (공덕동)",,,01,영업/정상,,,02-702-4827
2016-11-24,관급봉투,(주)영릉마켓(GS25 뉴마포금솔),지정,,196153.631643581,449555.716900863,2026-04-25 22:30:16,I,2016-12-02,11,영업,2025-01-03 14:04:02,2015-05-07,서울특별시 마포구 공덕동 117-4,,서울특별시 마포구 공덕동 117-4,313000014201500044,3130000,서울특별시 마포구 만리재옛길 52 (공덕동),04208,,01,영업/정상,,,
2015-04-15,관급봉투,알뜰시장마트,지정,,191630.934101309,450520.052497398,2026-04-25 22:30:16,I,2015-05-13,11,영업,2015-05-13 22:17:57,2015-05-13,,,,313000014201500050,3130000,서울특별시 마포구 망원로8길 13 (망원동),,,01,영업/정상,,,02-333-9255
2015-07-10,관급봉투,경동설비건축,지정,,192534.319881915,450617.444094844,2026-04-25 22:30:16,I,2015-07-10,11,영업,2025-06-24 14:23:55,2015-07-10,서울특별시 마포구 서교동 453-1,,서울특별시 마포구 서교동 453-1,313000014201500055,3130000,"서울특별시 마포구 월드컵북로7길 30, 1층 (서교동)",03999,,01,영업/정상,,,02-335-4001
2015-07-10,관급봉투,이마트24 마포망원점,지정,,191281.09142151,450929.611462659,2026-04-25 22:30:16,I,2015-07-10,11,영업,2020-07-13 21:26:40,2015-07-10,,,,313000014201500056,3130000,"서울특별시 마포구 방울내로7길 17, 1층 (망원동)",,,01,영업/정상,,,02-322-7692
2015-07-01,관급봉투,세븐일레븐 마포홍익점,지정,,193249.939889021,450451.260114904,2026-04-25 22:30:16,I,2015-07-23,11,영업,2015-07-23 18:04:45,2015-07-23,서울특별시 마포구 동교동 164-23,,,313000014201500057,3130000,서울특별시 마포구 홍익로6길 52 (동교동),,,01,영업/정상,,,02-322-3071
2017-07-25,관급봉투,미니스톱 광흥창역점,지정,,194014.30771856,449443.987812619,2026-04-25 22:30:16,I,2015-08-03,11,영업,2020-10-12 21:00:03,2015-08-03,,,서울특별시 마포구 구수동,313000014201500058,3130000,"서울특별시 마포구 독막로 176, 1층 1호 (구수동)",04087,,01,영업/정상,,,64049228
2017-09-07,관급봉투,세븐일레븐 망원점,지정,,191496.226769637,450576.533930197,2026-04-25 22:30:16,I,2017-11-21,11,영업,2022-10-22 15:42:22,2015-08-12,,,,313000014201500060,3130000,"서울특별시 마포구 망원로 69, 1층 (망원동)",03964,,01,영업/정상,,,02-3143-3792
2015-07-16,관급봉투,씨유 망원역점,지정,,191943.192360571,450437.877963904,2026-04-25 22:30:16,I,2015-08-12,11,영업,2015-08-12 13:49:09,2015-08-12,,,,313000014201500061,3130000,"서울특별시 마포구 월드컵로 83, 1층 (망원동)",04012,,01,영업/정상,,,23372112
2015-08-19,관급봉투,세븐일레븐 홍대교연점,지정,,193678.781655765,450168.882607852,2026-04-25 22:30:16,I,2015-08-28,11,영업,2015-08-28 13:27:59,2015-08-28,,,,313000014201500062,3130000,"서울특별시 마포구 와우산로 140, 1층층 101,102호 (창전동)",04059,,01,영업/정상,,,
2015-08-27,관급봉투,홈플러스365서울노고산점,지정,,194706.705976482,450242.709132636,2026-04-25 22:30:16,I,2015-09-08,11,영업,2015-09-08 11:39:38,2015-09-08,,,,313000014201500064,3130000,"서울특별시 마포구 고산길 70, 노고산동 1층 지하호 (노고산동)",04108,,01,영업/정상,,,
2015-08-25,관급봉투,씨유 망원월드컵점,지정,,191737.32266837,450638.771099638,2026-04-25 22:30:16,I,2015-09-08,11,영업,2020-04-06 16:28:11,2015-09-08,,,,313000014201500065,3130000,"서울특별시 마포구 망원로 95, 망원동 1층 (망원동)",03964,,01,영업/정상,,,
2015-09-16,관급봉투,지에스25 상암7단지,지정,,189461.587933606,453279.956171678,2026-04-25 22:30:16,I,2015-09-16,11,영업,2024-03-22 13:19:48,2015-09-16,,,,313000014201500066,3130000,"서울특별시 마포구 상암산로1길 92, 상가 101호 (상암동, 상암월드컵파크 7단지)",03903,,01,영업/정상,,,
2015-10-19,관급봉투,지에스(GS)25 성산한맥,지정,,192273.061257144,451386.750648228,2026-04-25 22:30:16,I,2015-10-21,11,영업,2025-01-17 16:44:43,2015-10-21,,,,313000014201500068,3130000,"서울특별시 마포구 월드컵북로12안길 74, 1층 101호 (성산동)",03972,,01,영업/정상,,,
2016-09-30,관급봉투,지에스25 대흥백범점,지정,,194987.63323095,449286.627640089,2026-04-25 22:30:16,I,2016-10-04,11,영업,2023-01-11 11:14:21,2015-10-26,,,,313000014201500070,3130000,"서울특별시 마포구 백범로20길 26, 1층 (대흥동)",04151,,01,영업/정상,,,02-704-9006
2015-09-02,관급봉투,씨유마포월드,지정,,195120.319425726,450211.908368102,2026-04-25 22:30:16,I,2015-10-26,11,영업,2015-10-26 16:02:10,2015-10-26,,,,313000014201500071,3130000,"서울특별시 마포구 대흥로 171, 1층 (대흥동, 베스텔)",04106,,01,영업/정상,,,
2015-07-01,관급봉투,럭키할인마트,지정,,192937.736221403,450878.984950718,2026-04-25 22:30:16,I,2015-10-26,11,영업,2015-10-26 16:05:10,2015-10-26,,,,313000014201500072,3130000,"서울특별시 마포구 동교로27길 53, 1층 110호 (연남동, 지남빌딩)",03991,,01,영업/정상,,,
2017-02-28,관급봉투,지에스25 뉴서강대학사점,지정,,194564.277152493,449886.700377146,2026-04-25 22:30:16,I,2017-03-15,11,영업,2020-05-28 10:31:20,2015-10-26,,,,313000014201500073,3130000,"서울특별시 마포구 백범로 35, 1층 (신수동, 서강대학교)",04107,,01,영업/정상,,,
2015-11-05,관급봉투,세븐일레븐 망원현대점,지정,,191388.249750644,450408.06362665,2026-04-25 22:30:16,I,2015-11-13,11,영업,2023-04-11 17:28:56,2015-11-13,,,,313000014201500074,3130000,"서울특별시 마포구 희우정로20길 54, 1층 (망원동)",04008,,01,영업/정상,,,02-337-9957
2015-10-29,관급봉투,지에스25 공덕파크자이점,지정,,,,2026-04-25 22:30:16,I,2015-11-13,11,영업,2015-11-13 18:00:50,2015-11-13,서울특별시 마포구 아현동 446번지 34호 공덕파크자이 상가 102동 16호,,서울특별시 마포구 아현동 446-34 공덕파크자이 상가 102동 16호,313000014201500076,3130000,,,,01,영업/정상,,,02-714-5354
2015-10-29,관급봉투,365PLUS 마포연남점,지정,,193168.185153452,451473.162014684,2026-04-25 22:30:16,I,2015-11-16,11,영업,2015-11-16 17:17:57,2015-11-16,,,,313000014201500077,3130000,"서울특별시 마포구 성미산로29안길 25, 1층 (연남동)",03980,,01,영업/정상,,,02-322-0192
2015-10-27,관급봉투,세븐일레븐 마포양원점,지정,,195104.658091229,450197.337630884,2026-04-25 22:30:16,I,2015-11-16,11,영업,2025-09-17 14:14:07,2015-11-16,,,,313000014201500078,3130000,"서울특별시 마포구 고산18길 7, 1층 (대흥동, 동우빌딩)",04106,,01,영업/정상,,,
2015-12-03,관급봉투,씨유 연남PMK점,지정,,193161.014847695,450942.46824838,2026-04-25 22:30:16,I,2015-12-08,11,영업,2021-11-02 17:11:54,2015-12-08,,,,313000014201500079,3130000,"서울특별시 마포구 연남로 10, 1층 (연남동)",03989,,01,영업/정상,,,02-3142-1158
2015-11-27,관급봉투,씨유마포성산점,지정,,191935.723479655,451665.347274825,2026-04-25 22:30:16,I,2015-12-11,11,영업,2019-04-03 15:55:00,2015-12-11,,,,313000014201500080,3130000,"서울특별시 마포구 월드컵북로 171, 1층 (성산동)",03948,,01,영업/정상,,,02-373-0408
2015-12-07,관급봉투,씨유 상수사거리점,지정,,193140.898068116,449255.706103955,2026-04-25 22:30:16,I,2015-12-11,11,영업,2021-08-12 14:54:19,2015-12-11,,,,313000014201500082,3130000,"서울특별시 마포구 와우산로 12, 지1층 103,104호 (상수동, 제이캐슬레지던스)",04075,,01,영업/정상,,,
2015-12-10,관급봉투,씨유 마포용강점,지정,,194703.791822844,448861.386431956,2026-04-25 22:30:16,I,2015-12-14,11,영업,2015-12-14 10:11:36,2015-12-14,,,,313000014201500084,3130000,"서울특별시 마포구 토정로 279-1, 1층 (용강동)",04159,,01,영업/정상,,,02-717-1282
2015-12-11,관급봉투,씨유아현뉴타운점,지정,,195835.448021829,450370.13541991,2026-04-25 22:30:16,I,2015-12-14,11,영업,2021-02-02 13:26:15,2015-12-14,,,,313000014201500085,3130000,"서울특별시 마포구 마포대로 195, 상가4동 128호 (아현동, 마포 래미안 푸르지오)",04129,,01,영업/정상,,,02-313-0917
2015-12-02,관급봉투,세븐일레븐 신수크리스마스점,지정,,194418.034936832,449400.098708945,2026-04-25 22:30:16,I,2015-12-22,11,영업,2019-06-13 10:59:22,2015-12-22,서울특별시 마포구 신수동 190번지 성원아파트,,서울특별시 마포구 신수동 190 성원아파트,313000014201500086,3130000,"서울특별시 마포구 독막로28길 7, 101동 113호 (신수동, 성원아파트)",04090,,01,영업/정상,,,
2015-12-15,관급봉투,세븐일레븐 합정동점,지정,,192023.193452802,449797.932010094,2026-04-25 22:30:16,I,2015-12-24,5,제외사항,2021-09-24 14:44:45,2015-12-24,,,,313000014201500088,3130000,"서울특별시 마포구 양화로1길 38, 103호 (합정동, 대운행복아파트)",04025,,05,제외/삭제/전출,,,02-336-0711
2016-08-01,관급봉투,씨유서교타워점,지정,,192948.082935166,450340.205569676,2026-04-25 22:30:16,I,2016-12-02,11,영업,2024-06-25 13:39:54,2015-12-29,,,,313000014201500093,3130000,"서울특별시 마포구 양화로 133, 102호 (서교동, 서교타워)",04032,,01,영업/정상,,,
